Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Rostov-On-Don,4268,753,4035.4,5175.3,1990.7,1990.9,1994.1,1994.7,196.8,252.4,255.1,257.1,35.0,58.2,92.0,92.1,14.0,26.3,40.9,41.0,1563.0,1202.9,360.1,117692.9,90646.4,27046.5,119952.6,92386.8,27565.8
Yeysk,3332,793,1373.2,1746.9,1990.4,1990.6,1993.0,1993.3,68.6,117.9,112.8,113.6,13.0,36.6,70.3,72.3,38.0,51.3,69.0,68.2,907.1,377.9,529.2,68221.7,28479.1,39742.6,69531.6,29025.9,40505.7
Azov,2882,626,2195.8,2747.3,1990.1,1990.0,1992.9,1993.4,180.6,218.5,210.1,211.3,30.0,60.4,92.6,87.1,15.0,25.9,37.8,37.4,833.6,619.8,213.8,62842.9,46781.3,16061.7,64049.5,47679.5,16370.0
Taman',2843,629,2830.6,3883.2,1991.5,1991.7,1995.6,1996.7,185.0,310.3,232.6,237.9,34.0,102.4,440.8,536.2,33.0,67.2,93.0,62.1,1512.7,817.8,694.9,114329.5,62029.9,52299.6,116524.6,63220.9,53303.8
Taganrog,2265,699,926.5,1156.6,1991.4,1990.6,1994.9,1995.0,48.9,110.2,111.1,110.0,9.0,25.6,114.7,111.0,53.0,86.4,131.9,131.9,776.2,248.8,527.4,58355.9,18748.1,39607.8,59476.3,19108.1,40368.2
Kavkaz,2218,609,2166.2,2760.2,1991.2,1990.9,1994.6,1995.1,219.6,268.1,260.3,262.3,62.0,91.3,137.7,132.9,28.0,55.2,53.1,52.6,1226.4,832.6,393.8,92306.7,62729.4,29577.3,94079.0,63933.8,30145.2
Volgograd,2043,481,2762.9,3547.1,1994.0,1992.6,1996.5,1997.0,307.6,353.3,369.4,367.5,71.0,92.1,126.5,125.8,12.0,39.2,43.2,41.2,1167.2,874.3,292.9,87840.8,65844.2,21996.6,89527.4,67108.5,22418.9
Vladivostok,1366,383,4219.3,4805.1,1990.2,1990.7,1991.8,1993.0,418.6,1653.5,1019.0,896.1,63.0,369.4,851.2,622.2,36.0,127.6,188.0,148.8,2784.2,2109.7,674.5,210777.4,159959.2,50818.2,214824.4,163030.4,51794.0
Vostokmorservice,1284,327,4631.1,5818.3,1993.2,1992.0,1994.5,1995.2,435.3,1277.0,573.1,570.3,53.0,281.3,432.0,352.5,44.5,134.6,105.2,87.8,2204.2,1654.4,549.8,167713.5,126147.9,41565.6,170933.6,128570.0,42363.6
Nakhodka,1183,353,6342.0,8228.3,1991.7,1993.9,1998.3,1999.6,287.4,1254.6,851.5,763.3,59.0,287.4,662.8,373.7,32.0,110.6,131.7,123.5,2219.5,1578.5,641.0,167944.5,119448.3,48496.2,171169.0,121741.7,49427.4
Astrakhan,1011,375,1138.1,1358.0,1993.5,1994.1,1996.4,1996.6,276.6,404.1,356.9,342.1,50.0,203.5,252.4,186.4,17.0,41.1,75.0,62.3,522.8,422.5,100.2,39311.1,31779.9,7531.3,40065.9,32390.0,7675.9
Korsakov,985,269,3101.3,3391.6,1994.3,1993.0,1994.9,1995.3,545.2,1487.8,771.6,755.2,59.0,324.3,519.1,402.2,31.0,114.8,118.8,122.2,1581.4,1235.8,345.6,119877.5,93819.9,26057.7,122179.2,95621.2,26558.0
St Petersburg,977,292,2281.4,2536.9,1994.3,1994.6,1997.3,1997.5,399.8,638.0,520.5,448.0,80.0,185.2,503.7,331.7,25.0,82.8,115.2,84.8,1125.5,848.7,276.8,84800.2,63998.9,20801.3,86428.4,65227.7,21200.7
Bagaevskaya,824,323,1050.7,1350.7,1994.8,1991.5,1996.7,1997.2,253.9,347.8,346.8,347.9,49.0,94.8,129.4,128.2,20.0,48.2,68.4,68.1,493.5,329.3,164.2,37124.2,24793.2,12331.0,37837.0,25269.2,12567.7
Kholmsk,768,220,3096.7,3317.7,1999.1,2002.8,2004.0,2008.1,222.9,778.1,384.7,364.7,22.0,135.6,286.9,310.4,19.0,158.9,111.6,144.8,1168.3,903.5,264.8,88489.0,68327.3,20161.7,90188.0,69639.2,20548.8
Vostochnyy,741,196,4702.3,7895.1,1994.1,1996.4,2002.4,2002.8,130.0,1018.8,1094.8,1229.2,33.0,173.2,453.7,473.2,34.0,72.8,363.2,394.2,1002.8,673.5,329.3,76514.8,51556.9,24957.9,77983.9,52546.8,25437.1
