Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,2056,382,118875.5,130172.5,2005.9,2006.6,2009.7,2009.6,721.9,1196.7,1175.3,1160.6,56.0,95.2,143.0,142.0,24.0,41.5,28.2,28.5,12948.1,11663.5,1284.6,999681.6,901678.8,98002.8,1018875.5,918991.0,99884.4
General cargo,1078,512,10036.1,13005.0,1997.5,2000.3,2002.7,2002.9,720.6,1324.2,1504.5,1516.0,74.0,138.3,311.0,314.3,42.0,90.6,106.5,105.5,2067.8,1713.8,354.0,158349.0,131672.7,26676.3,161389.3,134200.9,27188.5
Oil tanker,1018,557,92414.1,171228.4,2007.5,2008.1,2008.2,2008.2,814.3,1768.3,1669.2,1683.2,98.0,214.7,424.5,427.0,32.0,64.0,76.3,76.5,9744.2,7278.7,2465.5,753349.4,563146.5,190202.9,767813.7,573958.9,193854.8
Chemical tanker,984,464,19917.5,32242.4,2007.2,2008.0,2008.0,2008.0,739.3,1209.8,1036.5,1044.5,77.0,127.2,217.8,219.2,35.0,63.7,60.9,60.7,3977.6,2839.3,1138.4,306775.9,219145.7,87630.3,312666.0,223353.3,89312.8
Bulk carrier,855,675,68089.9,119046.6,2007.0,2008.9,2010.3,2010.4,1441.1,2651.0,2785.6,2800.1,156.0,253.4,410.5,410.9,68.0,116.9,136.3,137.4,6066.5,5620.4,446.1,468725.8,434502.4,34223.5,477725.4,442844.8,34880.6
Liquefied gas tanker,344,159,31185.7,27729.7,2008.5,2008.9,2010.3,2010.2,910.3,2391.5,2562.0,2484.9,95.5,200.8,313.6,318.0,32.0,53.6,54.0,56.9,4001.2,3582.4,418.8,283775.1,251870.7,31904.5,289223.6,256706.6,32517.0
Cruise,302,86,12163.7,1131.2,2002.7,1998.8,2008.4,2006.6,516.6,509.3,566.8,554.7,36.0,38.3,42.8,44.4,9.0,21.2,19.5,22.6,2341.8,2045.9,296.0,181224.1,158421.9,22802.2,184703.6,161463.6,23240.0
Ro-Ro,295,34,4759.7,2160.4,2005.7,2002.1,2007.2,2005.5,691.4,1167.4,647.0,674.6,42.0,99.8,98.9,134.9,9.0,38.9,20.6,28.1,867.4,779.6,87.8,67137.2,60349.3,6787.9,68426.2,61508.0,6918.2
Offshore,230,53,1254.5,1024.0,2008.0,2007.2,2011.1,2009.1,220.4,1168.9,961.3,805.6,22.0,156.7,281.1,210.1,23.5,294.6,485.6,483.1,438.3,361.3,76.9,33157.7,27368.1,5789.6,33794.4,27893.6,5900.8
Service - tug,165,61,140.8,124.9,2002.0,1997.2,2003.7,2002.4,253.3,963.2,498.2,501.8,28.0,156.8,254.9,287.7,16.0,181.0,102.2,95.7,154.2,135.6,18.6,11626.9,10230.5,1396.3,11850.1,10427.0,1423.1
Ferry-RoPax,140,17,2537.2,589.9,1996.8,1994.4,1997.5,1995.5,565.2,1882.1,989.5,666.6,19.0,99.4,166.4,104.2,10.0,78.7,152.2,83.1,865.2,534.4,330.8,65846.2,40731.4,25114.8,67110.5,41513.4,25597.0
Miscellaneous - fishing,64,34,38.1,26.3,1988.1,1993.1,1999.5,1994.8,600.6,1585.9,1518.1,1309.5,78.0,290.9,704.9,563.9,31.5,227.9,362.9,300.8,72.7,48.7,24.0,5472.3,3665.1,1807.1,5577.3,3735.5,1841.8
Vehicle,52,27,1566.2,497.2,2004.6,2005.2,2008.0,2007.6,575.2,600.3,712.5,720.0,47.5,53.9,119.5,122.9,9.5,20.4,15.6,15.3,99.0,88.8,10.2,7655.6,6872.2,783.3,7802.6,7004.2,798.4
Service - other,47,32,1463.2,3094.9,2000.3,2003.8,2011.7,2012.5,1795.2,2106.4,2388.3,2365.0,173.0,228.5,258.2,246.1,83.0,189.8,239.1,232.9,214.1,179.9,34.2,16319.1,13742.6,2576.5,16632.4,14006.4,2626.0
Refrigerated bulk,32,26,305.2,334.9,1999.3,1997.3,2000.2,2000.0,1107.9,1793.8,1639.0,1644.2,88.5,136.9,270.5,270.6,97.5,169.6,183.1,185.1,199.1,115.8,83.4,15086.4,8819.6,6266.8,15376.1,8989.0,6387.1
Ferry-pax only,4,3,4.0,0.5,2006.0,2009.0,1998.5,1998.8,325.6,347.3,385.6,378.8,33.0,33.0,37.6,37.1,23.0,25.5,40.0,40.5,1.5,1.1,0.3,109.3,84.7,24.5,111.4,86.4,25.0
