Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Italy,1984,794,28304.3,30506.7,2002.3,2003.9,2006.9,2007.2,429.4,565.6,535.6,529.3,37.0,77.4,96.6,115.9,18.0,61.5,42.9,50.4,5380.4,3869.7,1510.8,414309.5,298434.9,115874.6,422264.3,304164.9,118099.4
Turkey,765,515,19559.9,30758.8,2005.4,2006.0,2007.5,2007.8,860.5,985.8,980.3,987.7,80.0,115.9,150.3,146.2,18.0,79.4,49.8,49.7,2784.8,2184.4,600.5,214469.5,168623.2,45846.3,218587.3,171860.8,46726.5
Libya,708,263,6215.6,10517.4,2006.1,2005.4,2008.0,2008.3,251.5,429.9,450.7,461.2,24.0,66.2,96.1,96.8,34.0,69.7,55.0,53.0,1287.5,653.5,634.0,98913.1,50220.0,48693.1,100812.2,51184.2,49628.0
Spain,667,437,34010.5,33863.6,2007.6,2006.2,2010.6,2009.5,801.7,1094.4,837.2,906.2,69.0,112.9,77.3,91.7,28.0,55.0,36.5,43.5,4207.4,3702.3,505.1,323755.5,284803.9,38951.5,329971.6,290272.2,39699.4
Greece,569,381,11610.7,12861.5,2002.3,2002.8,2004.8,2005.8,559.4,776.2,673.5,694.5,56.0,97.4,113.2,133.0,16.0,46.5,62.9,61.5,1984.6,1522.7,461.9,152883.8,117356.3,35527.5,155819.1,119609.5,36209.6
Algeria,436,197,5922.4,8700.5,2003.1,2004.2,2004.5,2004.9,666.4,749.7,771.2,773.9,59.0,83.2,100.5,106.3,47.0,80.3,67.3,64.9,1182.5,780.3,402.3,90602.7,60004.7,30598.0,92342.2,61156.8,31185.5
Tunisia,362,221,1699.6,2321.7,2001.7,2002.3,2005.1,2005.3,286.9,442.9,380.7,392.3,31.0,84.0,110.2,109.8,76.0,124.2,89.6,87.9,724.1,382.4,341.7,55138.2,29185.7,25952.5,56196.8,29746.1,26450.8
Egypt,341,242,15538.8,20802.2,2005.9,2005.6,2007.3,2007.2,899.1,1032.2,959.3,966.0,74.0,108.5,88.1,94.7,42.0,115.9,68.2,72.0,1949.5,1522.9,426.6,149781.8,116884.5,32897.3,152657.7,119128.7,33529.0
France,154,134,5558.1,7971.9,2006.0,2006.2,2008.0,2008.4,865.2,1214.6,1184.8,1306.6,111.0,158.1,193.7,216.5,37.5,80.1,68.7,71.6,874.9,694.7,180.2,67366.8,53536.5,13830.4,68660.3,54564.4,14095.9
Saudi Arabia,141,95,24010.1,28926.4,2010.5,2010.5,2011.0,2010.9,1666.6,1836.8,1704.9,1714.6,138.0,189.5,151.8,165.8,21.0,54.4,33.8,41.3,2006.3,1902.6,103.8,155388.3,147353.6,8034.7,158371.8,150182.8,8188.9
United States of America,125,118,29765.8,48904.9,2011.0,2011.1,2011.4,2011.1,5652.9,5323.2,5451.7,5432.7,495.0,510.4,540.0,552.1,70.0,116.6,107.8,114.8,2571.9,2397.9,173.9,193291.6,180233.1,13058.5,197002.8,183693.5,13309.2
Morocco,98,66,5173.8,5986.1,2005.7,2005.1,2007.2,2007.2,1185.6,1328.0,1134.8,1149.7,97.0,130.6,85.2,89.4,24.5,87.3,40.4,48.5,586.5,516.4,70.1,45341.1,39955.6,5385.6,46211.7,40722.7,5489.0
Croatia,93,55,1607.2,1205.9,2002.8,2002.7,2001.7,2004.9,771.7,934.2,806.4,929.5,70.0,88.2,86.7,123.3,15.0,85.3,58.2,100.0,376.5,289.5,87.0,29080.3,22372.1,6708.1,29638.6,22801.7,6836.9
Netherlands,90,85,8891.4,13508.2,2007.5,2007.4,2008.8,2009.6,2436.2,2538.0,2503.6,2526.8,228.5,252.6,243.6,263.7,44.0,114.9,89.5,102.9,1130.4,1001.7,128.7,86170.7,76383.2,9787.6,87825.2,77849.7,9975.5
Lebanon,90,54,7190.8,7879.2,2008.3,2007.1,2010.2,2009.9,1043.7,1131.2,1048.0,1055.9,82.0,118.8,80.0,85.7,31.0,58.5,35.6,39.9,733.9,662.8,71.2,56820.4,51321.9,5498.5,57911.4,52307.3,5604.1
India,88,85,13229.8,22581.1,2010.3,2010.7,2011.4,2011.3,4417.7,4750.2,4699.3,4724.5,427.0,424.6,435.8,442.5,72.0,109.9,117.1,121.3,1375.5,1295.1,80.4,105842.9,99652.8,6190.1,107875.1,101566.2,6309.0
United Kingdom of Great Britain and Northern Ireland,75,72,6681.4,8363.3,2007.4,2007.6,2007.0,2007.2,2456.3,2473.7,2425.7,2429.2,225.0,232.1,207.7,215.2,38.0,74.2,43.1,49.3,810.6,752.2,58.4,62339.8,57911.6,4428.2,63536.8,59023.5,4513.3
Singapore,68,68,30415.6,47605.8,2008.3,2008.3,2008.9,2008.4,6045.6,5947.8,6190.3,6217.1,520.5,510.1,525.5,556.7,30.0,71.5,76.1,86.0,2755.6,2428.3,327.3,213388.8,188044.0,25344.7,217485.8,191654.5,25831.3
Gibraltar,68,67,3114.8,4926.5,2008.2,2008.2,2009.7,2010.0,1047.0,1114.4,1094.7,1093.9,97.5,144.7,126.8,132.4,10.0,39.5,23.8,25.3,364.5,299.5,65.0,27544.9,22546.4,4998.5,28073.8,22979.3,5094.5
Canada,50,46,7308.7,13000.4,2007.4,2007.5,2008.6,2008.6,4271.7,4320.3,4226.7,4213.4,392.5,395.6,386.6,384.8,36.5,60.6,77.8,78.4,661.1,623.4,37.7,50774.2,47946.0,2828.2,51749.1,48866.6,2882.5
Portugal,49,39,1121.2,1516.6,2003.7,2004.0,2006.9,2007.4,1403.8,1486.0,1450.3,1464.5,135.0,167.0,149.3,154.3,46.0,72.6,58.1,58.3,192.8,159.9,33.0,14834.7,12320.8,2513.9,15119.5,12557.3,2562.2
Albania,40,19,199.1,281.1,1993.6,2000.8,2003.0,2002.6,432.5,690.3,627.0,619.1,45.0,84.6,85.1,80.8,46.0,71.2,55.9,56.6,49.9,31.8,18.0,3829.4,2444.7,1384.7,3903.0,2491.7,1411.3
Belgium,39,39,3192.5,4164.8,2007.2,2007.2,2008.1,2008.0,2435.5,2523.1,2478.3,2487.9,218.0,257.4,253.6,276.3,54.0,63.3,48.3,55.3,385.0,350.8,34.2,29593.9,27017.0,2576.8,30162.1,27535.8,2626.3
Slovenia,36,32,1163.1,1321.8,2003.8,2003.2,2006.9,2007.5,742.1,758.2,767.3,767.2,61.5,73.1,61.0,61.3,35.0,79.8,76.1,102.1,152.7,125.3,27.5,11810.4,9691.6,2118.9,12037.2,9877.7,2159.5
Cyprus,30,29,638.3,1066.6,2004.6,2004.5,2006.3,2006.2,967.0,1256.5,1127.3,1111.0,108.5,142.6,153.8,148.6,30.5,40.8,28.9,28.7,87.0,77.3,9.7,6690.0,5953.3,736.7,6818.5,6067.6,750.9
Indonesia,30,26,8085.8,14528.0,2007.0,2007.3,2008.1,2008.1,6277.5,6080.2,6322.0,6311.2,527.5,528.0,590.5,595.9,46.5,112.3,105.3,97.7,825.7,738.6,87.1,63904.6,57176.2,6728.4,65131.6,58274.0,6857.6
Brazil,29,29,4957.6,8764.0,2006.3,2006.3,2007.2,2007.3,4455.3,4807.9,4693.2,4668.5,427.0,459.8,464.6,466.0,58.0,76.8,79.8,81.0,429.9,407.8,22.1,33280.0,31569.8,1710.2,33919.0,32176.0,1743.0
