Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Phuket Customs House,30,14,158.1,248.6,1999.4,1997.9,1999.2,1998.8,1289.9,1443.0,1525.1,1597.9,114.5,320.5,185.7,192.2,33.0,66.4,81.7,86.6,72.4,59.2,13.2,5490.4,4491.8,998.6,5595.8,4578.0,1017.8
Pattani,30,24,53.1,68.0,2004.4,2004.3,1997.1,1996.4,179.5,504.0,334.2,358.5,21.0,70.2,149.8,159.7,10.0,152.0,243.6,237.8,54.6,24.3,30.3,4120.1,1838.0,2282.1,4199.2,1873.3,2326.0
Nakhon Si Thammarat,28,24,226.1,85.8,1998.9,1999.7,1997.0,1992.4,258.0,2862.1,287.5,396.1,21.5,329.5,1023.8,1347.4,33.5,431.2,933.6,2060.9,165.5,82.9,82.6,12543.2,6287.8,6255.4,12784.1,6408.5,6375.5
Khanom,25,21,34.6,50.8,2002.6,2002.4,1999.2,1999.3,394.8,573.9,877.5,1030.0,65.0,221.6,201.4,175.8,19.0,30.6,54.9,57.1,19.8,16.3,3.5,1496.1,1234.9,261.3,1524.9,1258.6,266.3
Ban Talat Takua Pa,16,13,68.3,98.3,2002.2,2002.6,2008.8,2009.6,356.6,969.4,700.7,797.3,25.5,66.3,105.2,101.5,20.0,71.2,22.4,21.4,21.3,15.0,6.3,1617.8,1141.7,476.1,1648.8,1163.6,485.2
Prachuap Port,14,11,31.9,48.6,2007.1,2008.6,2009.8,2011.3,165.5,404.4,170.3,162.3,19.5,46.2,46.2,37.9,98.0,207.5,239.3,214.9,16.5,8.2,8.3,1249.5,622.2,627.2,1273.4,634.2,639.3
Phuket,14,8,84.6,46.0,1997.1,1999.6,2001.9,1996.3,1226.4,3184.9,3144.9,1467.6,135.0,174.1,127.3,126.8,44.0,313.8,2717.2,883.1,61.0,17.7,43.3,4602.0,1348.5,3253.4,4690.3,1374.4,3315.9
Narathiwat,12,9,26.2,34.6,1997.0,1999.3,1991.7,1991.8,234.9,474.1,452.3,448.8,21.5,74.4,66.7,64.8,14.0,116.4,105.3,99.4,9.0,4.1,4.9,688.1,314.3,373.8,701.3,320.3,381.0
Sathun,10,8,12.1,20.3,2006.2,2004.5,2007.2,2007.2,115.0,140.3,273.7,280.4,18.0,19.6,21.9,22.0,9.0,41.4,25.8,24.5,2.7,1.4,1.3,205.7,111.2,94.5,209.7,113.3,96.3
Ranong,10,8,35.3,29.2,2010.9,2010.9,2010.3,2009.8,408.3,842.5,538.6,549.4,52.5,156.3,423.7,381.8,26.0,127.8,107.7,39.9,11.0,5.3,5.7,829.5,400.3,429.2,845.5,408.0,437.5
Kantang Harbor,9,9,245.6,434.5,2006.8,2006.8,2007.0,2007.1,116.2,1518.8,3243.8,3331.6,34.0,168.0,1020.9,1027.7,24.0,172.2,146.7,142.7,22.8,17.1,5.7,1752.5,1321.4,431.2,1786.2,1346.7,439.4
Krabi,8,7,18.3,26.3,2003.6,2002.3,2006.5,2007.0,143.0,202.0,205.8,190.5,16.5,17.2,15.9,15.0,7.5,8.8,10.0,9.8,3.0,1.9,1.1,229.4,143.3,86.1,233.8,146.0,87.7
Tak Bai Customs House,8,6,20.9,24.0,2001.0,2001.7,1996.5,1996.0,466.7,1051.3,549.5,528.7,43.5,96.5,89.7,79.4,11.5,32.2,34.3,29.7,7.5,5.8,1.7,566.0,438.2,127.8,576.9,446.6,130.3
Ban Prakop Customs House,6,6,23.4,34.1,1996.7,1996.7,1993.7,1993.5,583.7,595.8,543.6,539.4,39.0,51.5,56.6,58.1,11.0,18.5,13.4,13.5,4.2,3.2,1.0,325.1,245.1,80.0,331.3,249.8,81.5
Trang,2,2,50.3,87.5,2003.0,2003.0,2017.7,2017.8,860.2,860.2,1335.0,1341.4,63.5,63.5,88.5,88.6,12.5,12.5,17.9,17.9,4.2,3.5,0.7,327.2,272.2,55.0,333.5,277.5,56.0
Photharam,2,2,9.9,12.5,2011.5,2011.5,2009.6,2008.5,2508.2,2508.2,1090.1,938.9,75.0,75.0,60.6,51.6,184.5,184.5,101.6,49.5,4.1,1.5,2.6,312.4,117.0,195.5,318.4,119.2,199.2
Phahon Yothin Customs House,1,1,0.6,0.9,1998.0,1998.0,1998.0,1998.0,730.2,730.2,730.2,730.2,104.0,104.0,104.0,104.0,26.0,26.0,26.0,26.0,0.3,0.3,0.0,23.4,22.6,0.8,23.8,23.0,0.8
