Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,4501,615,145605.5,175022.0,2006.4,2007.0,2007.4,2007.3,960.5,1174.7,1176.6,1180.3,75.0,87.2,120.0,118.9,13.0,19.7,24.9,24.4,23345.8,22036.8,1309.0,1802544.9,1702493.6,100051.3,1837153.8,1735181.5,101972.3
Bulk carrier,1633,1215,89424.3,151978.7,2008.7,2009.2,2008.8,2009.0,1470.1,1961.7,1960.5,1953.7,141.0,209.8,355.9,361.1,62.0,106.7,119.4,119.9,7965.4,7245.7,719.7,616174.7,560789.0,55385.6,628005.2,571556.2,56449.0
Chemical tanker,1374,484,17534.6,28035.3,2007.1,2007.9,2008.2,2008.2,971.9,1463.2,1399.8,1404.4,113.0,157.1,242.8,243.8,24.0,40.2,49.5,48.6,4583.6,3831.4,752.2,351754.7,294705.9,57048.8,358508.4,300364.3,58144.1
General cargo,1280,635,23182.7,32182.1,2005.8,2006.2,2006.7,2006.8,1519.7,2012.5,2019.7,2022.5,162.0,208.1,316.1,316.3,52.0,96.5,109.0,113.2,4315.9,3754.3,561.6,331055.2,288677.9,42377.4,337411.5,294220.5,43191.0
Oil tanker,953,439,78152.9,144652.9,2005.9,2007.0,2006.2,2006.2,843.0,1562.0,1857.3,1869.7,100.0,172.3,486.7,494.7,28.0,61.5,61.2,61.0,6602.3,5122.4,1479.9,510268.2,396131.1,114137.1,520065.3,403736.8,116328.5
Vehicle,630,230,56817.3,18496.6,2005.6,2006.9,2006.7,2006.6,943.7,2186.0,1797.8,1810.7,69.0,158.6,201.8,206.6,11.0,15.8,20.1,20.3,3703.4,3577.2,126.2,286700.6,276938.8,9761.7,292205.2,282256.1,9949.1
Liquefied gas tanker,588,190,23666.1,21779.6,2002.8,2005.6,2006.5,2006.4,1209.8,2023.3,2366.9,2322.1,122.0,185.4,351.4,346.9,23.0,45.1,103.0,104.8,3752.1,3183.1,568.9,261694.3,219357.4,42336.9,266718.8,223569.1,43149.8
Service - tug,265,138,448.8,396.8,2011.3,2010.3,2009.6,2009.6,521.0,1636.7,2128.4,2136.4,121.0,469.0,2235.6,2209.0,16.0,160.4,250.7,265.6,345.8,314.0,31.8,25970.9,23586.8,2384.1,26469.5,24039.6,2429.9
Cruise,181,52,11833.5,1227.9,2001.8,2001.4,2005.3,2005.0,590.3,972.7,814.6,838.4,38.0,65.2,68.7,71.0,10.0,24.9,28.8,29.3,2571.7,2152.8,418.9,199167.8,166735.6,32432.2,202991.8,169937.0,33054.9
Refrigerated bulk,112,64,2144.9,2570.8,1989.6,1990.2,1990.1,1990.0,4396.9,4216.6,4241.9,4217.7,326.0,417.7,525.6,512.8,296.5,360.5,399.9,400.9,1707.5,1075.3,632.2,129430.9,81960.7,47470.1,131916.0,83534.4,48381.6
Offshore,52,34,955.2,821.3,2011.7,2009.9,2008.5,2008.7,966.9,2193.9,2434.6,2432.9,143.0,482.0,456.9,454.3,25.5,457.1,262.5,271.2,214.4,167.5,46.8,16031.4,12514.0,3517.5,16339.2,12754.2,3585.0
Ferry-RoPax,19,2,233.4,44.0,1983.7,1984.0,1979.6,1979.6,539.8,788.0,1250.3,1252.3,33.0,38.5,107.3,106.9,22.0,26.2,59.7,59.7,26.9,18.1,8.8,2037.9,1369.6,668.3,2077.0,1395.9,681.1
Service - other,16,10,88.1,42.0,1996.3,1993.2,2001.1,1998.0,829.9,1693.0,1218.0,998.5,84.5,181.8,218.0,202.8,69.0,161.2,169.4,203.6,31.1,26.2,4.9,2365.6,1998.5,367.1,2411.0,2036.9,374.1
Ferry-pax only,12,1,24.2,1.9,1992.0,1992.0,1992.0,1992.0,2805.3,2805.3,4003.4,4003.4,110.0,110.0,369.2,369.2,35.0,35.0,68.0,68.0,33.9,28.7,5.3,2547.3,2152.1,395.2,2596.2,2193.4,402.8
Miscellaneous - fishing,9,5,73.0,52.6,1994.1,2000.0,2001.2,1997.7,4297.9,3473.8,4369.2,4399.7,388.0,344.5,496.6,514.8,27.0,151.7,110.6,136.7,36.5,32.3,4.2,2757.4,2444.1,313.4,2810.4,2491.0,319.4
Ro-Ro,3,3,35.7,21.3,1995.7,1995.7,1996.5,1997.0,865.2,1109.7,1154.0,1092.2,152.0,119.0,121.0,137.3,1.0,3.3,5.7,6.7,8.6,8.5,0.1,662.2,655.2,7.0,674.9,667.8,7.1
