Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United Arab Emirates,1306,506,37849.7,66178.1,2001.7,2004.2,2006.8,2007.3,593.0,865.9,1030.8,1081.3,64.0,113.3,622.0,674.4,32.0,76.5,48.0,46.6,4060.6,3306.1,754.4,313064.8,255327.8,57737.0,319075.6,260230.1,58845.5
Iran (Islamic Republic of),991,443,6917.8,11373.3,1998.1,2000.4,2003.8,2004.2,276.3,608.5,398.5,382.0,29.0,88.1,153.4,153.9,40.0,113.4,106.7,106.1,1433.2,820.4,612.8,110059.1,63061.8,46997.3,112172.2,64272.6,47899.7
Kuwait,264,116,453.4,643.6,2003.7,2002.7,2003.4,2004.3,164.7,514.7,218.2,207.7,44.5,179.2,267.5,248.2,29.0,129.9,120.7,113.6,209.1,123.0,86.1,15875.9,9351.7,6524.2,16180.7,9531.3,6649.4
India,200,109,36762.1,69402.9,2003.8,2004.0,2003.4,2003.4,1516.1,1927.8,1761.7,1773.1,162.5,230.6,213.0,212.3,52.0,83.0,81.5,82.0,3044.6,2489.0,555.6,235731.4,192715.3,43016.1,240257.4,196415.4,43842.0
China,134,102,111758.3,214219.8,2008.5,2009.1,2009.5,2009.5,6072.6,5925.9,5981.5,6036.9,556.0,573.6,610.6,610.7,56.0,78.5,75.5,75.5,6294.6,6001.9,292.7,487558.4,464902.8,22655.6,496919.6,473828.9,23090.6
Qatar,102,74,2805.7,3347.3,2007.0,2007.8,2006.0,2006.4,443.2,556.9,520.3,524.6,35.0,52.0,49.9,52.7,19.0,51.2,27.6,32.1,301.3,251.8,49.5,23304.7,19491.2,3813.5,23752.2,19865.4,3886.7
Saudi Arabia,91,76,1422.9,2371.8,2007.3,2007.6,2008.2,2008.5,320.6,446.2,362.7,354.7,32.0,66.7,72.3,72.8,47.0,114.0,90.3,94.2,211.2,137.3,73.9,16314.7,10619.0,5695.7,16627.9,10822.9,5805.0
Oman,67,54,2864.7,5200.3,2007.9,2008.5,2009.5,2009.7,730.6,840.1,771.2,765.2,69.0,97.0,107.5,107.6,34.0,79.1,40.6,37.6,329.6,265.4,64.2,25470.6,20537.5,4933.2,25959.7,20931.8,5027.9
Bahrain,57,20,881.2,1131.8,2007.5,2006.2,2007.6,2007.8,329.0,490.3,458.7,471.6,30.0,84.8,79.0,89.4,15.0,127.0,78.2,98.9,135.6,105.2,30.3,10486.8,8147.0,2339.8,10688.1,8303.4,2384.7
Egypt,50,49,22359.3,43000.8,2009.7,2009.7,2010.9,2011.0,3475.2,3459.2,3528.8,3532.9,345.0,342.2,347.3,347.4,43.5,69.9,63.8,63.8,1529.8,1300.4,229.4,118489.6,100721.3,17768.3,120764.6,102655.1,18109.5
"Korea, Republic of",41,29,27909.1,53650.8,2008.4,2009.0,2009.7,2009.8,6316.6,5988.8,5899.6,6148.6,582.0,571.4,640.6,641.7,39.0,95.1,99.6,98.9,1621.6,1516.9,104.7,125605.2,117499.6,8105.6,128016.9,119755.6,8261.3
