Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United Arab Emirates,1676,719,57067.9,103638.4,2002.4,2004.9,2006.7,2006.9,588.1,755.2,770.0,776.3,58.0,100.3,281.1,291.6,46.0,100.5,95.0,95.5,6238.2,3735.4,2502.9,481910.7,288520.1,193390.6,491163.4,294059.7,197103.7
Iran (Islamic Republic of),756,314,3910.5,6608.2,1996.6,1999.0,2003.9,2004.3,208.9,477.3,409.6,406.9,32.0,103.3,228.4,241.2,25.0,71.5,273.2,293.1,858.1,442.9,415.2,65823.5,33962.0,31861.4,67087.3,34614.1,32473.2
Kuwait,314,122,3728.4,6439.9,2003.2,2001.6,2006.7,2006.8,146.4,980.9,883.4,1104.3,14.0,140.7,680.7,734.9,21.0,103.8,96.7,97.5,419.9,281.9,138.0,32205.1,21667.8,10537.3,32823.4,22083.8,10739.7
Saudi Arabia,143,92,2940.4,3806.9,2006.2,2006.8,2007.0,2007.2,300.5,517.7,423.2,416.0,25.0,52.8,57.4,61.2,33.0,58.1,63.0,71.4,410.1,231.6,178.5,31706.7,17913.7,13793.1,32315.5,18257.6,14057.9
Singapore,111,99,39093.3,74551.3,2009.4,2009.7,2009.8,2009.9,3912.7,3951.8,3767.3,3826.7,355.0,389.9,392.5,392.9,74.0,100.8,88.6,88.3,2295.1,1956.4,338.7,177751.1,151520.4,26230.7,181163.9,154429.6,26734.3
India,104,57,17500.5,33050.9,2004.7,2004.5,2005.3,2005.4,1428.3,1806.1,1640.6,1658.7,137.0,163.8,182.9,183.2,68.0,81.2,86.9,87.2,1192.0,921.1,270.9,92303.1,71329.3,20973.7,94075.3,72698.8,21376.4
Indonesia,86,75,41510.6,79707.5,2009.9,2010.1,2010.5,2010.5,3941.4,4026.0,3931.8,3969.9,356.0,383.8,392.4,393.0,70.5,79.0,82.3,82.4,1974.0,1712.0,261.9,152906.3,132615.6,20290.7,155842.1,135161.8,20680.3
Qatar,81,51,1697.7,2273.8,2004.3,2005.6,2003.7,2004.4,418.0,577.0,462.4,451.3,34.0,146.7,73.4,90.6,33.0,53.8,58.0,66.6,228.0,153.5,74.5,17621.5,11861.9,5759.6,17959.8,12089.7,5870.2
Malaysia,80,69,36814.3,70213.0,2009.8,2010.3,2010.5,2010.5,3891.2,3827.8,3753.9,3793.8,333.0,349.2,356.2,356.4,87.5,88.5,91.6,91.6,1809.6,1527.3,282.3,140169.0,118302.7,21866.3,142860.2,120574.1,22286.2
Oman,46,41,1657.4,2770.2,2008.5,2008.2,2008.6,2008.7,695.1,1118.3,1244.7,1240.2,95.5,122.6,185.6,188.4,75.0,111.7,130.6,130.2,243.3,168.9,74.3,18826.4,13076.5,5749.9,19187.8,13327.5,5860.3
