Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Virgin Islands (U.S.),254,38,3397.8,481.5,2002.9,2004.3,2008.5,2006.0,116.0,125.2,269.5,177.1,12.0,13.9,13.7,13.3,9.0,10.2,84.9,56.6,547.5,244.5,303.1,42156.4,18723.8,23432.6,42965.8,19083.2,23882.5
Saint Kitts and Nevis,217,44,1099.1,117.5,1991.8,1994.7,2000.3,1999.3,105.4,106.3,117.9,116.4,15.0,31.9,14.7,18.0,9.0,17.5,8.9,9.7,339.2,231.3,107.8,26190.4,17861.3,8329.1,26693.2,18204.2,8489.1
United States of America,193,33,17765.9,2909.0,2009.1,2007.2,2012.1,2009.6,1087.5,1235.8,1127.9,1111.4,69.0,84.2,70.8,75.5,8.0,12.0,8.4,9.1,2681.2,2581.1,100.0,207225.3,199501.9,7723.4,211204.0,203332.4,7871.7
"Bonaire, Sint Eustatius and Saba",102,18,100.2,14.5,2000.1,1998.3,2005.6,2002.8,73.8,278.0,440.9,165.7,47.0,230.0,101.6,277.0,10.0,25.8,9.6,20.3,44.9,38.6,6.3,3395.4,2915.5,479.9,3460.6,2971.4,489.1
Virgin Islands (British),101,26,123.3,28.9,1982.1,1990.7,2002.2,2002.8,105.5,127.6,125.2,139.3,15.0,22.4,32.1,109.4,10.0,16.2,12.0,17.4,69.9,48.3,21.6,5336.7,3686.7,1650.0,5439.1,3757.4,1681.7
Antigua and Barbuda,85,39,282.8,55.9,1998.3,1999.4,2004.3,2004.1,102.2,104.2,113.2,107.5,14.0,14.8,14.9,16.1,10.0,10.8,9.8,12.5,86.9,52.7,34.2,6697.0,4069.7,2627.3,6825.6,4147.8,2677.8
Puerto Rico,59,19,991.2,90.4,2003.9,2004.2,2006.7,2006.1,189.3,270.7,191.4,193.8,14.0,17.4,13.1,15.0,8.0,30.5,8.4,11.2,190.1,156.2,33.9,14522.0,11901.1,2620.9,14800.8,12129.6,2671.2
Guadeloupe,56,16,150.2,81.4,2000.9,2001.8,2007.3,2003.8,188.9,200.2,201.5,192.2,20.0,19.2,17.9,16.8,12.0,9.2,8.8,11.8,35.0,30.2,4.8,2689.4,2325.7,363.7,2741.1,2370.4,370.7
Montserrat,53,10,8.8,8.5,1978.0,1983.5,1983.7,1982.6,111.9,117.1,116.3,120.6,18.0,24.6,24.9,26.0,12.0,37.9,24.8,28.0,13.4,7.4,6.0,1009.5,558.6,451.0,1028.9,569.3,459.7
Jamaica,45,9,1025.7,541.4,2006.5,2007.2,2010.0,2006.9,848.6,1040.8,1490.2,904.2,64.0,77.6,111.1,73.0,10.0,21.0,9.9,12.0,220.0,209.4,10.6,16936.9,16130.5,806.4,17262.1,16440.2,821.8
