Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Cruise,481,77,30701.2,2688.1,2003.7,2002.6,2008.6,2008.2,211.4,492.0,549.7,549.9,16.0,34.9,71.2,71.2,8.0,10.0,9.9,10.1,5178.9,4676.6,502.3,398990.5,360829.5,38161.0,406651.2,367757.4,38893.7
Container,285,42,1539.0,1895.0,2007.7,2007.3,2009.2,2008.8,256.2,494.3,437.2,432.9,25.0,38.9,58.6,59.9,10.0,25.5,26.1,26.2,410.9,356.0,54.9,31562.2,27405.4,4156.8,32168.2,27931.6,4236.6
General cargo,149,28,658.6,774.7,1998.4,1997.4,2001.7,2001.7,225.0,512.5,784.6,745.3,42.0,62.9,70.2,71.8,23.0,51.0,36.6,36.9,307.8,287.9,19.9,23731.5,22236.6,1494.9,24187.2,22663.5,1523.6
Service - tug,121,14,9.5,6.1,2003.3,1995.3,2002.8,2001.8,120.8,698.3,281.7,279.2,37.0,291.5,896.4,838.2,14.0,120.2,267.8,248.1,35.6,23.8,11.8,2673.0,1790.4,882.6,2724.3,1824.7,899.6
Ro-Ro,111,10,86.9,88.1,1991.2,1989.9,1991.4,1991.3,99.7,165.5,149.6,146.9,15.0,24.4,34.5,36.1,11.0,33.5,82.6,112.0,119.9,39.5,80.4,9077.6,3028.2,6049.4,9251.9,3086.3,6165.6
Ferry-RoPax,108,2,7.1,1.9,1970.3,1972.0,1970.2,1970.2,91.9,76.1,85.6,85.6,14.0,15.5,16.1,16.0,2.0,5.0,3.7,3.7,10.6,8.8,1.8,795.1,662.5,132.7,810.4,675.2,135.2
Offshore,64,8,8.8,10.7,1984.2,1987.2,1990.9,1987.0,94.6,277.5,161.4,138.9,13.0,61.1,133.5,90.2,9.0,80.3,220.4,124.6,20.4,12.2,8.2,1534.2,916.1,618.1,1563.7,933.7,630.0
Chemical tanker,46,7,71.4,111.1,2009.0,2007.7,2007.8,2007.6,267.3,258.5,268.3,270.1,29.5,30.3,40.5,40.6,19.5,21.7,34.0,33.8,37.1,22.5,14.6,2823.5,1723.4,1100.2,2877.8,1756.5,1121.3
Oil tanker,33,9,92.4,142.1,2004.2,2003.8,2005.1,2005.0,327.8,541.4,493.6,487.3,44.0,66.4,75.8,74.6,23.0,24.5,36.8,37.3,52.6,29.7,22.8,3998.5,2280.0,1718.5,4075.3,2323.8,1751.5
Bulk carrier,32,5,44.5,66.3,2007.6,1989.6,2006.2,2005.9,198.2,402.5,313.5,312.0,22.5,103.2,76.0,79.1,30.0,39.2,40.2,40.6,13.6,10.2,3.4,1037.0,779.8,257.2,1056.9,794.8,262.1
Miscellaneous - fishing,23,2,1.0,0.8,1956.1,1967.5,1956.8,1956.3,180.5,190.2,201.4,202.0,45.0,36.8,50.1,50.8,5.0,35.2,94.9,95.6,7.5,5.2,2.3,565.8,389.5,176.3,576.7,397.0,179.7
Liquefied gas tanker,20,1,9.5,9.9,2007.0,2007.0,2007.0,2007.0,96.8,96.8,99.7,99.7,18.0,18.0,21.8,21.8,12.0,12.0,17.7,17.7,10.7,5.9,4.8,811.1,450.6,360.5,826.7,459.3,367.4
Vehicle,12,1,22.9,6.2,2010.0,2010.0,2010.0,2010.0,82.8,82.8,94.6,94.6,8.5,8.5,12.1,12.1,2.5,2.5,5.8,5.8,4.0,3.4,0.6,310.1,264.4,45.7,316.0,269.5,46.5
Ferry-pax only,3,2,1.8,0.4,1987.7,1981.5,1973.2,1970.7,494.6,1453.1,909.7,1076.7,70.0,188.0,246.2,262.7,55.0,50.0,55.5,55.4,1.2,1.0,0.2,92.0,74.5,17.5,93.8,76.0,17.8
Service - other,3,3,11.0,4.1,1996.3,1996.3,1994.7,1995.2,3687.7,8200.2,5233.6,5603.5,863.0,676.3,847.5,845.0,441.0,339.3,238.3,266.9,18.4,15.8,2.5,1378.2,1188.0,190.1,1404.6,1210.8,193.8
Refrigerated bulk,3,3,38.6,41.7,1996.0,1996.0,1996.0,1996.0,884.7,1233.6,1156.5,1157.0,72.0,84.0,94.7,94.7,8.0,75.3,104.4,104.6,16.4,12.4,4.0,1248.1,949.0,299.2,1272.1,967.2,304.9
