Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Service - tug,2,1,0.1,0.0,2011.0,2011.0,2011.0,2011.0,1568.9,1568.9,1568.9,1568.9,792.5,792.5,508.3,508.3,169.0,169.0,271.7,271.7,2.6,1.7,0.9,193.1,126.6,66.5,196.8,129.0,67.8
General cargo,1,1,0.1,0.2,2002.0,2002.0,2002.0,2002.0,35.0,35.0,35.0,35.0,19.0,19.0,19.0,19.0,29.0,29.0,29.0,29.0,0.2,0.1,0.1,11.8,4.4,7.4,12.1,4.5,7.5
Bulk carrier,1,1,0.6,0.8,2007.0,2007.0,2007.0,2007.0,140.3,140.3,140.3,140.3,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,0.1,0.1,0.1,9.3,4.2,5.1,9.5,4.3,5.2
Container,1,1,3.5,4.2,2012.0,2012.0,2012.0,2012.0,352.5,352.5,352.5,352.5,20.0,20.0,20.0,20.0,11.0,11.0,11.0,11.0,0.8,0.5,0.2,59.6,40.6,19.0,60.8,41.4,19.4
