Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,4856,749,178020.4,199984.3,2006.1,2008.2,2007.9,2007.6,284.2,701.5,686.2,694.4,26.0,50.2,151.0,151.4,20.0,28.2,27.9,27.8,22320.2,20324.6,1995.7,1702549.6,1552574.6,149975.1,1735238.6,1582384.0,152854.6
Chemical tanker,4487,1134,65429.4,105492.8,2006.3,2008.0,2008.9,2009.0,291.4,1387.6,1385.4,1422.4,44.0,135.8,348.7,352.3,24.0,36.7,45.4,45.8,13432.0,11324.7,2107.3,1023940.1,865531.2,158409.0,1043599.8,882149.4,161450.4
General cargo,4102,1494,23145.2,32430.9,2002.7,2003.7,2004.8,2004.7,403.9,843.3,1084.2,1089.4,56.0,95.3,290.4,292.3,28.0,39.8,48.8,48.7,4761.9,4374.9,387.0,361776.4,332716.2,29060.2,368722.6,339104.4,29618.2
Ro-Ro,3539,92,47938.2,23789.4,2004.0,2006.3,2006.1,2005.9,203.4,733.4,442.9,474.6,14.0,53.6,78.5,81.9,7.0,24.2,29.6,29.9,7984.0,7261.4,722.6,602831.0,548258.0,54573.1,614405.4,558784.5,55620.9
Vehicle,2433,470,97413.0,33528.7,2003.9,2007.0,2007.2,2006.6,358.8,998.6,964.0,973.9,32.0,72.7,189.0,188.6,20.0,25.2,30.6,31.6,6922.8,6368.5,554.3,528133.5,486286.7,41846.8,538273.7,495623.4,42650.3
Liquefied gas tanker,1251,244,35857.6,32579.0,2007.6,2008.7,2011.5,2011.3,369.3,1750.3,2216.2,2044.9,36.0,151.6,367.8,360.3,25.0,42.8,45.1,46.3,5208.2,4618.6,589.6,361780.7,317526.3,44254.4,368726.9,323622.8,45104.0
Bulk carrier,833,657,48410.0,82942.3,2009.1,2009.8,2010.1,2010.1,1343.4,2087.0,2085.5,2100.4,138.0,216.7,436.2,441.7,59.0,68.7,76.8,77.6,4747.1,4518.2,228.9,364160.9,346763.3,17397.6,371152.8,353421.2,17731.7
Service - tug,653,95,43.9,30.6,1999.7,2003.2,2003.0,2002.5,87.0,223.0,186.8,196.9,44.0,80.9,139.7,139.7,9.0,60.8,58.4,53.1,120.3,100.7,19.5,9029.8,7564.4,1465.5,9203.2,7709.6,1493.6
Oil tanker,610,298,34893.0,61922.7,2007.6,2008.8,2010.6,2010.7,448.3,1780.1,1877.3,1898.9,64.0,209.9,418.1,420.8,30.0,64.1,82.9,84.2,4571.0,3418.9,1152.1,347970.0,261434.6,86535.4,354651.1,266454.2,88196.9
Service - other,535,98,1100.0,1698.8,1997.4,2002.7,2001.5,2001.3,180.1,635.3,516.1,529.1,25.0,197.8,303.5,299.7,7.0,176.5,191.6,191.8,440.2,313.5,126.7,33087.1,23571.8,9515.3,33722.4,24024.4,9698.0
Miscellaneous - fishing,252,60,59.6,36.1,1993.6,1991.9,1990.7,1990.6,280.2,564.6,444.2,508.2,45.0,137.2,696.7,702.8,10.0,28.4,36.4,40.5,103.1,80.9,22.2,7741.8,6077.7,1664.0,7890.4,6194.4,1696.0
Cruise,194,67,3508.5,330.2,2003.2,2000.6,2007.0,2005.0,210.3,238.6,235.6,240.1,15.0,19.5,22.5,24.1,9.0,10.9,9.7,10.0,813.1,653.4,159.7,61216.5,49176.2,12040.3,62391.9,50120.4,12271.5
Ferry-RoPax,176,4,1142.3,228.1,1987.3,1998.2,1987.3,1987.1,204.5,360.1,205.6,204.8,14.0,49.2,15.6,14.9,9.0,18.5,9.0,8.9,267.7,234.6,33.2,20100.5,17610.9,2489.6,20486.4,17949.0,2537.4
Offshore,130,66,218.2,182.3,2001.2,2002.0,2007.4,2006.6,214.3,514.5,279.8,357.6,37.5,245.0,371.7,359.1,45.0,109.5,103.6,92.3,163.3,122.9,40.4,12278.0,9247.3,3030.7,12513.7,9424.9,3088.8
Refrigerated bulk,72,25,2943.8,2960.3,1995.1,1996.3,1995.3,1995.4,3874.1,3548.7,3765.6,3780.6,217.0,266.7,342.6,351.7,1.0,118.0,38.5,39.6,1368.6,1230.5,138.1,104458.8,94087.2,10371.6,106464.4,95893.7,10570.7
Other liquids tankers,31,5,2434.7,3165.3,1994.8,1996.0,1999.4,1999.4,5498.3,4576.2,4557.6,4510.0,332.0,310.7,364.6,364.0,42.0,47.3,55.7,55.7,646.2,619.8,26.4,49882.0,47885.8,1996.2,50839.7,48805.2,2034.5
Ferry-pax only,6,4,4.3,1.2,1949.0,1951.2,1974.1,1972.2,168.9,2748.4,3059.7,1662.4,24.5,416.1,2961.4,2956.2,30.0,78.6,210.1,206.8,8.0,7.2,0.8,600.4,536.9,63.5,611.9,547.2,64.7
