Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Ekeren,51,41,13.8,21.1,2002.2,2002.9,2003.2,2003.3,45.4,59.3,44.3,45.4,15.0,26.5,55.6,60.8,10.0,31.3,84.6,91.5,16.4,12.5,3.9,1229.6,938.4,291.2,1253.2,956.4,296.8
Jupille-Sur-Meuse,49,11,8.0,10.9,1997.4,1998.8,1998.3,1998.3,93.2,97.7,92.6,92.8,14.0,16.6,16.1,16.2,0.0,0.5,2.9,2.9,2.8,2.7,0.1,210.2,205.1,5.1,214.3,209.1,5.2
Gent,47,31,16.9,25.4,2000.4,2001.3,2009.9,2010.8,75.1,151.2,73.2,72.0,44.0,93.0,44.9,38.2,9.0,35.2,56.4,57.6,16.3,12.3,4.0,1225.3,922.0,303.3,1248.8,939.7,309.1
Kieldrecht,46,20,106.3,55.2,2005.1,2007.6,2010.5,2009.8,57.7,142.0,158.5,154.5,8.5,32.6,16.4,31.4,19.0,39.6,168.6,105.6,25.0,9.4,15.6,1877.2,706.2,1170.9,1913.2,719.8,1193.4
Wijnegem,42,12,10.4,13.4,1998.2,2000.2,1997.1,1997.4,98.0,86.4,129.1,130.0,14.0,15.8,21.7,21.4,21.0,22.1,17.9,18.3,4.0,2.5,1.4,298.5,189.7,108.8,304.3,193.4,110.9
Zelzate,41,23,11.2,16.8,1997.3,2002.3,2000.8,2002.1,93.3,116.5,114.5,109.9,31.0,74.2,30.2,23.3,10.0,32.2,26.2,25.2,9.2,6.2,3.0,692.6,464.2,228.4,705.9,473.1,232.8
Blankenberge,40,24,55.6,76.9,2001.4,2000.4,2005.7,2006.1,272.3,464.4,172.5,189.0,119.0,172.0,164.9,176.3,39.0,58.7,40.0,43.6,40.9,30.8,10.1,3069.1,2312.6,756.6,3128.1,2357.0,771.1
Hemiksem,39,24,5.9,8.2,2004.1,2004.7,2003.9,2003.5,55.7,75.0,77.6,73.8,24.0,31.5,46.6,46.6,19.0,26.1,26.8,25.7,10.4,6.5,3.9,777.3,487.2,290.1,792.3,496.6,295.7
Burcht,28,7,1.2,1.6,2007.4,2007.9,2002.3,1999.7,53.2,72.5,76.1,90.6,32.0,89.9,108.3,126.4,5.5,14.9,19.0,18.7,4.5,3.6,0.9,334.1,268.3,65.8,340.5,273.5,67.1
Langerbrugge,24,21,8.7,13.2,2004.2,2003.7,2001.3,2001.0,69.8,75.2,73.1,73.2,27.0,42.0,27.8,28.8,32.0,27.9,39.6,39.1,6.0,3.7,2.3,453.0,279.6,173.4,461.7,285.0,176.7
Schelle,22,4,1.1,1.5,2001.0,2006.2,2003.4,2001.6,67.1,67.7,76.6,80.4,24.0,28.0,35.5,33.0,9.5,6.5,16.3,17.4,2.1,1.4,0.7,158.6,106.3,52.2,161.6,108.4,53.2
Wondelgem,21,20,6.8,9.7,2002.6,2003.4,2006.1,2006.5,56.5,70.3,57.1,56.8,11.0,21.8,16.5,16.7,31.0,48.9,64.2,64.2,7.7,3.2,4.5,579.8,241.8,338.0,590.9,246.4,344.5
Brugge,19,12,4.9,6.9,1998.6,2000.6,1998.1,1998.7,90.4,83.5,100.7,101.6,18.0,27.2,23.9,22.7,10.0,30.7,22.9,23.0,3.2,2.3,1.0,244.0,172.2,71.8,248.7,175.5,73.2
Wintham,18,14,7.8,12.4,2004.8,2004.0,1999.3,1999.0,68.9,220.4,155.0,158.2,27.5,33.5,52.0,53.3,14.0,28.0,38.9,39.0,4.7,3.6,1.0,352.8,274.8,78.0,359.6,280.1,79.4
Noeveren,15,15,4.8,7.4,2006.3,2006.3,2006.4,2006.4,66.7,91.9,115.3,120.4,30.0,34.3,40.2,40.7,22.0,27.3,30.8,31.1,3.2,2.1,1.1,237.1,156.3,80.9,241.7,159.3,82.4
Kruibeke,12,7,0.3,0.2,2008.1,2007.1,2009.2,2008.5,39.5,84.5,39.7,27.8,23.5,44.8,81.9,74.7,6.0,207.2,85.2,79.1,3.8,1.2,2.7,288.3,86.6,201.7,293.8,88.3,205.5
Temse,11,1,0.2,0.1,2012.0,2012.0,2012.0,2012.0,42.6,42.6,51.5,51.5,26.0,26.0,24.4,24.4,16.0,16.0,53.8,53.8,0.7,0.4,0.4,54.8,26.9,27.8,55.8,27.4,28.4
Baasrode,11,1,1.4,2.7,1985.0,1985.0,1985.0,1985.0,149.9,149.9,219.9,219.9,126.0,126.0,224.5,224.5,13.0,13.0,30.0,30.0,2.6,2.2,0.4,195.0,165.3,29.7,198.7,168.4,30.3
Rupelmonde,10,2,0.4,0.4,2006.0,2002.0,2001.5,1996.6,86.5,115.0,123.1,151.5,54.0,49.5,93.0,84.1,3.0,2.0,50.5,57.2,1.4,1.0,0.4,105.1,74.1,31.1,107.2,75.5,31.7
Willebroek,10,10,2.7,3.9,2004.5,2004.5,2005.5,2005.3,82.2,76.2,80.5,80.8,12.0,19.1,21.9,21.7,27.5,45.6,49.5,48.8,1.9,1.0,0.9,141.0,72.1,68.9,143.7,73.5,70.2
Merksem,9,6,1.5,2.1,1985.8,1981.0,2002.9,2002.9,98.6,139.0,138.4,138.8,15.0,28.1,51.4,51.7,15.0,21.6,35.2,35.0,0.7,0.5,0.2,53.8,37.7,16.1,54.8,38.4,16.4
Veldwezelt,9,2,1.8,2.5,1994.3,1991.0,1995.7,1995.6,103.2,99.1,115.3,115.1,13.0,13.0,20.4,20.3,0.0,0.0,2.5,2.5,0.6,0.6,0.0,43.8,43.2,0.6,44.6,44.0,0.6
Ruisbroek,8,8,2.4,3.3,2005.0,2005.0,2006.8,2006.7,66.2,80.2,104.4,102.9,13.5,17.4,17.0,16.9,39.5,40.1,18.2,18.4,0.9,0.6,0.3,64.8,44.6,20.2,66.1,45.5,20.6
Maasmechelen,7,3,2.1,2.9,1995.6,1993.7,1996.7,1996.6,160.9,147.7,167.8,167.2,24.0,20.3,24.7,24.7,0.0,2.0,1.3,1.1,0.7,0.7,0.0,51.8,51.5,0.3,52.8,52.5,0.3
Genk,7,5,1.0,1.4,1999.0,1998.6,1994.4,1994.3,39.0,127.7,80.3,81.4,10.0,21.9,28.3,28.6,0.0,2.9,2.2,2.1,0.4,0.3,0.0,27.6,26.1,1.6,28.2,26.6,1.6
Schoten,7,3,1.9,2.7,1999.3,2002.3,1998.4,1998.5,114.7,122.0,142.0,142.1,16.0,13.7,17.1,17.1,7.0,7.3,9.1,9.1,0.7,0.5,0.2,48.9,36.0,12.9,49.8,36.7,13.1
Steendorp,7,2,0.2,0.2,2003.4,2002.0,1998.0,1994.5,44.9,49.7,66.4,82.3,18.0,16.0,77.0,87.6,1.0,1.0,6.0,6.8,0.6,0.5,0.1,43.7,38.7,5.0,44.5,39.4,5.1
Herstal,7,5,1.1,1.5,1999.4,1999.4,1999.1,1999.1,71.6,79.9,79.6,78.6,15.0,17.3,17.2,16.7,0.0,2.6,1.9,1.8,0.3,0.3,0.0,25.8,25.4,0.4,26.3,25.9,0.4
Sas-Slijkens,7,6,2.5,3.1,2003.1,2001.8,2007.1,2006.9,138.4,124.5,151.7,151.3,48.0,209.4,53.2,44.6,24.0,31.7,11.0,10.3,3.1,2.7,0.4,230.9,203.0,27.9,235.3,206.9,28.5
Oevel,6,5,4.0,6.4,1996.2,1996.0,2005.8,2006.2,118.9,196.3,321.2,346.8,14.5,43.1,131.8,136.8,14.0,18.2,6.8,6.7,1.4,1.3,0.1,103.8,95.7,8.1,105.7,97.5,8.2
Moerzeke,6,1,1.9,3.6,1985.0,1985.0,1985.0,1985.0,250.0,250.0,534.9,534.9,21.0,21.0,60.6,60.6,45.0,45.0,369.4,369.4,1.7,0.3,1.4,130.1,24.1,106.0,132.6,24.6,108.1
Olen,4,3,0.3,0.4,2006.0,2007.3,2002.7,2002.6,51.0,38.1,49.9,52.5,30.5,33.3,33.4,34.2,14.5,20.8,13.2,13.2,0.3,0.2,0.1,21.6,14.4,7.2,22.0,14.7,7.3
Genenbos,4,4,0.8,1.0,2006.5,2006.5,2004.8,2003.9,165.7,144.1,130.8,127.3,18.0,43.8,31.0,22.5,7.5,10.8,13.4,14.0,0.5,0.4,0.1,34.6,29.9,4.8,35.3,30.5,4.9
Oelegem,4,3,0.8,1.2,1997.2,1997.3,2001.4,2001.4,109.4,127.1,124.7,125.0,26.5,26.8,26.0,26.0,1.0,4.7,5.3,5.4,0.3,0.3,0.0,20.9,20.1,0.7,21.3,20.5,0.7
Lanaye (Ternaaien),3,1,0.6,0.7,1999.0,1999.0,1999.0,1999.0,107.4,107.4,101.4,101.4,14.0,14.0,13.1,13.1,3.0,3.0,5.4,5.4,0.2,0.2,0.0,18.4,17.9,0.5,18.7,18.3,0.5
Lanaken,3,1,0.6,0.9,1997.0,1997.0,1997.0,1997.0,84.3,84.3,110.2,110.2,14.0,14.0,18.9,18.9,6.0,6.0,6.1,6.1,0.2,0.2,0.0,14.1,13.4,0.7,14.4,13.7,0.7
Massenhoven,3,2,0.7,1.0,1993.0,1991.0,1996.6,1996.7,139.7,100.6,144.7,146.7,20.0,15.5,27.9,27.9,0.0,0.5,0.0,0.0,0.2,0.2,0.0,17.2,17.1,0.1,17.5,17.5,0.1
Floriffoux,3,1,0.0,0.0,2016.0,2016.0,2016.0,2016.0,25.2,25.2,28.3,28.3,27.0,27.0,25.1,25.1,9.0,9.0,22.4,22.4,0.2,0.1,0.1,17.8,10.3,7.5,18.2,10.5,7.7
Gellik,2,2,0.4,0.5,1993.5,1993.5,1991.1,1990.9,145.8,145.8,121.3,123.8,14.5,14.5,14.4,14.3,6.5,6.5,8.0,8.2,0.2,0.1,0.1,13.5,8.4,5.1,13.7,8.6,5.2
Bornem,2,1,0.0,0.0,2012.0,2012.0,2012.0,2012.0,39.0,39.0,39.1,39.0,35.0,35.0,40.1,40.1,2.0,2.0,2.0,2.0,0.1,0.1,0.0,8.2,7.9,0.2,8.3,8.1,0.2
Oosterlo,2,2,0.4,0.4,1998.0,1998.0,1998.4,1998.3,88.1,88.1,89.4,85.4,28.0,28.0,36.7,34.8,26.0,26.0,18.2,19.9,0.2,0.1,0.0,13.3,10.6,2.7,13.5,10.8,2.7
Eindhout,2,1,0.6,0.9,1997.0,1997.0,1997.0,1997.0,160.5,160.5,160.5,160.5,22.5,22.5,22.5,22.5,19.5,19.5,19.3,19.3,0.2,0.2,0.0,15.1,13.0,2.1,15.4,13.3,2.1
Schilde,2,1,1.0,1.4,1997.0,1997.0,1997.0,1997.0,271.8,271.8,271.8,271.8,17.0,17.0,16.2,16.2,23.5,23.5,25.0,25.0,0.3,0.1,0.2,23.6,7.6,16.1,24.1,7.7,16.4
Sint-Amands,2,1,0.4,0.8,1985.0,1985.0,1985.0,1985.0,372.1,372.1,372.1,372.1,85.0,85.0,84.7,84.7,53.0,53.0,50.4,50.4,0.4,0.2,0.1,26.8,17.1,9.7,27.3,17.4,9.9
Godsheide,2,2,0.1,0.2,2000.0,2000.0,2000.0,2000.0,31.6,31.6,31.6,31.6,13.5,13.5,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0
Verbrande Brug,2,2,0.5,0.7,2000.0,2000.0,1999.2,1999.2,101.6,101.6,100.6,100.1,36.5,36.5,43.1,42.7,76.0,76.0,89.2,88.4,0.2,0.1,0.1,17.8,10.8,6.9,18.1,11.0,7.1
Langerlo,2,2,4.0,6.6,2012.5,2012.5,2009.0,2009.0,411.4,411.4,720.1,767.3,387.0,387.0,96.5,94.7,10.5,10.5,7.0,7.0,1.4,1.4,0.0,104.7,102.0,2.7,106.7,103.9,2.8
Kapelle-Op-Den-Bos,2,2,1.2,1.9,1998.5,1998.5,1998.2,1998.3,262.6,262.6,263.9,261.6,25.0,25.0,24.8,24.9,48.0,48.0,44.7,45.7,0.5,0.3,0.1,34.5,23.9,10.6,35.2,24.4,10.8
Oostkerke,2,2,0.6,0.5,2006.0,2006.0,2001.3,2000.7,812.9,812.9,760.0,986.1,54.5,54.5,84.6,88.6,74.0,74.0,49.0,45.7,0.5,0.2,0.3,38.2,16.9,21.3,38.9,17.2,21.7
Richelle,1,1,0.1,0.2,2004.0,2004.0,2004.0,2004.0,81.0,81.0,81.0,81.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,0.0,3.7,3.7,0.0
Viersel,1,1,0.0,0.0,2010.0,2010.0,2010.0,2010.0,12.7,12.7,12.7,12.7,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7,0.6,0.0,0.7,0.6,0.0
Kwaadmechelen,1,1,0.1,0.1,1999.0,1999.0,1999.0,1999.0,29.4,29.4,29.4,29.4,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,1.1,1.1,0.0
Auvelais,1,1,0.0,0.0,2016.0,2016.0,2016.0,2016.0,24.7,24.7,24.7,24.7,4.0,4.0,4.0,4.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,2.1,0.6,1.5,2.2,0.6,1.5
Boom,1,1,0.1,0.1,2009.0,2009.0,2009.0,2009.0,22.3,22.3,22.3,22.3,7.0,7.0,7.0,7.0,82.0,82.0,82.0,82.0,0.3,0.0,0.3,23.2,2.3,20.9,23.7,2.3,21.3
Liege,1,1,0.0,0.0,2016.0,2016.0,2016.0,2016.0,17.1,17.1,17.1,17.1,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,2.0,1.2,0.8,2.0,1.2,0.8
Engis,1,1,0.0,0.0,2016.0,2016.0,2016.0,2016.0,96.4,96.4,96.4,96.4,70.0,70.0,70.0,70.0,15.0,15.0,15.0,15.0,0.2,0.1,0.0,11.6,9.7,2.0,11.9,9.9,2.0
Zolder,1,1,0.2,0.2,2011.0,2011.0,2011.0,2011.0,95.7,95.7,95.7,95.7,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,0.1,0.1,0.0,4.4,4.0,0.4,4.5,4.1,0.4
Tisselt,1,1,0.4,0.6,2017.0,2017.0,2017.0,2017.0,123.8,123.8,123.8,123.8,12.0,12.0,12.0,12.0,45.0,45.0,45.0,45.0,0.2,0.1,0.1,14.8,6.3,8.6,15.1,6.4,8.7
Lixhe,1,1,0.1,0.1,1985.0,1985.0,1985.0,1985.0,97.9,97.9,97.9,97.9,14.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,0.1,0.1,0.0,4.3,4.2,0.1,4.4,4.3,0.1
Humbeek,1,1,0.3,0.4,1997.0,1997.0,1997.0,1997.0,109.2,109.2,109.2,109.2,17.0,17.0,17.0,17.0,111.0,111.0,111.0,111.0,0.1,0.1,0.1,10.8,4.8,6.1,11.1,4.9,6.2
Eben-Emael,1,1,0.4,0.6,1997.0,1997.0,1997.0,1997.0,224.7,224.7,224.7,224.7,27.0,27.0,27.0,27.0,4.0,4.0,4.0,4.0,0.2,0.2,0.0,11.8,11.7,0.1,12.1,11.9,0.1
Marly,1,1,0.0,0.0,1916.0,1916.0,1916.0,1916.0,37.3,37.3,37.3,37.3,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,2.9,1.4,1.5,3.0,1.4,1.6
Appels,1,1,0.2,0.3,1985.0,1985.0,1985.0,1985.0,260.8,260.8,260.8,260.8,21.0,21.0,21.0,21.0,14.0,14.0,14.0,14.0,0.2,0.1,0.1,12.2,7.3,4.9,12.4,7.4,5.0
Grembergen,1,1,0.0,0.0,1985.0,1985.0,1985.0,1985.0,27.2,27.2,27.2,27.2,16.0,16.0,16.0,16.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.3,1.1,0.2,1.3,1.1,0.2
Melle,1,1,0.1,0.3,1985.0,1985.0,1985.0,1985.0,232.3,232.3,232.3,232.3,25.0,25.0,25.0,25.0,24.0,24.0,24.0,24.0,0.1,0.1,0.1,9.6,5.3,4.3,9.8,5.4,4.4
Tielrode,1,1,0.1,0.2,1985.0,1985.0,1985.0,1985.0,169.2,169.2,169.2,169.2,78.0,78.0,78.0,78.0,613.0,613.0,613.0,613.0,0.4,0.1,0.4,33.5,6.4,27.1,34.2,6.5,27.7
Merelbeke,1,1,0.2,0.3,1985.0,1985.0,1985.0,1985.0,284.0,284.0,284.0,284.0,243.0,243.0,243.0,243.0,25.0,25.0,25.0,25.0,0.2,0.2,0.1,18.7,14.5,4.2,19.1,14.8,4.3
Dendermonde,1,1,0.2,0.3,1985.0,1985.0,1985.0,1985.0,294.3,294.3,294.3,294.3,54.0,54.0,54.0,54.0,249.0,249.0,249.0,249.0,0.3,0.1,0.2,24.6,10.7,13.8,25.0,10.9,14.1
Schellebelle,1,1,0.1,0.2,1985.0,1985.0,1985.0,1985.0,198.9,198.9,198.9,198.9,21.0,21.0,21.0,21.0,26.0,26.0,26.0,26.0,0.1,0.1,0.0,8.8,5.2,3.6,9.0,5.3,3.7
Wetteren,1,1,0.1,0.1,1985.0,1985.0,1985.0,1985.0,116.0,116.0,116.0,116.0,13.0,13.0,13.0,13.0,99.0,99.0,99.0,99.0,0.1,0.0,0.1,8.9,2.5,6.5,9.1,2.5,6.6
Deurne,1,1,0.1,0.2,1985.0,1985.0,1985.0,1985.0,125.0,125.0,125.0,125.0,21.0,21.0,21.0,21.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,3.4,2.7,0.7,3.4,2.7,0.7
Tessenderlo,1,1,0.1,0.1,1985.0,1985.0,1985.0,1985.0,57.4,57.4,57.4,57.4,17.0,17.0,17.0,17.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,2.9,2.8,0.1,3.0,2.9,0.1
Kuringen,1,1,0.1,0.1,1985.0,1985.0,1985.0,1985.0,47.5,47.5,47.5,47.5,8.0,8.0,8.0,8.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.1,2.1,0.1,2.2,2.1,0.1
Wellen,1,1,0.0,0.0,1985.0,1985.0,1985.0,1985.0,22.5,22.5,22.5,22.5,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,1.0,1.0,0.0
Oupeye,1,1,0.2,0.3,1997.0,1997.0,1997.0,1997.0,100.3,100.3,100.3,100.3,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,4.8,4.8,0.0,4.9,4.9,0.0
Grobbendonk,1,1,0.2,0.3,1997.0,1997.0,1997.0,1997.0,99.0,99.0,99.0,99.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,3.4,2.1,1.3,3.5,2.2,1.3
Paal,1,1,0.4,0.5,1997.0,1997.0,1997.0,1997.0,191.4,191.4,191.4,191.4,22.0,22.0,22.0,22.0,7.0,7.0,7.0,7.0,0.1,0.1,0.0,6.7,5.0,1.8,6.9,5.0,1.8
Zutendaal,1,1,0.3,0.5,1997.0,1997.0,1997.0,1997.0,171.4,171.4,171.4,171.4,11.0,11.0,11.0,11.0,13.0,13.0,13.0,13.0,0.1,0.0,0.1,8.2,3.6,4.6,8.3,3.7,4.7
Flemalle,1,1,0.0,0.0,2016.0,2016.0,2016.0,2016.0,26.4,26.4,26.4,26.4,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,3.8,3.8,0.0,3.9,3.9,0.0
