Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United States of America,63,30,6840.8,3854.6,2007.1,2005.4,2006.5,2008.1,3658.0,4206.6,3878.1,4318.3,239.0,425.2,294.7,321.9,9.0,36.5,21.2,24.4,1032.5,1004.3,28.2,79552.3,77378.9,2173.4,81079.7,78864.6,2215.1
New Zealand,49,17,3152.2,3356.1,2003.7,2004.8,2006.8,2006.9,2227.3,2593.0,2224.7,2208.2,155.0,160.1,140.5,144.0,15.0,61.1,18.9,17.9,537.6,518.8,18.7,41584.9,40153.1,1431.8,42383.3,40924.0,1459.3
Colombia,43,17,5862.4,6851.0,2008.5,2007.3,2008.0,2008.8,4849.5,4776.9,4806.6,4838.6,302.0,305.1,306.6,307.9,13.0,14.0,14.5,14.8,1018.2,1010.0,8.2,78872.7,78237.5,635.2,80387.1,79739.7,647.4
American Samoa,26,9,788.9,547.4,2003.4,1999.0,2006.0,2006.3,1266.4,3021.4,1229.5,1272.0,112.5,492.4,106.0,121.9,11.0,26.3,18.4,17.7,131.7,122.7,9.0,10142.3,9451.3,691.0,10337.0,9632.8,704.3
Cook Islands,16,8,203.9,34.6,1998.4,1999.2,1995.4,1997.4,559.2,765.6,588.1,674.2,42.0,88.0,55.5,104.7,25.0,117.0,57.1,155.1,66.6,50.3,16.3,5124.6,3873.6,1250.9,5222.9,3948.0,1275.0
Fiji,15,4,677.2,1108.6,2010.9,2009.0,2012.7,2012.8,1951.9,1928.2,1959.5,1959.7,151.0,156.2,162.0,162.0,36.0,30.9,39.9,40.3,108.7,95.3,13.4,8409.3,7377.3,1032.0,8570.8,7519.0,1051.8
Panama,9,9,822.7,537.6,1994.9,1994.9,2005.9,2006.6,4610.2,4576.9,4586.1,4586.8,382.0,418.2,287.9,298.8,41.0,86.2,26.4,39.0,97.5,94.9,2.6,7519.6,7323.5,196.1,7664.0,7464.1,199.9
Chile,8,8,621.0,169.2,2000.8,2000.8,1997.6,2004.0,2522.3,3630.1,2705.6,3510.5,187.0,326.0,241.9,362.1,21.5,24.5,21.1,16.0,148.2,142.3,5.9,11428.0,10970.9,457.0,11647.4,11181.6,465.8
Costa Rica,5,5,507.5,192.6,1999.0,1999.0,1996.6,2002.6,4264.0,4119.5,4031.2,4185.9,309.0,285.8,269.9,295.6,8.0,13.4,12.3,15.1,138.5,136.8,1.7,10719.2,10589.4,129.8,10925.0,10792.7,132.2
"Taiwan, Province of China",5,4,206.7,233.4,1995.6,1996.5,1996.6,1996.6,10898.0,11685.0,11119.5,11087.3,1307.0,1545.6,1544.5,1538.3,26.0,43.4,42.6,42.6,114.2,111.6,2.5,8656.7,8465.6,191.1,8822.9,8628.1,194.8
