Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
New Caledonia,51,19,3554.9,4413.5,2008.7,2006.7,2009.1,2009.5,2511.2,2674.4,2553.6,2536.0,157.0,172.3,163.6,163.1,11.0,29.0,13.4,13.0,574.1,564.8,9.3,44458.6,43742.8,715.8,45312.2,44582.7,729.5
American Samoa,45,12,888.7,799.3,2008.0,2004.8,2007.3,2010.5,1308.6,1224.9,1255.6,1292.7,96.0,88.8,88.1,97.1,11.0,11.5,12.6,15.7,207.0,199.5,7.5,15983.3,15412.5,570.7,16290.2,15708.5,581.7
New Zealand,45,26,3557.9,1761.7,2000.3,2001.8,2003.0,2002.9,2242.2,2376.3,2230.0,2237.9,159.0,171.4,142.1,158.8,27.0,33.9,23.9,38.2,560.1,542.2,17.9,43310.5,41937.7,1372.8,44142.0,42742.9,1399.1
United States of America,36,20,5698.7,4777.4,2005.4,2003.0,2007.2,2008.6,3660.4,3461.7,3291.6,3675.2,252.5,260.9,227.9,258.3,17.5,191.1,17.9,19.0,892.9,866.9,26.0,68948.5,66995.6,1952.9,70272.3,68281.9,1990.4
Cook Islands,24,12,274.8,57.5,1999.9,1999.8,1998.0,2000.4,626.9,2262.2,610.5,713.0,50.0,320.1,203.6,532.4,8.0,331.2,11.5,18.4,92.8,80.5,12.3,7122.0,6188.2,933.7,7258.7,6307.1,951.6
"Korea, Republic of",15,8,1571.9,1892.1,2004.7,2003.6,2007.1,2007.9,6074.1,7935.3,6274.5,6346.1,491.0,885.4,499.9,497.0,40.0,98.3,62.2,63.4,215.0,204.1,10.9,16549.5,15725.5,824.0,16867.2,16027.4,839.8
Russian Federation,6,3,612.0,621.7,2006.0,2006.0,2006.1,2006.0,5700.6,5741.1,5739.5,5740.9,444.5,443.8,444.0,443.7,22.0,26.8,26.9,26.8,72.1,71.3,0.8,5555.6,5495.4,60.1,5662.2,5600.9,61.3
Fiji,5,4,289.8,224.1,2006.4,2004.8,2006.3,2011.3,1960.1,2515.3,1904.3,1966.6,149.0,303.4,142.0,178.6,42.0,61.1,22.8,36.9,32.7,29.2,3.5,2519.9,2249.2,270.7,2568.3,2292.4,275.9
China,5,4,271.4,295.8,2002.8,2004.2,2004.4,2002.7,6335.3,7282.6,6706.9,6365.0,771.0,730.9,652.7,580.7,234.0,170.5,86.3,86.6,87.9,75.3,12.7,6675.4,5724.8,950.6,6803.6,5834.7,968.9
Australia,4,4,138.2,140.7,2002.0,2002.0,2007.9,2008.4,4015.8,4136.8,3863.2,4083.5,457.5,481.2,461.1,527.5,77.0,626.8,148.8,151.0,34.6,31.4,3.1,2654.0,2418.6,235.4,2705.0,2465.1,239.9
