Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Italy,7,7,1483.9,2683.1,2003.7,2003.7,2006.3,2006.9,4034.2,4590.2,4794.1,4806.2,339.0,466.4,561.9,561.6,33.0,34.1,26.6,26.1,131.9,125.5,6.3,10095.6,9606.8,488.8,10289.4,9791.2,498.2
Togo,6,6,2265.6,4151.1,2009.0,2009.0,2007.9,2008.0,5671.3,5689.4,5731.6,5737.4,480.0,490.7,497.6,496.5,26.0,48.8,48.4,49.7,185.3,173.3,12.0,14214.6,13284.7,929.9,14487.5,13539.8,947.8
Algeria,6,5,114.5,159.0,2011.0,2010.8,2011.0,2011.0,2706.1,2864.5,2847.2,2853.6,268.5,268.8,270.0,270.9,50.0,60.6,56.8,55.3,26.8,25.1,1.7,2041.1,1909.7,131.4,2080.3,1946.4,133.9
Panama,5,5,707.2,1135.3,2006.0,2006.0,2007.7,2008.4,6361.3,6322.3,6296.3,6291.5,539.0,521.2,524.2,526.4,34.0,42.4,44.1,44.3,103.8,99.1,4.7,7954.0,7590.5,363.5,8106.7,7736.2,370.5
Singapore,5,5,2194.7,3809.0,2007.6,2007.6,2010.8,2010.5,9880.4,10984.4,11580.0,11664.6,990.0,999.0,1035.3,1038.3,13.0,12.2,13.0,13.0,192.4,191.9,0.5,14817.0,14780.8,36.3,15101.5,15064.6,37.0
Bahamas,4,4,1096.9,1921.2,2006.0,2006.0,2006.0,2006.0,5431.4,5425.4,5405.9,5405.6,455.5,450.0,451.4,451.3,24.0,40.8,36.9,36.9,99.8,97.9,1.9,7656.1,7512.7,143.4,7803.1,7656.9,146.2
Greece,4,4,563.8,990.7,2012.2,2012.2,2013.1,2013.0,4280.9,4270.5,4270.4,4269.4,361.5,360.2,361.5,361.3,10.0,10.0,10.1,10.0,49.9,49.0,0.9,3819.6,3749.9,69.7,3892.9,3821.9,71.0
Indonesia,3,3,1035.2,1732.4,2009.0,2009.0,2007.5,2007.3,9829.4,9942.7,9854.7,9832.5,945.0,975.0,954.5,948.2,17.0,82.3,44.2,33.2,107.5,106.2,1.3,8274.3,8175.6,98.7,8433.2,8332.6,100.6
India,3,3,1346.5,2447.6,2011.7,2011.7,2011.7,2011.7,7737.1,8088.2,8021.2,8020.8,729.0,715.0,714.7,714.9,77.0,87.3,87.2,86.9,132.0,126.0,6.0,10143.9,9682.7,461.2,10338.7,9868.6,470.1
Faroe Islands,3,3,23.2,24.9,1985.0,1985.0,1991.9,1991.5,2161.9,2464.3,2174.5,2183.9,297.0,293.7,331.6,331.9,48.0,70.3,96.0,95.6,21.8,17.0,4.8,1645.8,1279.9,365.9,1677.4,1304.5,372.9
Macao,2,1,0.1,0.0,2018.0,2018.0,2018.0,2018.0,90.4,90.4,90.4,90.4,174.5,174.5,223.8,223.8,195.0,195.0,180.4,180.4,1.2,0.6,0.6,87.4,42.1,45.3,89.1,42.9,46.2
Ecuador,2,2,284.4,445.0,2000.5,2000.5,2004.3,2005.4,7066.8,7066.8,6962.4,6933.7,506.0,506.0,529.1,536.0,136.5,136.5,195.4,213.0,66.5,59.8,6.7,5101.5,4581.8,519.8,5199.5,4669.7,529.8
South Africa,2,2,285.5,457.1,2012.0,2012.0,2011.6,2011.6,7984.0,7984.0,7940.0,7941.1,661.0,661.0,658.6,658.7,50.5,50.5,53.1,53.0,39.3,38.5,0.8,3014.0,2953.6,60.4,3071.9,3010.3,61.6
Tunisia,2,2,131.0,208.0,2010.5,2010.5,2010.2,2010.1,3439.1,3439.1,3662.0,3671.2,302.0,302.0,315.0,315.5,87.0,87.0,125.4,126.7,21.9,18.3,3.6,1679.4,1399.0,280.4,1711.7,1425.9,285.8
China,1,1,45.9,79.8,2010.0,2010.0,2010.0,2010.0,1545.9,1545.9,1545.9,1545.9,50.0,50.0,50.0,50.0,225.0,225.0,225.0,225.0,7.2,0.9,6.3,542.7,64.1,478.6,553.2,65.3,487.8
Senegal,1,1,275.2,497.1,2018.0,2018.0,2018.0,2018.0,4335.4,4335.4,4335.4,4335.4,366.0,366.0,366.0,366.0,100.0,100.0,100.0,100.0,26.8,21.0,5.8,2051.8,1602.9,448.9,2091.2,1633.7,457.5
Venezuela (Bolivarian Republic of),1,1,566.6,1046.1,2017.0,2017.0,2017.0,2017.0,9139.8,9139.8,9139.8,9139.8,811.0,811.0,811.0,811.0,430.0,430.0,430.0,430.0,65.3,39.2,26.1,5027.4,3004.8,2022.7,5124.0,3062.5,2061.5
Uruguay,1,1,218.9,327.3,2017.0,2017.0,2017.0,2017.0,7880.0,7880.0,7880.0,7880.0,1133.0,1133.0,1133.0,1133.0,3.0,3.0,3.0,3.0,17.0,17.0,0.0,1304.5,1303.6,0.9,1329.5,1328.6,0.9
Bangladesh,1,1,213.5,326.6,2011.0,2011.0,2011.0,2011.0,9605.8,9605.8,9605.8,9605.8,828.0,828.0,828.0,828.0,17.0,17.0,17.0,17.0,20.5,20.5,0.0,1579.7,1576.7,3.0,1610.0,1606.9,3.1
Thailand,1,1,366.9,653.7,2010.0,2010.0,2010.0,2010.0,11744.4,11744.4,11744.4,11744.4,842.0,842.0,842.0,842.0,174.0,174.0,174.0,174.0,35.7,34.2,1.5,2756.0,2636.7,119.3,2808.9,2687.3,121.6
"Bonaire, Sint Eustatius and Saba",1,1,206.2,351.7,2003.0,2003.0,2003.0,2003.0,4919.0,4919.0,4919.0,4919.0,430.0,430.0,430.0,430.0,32.0,32.0,32.0,32.0,22.2,20.7,1.5,1707.3,1591.4,115.9,1740.1,1622.0,118.1
Mauritania,1,1,35.5,46.9,2010.0,2010.0,2010.0,2010.0,3336.8,3336.8,3336.8,3336.8,268.0,268.0,268.0,268.0,252.0,252.0,252.0,252.0,7.2,5.9,1.3,546.6,452.5,94.1,557.1,461.2,95.9
Egypt,1,1,29.3,19.8,1986.0,1986.0,1986.0,1986.0,4246.6,4246.6,4246.6,4246.6,521.0,521.0,521.0,521.0,136.0,136.0,136.0,136.0,7.5,6.5,0.9,567.1,496.6,70.5,578.0,506.2,71.9
Jamaica,1,1,9.5,18.3,2006.0,2006.0,2006.0,2006.0,111.6,111.6,111.6,111.6,20.0,20.0,20.0,20.0,3.0,3.0,3.0,3.0,0.7,0.6,0.2,56.8,42.8,13.9,57.8,43.6,14.2
Mozambique,1,1,99.9,119.3,1991.0,1991.0,1991.0,1991.0,9214.7,9214.7,9214.7,9214.7,545.0,545.0,545.0,545.0,92.0,92.0,92.0,92.0,39.0,36.5,2.5,2970.9,2783.9,187.0,3027.9,2837.3,190.6
Libya,1,1,8.9,13.6,1992.0,1992.0,1992.0,1992.0,3635.9,3635.9,3635.9,3635.9,393.0,393.0,393.0,393.0,159.0,159.0,159.0,159.0,2.9,2.7,0.2,217.9,201.3,16.6,222.1,205.2,16.9
Iraq,1,1,80.0,59.4,1982.0,1982.0,1982.0,1982.0,7934.7,7934.7,7934.7,7934.7,648.0,648.0,648.0,648.0,170.0,170.0,170.0,170.0,26.7,24.6,2.0,2052.8,1895.3,157.5,2092.2,1931.7,160.5
