Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Sweden,1973,530,12187.1,7280.0,2000.8,2001.8,2003.9,2005.6,263.3,488.7,306.5,446.7,22.0,54.2,37.4,66.1,8.0,67.6,18.7,35.3,2447.8,1996.0,451.8,183777.7,149854.2,33923.6,187306.3,152731.4,34574.9
Finland,1689,464,5303.8,2825.8,1997.6,2000.7,2002.0,2002.8,141.5,290.6,395.5,262.8,16.0,52.9,172.8,118.2,12.0,45.2,48.5,37.6,1511.5,869.4,642.1,111534.3,64835.7,46698.5,113675.7,66080.6,47595.1
Russian Federation,1110,532,5239.9,5674.5,2001.7,2002.9,2005.5,2007.3,188.7,296.5,244.1,266.2,20.0,49.9,64.6,81.1,9.0,36.1,28.4,36.2,1525.8,987.2,538.6,114636.5,74196.0,40440.5,116837.5,75620.6,41217.0
Germany,518,243,7827.4,6566.0,2003.5,2003.3,2008.9,2008.1,713.7,766.4,722.9,848.5,62.0,75.4,66.4,85.7,10.0,27.9,19.2,29.5,1475.9,1330.9,145.0,110826.5,99942.3,10884.2,112954.4,101861.2,11093.2
Denmark,380,287,5434.5,6166.2,2001.9,2002.7,2006.9,2007.9,686.7,822.6,764.4,783.6,68.0,99.9,85.5,103.5,19.0,72.2,38.9,53.0,1121.4,912.9,208.5,84210.2,68545.7,15664.5,85827.1,69861.8,15965.3
Poland,313,219,2171.5,2922.4,2003.2,2003.1,2007.3,2007.1,427.0,499.1,463.2,478.5,44.0,69.9,73.1,83.5,14.0,63.9,43.1,52.3,505.2,380.9,124.3,37928.5,28595.4,9333.0,38656.7,29144.5,9512.2
Netherlands,285,235,8634.9,14572.6,2007.4,2007.7,2008.3,2008.3,1183.8,1205.6,1311.1,1325.8,114.0,147.1,180.2,184.9,16.0,49.5,40.8,42.0,1321.1,1101.2,220.0,99045.8,82533.1,16512.7,100947.5,84117.8,16829.8
Latvia,252,170,876.8,999.2,1998.1,1999.4,2003.1,2004.4,278.9,392.6,395.7,364.5,29.0,66.1,105.9,128.0,13.0,36.8,40.0,35.2,258.9,185.1,73.8,19424.9,13884.1,5540.8,19797.8,14150.7,5647.1
United Kingdom of Great Britain and Northern Ireland,178,149,5415.6,8902.9,2005.8,2005.6,2008.2,2008.6,1237.5,1358.9,1425.3,1439.3,119.0,134.7,147.8,150.0,11.0,38.7,24.5,24.9,726.2,641.6,84.6,54608.8,48255.5,6353.3,55657.3,49182.0,6475.3
Lithuania,178,114,1458.6,1845.1,2000.8,2002.4,2004.4,2006.1,332.8,422.5,416.2,391.9,34.0,92.5,49.4,51.3,14.0,86.2,34.8,43.6,381.7,255.6,126.1,28658.7,19193.4,9465.2,29208.9,19561.9,9647.0
Belgium,159,129,4100.3,5571.7,2006.3,2006.0,2009.3,2009.4,1205.9,1226.9,1275.8,1295.0,113.0,131.4,120.8,131.1,9.0,48.4,31.0,36.1,644.1,588.5,55.5,48362.8,44192.5,4170.2,49291.3,45041.0,4250.3
Norway,145,108,2131.0,1973.2,2003.4,2002.8,2008.8,2008.8,1037.6,1065.5,1171.6,1130.5,100.0,114.1,105.8,120.2,20.0,141.1,41.9,58.8,506.6,409.1,97.5,38061.2,30737.2,7324.0,38791.9,31327.3,7464.6
