Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Piirivalvesadam,226,94,226.9,321.1,1997.0,2000.4,2002.6,2002.6,191.7,452.6,379.5,380.9,21.0,58.1,91.0,90.6,21.0,45.0,52.9,53.1,76.7,61.6,15.1,5763.0,4631.4,1131.6,5873.6,4720.4,1153.3
Vene Balti,192,128,965.1,1438.6,1991.2,1998.8,2001.6,2003.3,270.6,762.9,1081.0,1180.6,42.0,164.1,328.2,331.8,31.0,79.1,79.7,77.6,325.7,260.8,64.9,24575.4,19696.2,4879.2,25047.3,20074.4,4972.9
Montu Vaikelaevade Sadam,183,137,1539.3,1955.5,2000.8,2001.6,2002.3,2005.5,595.9,805.3,1030.0,1025.1,52.0,67.9,130.0,158.4,28.0,63.3,171.8,124.1,371.2,214.5,156.7,27913.9,16146.3,11767.6,28449.8,16456.3,11993.5
Parnu,161,98,334.8,463.8,2002.2,2001.7,2003.0,2003.1,450.6,596.4,585.0,591.5,46.0,61.9,79.4,81.1,30.0,41.2,48.8,48.9,100.7,84.4,16.3,7564.2,6340.9,1223.3,7709.4,6462.7,1246.8
Kakumae,152,64,353.0,512.0,1993.4,1998.8,2000.7,2001.3,311.0,587.3,421.0,400.8,46.5,65.6,119.9,120.3,22.0,46.2,38.0,37.6,108.1,80.9,27.2,8134.9,6088.5,2046.4,8291.1,6205.4,2085.7
Paljassaare,117,78,84.8,103.0,1985.0,1990.2,1993.3,1993.6,198.8,388.6,366.4,348.6,31.0,61.9,151.3,119.2,19.0,83.0,73.5,57.8,70.3,54.3,16.0,5279.5,4079.6,1199.9,5380.9,4157.9,1223.0
Kalana,87,75,350.8,531.7,1995.9,1998.6,2005.8,2006.5,289.4,498.1,526.3,542.3,36.0,57.5,122.9,127.1,29.0,46.3,63.2,67.4,86.7,63.9,22.8,6522.1,4811.6,1710.5,6647.3,4904.0,1743.3
Kaavi Paadisadam,84,78,521.9,641.5,1998.0,1998.2,2001.9,2005.2,586.9,683.9,727.5,719.9,52.5,67.9,84.2,103.5,24.0,31.7,48.3,35.0,111.6,78.9,32.7,8378.1,5922.2,2455.9,8538.9,6035.9,2503.0
Nurme,78,75,2352.0,3960.0,2007.3,2007.1,2011.6,2011.8,194.5,894.9,1231.2,1220.8,43.5,93.3,538.5,538.7,39.0,59.4,67.2,61.1,306.6,237.2,69.4,23257.2,18022.8,5234.3,23703.7,18368.9,5334.8
Virtsu,77,30,110.5,160.3,1995.8,2001.4,1997.3,1997.1,483.5,634.0,524.1,523.0,43.0,76.4,70.6,69.9,25.0,33.5,37.1,36.7,41.4,37.1,4.2,3105.2,2789.1,316.1,3164.8,2842.7,322.1
Montu,76,66,620.9,919.3,1999.6,1999.8,2005.8,2007.6,848.7,1018.6,1174.6,1196.7,82.0,100.7,193.8,209.5,30.5,46.4,66.6,72.1,114.4,99.5,14.9,8618.0,7495.8,1122.2,8783.4,7639.7,1143.7
Roomassaare,75,51,87.8,110.4,1995.8,1997.4,1997.9,1999.0,362.2,464.8,418.6,442.2,43.0,58.0,74.4,79.2,23.0,38.6,32.5,32.4,31.2,26.3,4.9,2339.3,1971.9,367.4,2384.2,2009.7,374.4
Roopa,70,54,146.1,179.8,1996.5,1996.8,2000.4,2001.1,419.3,522.4,473.6,456.4,39.5,54.5,68.4,75.5,22.5,36.0,33.6,37.6,47.7,40.3,7.3,3578.8,3027.3,551.4,3647.5,3085.5,562.0
Kelvingi,66,64,1285.5,2220.1,2007.5,2007.5,2007.4,2007.4,182.4,780.6,759.0,763.6,26.5,82.9,269.1,270.0,38.5,47.7,26.5,26.2,200.6,152.9,47.8,15152.6,11559.3,3593.3,15443.5,11781.2,3662.3
Vikati Sadam,63,53,383.7,593.7,2000.9,2000.3,2008.4,2008.9,377.6,542.9,786.6,944.2,40.0,61.7,328.6,368.0,22.0,35.2,35.1,33.7,73.6,61.5,12.1,5560.1,4654.1,906.0,5666.9,4743.5,923.4
Heltermaa,51,37,51.2,67.0,1994.9,1995.5,1995.3,1996.0,303.9,415.8,409.2,401.0,44.0,79.8,141.8,79.1,25.0,35.9,45.1,39.8,25.1,22.5,2.6,1883.4,1686.2,197.1,1919.5,1718.6,200.9
Ruhnu,51,43,222.3,348.7,2000.6,2000.9,2007.5,2008.5,459.0,664.2,666.4,682.5,40.0,76.3,159.4,172.0,30.0,52.8,59.9,61.0,46.7,35.7,11.0,3509.4,2681.5,827.9,3576.8,2733.0,843.8
Ringsu,44,37,173.4,269.9,1999.5,1999.9,2004.9,2005.5,487.1,773.3,866.2,919.9,49.0,75.3,144.7,152.8,26.5,45.7,101.9,104.5,38.1,30.8,7.3,2861.7,2312.8,548.9,2916.6,2357.2,559.4
Lehtma Kalurisadam,43,26,40.2,51.6,1985.2,1989.5,1986.8,1986.9,343.7,378.3,334.7,380.6,61.0,51.7,85.2,82.2,27.0,38.3,39.2,37.6,16.9,13.4,3.5,1273.2,1008.3,264.9,1297.6,1027.6,270.0
Osmussaar,36,25,67.1,102.1,1991.4,1997.0,2004.1,2004.6,196.0,329.1,241.4,230.4,33.0,46.3,73.7,69.9,18.0,94.4,56.4,45.9,26.7,12.9,13.8,2002.3,968.6,1033.7,2040.8,987.2,1053.6
Keri Saar,36,15,140.0,161.6,2009.4,2006.9,1998.0,1998.4,84.0,689.9,382.1,416.7,11.5,65.9,283.4,276.9,13.5,24.7,30.7,31.8,45.5,41.5,4.0,3441.8,3143.8,298.0,3507.9,3204.1,303.8
Kaunispe,30,28,91.2,123.4,2000.8,2001.0,2002.7,2002.7,481.8,766.1,793.3,828.4,47.5,80.2,130.0,133.2,24.5,35.6,31.8,31.6,32.4,27.6,4.8,2435.1,2074.0,361.1,2481.8,2113.8,368.0
Viinistu Sadam,24,17,155.8,194.1,2003.5,2002.8,1997.0,1997.8,135.0,670.8,417.5,433.3,16.0,62.2,267.1,262.8,16.5,29.3,15.3,15.8,50.4,46.3,4.2,3824.2,3511.8,312.5,3897.7,3579.2,318.5
Miiduranna,22,14,25.3,33.2,1988.1,1989.8,1994.3,1996.2,175.7,560.3,524.6,496.8,28.0,114.6,96.5,101.0,16.0,38.1,67.5,31.3,16.0,11.2,4.8,1202.8,839.3,363.5,1225.9,855.4,370.5
Lohusalu,22,15,55.6,93.0,2005.0,2003.4,2005.2,2005.7,107.0,236.9,177.9,186.1,17.0,34.9,39.1,39.0,16.0,42.8,66.5,69.6,18.0,9.3,8.8,1353.2,695.4,657.8,1379.2,708.7,670.5
Suaru Kalasadam,20,19,119.5,139.1,1998.8,1998.8,1996.8,1997.4,641.4,993.2,1553.7,1413.4,72.0,104.7,182.6,177.4,22.5,49.2,230.0,205.6,47.8,31.5,16.3,3591.6,2366.7,1224.9,3660.5,2412.1,1248.4
Bekkeri,19,19,50.9,76.1,2001.1,2001.1,2005.6,2005.7,240.5,561.5,329.4,314.0,51.0,75.5,86.2,84.9,30.0,54.5,68.7,67.6,26.5,12.6,14.0,1993.1,943.6,1049.6,2031.4,961.7,1069.7
Lehtma,19,13,23.0,29.0,1988.5,1991.2,1990.7,1991.1,443.9,588.3,495.4,485.9,72.0,101.3,65.0,66.0,34.0,102.2,122.3,106.4,11.7,7.0,4.8,882.1,522.5,359.6,899.0,532.5,366.5
Eisma,18,16,365.8,643.3,2001.2,2002.9,2004.0,2004.0,165.2,609.6,1129.3,1205.1,25.5,79.5,403.1,408.1,26.5,33.3,13.2,12.8,41.8,37.8,4.0,3186.6,2883.3,303.3,3247.7,2938.6,309.1
Vosu,16,12,79.9,108.6,1997.9,1998.5,2003.8,2005.0,136.1,473.6,312.2,384.8,14.5,58.0,109.6,123.0,28.0,38.5,49.3,53.3,18.4,14.8,3.6,1380.8,1112.9,267.9,1407.4,1134.3,273.1
Saaremaa Sadam,16,16,59.8,29.3,1991.1,1991.1,1999.0,1996.8,312.0,478.3,542.9,518.9,39.5,55.1,62.8,83.1,30.0,32.2,20.0,41.9,15.3,13.4,1.9,1147.0,1006.1,141.0,1169.1,1025.4,143.7
Nasva,14,11,0.1,0.0,2017.9,2017.8,2017.8,2017.9,99.8,110.6,139.7,133.2,58.0,91.9,66.7,74.7,13.5,12.3,10.9,11.3,2.9,2.5,0.4,218.7,187.6,31.1,222.9,191.2,31.7
Laatsa,13,12,52.1,67.8,2002.8,2003.4,2005.9,2006.0,661.5,694.0,721.7,724.0,69.0,72.0,80.6,82.2,34.0,35.7,37.9,37.4,15.4,13.7,1.7,1155.6,1029.5,126.1,1177.8,1049.3,128.6
Karepa Sadam,13,11,26.3,32.6,1999.1,2000.4,2001.8,2002.5,396.4,584.9,572.2,553.7,48.0,54.5,62.8,63.7,20.0,23.3,26.4,26.8,8.4,6.9,1.5,630.8,515.8,115.0,642.9,525.7,117.2
Narva-Joesuu Sadam,13,6,11.0,14.8,2002.5,1997.2,2015.2,2017.0,170.4,218.6,267.4,285.1,42.0,138.1,88.0,83.4,16.0,135.5,30.7,14.2,7.6,5.1,2.5,573.2,382.6,190.6,584.2,390.0,194.3
Liu,13,12,33.2,45.4,2000.7,2000.7,2004.5,2004.8,504.7,699.8,763.8,757.4,66.0,77.7,131.4,131.3,22.0,22.4,20.5,19.9,8.6,7.9,0.7,642.9,592.0,50.9,655.2,603.4,51.8
Lomala,11,11,28.0,40.0,1998.4,1998.4,2000.7,2000.9,514.6,520.9,508.7,513.4,46.0,54.6,54.7,55.0,31.0,42.1,60.7,62.3,8.8,6.9,1.9,661.2,518.1,143.2,673.9,528.0,145.9
Abruka,11,9,11.3,15.6,1994.1,1997.2,1997.0,1997.6,380.9,432.8,335.3,332.8,34.0,46.7,58.1,54.5,40.0,40.4,46.5,44.8,5.4,3.4,2.0,406.1,255.4,150.7,413.9,260.3,153.6
Lautri,10,10,7.6,9.9,1989.0,1989.0,2000.0,2000.2,297.0,369.3,363.1,361.0,70.5,68.6,54.4,53.0,32.5,44.9,75.1,75.6,3.6,2.9,0.7,271.6,217.7,53.8,276.8,221.9,54.9
Rohukula,10,10,10.5,13.5,1992.2,1992.2,1992.0,1992.8,377.6,467.1,435.9,424.0,56.0,74.7,69.2,61.2,16.0,38.2,37.0,38.9,3.7,3.5,0.3,279.0,259.2,19.8,284.4,264.2,20.2
Korgessaare,8,6,9.7,9.5,1986.5,1987.2,1992.2,1996.3,259.4,272.3,272.1,300.8,36.5,40.7,32.8,37.3,23.0,16.8,23.6,22.1,3.2,2.6,0.6,237.6,192.7,44.9,242.1,196.4,45.8
Molgi,7,7,41.0,68.9,2000.1,2000.1,2011.8,2012.3,191.2,513.3,380.9,378.5,37.0,53.6,99.1,92.2,37.0,44.6,56.4,58.9,9.7,7.9,1.7,730.7,599.9,130.7,744.7,611.4,133.3
Salinomme Paadisadam,7,7,3.5,4.4,1992.3,1992.3,1991.1,1991.2,169.8,233.2,219.6,217.9,20.0,29.3,33.6,32.3,23.0,38.6,64.2,63.6,2.2,1.7,0.5,167.2,130.4,36.8,170.4,132.9,37.5
Kihnu,7,7,17.6,23.3,2006.6,2006.6,2005.0,2005.5,575.5,710.0,682.2,673.6,47.0,62.4,61.4,63.3,31.0,57.7,82.6,77.0,4.5,3.3,1.3,340.2,246.2,94.0,346.7,250.9,95.8
Kaldu,6,6,12.3,16.8,1998.5,1998.5,1998.0,1998.0,498.8,697.4,647.8,655.9,55.0,70.5,100.7,102.8,31.5,41.3,34.7,35.2,4.4,3.9,0.5,328.8,294.2,34.6,335.1,299.8,35.3
Sviby,6,5,2.1,2.7,1989.3,1989.4,1990.6,1990.4,244.7,315.8,342.1,377.4,32.5,40.4,50.2,53.8,19.5,36.3,32.3,27.7,2.7,1.0,1.7,204.2,77.3,127.0,208.2,78.8,129.4
Aegna,6,6,22.6,26.5,2006.8,2006.8,2005.1,2005.5,246.5,474.0,318.9,498.6,10.0,42.0,63.2,73.5,42.5,40.8,49.8,58.6,7.4,5.1,2.3,557.8,383.0,174.7,568.5,390.4,178.1
Vana-Sauga Sadam,5,5,11.2,16.2,1996.0,1996.0,2010.7,2010.8,581.9,707.1,954.6,955.2,58.0,57.6,58.9,59.2,56.0,120.8,108.6,107.6,4.1,2.2,1.9,310.1,165.8,144.3,316.0,169.0,147.1
Sigatsuaru Vaikesadam,5,5,22.4,30.6,2005.4,2005.4,2007.3,2007.2,936.1,1032.2,1059.8,1050.0,81.0,112.0,137.2,136.1,34.0,31.0,36.9,36.6,5.1,4.4,0.7,382.8,328.3,54.5,390.2,334.6,55.5
Veere Vanasadam,5,5,8.6,12.8,1997.4,1997.4,2001.9,2001.9,326.7,526.9,560.4,617.5,37.0,59.2,100.2,107.8,64.0,53.0,63.7,63.7,3.5,2.9,0.6,262.2,215.4,46.9,267.3,219.5,47.8
Hundipea,5,4,16.7,10.8,1984.2,1986.8,2008.4,2001.1,790.4,1166.9,1793.3,1207.7,159.0,170.8,164.5,159.9,29.0,63.9,124.9,93.8,8.6,6.2,2.3,567.4,416.4,151.0,578.3,424.4,153.9
Loksa,5,4,1.0,0.9,1977.0,1981.5,1986.6,1990.0,753.7,608.5,319.0,246.9,136.0,110.0,99.3,71.9,71.0,157.4,157.6,129.9,2.2,1.7,0.5,164.4,129.3,35.1,167.5,131.8,35.8
Ristna,5,4,38.2,70.1,1995.4,1999.5,2004.5,2004.5,104.7,186.1,265.4,268.7,27.0,68.8,125.3,125.4,28.0,33.2,37.2,36.9,9.8,3.8,6.0,735.4,284.8,450.6,749.5,290.2,459.3
Veere,4,4,1.3,1.6,1996.5,1996.5,1994.7,1996.8,291.9,409.0,182.9,177.9,38.5,51.2,37.9,32.2,19.0,19.8,26.2,29.4,1.3,1.2,0.1,98.0,92.6,5.5,99.9,94.3,5.6
Munalaiu,4,4,9.5,14.0,1999.2,1999.2,2006.2,2006.6,514.9,598.8,622.4,642.8,61.5,60.0,66.9,68.5,43.5,47.2,54.6,54.6,2.6,2.2,0.4,198.9,167.4,31.5,202.7,170.6,32.1
Kardla,4,4,3.5,4.4,1984.2,1984.2,1985.4,1985.2,311.3,355.7,355.9,354.0,52.0,53.2,55.9,55.7,33.5,33.0,36.1,36.1,1.0,0.9,0.1,76.2,69.0,7.3,77.7,70.3,7.4
Lennusadam,4,2,1.0,0.5,1985.2,1983.5,1984.4,1983.3,871.3,871.3,978.8,976.0,173.5,173.5,179.7,174.6,0.0,0.0,2.1,1.6,2.5,2.4,0.1,187.9,181.8,6.0,191.5,185.3,6.1
Doberani,4,4,6.1,9.1,2001.0,2001.0,2003.1,2002.7,496.1,503.1,508.7,508.0,53.0,54.8,55.7,55.6,21.0,20.5,21.3,21.2,2.1,2.0,0.1,157.6,149.4,8.2,160.6,152.3,8.3
Aseri,4,3,0.2,0.1,1984.5,1983.0,1986.0,1986.5,293.0,332.3,373.4,391.8,23.5,24.3,20.7,20.0,49.5,56.2,72.5,75.0,1.0,0.2,0.7,73.3,18.0,55.2,74.7,18.4,56.3
Kavaru,4,4,7.6,9.8,1994.5,1994.5,1997.7,1998.2,638.9,519.6,557.6,550.1,67.5,54.8,69.3,68.8,55.0,60.8,68.9,70.0,2.2,1.9,0.3,167.9,142.1,25.8,171.1,144.8,26.3
Kuivastu,4,3,3.0,3.6,1999.8,2000.0,2003.5,2004.0,312.9,289.1,324.0,319.5,29.5,27.8,33.7,33.8,7.5,17.8,23.5,25.3,1.5,1.1,0.3,110.9,85.6,25.4,113.1,87.2,25.9
Lindi,3,3,8.7,12.5,2003.7,2003.7,2001.9,2001.9,744.4,712.9,705.7,707.3,76.0,71.7,78.7,78.9,49.0,34.3,32.5,32.8,3.0,2.6,0.4,223.8,197.3,26.5,228.1,201.1,27.0
Suursadam,3,3,0.1,0.0,1984.3,1984.3,1978.4,1973.4,157.8,185.5,198.8,225.2,32.0,36.0,33.4,31.1,13.0,14.0,15.5,16.8,0.3,0.2,0.1,19.9,14.6,5.3,20.3,14.8,5.5
Purtse Jahisadam,3,3,0.4,0.4,1985.0,1985.0,1995.5,1997.0,184.3,183.3,124.0,119.6,21.0,21.0,21.1,21.1,30.0,48.3,79.7,84.2,0.6,0.3,0.2,43.1,25.9,17.2,43.9,26.4,17.5
Voiste,3,3,6.6,8.5,2005.3,2005.3,2004.0,2003.9,815.4,734.9,920.5,950.6,116.0,83.7,114.3,116.0,24.0,43.0,66.6,67.8,2.6,2.0,0.6,197.8,152.6,45.2,201.6,155.6,46.1
Salme Joesadam,3,3,4.9,7.0,1997.3,1997.3,1997.5,1997.3,491.8,503.7,512.2,520.3,45.0,47.0,49.0,49.7,52.0,48.7,46.0,46.5,1.7,1.5,0.2,128.9,115.0,13.9,131.3,117.2,14.1
Karsa,3,3,7.3,10.1,1998.3,1998.3,1998.3,1998.1,602.8,771.2,776.3,759.3,55.0,74.3,84.7,82.4,27.0,28.7,28.6,28.8,2.4,1.8,0.5,177.7,137.6,40.0,181.1,140.3,40.8
Haldi,2,2,2.4,3.2,1999.5,1999.5,1999.7,1999.7,334.9,334.9,343.0,342.4,43.0,43.0,46.5,46.3,41.5,41.5,40.1,40.1,0.8,0.6,0.2,59.6,47.5,12.1,60.7,48.4,12.3
Toila,2,2,0.7,0.4,1995.0,1995.0,2015.2,2014.4,60.8,60.8,58.2,58.3,8.0,8.0,6.1,6.1,19.5,19.5,38.2,37.5,0.4,0.3,0.1,29.9,22.4,7.4,30.5,22.9,7.6
Soru Vaikelaevasadam,2,2,4.3,5.9,1987.0,1987.0,1996.9,1998.7,1346.9,1346.9,1354.2,1355.5,169.0,169.0,158.3,156.4,48.5,48.5,77.1,82.4,2.4,2.2,0.1,176.9,167.0,9.9,180.3,170.2,10.1
Varese Sadam,2,2,2.7,3.5,2000.0,2000.0,2000.0,2000.0,450.0,450.0,474.2,472.6,34.5,34.5,41.2,41.2,39.5,39.5,23.6,23.8,1.1,0.9,0.2,79.1,67.4,11.6,80.6,68.7,11.9
Kaberneeme Sadam,2,2,233.0,408.6,2007.0,2007.0,2008.0,2008.0,2791.7,2791.7,3232.7,3270.9,220.0,220.0,421.0,421.2,71.5,71.5,103.9,103.9,25.7,23.8,2.0,1972.4,1820.4,152.0,2010.3,1855.3,154.9
Turja Sadam,2,2,2.4,3.4,1996.0,1996.0,1996.6,1996.7,429.3,429.3,441.3,457.8,31.0,31.0,39.0,39.5,30.0,30.0,23.9,23.5,0.8,0.6,0.3,63.1,42.8,20.2,64.3,43.6,20.6
Tapurla,2,2,3.8,3.7,1981.0,1981.0,1981.9,1981.9,367.4,367.4,171.1,169.2,69.5,69.5,20.2,18.5,38.5,38.5,19.4,18.8,1.1,0.8,0.3,83.6,61.9,21.7,85.2,63.1,22.2
Hiiessaare,2,2,46.3,79.5,2004.0,2004.0,2016.1,2016.7,1129.1,1129.1,1191.3,1195.4,309.0,309.0,429.6,436.4,1118.0,1118.0,2034.2,2086.3,18.7,4.0,14.7,1435.3,300.9,1134.4,1462.9,306.7,1156.2
Leppneeme,2,2,6.6,12.3,1990.0,1990.0,2001.8,2001.9,142.6,142.6,167.4,167.6,10.5,10.5,14.0,14.0,126.0,126.0,179.3,179.7,1.9,0.4,1.5,140.6,31.5,109.2,143.3,32.1,111.3
Kallaste,2,2,1.0,1.6,1990.5,1990.5,1990.7,1990.7,242.2,242.2,251.7,254.7,26.5,26.5,28.3,28.6,19.5,19.5,22.8,23.4,0.4,0.3,0.0,27.4,26.0,1.5,27.9,26.4,1.5
Papissaare Sadam,1,1,1.4,2.0,2005.0,2005.0,2005.0,2005.0,119.9,119.9,119.9,119.9,12.0,12.0,12.0,12.0,23.0,23.0,23.0,23.0,0.7,0.4,0.4,55.7,27.6,28.1,56.7,28.1,28.6
Abaja Sadam,1,1,1.0,1.3,2000.0,2000.0,2000.0,2000.0,244.1,244.1,244.1,244.1,28.0,28.0,28.0,28.0,64.0,64.0,64.0,64.0,0.6,0.4,0.2,45.0,28.4,16.6,45.9,29.0,16.9
Pihelgalaiu,1,1,0.5,0.5,1999.0,1999.0,1999.0,1999.0,284.4,284.4,284.4,284.4,24.0,24.0,24.0,24.0,70.0,70.0,70.0,70.0,1.4,0.3,1.1,103.4,23.0,80.4,105.3,23.4,82.0
Patareisadam,1,1,1.6,2.2,2003.0,2003.0,2003.0,2003.0,515.0,515.0,515.0,515.0,51.0,51.0,51.0,51.0,19.0,19.0,19.0,19.0,0.5,0.5,0.0,37.7,36.7,1.0,38.4,37.4,1.0
Nasva Joesadam,1,1,20.5,30.4,2005.0,2005.0,2005.0,2005.0,2073.0,2073.0,2073.0,2073.0,43.0,43.0,43.0,43.0,179.0,179.0,179.0,179.0,7.6,2.1,5.5,568.2,154.8,413.4,579.1,157.8,421.3
Kesse-Jaani,1,1,2.4,3.5,2005.0,2005.0,2005.0,2005.0,607.2,607.2,607.2,607.2,65.0,65.0,65.0,65.0,3.0,3.0,3.0,3.0,0.5,0.5,0.0,39.3,38.6,0.7,40.0,39.4,0.7
Kudrukula Sadam,1,1,1.9,0.7,1972.0,1972.0,1972.0,1972.0,1146.2,1146.2,1146.2,1146.2,24.0,24.0,24.0,24.0,1274.0,1274.0,1274.0,1274.0,3.9,0.1,3.8,290.4,5.3,285.0,296.0,5.4,290.5
Roograhu,1,1,0.7,1.0,1985.0,1985.0,1985.0,1985.0,200.8,200.8,200.8,200.8,21.0,21.0,21.0,21.0,23.0,23.0,23.0,23.0,0.2,0.2,0.1,18.0,13.6,4.4,18.4,13.9,4.5
Dirhami,1,1,0.1,0.1,1969.0,1969.0,1969.0,1969.0,494.6,494.6,494.6,494.6,7.0,7.0,7.0,7.0,44.0,44.0,44.0,44.0,0.1,0.0,0.1,6.9,0.9,5.9,7.0,1.0,6.0
Virtsu Vanasadam,1,1,1.1,1.5,2010.0,2010.0,2010.0,2010.0,371.4,371.4,371.4,371.4,35.0,35.0,35.0,35.0,64.0,64.0,64.0,64.0,0.3,0.2,0.0,18.9,15.5,3.4,19.2,15.8,3.5
Peerni,1,1,4.6,6.1,2010.0,2010.0,2010.0,2010.0,1112.9,1112.9,1112.9,1112.9,162.0,162.0,162.0,162.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,65.7,65.7,0.0,66.9,66.9,0.0
Voopsu,1,1,1.2,1.7,2011.0,2011.0,2011.0,2011.0,328.4,328.4,328.4,328.4,15.0,15.0,15.0,15.0,21.0,21.0,21.0,21.0,0.3,0.1,0.2,20.1,7.9,12.2,20.5,8.1,12.4
Admirali Vaikesadam,1,1,1.6,2.4,2011.0,2011.0,2011.0,2011.0,451.1,451.1,451.1,451.1,47.0,47.0,47.0,47.0,12.0,12.0,12.0,12.0,0.4,0.4,0.0,30.9,27.8,3.1,31.5,28.4,3.1
Taaliku Sadam,1,1,0.6,0.7,2011.0,2011.0,2011.0,2011.0,148.4,148.4,148.4,148.4,16.0,16.0,16.0,16.0,27.0,27.0,27.0,27.0,0.4,0.3,0.1,26.9,21.8,5.1,27.4,22.2,5.2
Kuressaare,1,1,5.9,7.6,1999.0,1999.0,1999.0,1999.0,1397.2,1397.2,1397.2,1397.2,19.0,19.0,19.0,19.0,162.0,162.0,162.0,162.0,1.7,0.3,1.5,129.7,19.5,110.2,132.2,19.8,112.4
Ahoi Joesadam,1,1,1.3,1.7,2000.0,2000.0,2000.0,2000.0,306.5,306.5,306.5,306.5,52.0,52.0,52.0,52.0,30.0,30.0,30.0,30.0,0.5,0.4,0.1,34.4,26.7,7.7,35.1,27.2,7.9
Orjaku,1,1,1.3,1.8,2000.0,2000.0,2000.0,2000.0,562.2,562.2,562.2,562.2,54.0,54.0,54.0,54.0,43.0,43.0,43.0,43.0,0.4,0.4,0.1,31.3,27.5,3.8,31.9,28.0,3.8
Nova Sadam,1,1,0.0,0.0,1979.0,1979.0,1979.0,1979.0,76.6,76.6,76.6,76.6,23.0,23.0,23.0,23.0,3.0,3.0,3.0,3.0,0.1,0.1,0.0,4.8,4.4,0.4,4.9,4.5,0.4
Varbla Puhkekula,1,1,2.1,2.8,2000.0,2000.0,2000.0,2000.0,494.3,494.3,494.3,494.3,42.0,42.0,42.0,42.0,26.0,26.0,26.0,26.0,0.8,0.7,0.1,60.2,53.4,6.7,61.3,54.4,6.9
Koljunuki,1,1,0.1,0.0,1981.0,1981.0,1981.0,1981.0,196.8,196.8,196.8,196.8,14.0,14.0,14.0,14.0,685.0,685.0,685.0,685.0,0.7,0.0,0.7,54.7,2.9,51.8,55.8,3.0,52.8
