Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Al Jazeera Port,158,112,685.8,1151.3,1999.1,2001.3,2001.8,2001.8,172.1,504.7,580.8,605.5,28.0,178.5,105.7,98.4,33.5,157.1,133.1,138.5,213.2,91.9,121.4,16266.5,6990.9,9275.6,16578.8,7125.1,9453.7
Dibba,141,81,1164.3,1864.6,1998.9,1998.0,2003.7,2003.7,262.9,793.2,543.8,516.8,39.0,113.5,118.0,104.7,39.0,154.5,377.7,375.5,356.5,187.9,168.6,27107.3,14231.8,12875.5,27627.8,14505.1,13122.7
Hamriya Free Zone Port,131,70,230.8,182.4,1999.8,2000.7,1989.5,1996.2,176.0,831.1,751.8,465.7,32.0,241.8,563.4,623.4,22.0,214.1,706.8,535.9,222.2,126.8,95.4,16935.2,9651.4,7283.8,17260.4,9836.7,7423.6
Kalba,120,51,485.6,600.9,2002.2,2004.4,2007.4,2007.9,247.6,849.2,467.1,357.4,68.5,147.9,335.9,255.1,16.0,95.1,78.2,77.8,292.1,205.9,86.3,22064.1,15536.3,6527.9,22487.7,15834.5,6653.2
Dubai,104,55,750.2,235.7,2005.4,2002.6,2009.2,2004.5,155.8,685.4,208.5,303.2,27.0,289.0,93.8,326.5,14.5,198.1,71.6,248.7,212.6,135.0,77.6,16311.8,10367.4,5944.4,16624.9,10566.4,6058.5
Umm An Nar,54,26,513.8,952.5,2007.5,2006.0,1999.2,1999.1,194.4,534.2,2520.5,2811.6,80.5,223.3,266.6,263.2,39.5,165.1,53.5,52.8,67.1,43.2,23.9,5104.0,3298.1,1805.9,5202.0,3361.5,1840.6
Rak Maritime City,52,43,30.6,42.9,2006.1,2005.3,2008.1,2007.9,156.3,195.1,207.2,223.9,24.5,69.5,31.6,28.2,26.0,106.3,45.1,27.0,18.9,8.0,10.8,1424.5,609.3,815.2,1451.8,621.0,830.8
Rak Khor Port,44,21,109.7,143.6,2006.1,1999.8,2002.0,2000.7,426.1,733.4,657.5,603.5,44.0,129.3,406.6,266.7,13.5,247.5,46.2,31.1,47.6,34.6,12.9,3589.5,2616.7,972.8,3658.4,2666.9,991.5
Ras Al Khaimah,37,22,204.1,270.3,2005.6,1999.7,2003.8,2003.3,403.8,908.1,530.1,506.3,27.0,255.8,373.6,433.5,35.0,159.1,22.7,25.2,52.2,36.5,15.7,3963.8,2777.3,1186.5,4039.9,2830.7,1209.3
Ahmed Bin Rashid Port,27,23,125.1,211.7,1998.6,1998.8,1997.3,1996.9,244.2,621.2,806.7,865.4,38.0,160.6,233.0,255.0,37.0,55.0,77.8,82.8,31.9,23.3,8.6,2434.5,1775.7,658.8,2481.3,1809.8,671.5
Abu Dhabi,16,9,2.5,3.3,1999.1,2001.1,2004.1,2003.7,181.5,302.8,430.0,456.6,77.5,142.4,244.7,238.2,85.0,142.2,351.1,366.7,34.8,14.7,20.1,2614.2,1103.2,1511.0,2664.4,1124.4,1540.0
Ruwais Port,1,1,94.4,162.3,1999.0,1999.0,1999.0,1999.0,1560.0,1560.0,1560.0,1560.0,117.0,117.0,117.0,117.0,27.0,27.0,27.0,27.0,7.9,6.4,1.5,608.5,494.4,114.1,620.1,503.9,116.3
