Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Mina Rashid Port,447,225,1165.7,850.7,2005.0,2004.5,2004.4,2004.3,181.0,551.6,343.2,360.6,30.0,268.4,345.6,603.8,54.0,270.1,132.4,177.0,961.1,495.7,465.4,73131.8,37671.4,35460.4,74535.9,38394.7,36141.2
Al Hamriyah Lpg Terminal,444,290,2036.2,3246.8,2004.2,2003.8,2005.5,2005.6,241.5,502.4,398.6,392.9,26.0,145.6,190.7,180.7,45.0,130.8,108.3,93.9,679.5,373.7,305.8,51940.0,28627.5,23312.5,52937.2,29177.1,23760.1
Ajman,269,58,405.8,559.9,1992.7,1992.5,1996.9,1997.5,129.8,1017.1,257.3,293.1,19.0,194.3,169.6,175.6,21.0,362.1,143.9,138.2,245.4,118.3,127.1,18545.0,8962.2,9582.8,18901.1,9134.3,9766.8
Abu Musa,266,141,558.7,938.5,2004.4,2003.1,2004.1,2004.3,156.6,315.8,311.6,313.5,17.0,55.9,110.0,105.9,9.0,21.6,37.1,35.9,121.4,84.1,37.3,9229.3,6393.5,2835.8,9406.5,6516.3,2890.2
Yas Island,241,164,6132.3,9551.2,2008.2,2007.8,2006.7,2006.8,421.0,670.8,558.1,565.0,36.0,174.4,137.4,117.0,23.0,40.5,32.3,33.3,721.7,540.1,181.6,55605.5,41584.6,14020.9,56673.1,42383.0,14290.1
Umm Al Qaywayn,234,134,1331.0,2271.9,1998.9,2000.1,2004.5,2004.8,187.0,669.8,636.8,659.9,28.0,161.9,289.4,289.1,15.0,79.2,200.4,211.1,275.0,182.8,92.1,20982.5,13942.2,7040.3,21385.4,14209.9,7175.5
Hamriya,216,151,299.7,402.5,2003.8,2004.4,2002.7,2001.9,195.8,549.5,631.8,735.2,75.0,274.4,428.8,450.0,124.5,320.3,188.2,166.0,413.5,218.9,194.6,31092.2,16478.8,14613.4,31689.2,16795.2,14893.9
Al Jazeera Port,165,122,910.3,1403.8,1999.4,2001.0,2001.9,2001.3,194.9,674.4,515.2,518.0,32.0,304.0,140.6,128.7,25.0,219.9,85.7,77.9,216.9,126.9,90.0,16488.9,9656.4,6832.5,16805.5,9841.8,6963.6
Arzanah,164,61,190.8,280.4,2009.7,2009.3,2005.3,2003.5,177.3,359.0,454.5,498.1,32.5,211.4,263.3,191.9,17.0,86.2,163.9,101.7,105.7,83.9,21.8,7950.4,6314.3,1636.1,8103.0,6435.5,1667.5
Mina Khalid,163,100,374.4,547.1,2001.0,2000.0,2002.6,2002.3,153.7,341.1,226.6,241.0,34.0,144.5,197.9,212.5,21.0,119.1,193.5,222.8,223.9,138.6,85.3,17004.3,10529.2,6475.1,17330.8,10731.4,6599.4
Dibba,132,69,631.3,846.9,1998.7,1996.3,2003.3,2001.8,329.1,785.4,527.9,457.5,40.0,285.5,222.7,185.1,41.5,162.8,110.3,81.2,338.0,197.9,140.1,25537.6,14965.6,10572.0,26027.9,15253.0,10774.9
Kalba,126,49,313.6,361.9,2001.2,2001.1,2000.8,1999.8,156.2,608.0,320.5,214.8,52.5,183.3,477.5,367.0,35.0,67.7,59.6,56.7,222.9,159.8,63.1,16844.1,12084.2,4760.0,17167.5,12316.2,4851.4
Hamriya Free Zone Port,110,60,266.0,224.3,1999.1,2000.8,1993.1,1997.8,153.4,515.2,827.9,568.2,29.0,201.4,540.1,355.4,36.5,97.9,137.4,89.1,128.8,87.6,41.2,9804.0,6679.0,3125.0,9992.3,6807.3,3185.0
Dubai,102,49,894.5,197.6,2005.7,2002.9,2009.8,2006.9,122.1,784.5,311.0,328.3,32.5,372.3,113.0,381.1,37.0,220.2,54.3,133.3,382.6,204.9,177.7,29349.4,15689.3,13660.1,29912.9,15990.5,13922.4
Umm An Nar,56,28,66.0,103.6,2008.1,2006.7,2005.4,2004.6,203.1,675.4,279.7,261.3,71.0,628.7,331.0,231.0,27.0,83.1,54.2,42.9,77.7,69.3,8.4,5847.2,5216.4,630.9,5959.5,5316.5,643.0
Rak Khor Port,50,26,303.5,489.8,2007.3,2002.9,2003.1,2003.6,403.9,793.2,1115.4,1170.8,39.5,211.1,270.7,262.5,34.0,133.0,270.9,282.3,71.2,42.9,28.3,5425.4,3274.0,2151.4,5529.6,3336.8,2192.7
Rak Maritime City,46,40,41.1,56.5,2006.2,2005.8,2005.6,2006.0,205.3,388.1,284.8,300.6,56.5,227.6,75.7,73.0,48.0,270.4,192.4,150.4,39.0,21.9,17.1,2935.9,1650.8,1285.1,2992.2,1682.5,1309.8
Ras Al Khaimah,36,22,254.1,407.7,2007.8,2003.3,2006.8,2006.8,509.6,1140.4,647.0,633.6,62.5,634.0,112.1,99.9,8.5,35.9,48.0,50.0,65.4,49.4,16.0,4981.4,3752.6,1228.8,5077.1,3824.6,1252.4
Ahmed Bin Rashid Port,34,30,306.5,406.2,1995.3,1995.1,1989.1,1991.0,291.2,608.9,1179.6,998.8,38.0,115.6,342.9,294.9,15.0,122.6,252.6,205.0,81.1,59.9,21.1,6210.1,4607.3,1602.8,6329.3,4695.7,1633.6
Abu Dhabi,19,12,5.7,7.2,1999.8,2001.7,1999.0,1998.8,319.9,942.2,821.4,858.5,539.0,1305.1,1760.3,1640.8,89.0,178.9,263.6,268.2,93.1,72.6,20.5,6993.1,5453.2,1539.9,7127.3,5557.9,1569.5
