Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United Arab Emirates,984,503,12259.4,15506.2,2003.7,2007.0,2008.9,2008.4,331.6,465.2,412.0,427.9,49.0,110.1,142.9,113.9,40.0,114.7,84.5,109.1,3038.8,1631.8,1407.0,234525.8,125947.1,108578.7,239028.7,128365.3,110663.4
Qatar,392,182,1908.3,1614.5,2006.0,2006.9,2009.3,2007.8,100.0,174.4,205.5,269.1,20.0,29.6,34.4,56.5,29.0,38.3,19.7,31.5,232.1,142.8,89.3,17881.9,11026.1,6855.8,18225.2,11237.8,6987.4
Saudi Arabia,209,170,4639.8,7728.2,2007.3,2008.1,2008.1,2008.3,153.6,542.1,867.8,1086.0,34.0,224.0,698.7,768.2,42.0,190.9,249.2,277.0,689.9,403.6,286.2,53141.6,31079.6,22062.0,54161.9,31676.3,22485.6
Kuwait,91,54,877.2,1124.2,2006.0,2006.5,2005.5,2005.4,297.2,419.7,393.8,402.5,26.0,68.5,77.1,88.5,27.0,109.5,86.0,87.4,150.7,103.7,47.0,11603.5,8006.4,3597.1,11826.3,8160.2,3666.2
Iran (Islamic Republic of),76,48,206.2,335.2,2002.0,2003.5,2006.3,2006.2,236.4,275.2,261.0,258.8,79.0,81.5,79.3,80.7,41.0,57.7,63.5,64.8,88.6,50.4,38.2,6810.7,3879.8,2930.8,6941.5,3954.3,2987.1
Iraq,57,20,881.2,1131.8,2007.5,2006.2,2007.6,2007.8,329.0,490.3,458.7,471.6,30.0,84.8,79.0,89.4,15.0,127.0,78.2,98.9,135.6,105.2,30.3,10486.8,8147.0,2339.8,10688.1,8303.4,2384.7
India,35,33,1522.0,2601.3,2006.7,2007.7,2010.3,2010.5,1385.6,1540.6,1491.2,1486.5,131.0,175.9,170.7,170.0,57.0,112.7,118.9,119.4,213.7,162.9,50.8,16492.4,12570.1,3922.4,16809.1,12811.4,3997.7
Oman,30,26,880.9,897.9,2005.7,2005.5,2007.3,2007.5,745.7,780.3,853.1,857.5,69.0,151.1,139.5,165.3,46.5,247.0,104.8,155.4,160.7,126.7,33.9,12400.8,9802.4,2598.5,12638.9,9990.6,2648.4
Brazil,29,28,22447.7,43350.3,2010.1,2010.1,2010.2,2010.2,8515.1,8550.0,8549.4,8549.7,851.0,856.1,856.8,856.9,87.0,86.1,86.0,86.0,1240.3,1221.7,18.6,96075.7,94633.4,1442.3,97920.4,96450.3,1470.0
Singapore,25,23,2897.7,4446.1,2008.2,2009.0,2008.9,2009.5,3738.4,3519.4,3663.4,3645.1,324.0,321.6,340.0,341.3,64.0,87.5,84.0,91.0,307.8,268.5,39.3,23801.0,20760.6,3040.5,24258.0,21159.2,3098.8
Malaysia,16,8,1238.3,2114.3,1995.9,2006.1,2009.5,2009.4,1886.2,3398.9,3747.2,3761.2,205.5,316.8,356.9,357.6,41.5,72.0,79.3,79.5,135.5,116.6,18.9,10493.1,9029.7,1463.4,10694.6,9203.1,1491.5
Australia,14,12,3037.3,5580.2,2011.1,2011.1,2011.3,2011.3,5355.3,5360.5,5374.0,5374.0,529.0,557.4,576.2,575.8,131.5,157.8,160.0,160.4,278.8,263.8,15.0,21586.8,20429.9,1156.9,22001.3,20822.2,1179.1
Pakistan,13,11,326.7,416.0,2007.5,2008.9,2011.1,2010.1,1009.1,1073.1,1071.6,1092.5,101.0,107.5,95.0,102.4,34.0,43.1,51.1,54.8,49.3,38.5,10.7,3801.8,2975.6,826.3,3874.8,3032.7,842.1
China,8,7,624.5,821.7,2010.0,2010.3,2012.7,2012.5,2750.0,3774.3,3246.4,2904.8,257.5,404.2,594.3,591.7,38.5,78.8,97.8,94.9,102.3,94.7,7.6,7892.0,7311.0,581.0,8043.5,7451.3,592.2
Mayotte,7,1,598.1,998.7,2014.0,2014.0,2014.0,2014.0,3074.3,3074.3,2854.1,2854.1,245.0,245.0,248.8,248.8,38.0,38.0,43.1,43.1,58.1,50.8,7.4,4504.3,3931.6,572.7,4590.8,4007.1,583.7
Canada,6,6,4616.6,8893.1,2012.5,2012.5,2012.5,2012.4,8264.7,8280.3,8278.2,8277.4,832.0,914.7,915.4,916.1,85.0,96.5,97.0,96.9,260.8,256.9,3.9,20158.9,19857.8,301.1,20545.9,20239.1,306.9
Indonesia,5,5,910.8,1644.9,2011.4,2011.4,2011.8,2011.8,3770.3,3793.3,3788.4,3788.4,315.0,344.8,343.9,344.1,62.0,53.2,56.7,56.8,87.5,73.1,14.4,6775.9,5660.8,1115.1,6906.0,5769.5,1136.6
South Africa,5,5,989.9,1862.0,2006.2,2006.2,2004.2,2004.0,4405.2,4620.8,4463.5,4452.8,560.0,466.2,544.4,550.3,72.0,99.0,113.8,114.5,78.9,76.0,3.0,6107.7,5879.3,228.4,6225.0,5992.2,232.8
Turkey,4,4,426.7,720.9,2009.5,2009.5,2010.5,2010.8,3806.6,3814.5,3789.7,3782.3,343.0,337.8,335.0,334.3,70.0,70.5,71.7,72.1,58.3,53.2,5.0,4514.4,4123.3,391.1,4601.1,4202.4,398.6
Paraguay,4,1,0.2,0.0,2000.0,2000.0,2000.0,2000.0,410.7,410.7,370.8,370.8,72.0,72.0,225.1,225.1,59.0,59.0,318.4,318.4,2.7,1.1,1.6,201.5,83.0,118.5,205.4,84.6,120.8
Chile,3,3,2962.0,5733.6,2008.0,2008.0,2008.0,2008.0,10783.1,10798.5,10798.9,10798.7,1084.0,1080.3,1079.5,1079.7,81.0,79.0,79.0,79.0,205.7,204.1,1.6,15932.2,15807.2,124.9,16238.1,16110.7,127.3
Kenya,3,3,264.9,407.6,2014.7,2014.7,2016.1,2016.1,2934.0,2975.3,2876.9,2868.4,231.0,228.0,237.5,241.5,60.0,59.7,78.2,80.6,30.2,23.9,6.3,2332.0,1849.2,482.8,2376.8,1884.7,492.1
Uruguay,3,1,0.0,0.0,2000.0,2000.0,2000.0,2000.0,45.8,45.8,78.9,78.9,28.0,28.0,28.8,28.8,2.0,2.0,12.9,12.9,0.2,0.2,0.0,16.4,13.6,2.8,16.7,13.9,2.9
Argentina,3,1,0.0,0.0,2000.0,2000.0,2000.0,2000.0,118.1,118.1,98.8,98.8,16.0,16.0,28.2,28.2,10.0,10.0,115.1,115.1,0.6,0.2,0.4,44.3,12.2,32.1,45.1,12.4,32.7
Mauritius,3,3,535.7,913.1,1998.0,1998.0,1998.8,1998.7,3568.8,3508.2,3523.5,3533.9,329.0,329.0,327.4,328.2,67.0,59.3,68.9,71.8,52.9,51.8,1.1,4089.1,4008.6,80.6,4167.6,4085.5,82.1
Yemen,3,3,355.4,615.5,2002.7,2002.7,1998.5,1998.4,1845.1,4409.4,4220.9,4304.5,197.0,451.0,760.6,769.4,35.0,33.3,25.5,25.2,34.5,31.6,3.0,2674.9,2444.0,230.9,2726.3,2490.9,235.4
Sri Lanka,2,2,118.7,32.8,2004.5,2004.5,2003.0,2007.8,2536.3,2536.3,2557.6,2482.8,180.5,180.5,175.1,192.0,13.5,13.5,12.3,16.2,28.0,27.4,0.5,2163.3,2122.6,40.7,2204.9,2163.3,41.5
Egypt,2,2,597.9,1145.2,2010.5,2010.5,2010.5,2010.5,3221.3,3221.3,3220.3,3220.0,397.0,397.0,395.0,395.2,80.0,80.0,79.9,79.9,35.9,34.9,1.1,2783.5,2700.5,82.9,2836.9,2752.4,84.5
Comoros,2,2,296.8,564.7,2006.0,2006.0,2000.6,2000.2,3061.4,3061.4,3016.6,3013.1,329.0,329.0,340.6,341.5,101.5,101.5,91.1,90.2,20.0,16.8,3.2,1540.5,1298.3,242.3,1570.1,1323.2,246.9
Malta,2,2,212.3,335.1,2008.0,2008.0,2007.7,2007.6,4135.0,4135.0,4128.2,4125.3,361.0,361.0,362.0,362.6,98.0,98.0,96.3,95.4,25.7,22.2,3.5,1988.8,1717.0,271.8,2027.0,1750.0,277.0
Bangladesh,1,1,71.0,109.1,2010.0,2010.0,2010.0,2010.0,3279.5,3279.5,3279.5,3279.5,285.0,285.0,285.0,285.0,135.0,135.0,135.0,135.0,6.8,6.5,0.3,525.4,501.3,24.1,535.5,510.9,24.6
Liberia,1,1,134.7,142.2,2015.0,2015.0,2015.0,2015.0,7315.6,7315.6,7315.6,7315.6,499.0,499.0,499.0,499.0,84.0,84.0,84.0,84.0,19.9,19.4,0.5,1536.1,1499.9,36.2,1565.6,1528.7,36.9
