Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Isla Mujeres,7,7,163.1,217.0,1991.1,1991.1,2006.9,2006.3,889.6,826.3,930.9,970.6,67.0,90.4,78.0,83.6,28.0,510.7,69.2,75.4,28.9,18.8,10.1,2200.0,1445.1,754.9,2242.2,1472.9,769.4
Chiltepec,5,2,0.4,0.5,2009.8,2009.5,2009.9,2010.0,82.1,76.7,85.9,87.1,9.0,9.5,17.0,17.3,16.0,10.0,33.9,34.7,1.9,0.7,1.2,141.0,50.3,90.7,143.7,51.2,92.5
Alvarado,4,4,299.7,334.7,2010.8,2010.8,2012.0,2011.2,1490.3,2655.9,2337.5,2546.5,336.5,344.0,440.0,498.2,26.0,52.0,74.1,100.0,29.2,27.9,1.3,2252.6,2154.5,98.1,2295.9,2195.8,100.0
Seybaplaya,4,4,2.5,2.9,2002.0,2002.0,2000.1,2003.0,539.8,744.6,625.8,590.4,60.5,75.0,125.2,131.5,18.5,158.8,189.2,132.6,4.4,2.4,1.9,329.5,183.8,145.7,335.8,187.3,148.5
Ixtapa,4,4,361.8,423.8,1999.2,1999.2,2007.9,2007.1,1573.9,1435.6,2069.7,2003.9,128.5,120.2,192.5,187.5,29.0,24.8,29.2,26.9,28.8,27.3,1.5,2226.9,2110.7,116.3,2269.7,2151.2,118.5
Calastun,4,3,19.7,27.3,2007.2,2007.7,2006.4,2006.3,1021.9,1120.1,1258.6,1275.9,214.5,225.2,298.0,304.1,66.5,152.7,406.7,426.6,9.9,5.6,4.3,747.0,421.7,325.3,761.3,429.8,331.6
Cancun,2,2,176.8,319.6,2008.5,2008.5,2009.0,2009.0,3883.0,3883.0,3003.4,2988.0,417.5,417.5,260.7,256.3,15.0,15.0,0.6,0.2,17.6,17.5,0.1,1350.5,1344.7,5.8,1376.4,1370.5,5.9
Frontera,2,2,57.4,65.6,2012.0,2012.0,2015.0,2015.0,811.8,811.8,1210.0,1212.4,52.5,52.5,90.7,90.8,44.5,44.5,50.0,50.0,6.2,4.5,1.7,479.1,351.2,127.9,488.3,357.9,130.4
Tomatlan,2,2,31.3,46.7,2009.5,2009.5,2010.0,2010.1,1050.3,1050.3,1039.2,1035.9,100.5,100.5,101.0,101.1,51.5,51.5,39.8,35.8,5.4,4.7,0.7,414.3,363.0,51.3,422.2,370.0,52.3
Nautla,2,2,18.7,27.4,2006.5,2006.5,2006.7,2006.8,644.8,644.8,662.3,664.6,102.5,102.5,128.8,131.7,26.5,26.5,31.9,32.4,3.0,2.8,0.2,232.7,218.2,14.5,237.2,222.3,14.8
Minatitlan,2,2,401.3,760.7,2008.0,2008.0,2008.0,2008.0,1295.5,1295.5,2135.7,2170.1,318.5,318.5,626.2,626.5,93.5,93.5,167.3,167.4,42.4,22.8,19.6,3262.9,1742.6,1520.3,3325.6,1776.1,1549.5
Punta Baja,2,2,170.4,300.7,2006.5,2006.5,2002.6,2002.1,594.3,594.3,775.1,948.2,161.0,161.0,285.3,301.5,27.0,27.0,21.8,21.1,9.3,6.6,2.7,707.7,504.5,203.3,721.3,514.1,207.2
Dolores Hidalgo,1,1,26.9,47.0,2006.0,2006.0,2006.0,2006.0,645.8,645.8,645.8,645.8,310.0,310.0,310.0,310.0,5.0,5.0,5.0,5.0,2.8,2.8,0.0,218.0,214.6,3.4,222.2,218.7,3.5
Los Cabos,1,1,55.4,94.4,2006.0,2006.0,2006.0,2006.0,1842.7,1842.7,1842.7,1842.7,335.0,335.0,335.0,335.0,60.0,60.0,60.0,60.0,7.7,6.2,1.5,590.5,479.4,111.0,601.8,488.6,113.2
Ciudad Rio Bravo,1,1,0.1,0.0,2002.0,2002.0,2002.0,2002.0,146.7,146.7,146.7,146.7,20.0,20.0,20.0,20.0,64.0,64.0,64.0,64.0,0.1,0.0,0.0,4.0,0.9,3.1,4.1,1.0,3.1
Puerto Angel,1,1,0.5,0.2,1970.0,1970.0,1970.0,1970.0,1311.8,1311.8,1311.8,1311.8,458.0,458.0,458.0,458.0,132.0,132.0,132.0,132.0,0.8,0.7,0.1,57.2,49.5,7.7,58.3,50.4,7.8
Barra De Navidad,1,1,34.3,55.1,2014.0,2014.0,2014.0,2014.0,1732.7,1732.7,1732.7,1732.7,314.0,314.0,314.0,314.0,33.0,33.0,33.0,33.0,3.6,3.6,0.1,280.1,274.3,5.9,285.5,279.5,6.0
Chetumal,1,1,9.7,6.2,2014.0,2014.0,2014.0,2014.0,185.3,185.3,185.3,185.3,1001.0,1001.0,1001.0,1001.0,1433.0,1433.0,1433.0,1433.0,7.1,3.5,3.6,531.5,259.5,272.0,541.7,264.5,277.2
Yavaros,1,1,77.4,129.9,2014.0,2014.0,2014.0,2014.0,2597.6,2597.6,2597.6,2597.6,251.0,251.0,251.0,251.0,42.0,42.0,42.0,42.0,7.0,5.9,1.0,535.2,457.4,77.7,545.4,466.2,79.2
