Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United States of America,6586,2226,283523.0,265872.2,2006.6,2008.4,2007.7,2008.2,748.4,1205.2,955.9,1086.6,77.0,154.0,165.0,214.8,26.0,69.3,40.4,60.5,41038.6,35165.5,5873.0,3123333.9,2682034.5,441299.4,3183301.9,2733529.5,449772.4
Guatemala,483,192,13750.9,13477.0,2007.2,2008.2,2007.3,2007.6,743.4,871.4,774.5,794.9,51.0,77.3,65.6,71.4,15.0,29.2,21.9,26.7,1973.4,1815.8,157.6,152685.0,140524.9,12160.2,155616.6,143222.9,12393.6
Colombia,420,271,51687.5,59677.5,2007.7,2008.1,2008.5,2008.7,1867.4,1916.7,1916.4,1951.7,145.0,170.3,162.5,180.3,22.0,61.0,33.2,41.2,4790.0,4580.7,209.3,370839.1,354709.6,16129.5,377959.3,361520.0,16439.2
Panama,419,277,45327.3,56563.1,2008.1,2008.3,2008.8,2009.0,1757.2,1925.7,1764.9,1791.1,134.0,192.3,144.5,154.9,37.0,57.4,49.0,54.0,4737.5,4371.9,365.6,365437.3,337170.5,28266.7,372453.6,343644.2,28809.4
Japan,252,169,106566.2,124368.7,2009.2,2009.2,2010.0,2009.8,6023.8,6151.6,5992.7,5940.2,380.5,476.1,419.7,431.2,15.0,40.8,28.8,36.0,10676.7,10580.2,96.5,823016.5,815553.3,7463.3,838818.5,831211.9,7606.6
Peru,168,117,28879.5,32576.9,2010.1,2009.6,2010.7,2010.7,2477.9,2612.4,2517.4,2518.8,177.0,219.4,187.0,196.3,28.0,55.0,45.2,53.2,2667.2,2573.8,93.4,203910.2,196695.3,7214.9,207825.2,200471.8,7353.4
Belize,160,39,4872.8,1447.4,2007.9,2007.4,2007.8,2013.3,292.6,525.7,363.5,559.7,16.0,180.5,52.0,92.0,9.0,89.3,22.5,69.8,973.8,773.3,200.5,75382.9,59867.8,15515.1,76830.2,61017.3,15813.0
Jamaica,153,100,7884.8,5981.8,2005.9,2006.6,2005.6,2007.0,1296.4,1512.7,1428.2,1443.3,104.0,160.5,137.5,136.3,14.0,64.3,21.3,32.2,986.0,907.6,78.5,76217.9,70177.1,6040.8,77681.3,71524.5,6156.7
Cuba,125,32,3170.6,1436.7,2001.4,1999.8,2001.7,2004.0,809.6,1310.9,871.0,958.0,60.0,337.1,382.3,247.1,24.0,62.5,29.9,41.6,734.9,547.5,187.4,56667.0,42200.5,14466.5,57755.0,43010.8,14744.2
Bahamas,117,52,8044.3,5654.7,2003.5,2003.0,2008.1,2005.1,1101.5,1305.1,997.0,1240.2,73.0,163.8,93.0,114.9,11.0,187.3,44.2,45.9,1110.0,1031.6,78.5,85598.7,79561.8,6036.9,87242.2,81089.4,6152.8
