Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
United States of America,5860,1914,258203.4,258266.7,2006.2,2008.0,2007.1,2008.0,756.2,1209.1,1027.2,1139.3,69.0,144.6,162.4,208.3,33.0,86.8,56.9,75.5,40161.1,33728.9,6432.2,3063920.8,2568548.5,495372.3,3122748.1,2617864.6,504883.5
Colombia,433,237,41373.4,49393.9,2007.1,2008.0,2007.1,2007.8,1734.5,1790.2,1785.3,1815.4,130.0,165.8,159.4,173.6,25.0,62.3,50.3,66.0,4201.5,3998.6,202.9,325207.6,309586.0,15621.6,331451.6,315530.1,15921.5
Guatemala,382,168,11542.1,12455.3,2006.6,2007.2,2006.5,2006.9,871.3,1031.1,891.6,951.3,59.0,93.8,87.2,96.2,21.0,71.2,41.0,48.9,1815.0,1631.1,183.9,140334.1,126216.5,14117.6,143028.5,128639.8,14388.7
Japan,361,272,122439.1,118402.8,2008.2,2008.9,2007.3,2007.2,6119.5,6344.6,6124.9,6077.0,406.0,460.2,419.7,441.7,23.0,47.3,35.2,48.1,11056.7,10902.7,154.1,852883.4,840975.7,11907.6,869258.7,857122.5,12136.2
"Korea, Republic of",323,218,160861.9,181790.4,2011.1,2010.4,2011.4,2011.4,6423.4,6585.1,6397.3,6378.8,370.0,461.2,382.3,394.3,28.0,51.4,34.6,38.3,16648.4,16444.4,204.0,1289377.8,1273606.4,15771.4,1314133.8,1298059.6,16074.2
China,278,211,116869.3,139009.8,2008.4,2008.7,2007.9,2008.1,7081.5,7307.5,7028.7,7019.8,437.0,532.8,471.6,489.6,40.0,74.9,55.2,63.1,12904.3,12674.7,229.7,999012.6,981279.9,17732.7,1018193.6,1000120.5,18073.2
Panama,229,202,17018.0,22847.8,2008.7,2008.1,2010.4,2010.2,1660.8,1761.9,1722.9,1721.5,141.0,172.6,143.9,150.6,48.0,79.3,55.6,64.9,2212.8,2019.8,193.0,169700.5,154839.7,14860.8,172958.7,157812.6,15146.1
Cayman Islands,228,46,8476.5,1061.8,2006.4,2003.7,2009.3,2008.4,334.7,569.9,368.8,440.9,19.0,60.1,26.1,54.0,8.0,24.7,18.0,40.2,1804.9,1512.9,292.1,139664.5,117133.7,22530.8,142346.1,119382.6,22963.4
Belize,189,35,5813.8,603.5,2006.4,2006.7,2009.5,2008.2,246.2,366.7,369.4,379.4,19.0,48.3,29.4,37.4,9.0,22.0,31.6,38.9,1147.0,867.7,279.3,88762.5,67175.2,21587.3,90466.8,68464.9,22001.8
Peru,162,91,34813.7,37990.2,2010.0,2009.3,2010.9,2010.9,2462.5,2740.7,2410.2,2405.0,149.0,176.8,151.8,155.2,29.5,94.9,41.5,43.8,3526.7,3366.9,159.9,273134.1,260775.4,12358.6,278378.2,265782.3,12595.9
Cuba,147,50,3955.2,1593.5,2000.2,1999.9,2001.3,2003.8,654.2,913.3,847.3,918.5,64.0,102.8,106.1,151.2,17.0,67.7,40.0,61.8,781.3,653.4,128.0,60359.3,50505.5,9853.8,61518.2,51475.2,10043.0
Bahamas,130,83,10492.1,9171.4,2001.9,2003.6,2005.8,2004.8,1183.8,1329.2,1295.1,1280.1,105.0,180.4,136.8,156.2,27.0,73.7,38.0,49.6,1364.7,1260.7,104.0,105196.9,97158.1,8038.7,107216.6,99023.6,8193.1
Jamaica,118,54,8440.6,3375.0,2008.9,2007.2,2011.0,2008.1,636.4,1142.1,729.6,1138.3,40.0,111.5,59.8,127.6,14.0,87.8,52.6,98.4,1152.1,915.5,236.5,89138.9,70876.8,18262.1,90850.4,72237.6,18612.8
Honduras,118,55,5352.1,1610.6,2007.7,2007.6,2007.2,2010.5,529.1,839.1,557.7,875.1,39.0,79.1,49.4,84.9,10.0,72.9,54.5,104.8,1005.1,732.5,272.6,77708.0,56651.6,21056.4,79200.0,57739.3,21460.7
Canada,118,108,11659.2,19710.4,2010.6,2010.4,2011.1,2011.3,2783.9,3056.4,2945.1,2951.2,269.0,311.4,332.9,339.4,103.5,119.7,124.4,127.4,1170.1,1080.1,90.0,89796.7,82850.4,6946.4,91520.8,84441.1,7079.7
Costa Rica,98,69,4994.3,3449.2,2007.1,2007.6,2006.3,2008.5,1420.1,1563.4,1425.2,1550.3,110.5,132.7,115.4,132.9,35.0,53.3,36.9,61.5,811.9,762.0,49.9,62736.4,58930.8,3805.6,63940.9,60062.2,3878.7
Ecuador,81,66,5239.0,5916.2,2006.4,2006.7,2008.7,2009.6,1981.5,2655.7,2197.1,2245.1,153.0,240.4,221.4,237.0,34.0,88.0,63.8,73.6,594.7,546.8,48.0,45909.6,42233.9,3675.7,46791.0,43044.7,3746.3
Chile,68,46,15232.3,13703.1,2007.4,2008.6,2007.1,2007.8,3678.8,3667.1,3710.4,3688.4,240.0,278.2,245.2,242.8,25.0,43.9,35.9,38.1,1434.1,1395.5,38.6,111026.3,108062.5,2963.8,113158.0,110137.3,3020.7
Netherlands,66,55,7933.7,13113.3,2009.5,2009.7,2009.7,2009.8,5361.7,5239.9,4654.5,4646.8,464.0,484.6,502.8,501.3,81.0,126.7,128.4,127.9,1059.6,981.1,78.5,81721.8,75659.7,6062.1,83290.8,77112.3,6178.5
Brazil,61,59,14297.4,25345.8,2010.7,2010.7,2011.0,2011.2,4729.3,5134.9,5946.2,6096.4,389.0,447.9,579.9,596.9,103.0,141.7,208.2,219.1,1166.9,1104.5,62.4,90335.1,85518.9,4816.2,92069.5,87160.9,4908.7
France,59,19,14561.5,16321.5,2006.9,2007.2,2006.0,2006.2,4994.0,4801.9,4724.9,4597.5,297.0,320.7,308.8,310.4,15.0,22.7,15.9,16.5,1927.1,1903.5,23.6,149046.2,147220.3,1825.8,151907.9,150047.0,1860.9
Germany,58,23,11591.8,12906.1,2013.3,2011.0,2013.8,2014.6,5518.8,5466.5,5532.7,5523.9,326.5,364.8,335.3,330.3,14.5,38.7,20.7,20.6,1371.5,1354.0,17.4,105791.8,104452.3,1339.5,107823.0,106457.8,1365.2
Trinidad and Tobago,57,42,5209.7,5085.4,2011.0,2009.6,2011.4,2011.9,2773.8,2699.9,2692.7,2794.3,224.0,313.8,227.1,237.7,77.0,97.9,88.2,99.9,673.6,597.7,75.8,51325.4,45494.2,5831.2,52310.8,46367.7,5943.2
El Salvador,57,33,1567.0,2313.5,2008.6,2009.8,2010.2,2010.8,789.8,1348.0,1135.2,1224.6,69.0,169.0,162.5,178.1,13.0,89.2,74.1,81.8,248.9,215.1,33.8,19228.3,16624.6,2603.7,19597.5,16943.8,2653.7
