Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Lazaro Cardenas,632,203,9838.0,12563.6,2006.6,2007.8,2006.6,2005.8,178.1,459.7,261.1,285.0,17.0,58.0,63.2,74.2,19.0,45.2,46.5,56.5,1363.3,1025.4,337.9,105317.2,79213.0,26104.1,107339.3,80733.9,26605.3
Topolobampo,558,148,2692.3,3897.3,1993.0,2008.5,2007.2,2009.1,122.3,623.3,357.1,426.9,12.0,95.1,126.3,113.8,15.0,61.2,53.7,56.1,586.0,422.9,163.1,45046.6,32554.4,12492.2,45911.5,33179.5,12732.1
Coatzacoalcos,480,163,3546.0,5622.9,2002.9,2005.1,2007.2,2007.9,328.2,506.5,436.1,433.3,43.0,110.3,118.4,118.1,47.5,111.0,137.9,115.1,1325.6,773.3,552.3,102005.6,59510.9,42494.8,103964.2,60653.5,43310.7
Ciudad Madero,462,241,3386.5,5549.2,2007.0,2007.5,2009.5,2009.6,324.7,433.0,346.4,345.2,28.0,130.7,74.5,64.1,73.0,136.8,160.1,148.4,1235.7,478.6,757.1,95275.9,36855.2,58420.7,97105.2,37562.8,59542.4
Guaymas,412,189,5535.7,9156.5,2003.9,2009.9,2007.2,2007.4,401.9,537.5,576.2,581.7,38.5,64.1,103.2,104.0,40.0,81.4,78.0,78.7,1009.5,614.1,395.5,77968.2,47459.8,30508.3,79465.2,48371.1,31094.1
Cayo Arcas Terminal,321,63,307.4,505.4,2008.9,2005.3,2009.3,2009.5,127.8,168.3,192.8,192.6,20.0,50.8,124.4,92.5,8.0,21.5,112.2,115.2,282.9,80.5,202.3,21780.8,6131.1,15649.8,22199.0,6248.8,15950.2
Tuxpan,310,125,841.8,953.4,2002.7,2005.1,2008.3,2008.0,153.0,368.7,263.1,294.7,17.0,134.2,548.5,611.1,23.0,81.4,66.1,69.9,332.5,254.0,78.5,25193.8,19228.4,5965.4,25677.5,19597.6,6079.9
Progreso,310,74,8734.9,4220.5,2005.8,2005.8,1999.4,2008.5,366.6,664.5,533.3,470.5,31.0,168.9,241.5,116.7,41.5,121.7,27.2,72.6,2176.1,1853.9,322.2,167382.7,142465.1,24917.5,170596.4,145200.4,25396.0
Tampico,293,118,742.5,1020.8,1997.9,2002.6,1995.3,1994.7,334.6,923.5,532.8,514.0,54.0,271.8,334.7,339.3,103.0,440.1,480.9,447.3,467.9,219.8,248.1,35380.6,16667.0,18713.6,36059.9,16987.0,19072.9
Salina Cruz,194,49,3396.8,5595.8,2008.2,2006.6,2008.6,2008.6,511.7,612.6,656.8,654.0,76.5,132.2,95.1,94.5,61.0,82.9,93.9,94.2,814.6,441.6,373.0,63030.2,34152.6,28877.6,64240.4,34808.3,29432.1
Rabon Grande/Coatzacoalcos,168,58,348.6,537.3,2004.6,2004.4,2008.4,2008.7,153.9,310.4,347.7,360.2,22.5,88.4,117.7,123.9,7.0,38.8,62.3,63.4,141.5,83.9,57.6,10843.5,6400.8,4442.7,11051.7,6523.7,4528.0
Ensenada,163,63,7058.9,7208.5,2001.7,2006.7,2008.6,2009.3,926.1,1117.9,1062.8,1090.8,63.0,129.4,68.9,70.6,21.0,99.4,30.4,32.9,899.1,839.1,60.0,69554.8,64944.8,4610.0,70890.3,66191.8,4698.5
La Paz,155,83,1571.6,2591.7,2004.2,2007.6,2009.5,2009.7,291.2,419.6,432.6,433.4,47.0,130.6,98.7,97.0,39.0,71.3,63.5,63.7,489.3,253.2,236.1,37782.9,19532.2,18250.7,38508.3,19907.2,18601.1
Acapulco,137,40,1624.7,1575.5,2008.2,2005.7,2007.2,2009.3,304.0,348.4,341.1,332.2,30.0,35.2,41.6,47.2,29.0,25.7,42.2,61.3,331.9,196.5,135.4,25698.6,15213.4,10485.2,26192.1,15505.5,10686.5
Seybaplaya,121,39,425.1,677.1,2003.1,2000.0,2009.2,2009.4,225.7,294.5,280.5,280.4,24.0,340.5,110.0,71.7,55.0,295.9,207.5,200.1,199.5,79.2,120.3,15242.6,6046.6,9196.0,15535.3,6162.7,9372.6
Chiltepec,98,43,14.6,17.7,1995.3,1998.7,2005.9,2004.3,123.3,196.9,209.4,208.8,20.0,82.3,263.8,256.7,3.5,19.1,26.5,25.9,25.6,19.2,6.4,1922.9,1445.0,478.0,1959.9,1472.7,487.1
Puerto Vallarta,93,29,2478.7,269.3,2004.1,1998.7,2006.2,2005.2,242.1,805.4,291.4,312.2,16.0,98.3,31.7,107.8,11.0,31.7,11.2,12.1,624.8,520.2,104.7,48350.0,40245.8,8104.2,49278.4,41018.5,8259.8
Rosarito,91,27,1158.9,1878.0,1999.5,2009.8,2011.5,2011.6,65.1,1320.4,1253.2,1325.3,11.0,119.1,255.7,263.1,56.0,96.4,144.3,148.6,247.6,118.9,128.8,19018.6,9190.6,9828.1,19383.8,9367.0,10016.8
Cabo San Lucas,75,39,2047.2,436.1,2000.1,1998.7,2002.5,1999.5,301.6,2391.1,402.5,824.4,20.0,314.8,194.1,1240.6,7.0,10.3,7.2,6.4,530.6,484.5,46.0,40894.6,37330.2,3564.5,41679.8,38046.9,3632.9
Cozumel,52,15,3663.2,385.7,1998.6,2005.1,1997.9,1998.2,277.3,2919.8,1074.4,1122.5,18.0,461.2,58.2,66.2,8.0,36.3,96.5,97.3,885.1,447.3,437.8,68058.6,34387.8,33670.8,69365.3,35048.1,34317.3
Morro Redondo,51,13,292.3,495.0,2010.4,2011.6,2012.7,2012.7,332.7,782.0,925.6,942.9,30.0,80.0,107.2,103.9,18.0,54.8,62.3,63.4,51.2,44.6,6.5,3895.4,3399.7,495.6,3970.1,3465.0,505.1
Santa Rosalia,32,14,130.3,215.4,1995.1,1999.9,2008.1,2008.8,417.0,603.7,533.9,555.1,51.5,60.2,62.9,63.9,28.5,39.1,41.0,41.3,28.7,20.3,8.4,2200.2,1557.3,643.0,2242.5,1587.2,655.3
Playa Del Carmen,31,9,127.3,162.6,1987.5,1993.6,1986.1,1983.1,716.2,2498.7,782.0,689.8,65.0,486.2,564.2,170.1,36.0,42.6,52.7,57.3,51.5,43.4,8.1,3922.0,3302.2,619.8,3997.3,3365.6,631.7
Nautla,29,14,65.9,97.3,2006.3,2006.2,2008.1,2008.7,321.4,380.7,254.9,296.1,68.0,115.7,137.0,137.6,10.0,15.6,32.9,33.8,18.5,16.7,1.8,1397.4,1261.3,136.1,1424.2,1285.5,138.7
Los Cabos,28,11,36.0,38.7,1985.4,1990.4,1989.4,1992.3,353.7,1661.7,676.8,638.1,84.5,216.5,632.9,633.3,3.0,11.2,3.4,1.9,43.1,40.5,2.6,3236.3,3043.0,193.4,3298.5,3101.4,197.1
Isla Mujeres,27,13,162.4,30.0,1998.7,1999.8,2008.0,2006.1,735.8,2583.3,1171.1,1418.1,137.0,503.5,265.1,902.5,23.0,295.6,28.1,41.0,111.0,78.3,32.7,8413.5,5928.6,2484.9,8575.1,6042.4,2532.7
San Carlos,26,11,219.0,295.4,1995.0,1990.1,2004.0,2007.5,449.8,3305.7,649.5,565.9,45.0,520.0,566.4,188.9,46.0,37.5,49.3,47.3,73.1,54.5,18.6,5550.9,4127.8,1423.1,5657.5,4207.1,1450.4
Puerto Escondido,24,4,10.2,1.6,1983.9,1990.0,1992.7,1991.1,247.6,296.7,277.4,275.1,46.0,47.4,57.1,58.1,13.5,12.4,15.4,15.8,25.2,18.5,6.6,1888.6,1390.7,497.8,1924.8,1417.4,507.4
Boca Del Rio,23,21,117.9,159.9,2007.1,2007.2,2006.9,2008.4,228.6,264.4,206.7,199.4,20.0,54.3,48.6,49.0,32.0,45.6,49.2,47.9,23.9,16.4,7.5,1845.7,1268.2,577.6,1881.2,1292.5,588.7
Huatulco (Santa Maria Huatulco),23,13,913.4,96.2,2000.6,2000.1,2001.6,2001.5,690.5,624.8,607.8,613.3,40.0,44.3,41.2,41.7,8.0,7.0,7.0,6.8,236.0,222.4,13.5,18261.7,17214.4,1047.3,18612.3,17545.0,1067.4
Cancun,19,7,14.6,4.7,2000.2,1999.7,2003.3,2004.3,607.4,5562.4,2544.4,1041.4,94.0,679.0,2995.2,1405.7,39.0,65.2,41.3,55.7,26.3,22.2,4.1,1976.6,1669.5,307.1,2014.6,1701.5,313.0
San Marcos,18,14,236.3,407.6,2007.0,2007.6,2011.4,2011.4,680.5,558.9,525.9,530.2,57.5,72.1,71.3,71.9,57.5,72.2,85.1,85.3,24.1,19.5,4.6,1863.8,1506.8,357.0,1899.6,1535.7,363.9
Alvarado,16,15,82.3,73.1,2006.0,2006.2,2005.6,2009.3,267.8,488.3,270.5,247.1,28.5,190.2,101.4,115.4,15.0,395.9,75.9,132.5,30.0,12.9,17.1,2267.0,984.6,1282.4,2310.5,1003.5,1307.0
Puerto Madero,15,15,362.3,251.3,2002.5,2002.5,2003.3,2011.0,1138.1,3132.2,694.0,1551.2,65.0,490.3,582.6,1270.4,9.0,25.5,25.1,46.1,114.7,108.0,6.6,8767.0,8252.8,514.2,8935.3,8411.2,524.1
Campeche,14,2,17.6,27.5,1978.8,1977.5,1979.0,1979.0,257.6,175.5,305.1,308.3,35.0,28.5,58.9,59.1,43.5,33.0,86.2,86.5,20.1,5.8,14.3,1514.2,443.8,1070.3,1543.2,452.4,1090.9
Punta Venado,13,6,138.6,211.4,1989.8,1993.5,1995.9,1995.7,689.1,490.7,541.5,546.4,64.0,49.1,66.8,66.9,23.0,22.7,24.5,24.3,17.7,16.5,1.2,1365.7,1277.2,88.5,1391.9,1301.7,90.2
San Juan De La Costa,12,3,226.1,413.8,1983.7,1992.0,1982.8,1982.6,656.4,406.7,640.8,643.1,64.0,40.8,97.1,97.4,145.0,82.5,189.9,190.7,34.8,23.9,10.9,2694.1,1851.7,842.4,2745.8,1887.2,858.6
El Sauzal,9,8,293.3,384.3,2007.3,2007.1,2010.2,2010.3,1107.4,1242.3,990.8,962.1,83.0,260.8,134.3,151.0,25.0,24.2,22.2,23.1,42.4,39.6,2.8,3269.9,3053.2,216.6,3332.6,3111.9,220.8
Tecolotlan,8,6,4.5,6.4,1999.2,2000.5,2001.7,2002.1,116.5,188.6,123.6,123.3,41.0,49.7,47.7,48.0,2.5,3.9,5.6,5.6,1.6,1.6,0.1,125.1,117.7,7.4,127.5,120.0,7.5
Loreto,7,6,104.6,10.8,2002.7,2001.8,2006.7,2006.4,249.2,248.5,261.4,268.4,16.0,23.2,18.3,18.3,8.0,12.7,9.2,9.5,29.6,24.3,5.3,2289.8,1883.3,406.5,2333.8,1919.5,414.3
Puerto Morelos,6,6,126.4,24.2,1994.3,1994.3,1990.5,1989.4,615.1,827.9,1357.7,879.2,95.5,701.8,35.7,86.9,31.5,42.2,94.0,57.3,37.0,10.1,26.9,2853.7,770.4,2083.2,2908.5,785.2,2123.2
Barra De Navidad,4,4,3.3,5.0,2003.5,2003.5,2003.7,2003.4,320.6,336.8,85.2,80.2,38.0,42.8,36.5,34.8,26.0,23.5,30.8,32.3,2.4,1.8,0.6,178.1,132.4,45.8,181.6,134.9,46.7
San Blas,4,3,6.0,6.8,1991.8,1994.0,1999.3,2006.6,876.3,1009.3,921.1,1293.8,177.5,174.3,180.1,200.9,19.5,21.5,15.4,13.9,4.8,4.5,0.3,359.0,336.8,22.1,365.9,343.3,22.5
Calastun,3,3,6.2,4.1,2008.7,2008.7,2008.9,2008.8,487.5,478.8,396.4,413.7,105.0,257.0,145.5,173.8,10.0,65.3,31.3,42.8,1.0,0.9,0.1,74.5,65.0,9.4,75.9,66.3,9.6
Zihuatanejo,3,3,7.4,4.1,2003.7,2003.7,2004.5,2007.8,73.1,75.0,63.2,82.0,19.0,15.7,13.9,16.7,10.0,9.3,8.4,9.3,1.0,0.7,0.3,78.4,57.6,20.8,79.9,58.7,21.2
Tomatlan,3,3,5.7,5.0,1975.7,1975.7,1974.6,1975.0,1841.2,1515.7,1706.0,1542.7,357.0,281.7,376.0,372.8,12.0,25.0,30.9,29.3,1.8,1.7,0.1,135.8,125.0,10.8,138.4,127.4,11.0
Ixtapa,2,2,12.1,17.7,2005.0,2005.0,2003.5,2002.5,124.3,124.3,80.1,98.7,41.5,41.5,51.8,59.5,37.0,37.0,46.9,54.2,1.8,1.0,0.8,137.9,79.1,58.8,140.5,80.6,59.9
Cadereyta Jimenez,1,1,0.4,0.5,2006.0,2006.0,2006.0,2006.0,188.5,188.5,188.5,188.5,29.0,29.0,29.0,29.0,4.0,4.0,4.0,4.0,0.4,0.3,0.0,27.1,24.0,3.1,27.6,24.5,3.1
Puerto Angel,1,1,3.4,5.8,2014.0,2014.0,2014.0,2014.0,1688.8,1688.8,1688.8,1688.8,227.0,227.0,227.0,227.0,6.0,6.0,6.0,6.0,2.5,2.5,0.1,190.6,186.4,4.2,194.2,190.0,4.2
Yavaros,1,1,3.8,6.4,2014.0,2014.0,2014.0,2014.0,128.9,128.9,128.9,128.9,14.0,14.0,14.0,14.0,12.0,12.0,12.0,12.0,0.4,0.3,0.1,31.7,23.6,8.1,32.3,24.1,8.2
Cedros,1,1,0.2,0.2,2010.0,2010.0,2010.0,2010.0,610.0,610.0,610.0,610.0,106.0,106.0,106.0,106.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,48.3,48.3,0.0,49.2,49.2,0.0
Miramar,1,1,0.3,0.4,1980.0,1980.0,1980.0,1980.0,366.1,366.1,366.1,366.1,12.0,12.0,12.0,12.0,51.0,51.0,51.0,51.0,0.3,0.0,0.3,23.1,3.2,19.9,23.6,3.3,20.3
Dolores Hidalgo,1,1,12.6,22.1,2006.0,2006.0,2006.0,2006.0,304.2,304.2,304.2,304.2,197.0,197.0,197.0,197.0,8.0,8.0,8.0,8.0,1.8,1.7,0.1,141.0,135.5,5.5,143.7,138.1,5.6
Cedros Island,1,1,1.8,0.2,2000.0,2000.0,2000.0,2000.0,6786.6,6786.6,6786.6,6786.6,2028.0,2028.0,2028.0,2028.0,7.0,7.0,7.0,7.0,4.8,4.8,0.0,358.4,357.5,0.8,365.2,364.4,0.8
Salinas,1,1,148.7,291.8,2000.0,2000.0,2000.0,2000.0,1725.1,1725.1,1725.1,1725.1,162.0,162.0,162.0,162.0,7.0,7.0,7.0,7.0,5.9,5.9,0.0,460.5,456.8,3.7,469.4,465.6,3.8
Punta Baja,1,1,0.1,0.0,2004.0,2004.0,2004.0,2004.0,235.0,235.0,235.0,235.0,44.0,44.0,44.0,44.0,18.0,18.0,18.0,18.0,0.1,0.1,0.0,7.3,5.2,2.0,7.4,5.3,2.1
Cotaxtla,1,1,32.4,56.4,2015.0,2015.0,2015.0,2015.0,894.3,894.3,894.3,894.3,65.0,65.0,65.0,65.0,11.0,11.0,11.0,11.0,2.7,2.3,0.4,212.4,181.7,30.7,216.5,185.2,31.3
