Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Bulk carrier,1469,1104,182371.1,322165.2,2010.7,2011.0,2011.5,2011.5,3541.9,4008.6,4070.8,4156.0,331.0,387.3,620.3,626.9,47.0,80.1,88.8,88.4,13565.0,13062.9,502.1,1049973.4,1011242.1,38731.3,1070132.9,1030658.0,39474.9
Container,765,154,31595.3,35902.8,2010.1,2010.5,2012.4,2012.4,713.4,604.3,559.1,559.6,45.0,46.0,69.2,68.4,14.0,16.0,16.5,16.7,2918.7,2690.5,228.2,225889.5,208306.4,17583.1,230226.6,212305.9,17920.7
Chemical tanker,493,272,27648.0,45740.0,2010.0,2010.4,2011.3,2011.3,915.3,2533.0,2596.8,2618.8,119.0,249.9,486.6,486.6,18.0,42.8,48.0,48.3,3624.4,3444.1,180.3,280005.3,266138.1,13867.3,285381.4,271247.9,14133.5
General cargo,365,175,17379.8,22959.8,1998.1,2004.3,2000.6,2002.2,920.5,2743.5,2890.0,2814.1,99.0,271.3,551.9,534.7,40.0,57.0,68.8,65.4,1928.9,1845.4,83.5,148321.0,142046.9,6274.1,151168.7,144774.2,6394.5
Oil tanker,270,128,57795.4,108678.5,2008.6,2009.1,2010.5,2010.5,1324.4,3998.6,3577.0,3660.7,215.5,398.4,607.5,611.1,26.0,74.0,61.5,60.9,3977.5,3737.9,239.6,307439.4,288944.2,18495.2,313342.2,294491.9,18850.3
Service - tug,154,25,43.9,36.2,2004.4,2004.6,2008.2,2007.8,190.7,969.6,463.4,454.9,28.5,613.4,855.5,761.1,28.0,137.9,214.6,237.5,85.9,78.3,7.6,6460.8,5893.2,567.6,6584.9,6006.3,578.5
Cruise,137,42,5661.3,608.8,2002.5,1997.8,2005.3,2003.3,723.7,1035.8,588.7,626.2,41.0,80.5,74.1,92.1,8.0,14.9,9.6,10.6,1420.7,1317.9,102.8,109868.0,101921.9,7946.1,111977.5,103878.8,8098.7
Miscellaneous - fishing,113,78,948.1,722.7,1990.7,1990.6,1992.5,1991.5,5243.0,7417.9,5957.4,6143.1,695.0,1376.6,1611.7,1615.6,57.0,1003.0,822.2,854.4,689.5,516.3,173.2,51786.5,38780.1,13006.4,52780.8,39524.6,13256.1
Ro-Ro,111,15,1218.6,599.6,2001.2,1999.2,2000.0,1999.7,199.3,670.3,434.2,439.4,37.0,71.6,90.0,94.4,25.0,101.3,76.1,83.6,206.2,147.8,58.5,15767.2,11338.6,4428.6,16069.9,11556.3,4513.6
Vehicle,109,60,7802.4,2528.1,2008.2,2009.1,2010.4,2010.3,880.4,1558.0,1247.7,1257.2,58.0,107.0,175.6,177.1,12.0,17.5,21.5,21.3,443.5,424.7,18.8,34350.9,32898.3,1452.7,35010.5,33529.9,1480.6
Service - other,76,28,520.9,480.4,1997.2,1999.8,2003.5,2002.2,234.8,2141.7,2286.1,2225.2,76.0,464.4,1084.2,962.3,18.5,207.4,674.3,676.6,184.7,144.5,40.2,13932.2,10902.5,3029.7,14199.7,11111.9,3087.9
Liquefied gas tanker,49,35,19032.5,15759.7,2010.9,2011.2,2012.0,2011.9,4249.8,5129.6,6596.6,6333.6,333.0,421.1,542.4,540.1,4.0,49.3,13.4,15.2,1988.0,1964.4,23.6,121667.9,119898.7,1769.1,124003.9,122200.8,1803.1
Refrigerated bulk,35,23,1369.0,1470.2,1991.4,1993.7,1993.8,1993.7,4265.2,4983.1,3791.9,3932.0,284.0,421.8,470.3,495.3,40.0,71.3,81.3,87.9,589.2,533.6,55.6,44910.9,40735.1,4175.8,45773.2,41517.2,4256.0
Offshore,21,10,1055.6,904.2,1982.1,1995.1,2009.1,2009.0,193.0,1915.2,4541.5,4540.7,39.0,257.3,607.0,608.2,24.0,119.6,14.3,13.1,83.5,79.3,4.2,5228.2,4911.2,317.0,5328.6,5005.5,323.1
Ferry-RoPax,4,3,239.0,13.6,2003.0,2003.0,2000.2,2002.1,5168.6,10607.4,5381.4,4430.0,310.0,2011.0,2771.1,2032.2,4.5,3.5,3.8,4.1,105.9,105.7,0.2,7360.1,7344.4,15.8,7501.4,7485.4,16.1
Ferry-pax only,3,2,8.7,0.7,1986.0,1983.0,1991.2,1990.4,1726.3,1812.9,1891.3,1882.7,105.0,138.2,312.2,302.3,30.0,104.5,36.5,43.6,5.1,4.6,0.5,380.1,342.2,37.9,387.4,348.8,38.6
Miscellaneous - other,1,1,0.5,0.1,1989.0,1989.0,1989.0,1989.0,80.7,80.7,80.7,80.7,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,0.1,0.1,0.0,10.5,7.5,3.1,10.7,7.6,3.1
Yacht,1,1,1.0,1.1,1911.0,1911.0,1911.0,1911.0,3440.4,3440.4,3440.4,3440.4,656.0,656.0,656.0,656.0,94.0,94.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other liquids tankers,1,1,12.7,18.0,2016.0,2016.0,2016.0,2016.0,459.5,459.5,459.5,459.5,40.0,40.0,40.0,40.0,44.0,44.0,44.0,44.0,1.4,1.1,0.3,104.8,82.1,22.7,106.8,83.7,23.1
