Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Argentina,2533,1545,22310.6,30820.0,2008.0,2009.4,2010.1,2010.6,207.9,314.2,249.7,266.9,33.0,60.8,64.4,67.5,38.0,72.2,62.1,69.1,3928.6,2262.6,1666.1,302143.1,174214.5,127928.7,307944.3,177559.4,130384.9
Brazil,758,368,34576.6,43402.3,2008.8,2008.3,2010.4,2011.0,769.5,974.9,752.3,791.3,60.0,130.5,140.7,152.3,24.0,66.9,68.8,86.9,3613.0,2982.0,631.0,279341.8,230655.1,48686.7,284705.2,235083.7,49621.5
Peru,271,262,3964.6,6775.4,2010.5,2010.5,2011.1,2011.1,376.2,537.2,495.3,485.9,37.0,69.4,150.4,141.1,79.0,92.8,110.7,106.9,557.1,355.1,201.9,42897.6,27383.9,15513.7,43721.2,27909.7,15811.6
Paraguay,107,17,245.8,235.8,1993.3,1992.4,1987.5,1986.4,939.5,948.7,908.6,908.9,168.0,182.3,181.6,184.1,25.0,35.6,124.4,122.9,95.5,76.7,18.8,7181.8,5769.5,1412.2,7319.7,5880.3,1439.4
Falkland Islands (Malvinas),95,51,936.9,671.2,1995.2,1994.3,1995.5,1993.3,1416.8,3453.0,1591.3,1973.6,135.0,532.4,645.6,801.4,43.0,75.7,92.9,127.6,374.8,323.7,51.1,28458.9,24607.1,3851.8,29005.3,25079.5,3925.8
Spain,65,59,7355.3,9593.9,2003.8,2002.9,2008.6,2010.3,4632.8,5504.3,5005.7,4931.9,397.0,503.6,412.8,421.0,12.0,166.4,45.3,29.1,1031.5,923.6,107.9,77739.1,69471.5,8267.7,79231.7,70805.3,8426.4
Singapore,45,44,11160.9,18590.5,2013.1,2013.0,2014.2,2014.3,9287.1,8911.7,8791.8,8949.6,812.0,779.6,808.7,811.4,11.0,23.1,22.2,19.6,1011.4,1004.3,7.2,78269.1,77716.4,552.8,79771.9,79208.5,563.4
South Africa,44,44,6683.2,9872.3,2008.8,2008.8,2010.3,2010.9,4302.0,4789.3,4530.8,4559.0,368.0,496.6,439.6,471.6,11.0,35.3,50.8,57.0,605.1,590.0,15.1,46721.1,45565.9,1155.2,47618.1,46440.8,1177.4
Chile,30,28,2950.9,4857.1,2002.3,2002.0,2008.6,2008.6,2703.8,2746.4,3071.8,3135.4,249.5,488.9,443.1,450.0,68.5,125.5,78.7,81.5,412.0,370.2,41.9,31677.0,28455.2,3221.8,32285.2,29001.5,3283.7
China,21,19,21964.5,41648.2,2004.7,2005.3,2009.1,2009.2,11972.1,10279.4,12064.7,12049.4,1028.0,1070.8,1261.7,1247.2,57.0,96.6,133.7,135.8,1433.9,1402.9,30.9,111051.5,108657.0,2394.5,113183.7,110743.2,2440.5
Portugal,20,3,4793.2,5923.3,2010.0,2009.7,2010.0,2010.2,5384.9,5347.1,5370.9,5375.7,503.5,496.2,510.2,510.3,159.5,158.7,156.0,155.6,293.4,283.4,10.0,22729.8,21955.4,774.4,23166.2,22377.0,789.3
Antarctica,17,13,164.0,129.8,1985.0,1983.8,1986.1,1986.0,1696.1,1368.9,1623.7,1708.0,145.0,194.3,213.7,205.6,16.0,58.8,77.2,77.9,73.2,59.2,14.0,5554.3,4499.8,1054.6,5661.0,4586.2,1074.8
Indonesia,16,10,5734.6,10677.2,2011.4,2009.8,2011.0,2010.9,4403.7,7293.0,9183.3,9211.8,405.5,641.5,821.4,823.9,12.0,36.0,27.1,26.1,371.7,366.7,5.0,28775.6,28391.3,384.3,29328.1,28936.4,391.7
Cabo Verde,15,15,815.2,1166.8,1995.3,1995.3,2003.7,2007.5,3677.2,5394.8,3728.5,3707.3,314.0,642.7,346.7,325.7,10.0,23.1,13.7,13.0,119.7,117.8,1.9,9152.5,9010.2,142.3,9328.3,9183.2,145.0
Gibraltar,13,13,2123.0,3668.3,2012.8,2012.8,2013.6,2013.6,5314.1,5309.4,5307.8,5306.9,437.0,453.8,455.0,453.7,8.0,8.0,8.0,7.9,186.0,184.3,1.7,14399.4,14270.6,128.9,14675.9,14544.6,131.3
United States of America,13,13,5924.9,11186.8,2009.3,2009.3,2012.2,2012.3,6448.0,6548.8,8025.2,8147.7,528.0,591.2,809.0,818.5,58.0,100.2,155.4,157.1,559.2,466.0,93.2,42955.3,35957.8,6997.5,43780.0,36648.2,7131.9
Russian Federation,12,12,1970.0,3066.1,2013.8,2013.8,2014.0,2014.0,7388.7,6754.1,7341.3,7346.2,640.5,592.0,642.4,642.6,59.5,89.4,97.4,96.5,202.0,197.4,4.6,15535.7,15191.0,344.7,15833.9,15482.6,351.3
Netherlands,11,11,1881.3,3188.7,2009.5,2009.5,2010.5,2011.1,6447.6,5460.4,5722.2,5776.0,514.0,489.0,564.3,566.8,39.0,43.5,48.8,49.1,184.2,176.7,7.4,14225.2,13654.3,571.0,14498.4,13916.4,581.9
United Arab Emirates,10,10,1674.3,2718.2,2007.8,2007.8,2011.9,2012.1,8286.3,6426.8,8138.9,8206.3,664.5,570.9,686.3,685.0,14.5,47.2,20.4,18.8,170.2,167.2,2.9,13167.1,12943.2,224.0,13420.0,13191.7,228.3
Mauritius,10,10,1602.9,2156.9,2006.1,2006.1,2009.4,2010.5,6139.9,6480.6,6147.2,6092.5,558.5,695.5,608.0,601.3,7.0,12.2,10.6,10.5,157.8,156.3,1.5,12181.7,12064.9,116.9,12415.6,12296.5,119.1
Malaysia,9,9,6693.5,12664.4,2011.3,2011.3,2009.1,2009.0,9264.2,9261.7,9312.4,9315.5,751.0,774.8,778.9,779.3,19.0,47.7,30.5,29.9,442.8,438.0,4.7,34294.7,33927.8,366.9,34953.2,34579.2,373.9
Nigeria,9,9,1619.0,3044.7,2004.1,2004.1,2009.6,2009.8,4742.7,4284.2,4920.1,4952.3,558.0,543.6,785.8,788.2,23.0,108.4,47.4,44.5,126.4,120.5,5.9,9771.6,9322.3,449.3,9959.2,9501.3,457.9
Turkey,9,5,2209.8,1788.5,1980.9,1982.8,1981.7,1978.5,7337.3,7323.9,7347.3,7333.3,530.0,530.6,548.7,572.0,97.0,80.0,101.3,103.4,225.2,220.2,5.1,17383.0,17003.7,379.3,17716.7,17330.2,386.6
Australia,6,2,0.1,0.0,2013.0,2011.0,2013.3,2009.4,51.3,39.1,71.9,29.9,23.0,23.0,73.6,35.4,46.5,35.0,67.3,17.5,1.0,0.4,0.6,73.1,31.0,42.1,74.5,31.6,43.0
Denmark,6,6,982.3,1529.9,2008.7,2008.7,2010.7,2011.6,6775.2,6817.1,6829.7,6838.5,597.0,594.2,597.0,598.1,5.5,31.2,41.9,47.8,117.7,116.9,0.8,9041.4,8981.9,59.5,9215.0,9154.3,60.6
Malta,5,5,872.9,1411.6,2015.6,2015.6,2015.9,2016.1,6204.6,6254.2,6263.4,6265.7,549.0,519.8,531.4,536.2,7.0,7.4,7.3,7.2,78.0,77.8,0.2,6040.2,6025.7,14.6,6156.2,6141.4,14.9
Sweden,5,5,1012.8,1700.1,2012.2,2012.2,2012.5,2012.5,6828.2,6810.9,6806.6,6801.9,562.0,563.2,558.7,556.2,3.0,3.4,3.6,3.8,94.1,94.0,0.1,7262.8,7255.6,7.2,7402.2,7394.9,7.3
Senegal,5,5,349.2,277.9,2005.4,2005.4,2008.8,2004.5,3828.0,2335.0,2998.0,2382.2,220.0,195.4,262.5,305.6,89.0,113.2,139.6,191.3,32.0,30.4,1.7,2477.4,2351.4,126.0,2524.9,2396.5,128.4
Trinidad and Tobago,5,5,709.0,812.6,2007.4,2007.4,2005.6,2006.2,4400.7,4372.5,4389.2,4380.6,306.0,304.6,300.9,302.2,20.0,43.2,67.0,56.4,107.1,102.1,5.0,7425.7,7036.8,389.0,7568.3,7171.9,396.4
Ghana,4,3,881.8,384.7,2012.8,2012.7,2013.5,2012.1,4077.0,4114.9,4078.9,4124.3,262.0,288.3,269.0,291.8,6.5,36.8,15.7,40.0,45.5,45.1,0.4,3521.2,3489.3,32.0,3588.8,3556.3,32.6
Virgin Islands (U.S.),4,4,750.8,1309.5,2005.2,2005.2,2005.4,2005.4,4592.2,4614.6,4616.5,4617.4,367.5,380.0,379.7,379.7,67.5,90.0,92.6,93.0,94.4,80.0,14.4,7274.4,6191.3,1083.0,7414.0,6310.2,1103.8
South Georgia and the South Sandwich Islands,4,3,43.7,29.0,2005.8,2004.7,2005.9,2005.9,1737.2,1655.7,1637.4,1790.8,208.0,181.8,179.0,225.6,14.5,18.3,18.6,24.8,15.2,13.9,1.3,1146.5,1049.0,97.5,1168.5,1069.1,99.4
"Korea, Republic of",4,3,14.1,10.4,1987.2,1986.3,1988.3,1987.3,1700.5,4386.6,2486.1,1538.0,243.0,803.3,1522.3,1262.1,45.5,229.7,195.8,206.2,13.9,11.1,2.8,1043.5,833.8,209.7,1063.5,849.8,213.7
Bahrain,3,1,0.0,0.0,2000.0,2000.0,2000.0,2000.0,45.8,45.8,78.9,78.9,28.0,28.0,28.8,28.8,2.0,2.0,12.9,12.9,0.2,0.2,0.0,16.4,13.6,2.8,16.7,13.9,2.9
Poland,3,3,751.0,1391.5,2011.7,2011.7,2010.8,2010.6,7203.8,7214.5,7197.2,7194.1,618.0,612.3,610.0,609.7,270.0,319.3,372.9,386.3,64.3,58.8,5.5,4937.8,4522.6,415.2,5032.6,4609.4,423.2
