Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Spain,2855,1299,39828.2,33470.7,2003.9,2004.1,2006.7,2007.2,481.8,612.1,524.0,597.9,44.0,73.8,75.7,107.6,23.0,49.2,30.4,41.6,7033.4,5701.1,1332.3,541255.4,439042.3,102213.1,551647.5,447471.9,104175.6
United Kingdom of Great Britain and Northern Ireland,680,361,13996.1,6538.4,2003.3,2003.8,2004.5,2005.4,987.0,1037.2,1101.3,1037.4,93.0,116.0,87.2,110.7,27.0,50.9,21.2,38.8,2559.1,2335.9,223.2,196590.2,179512.7,17077.5,200364.7,182959.3,17405.3
Netherlands,637,263,10262.8,9415.7,2006.4,2005.6,2008.2,2008.3,1042.0,1165.4,1102.3,1117.8,90.0,127.8,97.9,103.7,22.0,53.0,40.6,50.3,2087.7,1827.8,259.9,158755.5,138941.2,19814.3,161803.6,141608.9,20194.7
France,631,409,16568.9,18741.7,2006.3,2006.0,2009.0,2008.7,903.7,899.7,990.5,989.9,75.0,100.7,143.4,92.6,27.0,49.6,29.9,32.1,2559.5,2280.3,279.2,196635.7,175220.9,21414.8,200411.1,178585.1,21826.0
Morocco,540,302,2907.8,2990.2,2004.5,2004.9,2006.4,2005.9,445.8,475.0,432.4,454.4,45.0,77.4,75.1,94.1,27.0,45.5,40.5,49.1,680.5,516.6,163.9,52151.0,39697.6,12453.3,53152.3,40459.8,12692.5
Belgium,292,187,10481.6,11335.8,2006.0,2006.4,2008.1,2008.2,1151.5,1165.2,1179.7,1175.3,90.0,107.3,87.6,87.9,21.0,42.9,28.2,30.1,1416.6,1299.4,117.2,108146.7,99148.8,8997.9,110223.1,101052.4,9170.7
Germany,195,144,7598.7,8900.0,2007.7,2006.6,2014.2,2014.7,1413.6,1400.7,1463.0,1475.3,132.0,163.8,159.0,164.1,27.0,54.7,29.7,31.2,898.8,816.8,82.0,68499.4,62265.3,6234.1,69814.6,63460.8,6353.8
Turkey,186,147,13141.3,19290.6,2004.1,2004.6,2006.3,2007.0,2120.0,2214.3,2031.6,2066.1,198.0,223.3,168.9,177.9,34.5,64.1,53.4,58.3,1720.0,1493.7,226.3,132969.9,115484.0,17485.8,135522.9,117701.3,17821.5
Ireland,166,85,1459.6,1419.5,2004.0,2005.0,2003.2,2003.4,839.2,908.3,909.0,886.6,72.0,112.5,76.8,82.8,23.0,44.6,39.8,55.2,360.0,331.1,28.9,27694.9,25504.6,2190.2,28226.6,25994.3,2232.3
Italy,120,94,3540.6,3314.1,2001.4,2001.8,2002.3,2003.9,1356.5,1685.3,1437.0,1537.8,131.5,166.1,120.0,139.6,20.5,107.2,56.3,84.5,496.3,458.7,37.6,38237.2,35379.8,2857.4,38971.3,36059.1,2912.3
