Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
General cargo,2377,1017,12623.5,17371.3,2003.9,2004.0,2005.2,2005.2,801.7,1045.8,1114.0,1097.7,93.0,127.2,214.0,212.5,42.0,57.4,67.0,67.7,3064.5,2716.4,348.1,233517.3,207334.7,26182.6,238000.9,211315.5,26685.4
Container,1982,398,134167.4,149858.0,2005.5,2006.0,2009.3,2009.0,848.5,1433.2,1709.3,1657.0,63.0,107.7,234.7,227.3,18.0,33.7,24.1,24.2,15234.4,14533.7,700.7,1175597.1,1121891.8,53705.3,1198168.6,1143432.1,54736.5
Chemical tanker,806,402,13126.8,20990.2,2007.1,2008.0,2009.2,2009.2,937.2,1329.5,1410.4,1435.7,90.0,149.3,284.8,290.3,25.0,50.6,71.5,72.1,2831.1,2236.2,594.9,217611.1,171963.9,45647.2,221789.2,175265.6,46523.7
Cruise,627,156,32467.2,3169.3,1999.8,1999.4,2004.9,2002.9,418.9,887.7,741.8,744.2,36.0,81.4,115.0,108.6,9.0,15.7,12.0,13.1,6928.5,6263.5,665.0,534977.1,483532.2,51444.9,545248.7,492816.1,52432.6
Bulk carrier,603,437,41292.5,70437.7,2005.4,2008.5,2010.3,2010.5,1292.4,2283.6,2718.0,2713.1,153.0,242.3,405.8,404.4,61.0,93.6,106.4,103.4,3536.5,3351.7,184.8,273235.2,259040.3,14195.0,278481.4,264013.9,14467.5
Liquefied gas tanker,347,133,21525.6,17565.1,2008.9,2008.4,2009.6,2009.7,1116.2,1829.7,2939.7,2689.9,95.0,145.2,262.2,254.4,25.0,76.1,48.1,53.9,2941.0,2531.9,409.1,192967.4,162213.4,30754.0,196672.4,165327.9,31344.5
Vehicle,276,89,11441.5,3680.1,2006.0,2006.7,2006.2,2005.7,822.7,942.0,903.5,918.2,58.0,69.5,83.0,84.4,12.0,16.2,19.2,18.6,809.7,758.3,51.4,62590.2,58614.4,3975.7,63791.9,59739.8,4052.1
Oil tanker,214,171,28482.0,53167.0,2007.9,2008.7,2008.8,2008.8,1978.6,2312.9,2533.5,2568.5,192.5,242.7,353.0,354.3,38.0,74.4,86.7,86.2,3383.3,2348.1,1035.2,261501.0,181355.8,80145.3,266521.8,184837.8,81684.1
Ro-Ro,197,31,6534.3,3279.5,2006.7,2005.4,2008.4,2007.9,971.0,1313.8,1129.9,1107.7,65.0,109.8,164.1,144.8,14.0,67.2,29.3,29.7,877.5,804.2,73.2,67316.4,61648.3,5668.0,68608.8,62832.0,5776.8
Miscellaneous - fishing,87,41,126.6,96.1,1993.4,1992.5,1984.7,1983.1,363.1,2767.4,2724.0,2855.5,88.0,460.0,1476.2,1524.4,37.0,194.5,411.7,441.5,110.9,84.5,26.4,8328.3,6347.9,1980.5,8488.2,6469.7,2018.5
Service - other,76,49,413.3,406.7,1997.1,1997.4,1999.0,1999.5,867.7,1292.9,1622.5,1612.7,101.5,211.7,620.4,642.1,27.0,136.4,85.3,107.3,140.5,123.5,17.0,10627.9,9349.6,1278.3,10831.9,9529.1,1302.8
Service - tug,50,39,69.6,49.6,2000.9,2001.2,2008.3,2007.3,1159.4,1317.4,1415.5,1340.1,165.5,331.5,311.1,315.2,26.0,69.7,88.3,102.0,90.5,77.3,13.1,6803.5,5817.4,986.0,6934.1,5929.1,1005.0
Ferry-RoPax,20,6,148.4,21.2,2006.2,2004.5,2005.4,2005.3,322.0,519.3,441.0,385.9,19.0,44.8,47.1,36.7,0.0,58.3,12.9,14.3,46.6,43.5,3.2,3584.8,3346.2,238.6,3653.6,3410.4,243.2
Refrigerated bulk,17,17,430.5,446.8,1995.3,1995.3,1996.2,1996.1,1745.1,2567.4,2915.6,2850.9,219.0,212.1,295.8,295.4,9.0,65.3,9.7,9.9,190.4,177.6,12.8,14532.9,13572.7,960.2,14811.9,13833.3,978.7
Offshore,13,12,138.3,117.5,2005.8,2005.5,2007.4,2007.4,977.8,2583.8,940.0,951.2,92.0,334.7,191.4,191.2,14.0,29.0,82.3,85.4,38.9,38.0,1.0,2942.1,2869.8,72.4,2998.6,2924.9,73.7
Ferry-pax only,7,6,3.2,1.4,1976.3,1983.8,1976.4,1946.2,1169.1,1149.0,1438.4,1477.2,201.0,158.6,294.4,278.5,23.0,34.1,56.5,93.2,2.8,2.3,0.5,213.7,174.9,38.8,217.8,178.2,39.6
Yacht,3,2,1.9,1.6,1944.0,1960.5,1934.1,1914.3,1178.5,1637.0,1711.8,2259.6,316.0,308.5,485.7,583.0,87.0,88.0,97.1,99.7,0.9,0.9,0.0,66.1,66.1,0.0,67.3,67.3,0.0
Other liquids tankers,3,3,71.7,92.1,1996.3,1996.3,1998.6,1998.7,1190.5,1141.2,1162.8,1163.1,95.0,90.3,93.0,93.1,495.0,642.7,747.7,751.3,48.7,14.5,34.1,3756.9,1114.0,2642.9,3829.0,1135.4,2693.7
