Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Trafaria,123,36,127.3,163.1,1996.1,2001.6,2003.8,2004.0,144.0,245.7,308.8,307.7,54.0,121.4,110.1,110.1,15.0,43.1,25.1,21.7,101.5,83.3,18.1,7689.7,6321.2,1368.5,7837.3,6442.6,1394.8
Almada,105,46,262.9,269.6,1998.2,2000.9,2003.1,2003.7,224.3,733.9,275.7,236.7,34.0,147.1,135.5,54.2,28.0,47.0,79.1,46.6,124.7,70.8,53.9,9478.5,5394.5,4084.0,9660.5,5498.1,4162.4
Praia,98,12,30.4,34.5,1986.6,1993.8,1997.6,1998.0,57.0,179.9,126.1,127.6,8.5,62.1,27.7,29.1,6.0,7.1,8.8,9.4,16.9,13.5,3.4,1278.5,1023.8,254.7,1303.0,1043.5,259.6
Funchal,98,40,1430.6,193.9,1999.9,1996.6,2002.9,1999.9,538.2,672.1,578.2,596.3,38.0,121.3,72.8,104.8,13.0,19.8,19.3,28.2,445.1,377.3,67.7,34135.5,28970.8,5164.7,34790.9,29527.0,5263.9
Portimao,90,26,234.9,47.4,1992.9,1991.2,1999.2,2000.7,178.8,259.8,254.7,295.4,25.0,94.8,25.8,41.9,9.0,14.0,5.6,7.7,92.9,80.1,12.8,7145.8,6167.2,978.7,7283.0,6285.6,997.5
Cais Do Pico,84,10,20.2,22.8,1982.2,1993.8,1995.8,1997.2,71.6,161.8,109.8,104.3,10.0,22.4,60.2,20.2,7.0,10.6,11.8,12.6,13.0,10.7,2.3,988.9,815.3,173.6,1007.9,831.0,176.9
Velas,76,12,67.1,47.4,1996.1,1994.9,2005.7,2002.9,130.9,3044.4,228.8,142.1,14.5,551.3,2457.6,527.9,11.0,13.6,12.4,13.0,61.7,56.3,5.5,4654.0,4242.7,411.3,4743.3,4324.1,419.2
Vila Do Porto,67,11,47.5,43.3,2001.4,1997.8,1997.4,1997.7,160.9,312.9,188.4,184.9,14.0,115.4,67.6,69.5,8.0,20.4,16.4,13.0,25.3,20.0,5.3,1916.7,1521.9,394.8,1953.5,1551.1,402.3
Cova Da Piedade,60,9,9.2,5.3,1990.7,1995.0,1997.3,2004.0,79.1,866.6,243.0,109.7,67.5,89.7,186.6,241.0,16.5,68.2,200.4,97.4,30.5,21.9,8.6,2288.3,1642.4,645.8,2332.2,1674.0,658.2
Porto Santo,59,16,194.0,132.5,2003.1,1999.4,2004.5,2007.1,386.9,534.9,426.7,592.0,52.0,111.4,81.0,95.9,12.0,11.2,140.9,48.3,105.0,67.5,37.4,7924.5,5112.2,2812.2,8076.6,5210.4,2866.2
Viana Do Castelo,56,43,100.9,104.9,1999.1,2001.0,2005.1,2004.9,245.7,419.4,508.2,461.5,26.0,49.1,130.6,133.0,39.0,113.0,144.7,95.2,54.4,28.9,25.5,4114.3,2195.1,1919.1,4193.3,2237.3,1956.0
Gafanha Da Encarnaca,45,16,36.8,54.1,1996.6,2003.2,2006.0,2006.8,404.8,353.5,374.5,397.5,59.0,52.3,145.0,144.4,34.0,35.4,53.3,54.4,17.3,12.4,4.9,1302.4,935.9,366.5,1327.4,953.9,373.5
Peniche,44,19,30.2,37.9,1998.4,1998.2,2004.4,2006.6,301.6,1309.9,248.6,195.5,40.0,273.9,279.6,133.3,38.0,290.3,280.9,115.6,35.5,21.1,14.4,2667.4,1585.2,1082.2,2718.6,1615.6,1103.0
Calheta (Island Sao),42,4,2.1,2.1,1971.7,1985.8,1971.5,1971.3,78.2,152.4,83.3,82.1,18.0,56.5,27.1,25.8,3.0,34.0,20.2,17.2,2.7,1.9,0.8,200.1,142.1,58.0,203.9,144.8,59.1
Alges,36,21,94.0,80.3,1991.8,1995.4,1997.0,1995.8,196.9,916.2,375.6,538.5,47.5,682.1,155.2,173.7,30.0,56.0,48.7,62.7,57.5,44.5,13.0,4368.6,3385.0,983.6,4452.5,3450.0,1002.5
Lajes Das Flores,31,11,33.3,31.4,1998.8,1998.4,1998.0,1998.0,223.1,287.5,237.4,228.6,20.0,49.1,24.4,22.8,15.0,37.9,23.6,15.6,16.8,12.3,4.5,1275.3,936.9,338.4,1299.8,954.9,344.9
Olhao,30,4,8.7,10.6,1992.7,1993.5,1993.2,1997.3,250.3,277.1,180.7,132.6,60.0,63.2,418.5,224.5,9.5,7.5,43.6,23.3,15.2,12.4,2.7,1140.0,934.5,205.5,1161.9,952.5,209.4
Santa Luzia,28,5,8.3,8.4,1984.9,1994.6,2000.9,2001.8,103.6,183.3,174.8,178.5,15.0,32.8,39.2,36.4,9.0,8.5,14.2,13.2,6.5,4.8,1.7,486.5,358.9,127.6,495.9,365.8,130.1
Sesimbra,28,18,67.3,105.5,2001.6,2003.0,2007.4,2007.8,173.8,177.8,132.4,129.2,30.5,72.6,188.2,192.4,8.5,10.6,52.2,50.9,65.7,62.2,3.4,5076.5,4811.6,264.9,5174.0,4904.0,270.0
Barreiro,24,19,38.7,27.2,2002.9,2002.6,2004.4,2006.2,207.2,1632.1,298.6,146.3,29.0,45.7,24.6,37.0,32.5,104.3,668.6,93.9,28.7,6.1,22.6,2167.9,467.1,1700.8,2209.5,476.0,1733.5
Porto Da Madalena,23,10,4.5,1.2,1995.3,2001.8,2003.3,2001.9,399.9,509.2,751.4,570.1,53.0,164.9,100.5,162.5,21.0,37.0,152.7,100.1,9.5,5.4,4.2,715.1,403.5,311.6,728.8,411.2,317.6
Cascais,22,18,51.1,67.8,2003.5,2003.1,2003.7,2003.9,193.5,237.9,199.5,192.5,19.0,38.8,39.9,41.7,18.5,23.1,17.1,18.1,13.5,9.3,4.2,1036.2,716.3,319.9,1056.1,730.0,326.0
Fuzeta,18,2,1.1,0.8,1983.6,1988.0,1988.4,1990.8,94.2,97.4,121.6,125.6,15.0,14.5,69.0,73.7,18.5,16.0,22.9,22.6,3.8,2.4,1.3,281.7,182.8,98.9,287.1,186.3,100.8
Almograve,16,10,45.9,69.0,2000.2,2001.4,2008.3,2008.8,189.7,335.1,284.5,264.6,37.5,69.5,80.8,75.5,7.0,8.0,5.7,5.6,10.0,9.2,0.8,763.3,701.3,61.9,777.9,714.8,63.1
Camara De Lobos,14,4,19.8,31.5,1987.5,1987.0,1985.0,1984.9,547.6,732.9,538.1,535.3,59.5,179.1,67.4,63.5,40.5,53.1,59.8,59.8,9.3,7.8,1.4,710.3,602.1,108.2,723.9,613.7,110.2
Maceira,14,5,10.2,13.0,1993.1,1995.0,1993.8,1994.0,1114.7,1464.9,361.5,283.7,312.0,386.4,318.8,121.8,69.5,99.5,30.7,14.3,13.4,10.3,3.1,1005.0,774.2,230.8,1024.3,789.0,235.2
Oeiras,13,12,56.9,73.2,2002.0,2002.7,1998.1,1998.9,197.1,468.7,453.7,387.9,61.0,109.8,114.3,107.9,8.0,19.3,30.6,28.9,20.3,16.9,3.4,1556.7,1296.0,260.7,1586.6,1320.8,265.7
Vagueira,10,9,21.2,28.7,2001.2,2001.6,2012.2,2012.8,398.3,590.4,452.2,478.9,74.5,161.1,115.5,101.9,7.5,12.9,8.7,7.2,7.7,7.1,0.6,587.5,540.3,47.2,598.8,550.7,48.1
Lanheses,10,8,29.4,47.5,2005.0,2005.0,2001.5,2001.7,196.5,212.2,127.4,117.0,31.5,47.3,56.6,62.0,3.5,9.0,5.8,5.8,7.4,6.6,0.7,566.9,511.9,55.0,577.7,521.7,56.1
Torrao,10,8,26.1,32.2,1999.0,2000.2,1997.2,1997.3,304.5,279.3,390.4,385.8,38.0,55.6,38.5,38.4,23.5,35.5,27.9,28.3,11.1,7.6,3.5,850.9,586.8,264.1,867.3,598.1,269.2
Machico,10,6,34.5,52.2,1988.9,1995.0,1974.9,1973.9,618.6,714.8,1561.6,1650.3,134.5,205.6,684.3,713.7,141.0,173.2,206.3,212.8,14.0,9.5,4.5,1058.7,723.0,335.6,1079.0,736.9,342.1
Faro,10,7,7.9,8.7,1994.3,1994.1,2000.0,2002.9,75.4,210.4,136.4,252.3,22.5,30.9,68.7,77.7,39.5,51.1,28.2,33.8,3.6,2.4,1.2,273.0,181.5,91.5,278.2,184.9,93.3
Sagres,9,8,49.3,60.2,1997.0,1997.4,2005.3,2010.7,303.7,485.8,274.7,241.2,61.0,94.4,192.6,178.1,8.0,7.1,5.1,3.1,6.5,5.7,0.8,493.5,435.8,57.6,502.9,444.2,58.7
Povoacao,8,4,16.9,20.2,1997.5,1997.5,1984.1,1984.0,96.0,257.9,703.2,710.9,18.0,81.5,271.9,272.3,10.0,19.0,5.1,5.0,3.1,2.9,0.2,235.9,217.9,18.1,240.5,222.0,18.4
Povoa De Varzim,8,6,12.3,15.9,1995.8,1995.0,2002.7,2002.6,314.0,379.7,329.1,331.3,44.5,48.8,30.7,30.5,17.5,28.2,14.6,17.1,5.1,2.1,3.0,385.8,160.9,224.9,393.2,164.0,229.2
Foz Do Arelho,8,6,1.9,0.9,1993.4,1992.3,1994.5,1994.8,861.1,1159.0,1272.0,1034.2,165.5,167.8,233.2,248.6,69.5,137.8,356.5,357.6,5.6,2.4,3.2,417.4,176.8,240.6,425.5,180.2,245.2
Torreira,8,8,10.6,14.0,2005.4,2005.4,2004.0,2003.4,167.1,802.0,177.8,158.4,22.5,619.9,634.2,289.5,8.0,75.0,94.0,65.1,9.9,7.7,2.3,747.9,577.6,170.3,762.2,588.7,173.5
Valbom,7,3,3.2,1.1,1999.1,1991.3,2001.2,1988.6,234.1,227.0,292.0,212.6,14.0,15.0,274.7,77.5,490.0,713.7,571.4,851.0,63.0,26.0,37.0,4730.3,1950.1,2780.3,4821.2,1987.5,2833.7
Angra Do Heroismo,7,5,3.8,3.3,1979.3,1983.2,1991.4,1992.1,96.5,168.8,228.6,267.2,24.0,34.2,24.8,26.0,34.0,33.3,29.0,34.4,2.0,1.4,0.7,153.8,103.2,50.6,156.8,105.2,51.5
Zona Franca Da Madeira,6,5,15.6,5.0,1999.3,1998.0,2003.2,2003.4,833.9,916.6,1214.9,716.5,52.5,192.7,299.2,224.3,17.0,41.8,22.0,34.2,12.0,10.4,1.6,901.6,785.1,116.4,918.9,800.2,118.7
Azenhas Do Mar,6,5,8.5,13.6,2000.5,2000.4,1994.7,1994.2,195.0,490.5,302.4,298.0,27.5,151.6,44.6,23.0,3.5,4.4,7.4,7.8,2.2,1.9,0.3,166.4,141.4,25.0,169.6,144.1,25.5
Leca Da Palmeira,6,6,156.6,290.1,2007.3,2007.3,2005.8,2005.7,412.4,429.8,485.0,483.6,103.5,112.0,174.6,175.0,26.5,26.8,23.8,24.5,30.5,24.8,5.7,2365.1,1923.0,442.1,2410.5,1959.9,450.6
Sao Mateus,4,3,8.5,10.2,1993.5,1993.3,1994.0,1994.0,248.9,334.5,591.9,595.4,28.5,30.8,52.8,52.9,7.0,7.2,4.6,4.6,2.8,2.4,0.3,213.9,188.0,25.9,218.0,191.7,26.4
Santa Maria De Sardoura,4,3,3.7,1.2,1998.2,1996.0,2003.0,1997.2,213.1,453.4,567.2,259.2,35.0,387.0,1701.5,439.3,22.5,31.7,24.0,21.3,36.5,34.9,1.6,2742.4,2619.2,123.2,2795.1,2669.5,125.6
Angeiras,4,4,19.6,35.0,1998.5,1998.5,2003.6,2003.1,198.5,231.1,198.4,192.4,34.0,31.2,37.7,38.6,16.5,18.2,12.1,10.0,3.1,2.4,0.7,234.9,183.8,51.1,239.4,187.3,52.0
Paco De Arcos,3,3,7.3,9.1,2003.3,2003.3,1997.0,1997.5,94.3,329.3,303.0,275.4,51.0,48.0,68.1,66.0,21.0,20.3,26.4,25.8,3.2,2.7,0.5,245.9,205.9,40.0,250.7,209.9,40.8
Vila Nova Do Corvo,3,2,0.8,0.8,1988.3,1994.5,1981.3,1980.4,281.2,485.7,563.6,587.1,168.0,145.5,168.7,171.1,13.0,81.8,206.9,212.4,2.1,1.7,0.4,154.1,125.6,28.5,157.1,128.0,29.0
Porto Moniz,3,3,0.5,0.4,1999.7,1999.7,1997.0,1996.1,1196.8,1158.3,1074.3,1105.7,69.0,263.7,471.2,497.7,7.0,38.0,41.1,37.2,1.5,1.3,0.2,109.7,96.1,13.6,111.8,98.0,13.8
Porto Da Cruz,3,3,4.8,5.5,2000.0,2000.0,2008.8,2008.8,613.8,643.1,613.3,613.6,47.0,112.0,53.7,51.8,5.0,4.0,6.9,6.9,1.7,1.7,0.0,128.8,126.8,2.0,131.3,129.3,2.1
Pegoes Velhos,3,3,11.1,17.2,2007.3,2007.3,2006.2,2005.9,392.0,371.6,274.0,265.8,17.0,43.0,39.3,36.4,15.0,13.3,11.0,10.7,1.8,1.1,0.7,138.4,82.1,56.3,141.0,83.7,57.4
Benagil,3,3,1.9,1.3,2002.7,2002.7,2003.7,2000.4,445.2,443.6,331.3,250.4,69.0,113.0,73.3,57.9,5.0,6.0,6.0,7.1,1.2,1.2,0.0,90.0,88.1,1.8,91.7,89.8,1.9
Colos,3,3,18.5,24.4,2003.3,2003.3,2008.7,2008.8,519.0,667.3,668.5,679.9,41.0,43.0,53.2,53.8,8.0,18.7,22.3,22.9,3.5,2.6,1.0,271.8,198.2,73.6,277.0,202.0,75.0
Vilarinho,3,3,2.0,2.8,2002.7,2002.7,2004.4,2003.2,302.0,266.6,257.0,247.9,32.0,27.7,34.7,34.0,4.0,30.0,49.7,44.5,0.6,0.5,0.1,44.1,39.0,5.1,44.9,39.8,5.2
Ponte De Sor,2,2,7.7,12.5,2005.5,2005.5,2003.8,2003.7,259.4,259.4,226.6,225.4,12.0,12.0,8.6,8.4,10.0,10.0,10.0,10.0,1.5,0.7,0.8,112.4,51.8,60.6,114.5,52.8,61.7
Cambres,2,1,1.4,0.1,2005.0,2005.0,2005.0,2005.0,431.3,431.3,431.3,431.3,367.0,367.0,281.5,281.5,101.0,101.0,126.9,126.9,14.3,11.7,2.6,1071.9,879.8,192.1,1092.5,896.7,195.8
Estoril,2,2,1.1,1.4,1995.5,1995.5,1996.1,1995.8,167.5,167.5,164.7,165.8,16.0,16.0,15.5,15.8,1.0,1.0,0.8,0.9,0.4,0.4,0.0,27.1,27.0,0.1,27.6,27.5,0.1
Parede,2,2,23.0,39.2,1998.0,1998.0,2003.8,2003.8,293.7,293.7,399.5,400.5,626.0,626.0,1209.0,1211.4,1.5,1.5,0.1,0.1,29.5,29.5,0.0,2286.7,2286.6,0.1,2330.6,2330.5,0.1
Quarteira,2,2,6.3,7.2,1992.5,1992.5,2006.7,2006.6,177.7,177.7,257.1,256.3,22.0,22.0,23.0,23.0,7.5,7.5,9.0,9.0,1.1,1.0,0.1,83.9,73.8,10.1,85.5,75.2,10.3
Fonte Da Telha,2,2,10.6,12.1,2011.5,2011.5,2009.1,2009.7,93.4,93.4,107.5,99.7,35.0,35.0,44.4,42.3,2.5,2.5,3.5,3.3,1.3,1.2,0.1,100.4,93.9,6.5,102.3,95.7,6.7
Lajes,2,2,0.7,0.3,1994.5,1994.5,1993.5,1996.4,774.6,774.6,95.4,190.1,98.0,98.0,77.7,135.9,29.5,29.5,24.6,38.7,1.1,0.7,0.3,78.9,54.7,24.2,80.5,55.8,24.7
Topo,2,2,1.5,1.0,1992.5,1992.5,1992.1,1992.1,999.2,999.2,915.6,918.7,117.5,117.5,101.0,101.8,10.5,10.5,2.1,2.5,1.0,1.0,0.0,77.0,74.4,2.6,78.5,75.9,2.6
Castelo Do Neiva,2,2,1.2,1.8,1987.0,1987.0,1990.0,1990.6,538.9,538.9,502.0,495.4,76.0,76.0,53.0,48.0,6.5,6.5,8.4,8.8,0.6,0.5,0.1,43.9,38.3,5.5,44.7,39.1,5.6
Lagos,2,2,1.4,2.0,1993.0,1993.0,2003.5,2003.3,135.1,135.1,156.8,154.1,14.0,14.0,18.5,18.4,141.0,141.0,133.5,133.6,1.0,0.2,0.7,72.2,18.2,54.0,73.6,18.5,55.1
Madalena Do Mar,2,2,0.2,0.2,1990.5,1990.5,1987.6,1985.0,189.7,189.7,120.4,106.6,666.5,666.5,818.8,951.5,3.5,3.5,3.7,3.8,2.6,2.6,0.0,192.5,191.5,1.0,196.2,195.2,1.0
Douro,2,2,0.4,0.4,1991.0,1991.0,1987.1,1984.1,386.4,386.4,253.3,226.2,397.0,397.0,254.2,144.9,97.0,97.0,69.5,48.4,1.6,1.3,0.3,118.7,94.5,24.2,121.0,96.3,24.6
Nordeste,1,1,0.5,0.4,1999.0,1999.0,1999.0,1999.0,2724.5,2724.5,2724.5,2724.5,907.0,907.0,907.0,907.0,8.0,8.0,8.0,8.0,1.5,1.5,0.0,111.5,110.5,1.0,113.6,112.6,1.0
Fao,1,1,2.2,2.6,2004.0,2004.0,2004.0,2004.0,280.6,280.6,280.6,280.6,22.0,22.0,22.0,22.0,56.0,56.0,56.0,56.0,1.0,0.6,0.4,77.3,48.2,29.1,78.8,49.1,29.7
Vila Do Conde,1,1,2.4,2.7,2001.0,2001.0,2001.0,2001.0,236.5,236.5,236.5,236.5,28.0,28.0,28.0,28.0,35.0,35.0,35.0,35.0,0.6,0.3,0.2,42.0,25.0,16.9,42.8,25.5,17.3
Vila De Frades,1,1,0.0,0.0,1970.0,1970.0,1970.0,1970.0,139.6,139.6,139.6,139.6,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,0.1,0.1,0.1,10.0,4.7,5.2,10.2,4.8,5.3
Vila Franca Do Campo,1,1,0.0,0.0,1999.0,1999.0,1999.0,1999.0,37.3,37.3,37.3,37.3,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,0.0,2.9,2.9,0.0
Porto,1,1,0.2,0.3,1986.0,1986.0,1986.0,1986.0,131.3,131.3,131.3,131.3,16.0,16.0,16.0,16.0,41.0,41.0,41.0,41.0,0.1,0.1,0.0,5.9,4.4,1.5,6.0,4.5,1.5
Cacem,1,1,0.1,0.0,1998.0,1998.0,1998.0,1998.0,385.0,385.0,385.0,385.0,27.0,27.0,27.0,27.0,14.0,14.0,14.0,14.0,0.1,0.0,0.0,5.0,3.3,1.7,5.1,3.4,1.7
Pomarao,1,1,0.7,0.6,1996.0,1996.0,1996.0,1996.0,1425.6,1425.6,1425.6,1425.6,108.0,108.0,108.0,108.0,36.0,36.0,36.0,36.0,1.8,1.3,0.4,134.0,100.5,33.5,136.6,102.4,34.1
Coina,1,1,0.1,0.1,1996.0,1996.0,1996.0,1996.0,277.2,277.2,277.2,277.2,17.0,17.0,17.0,17.0,11.0,11.0,11.0,11.0,0.4,0.2,0.1,26.5,16.1,10.5,27.0,16.4,10.7
Terceira Island Apt,1,1,1.6,2.0,1994.0,1994.0,1994.0,1994.0,232.0,232.0,232.0,232.0,10.0,10.0,10.0,10.0,7.0,7.0,7.0,7.0,0.5,0.3,0.2,37.7,21.2,16.5,38.5,21.6,16.8
Santa Cruz Das Flores,1,1,2.5,3.0,1994.0,1994.0,1994.0,1994.0,352.1,352.1,352.1,352.1,19.0,19.0,19.0,19.0,7.0,7.0,7.0,7.0,0.8,0.5,0.2,58.5,41.2,17.3,59.7,42.0,17.6
Capelo,1,1,3.7,0.9,1986.0,1986.0,1986.0,1986.0,862.6,862.6,862.6,862.6,173.0,173.0,173.0,173.0,18.0,18.0,18.0,18.0,1.1,1.0,0.1,83.3,74.1,9.2,84.9,75.5,9.4
Amoreira Da Gandara,1,1,7.0,12.0,1994.0,1994.0,1994.0,1994.0,267.9,267.9,267.9,267.9,11.0,11.0,11.0,11.0,8.0,8.0,8.0,8.0,0.7,0.4,0.3,53.4,30.9,22.5,54.4,31.5,22.9
Burgau,1,1,0.0,0.1,1978.0,1978.0,1978.0,1978.0,67.5,67.5,67.5,67.5,19.0,19.0,19.0,19.0,1.0,1.0,1.0,1.0,0.1,0.1,0.0,4.2,4.1,0.1,4.3,4.1,0.1
Bouca,1,1,5.2,7.5,2008.0,2008.0,2008.0,2008.0,1299.2,1299.2,1299.2,1299.2,98.0,98.0,98.0,98.0,18.0,18.0,18.0,18.0,1.4,1.2,0.2,109.6,92.6,17.0,111.7,94.4,17.3
