Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Spain,2696,1278,37647.9,31903.5,2004.1,2004.4,2006.9,2006.8,503.8,698.7,557.3,627.9,44.0,81.2,68.1,82.3,15.0,49.9,29.3,38.8,6928.0,5833.1,1095.0,531907.5,447938.5,83968.9,542120.1,456539.0,85581.1
United Kingdom of Great Britain and Northern Ireland,1037,459,23437.2,16907.5,2003.9,2004.4,2004.0,2005.5,1002.8,1076.3,1043.4,1064.5,84.0,118.7,86.5,105.0,19.0,48.4,23.2,32.8,4051.3,3736.2,315.1,310766.6,286791.5,23975.2,316733.4,292297.9,24435.5
Netherlands,578,310,8267.3,9441.3,2005.5,2005.4,2007.7,2007.6,1062.8,1115.7,1106.3,1125.3,101.0,129.1,109.2,121.7,25.0,65.1,44.7,52.3,1641.2,1402.0,239.1,124871.0,106779.3,18091.6,127268.5,108829.5,18439.0
Morocco,540,270,3788.7,3687.3,2003.3,2003.7,2002.5,2004.3,399.5,508.1,413.4,431.3,37.0,73.6,47.2,54.1,26.0,62.5,35.8,50.8,759.9,584.0,175.9,58413.2,45028.5,13384.7,59534.8,45893.0,13641.7
France,431,326,8961.6,9751.3,2005.4,2005.6,2006.8,2008.2,872.6,900.2,1001.0,1048.5,80.0,103.4,161.7,228.9,29.0,51.4,33.0,40.5,1371.3,1206.5,164.8,105149.9,92623.0,12526.9,107168.8,94401.3,12767.5
Belgium,240,200,6694.1,7314.3,2006.4,2006.6,2008.3,2008.4,1059.4,1066.2,1131.9,1125.5,94.5,102.8,87.8,90.3,22.0,34.6,33.8,32.3,795.9,730.3,65.6,60764.8,55836.4,4928.4,61931.5,56908.5,5023.1
Germany,234,141,11136.6,9397.8,2006.1,2004.1,2012.6,2013.1,1285.3,1282.7,1351.9,1348.7,119.5,152.5,99.8,103.4,33.5,53.6,42.4,38.7,1076.1,958.8,117.3,81894.9,73084.0,8810.9,83467.3,74487.2,8980.1
United States of America,160,130,28291.5,34250.4,2007.6,2008.5,2008.2,2008.6,3227.8,3608.3,3383.3,3438.6,273.5,314.7,267.8,293.7,34.0,56.1,49.2,59.2,3409.2,3281.6,127.6,259944.8,250362.4,9582.4,264935.8,255169.4,9766.4
Italy,152,113,3935.6,3745.6,2004.2,2004.3,2006.9,2005.9,1356.1,1635.2,1433.3,1450.3,125.5,149.6,118.4,129.6,27.0,60.3,34.8,39.8,642.4,580.6,61.8,49377.8,44669.3,4708.6,50325.9,45526.9,4799.0
Greece,125,59,7218.9,8676.1,2001.3,2002.3,2004.1,2004.5,1746.2,1805.1,1790.6,1809.1,99.0,155.0,118.9,124.0,10.0,51.6,15.4,16.4,993.0,964.9,28.1,76811.5,74661.4,2150.1,78286.3,76094.9,2191.4
Gibraltar,112,98,1808.3,1986.3,2003.2,2004.7,2005.9,2008.1,470.0,517.8,470.0,538.2,46.0,81.5,74.8,103.3,8.0,38.4,17.5,20.6,319.5,253.3,66.2,24518.2,19433.9,5084.3,24988.9,19807.0,5181.9
Canada,110,64,14140.8,19025.1,2004.4,2006.0,2004.0,2004.2,2983.4,2900.6,2894.2,2928.8,211.5,249.9,224.5,232.9,62.5,87.8,91.4,102.9,1691.3,1577.9,113.4,129608.7,121094.6,8514.1,132097.2,123419.6,8677.6
