Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Chile,3,3,202.9,298.4,2012.3,2012.3,2013.6,2013.5,2382.0,2467.8,2475.2,2444.6,271.0,254.0,248.0,236.5,99.0,79.0,87.2,84.7,25.3,23.2,2.0,1956.1,1799.3,156.8,1993.7,1833.9,159.8
Curaçao,2,1,6.6,11.4,1996.0,1996.0,1996.0,1996.0,911.5,911.5,911.5,911.5,135.5,135.5,135.6,135.6,16.0,16.0,16.1,16.1,2.3,1.9,0.4,178.8,147.3,31.5,182.2,150.2,32.1
Jamaica,2,1,1.7,2.6,1983.0,1983.0,1983.0,1983.0,499.1,499.1,499.1,499.1,95.5,95.5,96.1,96.1,35.5,35.5,35.2,35.2,1.6,0.9,0.6,117.3,68.9,48.4,119.6,70.3,49.3
Japan,2,2,758.8,231.7,2009.0,2009.0,2009.4,2009.4,7553.9,7553.9,7571.9,7574.6,512.5,512.5,521.0,522.2,8.5,8.5,8.6,8.6,42.9,42.7,0.2,3319.7,3305.3,14.4,3383.4,3368.8,14.6
Canada,2,2,110.0,156.2,2005.0,2005.0,2004.3,2004.2,3898.4,3898.4,3938.5,3943.5,406.5,406.5,402.9,402.5,24.0,24.0,15.8,14.9,17.4,17.1,0.2,1329.3,1311.4,17.9,1354.8,1336.5,18.3
Trinidad and Tobago,2,2,12.1,16.0,2005.0,2005.0,2006.7,2004.4,1683.9,1683.9,1682.3,1601.6,213.5,213.5,224.7,209.7,47.0,47.0,40.8,49.1,6.1,4.9,1.3,466.8,371.6,95.1,475.7,378.8,96.9
Venezuela (Bolivarian Republic of),1,1,46.1,67.2,1999.0,1999.0,1999.0,1999.0,1479.0,1479.0,1479.0,1479.0,315.0,315.0,315.0,315.0,76.0,76.0,76.0,76.0,10.1,8.2,1.9,778.6,634.1,144.5,793.5,646.2,147.3
Haiti,1,1,2.0,1.2,1970.0,1970.0,1970.0,1970.0,832.7,832.7,832.7,832.7,129.0,129.0,129.0,129.0,36.0,36.0,36.0,36.0,0.9,0.6,0.4,69.6,43.0,26.7,70.9,43.8,27.2
Barbados,1,1,5.3,9.1,1996.0,1996.0,1996.0,1996.0,1456.9,1456.9,1456.9,1456.9,215.0,215.0,215.0,215.0,28.0,28.0,28.0,28.0,1.7,1.4,0.4,132.4,104.5,27.9,135.0,106.5,28.5
Antigua and Barbuda,1,1,4.9,8.4,1996.0,1996.0,1996.0,1996.0,1350.7,1350.7,1350.7,1350.7,168.0,168.0,168.0,168.0,23.0,23.0,23.0,23.0,1.7,1.4,0.3,128.1,105.8,22.3,130.6,107.8,22.8
Brazil,1,1,32.3,42.5,2007.0,2007.0,2007.0,2007.0,3358.4,3358.4,3358.4,3358.4,384.0,384.0,384.0,384.0,64.0,64.0,64.0,64.0,7.5,7.0,0.5,578.9,541.7,37.2,590.0,552.1,37.9
Guyana,1,1,28.6,49.3,2008.0,2008.0,2008.0,2008.0,2364.6,2364.6,2364.6,2364.6,219.0,219.0,219.0,219.0,71.0,71.0,71.0,71.0,6.0,4.4,1.6,462.5,339.5,123.0,471.4,346.0,125.4
Italy,1,1,149.0,214.8,2013.0,2013.0,2013.0,2013.0,6361.1,6361.1,6361.1,6361.1,689.0,689.0,689.0,689.0,11.0,11.0,11.0,11.0,15.5,15.4,0.0,1195.2,1193.0,2.2,1218.1,1215.9,2.2
New Zealand,1,1,124.9,198.4,2010.0,2010.0,2010.0,2010.0,6244.8,6244.8,6244.8,6244.8,734.0,734.0,734.0,734.0,199.0,199.0,199.0,199.0,20.0,18.5,1.5,1536.8,1421.1,115.6,1566.3,1448.4,117.8
Gibraltar,1,1,51.1,69.5,2012.0,2012.0,2012.0,2012.0,5133.1,5133.1,5133.1,5133.1,415.0,415.0,415.0,415.0,7.0,7.0,7.0,7.0,10.8,10.7,0.1,829.1,825.0,4.1,845.0,840.8,4.1
France,1,1,69.7,121.6,2012.0,2012.0,2012.0,2012.0,5702.8,5702.8,5702.8,5702.8,476.0,476.0,476.0,476.0,12.0,12.0,12.0,12.0,15.0,14.6,0.3,1155.4,1131.8,23.6,1177.5,1153.5,24.0
Côte d'Ivoire,1,1,100.2,167.2,2014.0,2014.0,2014.0,2014.0,5888.9,5888.9,5888.9,5888.9,885.0,885.0,885.0,885.0,1392.0,1392.0,1392.0,1392.0,13.5,9.9,3.6,1032.8,762.1,270.8,1052.6,776.7,276.0
"Korea, Republic of",1,1,496.8,154.4,2014.0,2014.0,2014.0,2014.0,7696.1,7696.1,7696.1,7696.1,514.0,514.0,514.0,514.0,13.0,13.0,13.0,13.0,21.7,21.7,0.1,1683.7,1677.6,6.2,1716.1,1709.8,6.3
