Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,212,22,2565.1,3223.3,2007.5,2005.9,2008.2,2008.1,299.6,420.0,501.0,499.4,24.5,34.1,78.2,77.4,29.5,96.6,34.3,34.0,502.2,405.1,97.1,38698.8,31301.2,7397.6,39441.8,31902.2,7539.6
Chemical tanker,86,50,2378.6,3952.4,2008.9,2009.9,2009.3,2009.4,810.7,1336.3,1274.3,1279.9,79.5,122.2,193.5,194.3,52.5,66.7,78.8,77.1,462.3,304.2,158.2,35596.6,23461.8,12134.8,36280.0,23912.2,12367.8
Bulk carrier,78,71,2480.7,3986.3,2010.9,2010.8,2011.7,2011.7,792.9,1386.2,1277.8,1256.2,75.0,151.1,371.8,367.6,76.0,112.8,144.3,145.8,262.0,235.1,26.9,20231.4,18176.7,2054.7,20619.8,18525.7,2094.1
General cargo,72,28,1159.7,1723.2,1997.9,2006.0,2006.0,2006.2,1076.1,2148.9,2131.7,2171.6,106.5,224.4,464.4,479.1,31.0,53.4,71.5,73.5,185.4,175.7,9.7,14207.1,13475.9,731.1,14479.9,13734.7,745.2
Vehicle,64,55,2726.5,893.4,2007.3,2007.2,2008.5,2008.1,295.9,808.2,737.5,727.8,24.0,63.2,280.9,270.9,15.0,24.4,17.3,17.5,165.7,150.9,14.8,12827.8,11685.2,1142.6,13074.1,11909.6,1164.5
Oil tanker,30,16,803.6,1391.3,1999.2,2004.0,2006.2,2006.3,827.8,1241.5,1306.6,1320.6,135.0,187.1,255.9,257.0,41.0,132.0,307.5,314.6,237.7,134.5,103.1,18307.5,10363.3,7944.2,18659.0,10562.2,8096.8
Cruise,29,15,643.3,69.0,2001.1,2000.3,2003.7,2003.7,256.2,398.8,346.9,341.8,16.0,26.4,39.7,38.6,9.0,9.8,8.3,8.4,179.0,156.5,22.5,13864.1,12124.0,1740.1,14130.3,12356.8,1773.5
Liquefied gas tanker,5,5,132.3,150.0,2008.8,2008.8,2010.3,2010.2,1056.2,1607.4,1809.6,1835.6,90.0,148.4,221.1,222.7,32.0,25.6,29.2,29.3,18.0,16.2,1.8,1375.2,1242.3,132.9,1401.6,1266.2,135.4
Offshore,4,3,3.4,4.0,1986.8,1989.7,2005.1,2003.0,327.0,1136.9,1179.8,866.6,42.0,141.0,315.5,291.1,271.5,481.5,480.9,495.2,9.3,5.2,4.2,700.2,388.2,312.0,713.6,395.6,318.0
Service - tug,3,3,4.0,3.1,1998.7,1998.7,2002.1,2002.9,792.4,4313.0,2062.1,1734.2,87.0,2645.3,5659.9,4870.6,37.0,45.3,60.2,55.3,9.4,9.3,0.1,712.3,705.7,6.6,726.0,719.2,6.8
Ro-Ro,1,1,2.0,1.2,1970.0,1970.0,1970.0,1970.0,832.7,832.7,832.7,832.7,129.0,129.0,129.0,129.0,36.0,36.0,36.0,36.0,0.9,0.6,0.4,69.6,43.0,26.7,70.9,43.8,27.2
Refrigerated bulk,1,1,0.3,0.4,1979.0,1979.0,1979.0,1979.0,134.2,134.2,134.2,134.2,31.0,31.0,31.0,31.0,123.0,123.0,123.0,123.0,2.3,0.5,1.8,170.0,37.3,132.7,173.2,38.0,135.3
Ferry-RoPax,1,1,1.7,0.1,2007.0,2007.0,2007.0,2007.0,143.7,143.7,143.7,143.7,14.0,14.0,14.0,14.0,9.0,9.0,9.0,9.0,0.6,0.5,0.1,46.7,37.3,9.4,47.6,38.0,9.6
Service - other,1,1,6.1,3.4,2010.0,2010.0,2010.0,2010.0,772.3,772.3,772.3,772.3,83.0,83.0,83.0,83.0,56.0,56.0,56.0,56.0,3.4,3.3,0.1,258.6,250.8,7.7,263.5,255.7,7.9
Other liquids tankers,1,1,4.7,5.1,2018.0,2018.0,2018.0,2018.0,1075.0,1075.0,1075.0,1075.0,345.0,345.0,345.0,345.0,1462.0,1462.0,1462.0,1462.0,29.8,4.1,25.7,2242.3,311.8,1930.6,2285.4,317.8,1967.6
