Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Spain,262,130,4771.7,5019.2,1999.8,2000.6,2000.2,2003.5,746.4,3562.6,1709.2,1333.2,142.0,585.2,1876.9,1147.8,38.5,229.9,313.6,166.5,1318.5,1160.7,157.8,100472.4,88565.5,11906.9,102401.5,90266.0,12135.5
Senegal,164,97,648.2,781.6,2002.9,2003.1,2004.9,2005.1,301.2,1137.6,366.0,366.0,48.0,200.2,187.5,174.5,35.5,169.9,220.4,195.1,264.2,179.2,85.0,20064.7,13638.4,6426.4,20450.0,13900.2,6549.8
Morocco,90,46,2201.3,2178.1,2003.4,2000.9,2000.7,2003.4,1168.3,3014.4,1796.8,1454.2,121.0,388.8,1026.1,583.8,21.0,90.0,121.4,76.4,434.7,396.0,38.8,33065.3,30140.6,2924.7,33700.2,30719.3,2980.9
Côte d'Ivoire,63,43,605.0,698.3,1991.7,1992.9,1991.8,1991.7,1683.1,1708.1,1712.5,1712.5,259.0,264.8,292.2,291.9,78.0,130.3,114.5,116.3,475.1,365.7,109.4,35987.1,27774.2,8212.9,36678.0,28307.4,8370.6
Gambia,55,18,342.0,434.3,1999.2,2001.8,1999.6,1999.7,364.4,461.3,386.0,385.4,32.0,79.5,73.7,72.4,106.0,90.6,121.6,124.4,154.1,79.3,74.8,11678.2,6050.1,5628.1,11902.5,6166.3,5736.2
Guinea,29,26,807.3,628.4,2005.1,2005.5,2005.0,2006.2,748.7,776.3,752.8,772.4,69.0,79.2,77.7,81.1,32.0,68.5,50.8,83.2,110.9,95.1,15.7,8569.7,7363.6,1206.1,8734.2,7505.0,1229.2
Ghana,28,26,438.3,565.2,1995.9,1996.3,2000.1,2000.9,1874.7,1886.6,1841.1,1830.3,218.5,284.4,297.8,291.4,118.0,136.5,141.5,153.6,220.8,172.9,47.8,16773.9,13179.1,3594.9,17096.0,13432.1,3663.9
France,23,20,1070.7,1639.8,2006.2,2006.5,2008.1,2007.7,2151.5,2237.7,2204.6,2174.0,210.0,255.4,286.0,292.4,54.0,66.4,77.6,86.3,129.8,112.9,16.9,9985.3,8685.7,1299.6,10177.1,8852.5,1324.6
Brazil,22,22,1602.9,2690.6,2009.8,2009.8,2010.6,2010.7,2422.5,2727.0,2651.6,2648.0,254.5,345.2,346.4,344.5,53.5,88.3,85.7,85.5,147.2,139.5,7.8,11382.9,10788.6,594.3,11601.4,10995.8,605.7
Cabo Verde,20,17,192.7,296.7,2005.7,2005.2,2007.5,2007.7,547.4,616.0,571.8,570.1,51.5,126.3,135.2,136.7,18.0,23.6,23.2,23.0,37.8,32.4,5.5,2908.7,2487.8,420.9,2964.5,2535.6,428.9
Indonesia,20,15,12412.8,24124.8,2009.6,2009.7,2009.8,2009.8,9642.0,9102.4,9630.4,9651.0,940.0,916.8,968.4,969.0,15.5,20.3,20.9,21.0,704.8,702.1,2.7,54581.4,54373.6,207.8,55629.3,55417.6,211.8
Singapore,17,17,14051.7,27184.9,2008.5,2008.5,2009.9,2009.9,9651.1,9069.1,9597.6,9611.0,928.0,1015.7,946.7,946.4,18.0,122.8,18.3,18.3,834.9,830.1,4.9,64661.7,64291.5,370.1,65903.2,65525.9,377.2
Nigeria,16,15,517.9,782.2,2000.6,2001.2,2008.9,2009.8,2365.6,2416.2,2441.5,2417.7,277.5,289.9,320.1,310.8,98.5,100.7,153.2,155.5,115.1,101.4,13.7,8794.5,7766.7,1027.8,8963.4,7915.8,1047.5
Gibraltar,14,14,751.6,1332.6,2010.5,2010.5,2011.0,2011.1,1255.1,1291.6,1258.7,1253.9,139.0,198.9,244.2,246.9,14.0,26.4,28.3,28.4,64.2,60.2,3.9,4961.1,4657.1,303.9,5056.3,4746.5,309.8
Benin,13,13,892.9,1096.9,2003.6,2003.6,2010.4,2010.3,2014.2,2079.9,2030.3,2038.0,148.0,184.6,155.0,155.9,42.0,68.5,33.8,35.8,115.7,105.3,10.5,8920.4,8126.2,794.2,9091.7,8282.2,809.5
Togo,12,9,383.8,566.2,1997.4,2002.6,2004.9,2005.5,2022.9,2219.1,2222.8,2238.6,203.5,268.4,261.0,263.9,44.0,48.7,35.1,34.1,80.5,74.5,5.9,6193.5,5743.3,450.2,6312.4,5853.6,458.9
Portugal,11,9,185.5,294.2,2004.3,2005.9,2007.9,2008.2,1250.9,1204.2,1306.8,1302.9,131.0,131.2,150.4,151.7,18.0,34.2,30.5,28.9,31.8,27.9,3.9,2455.7,2154.1,301.6,2502.9,2195.5,307.4
Sierra Leone,8,8,162.2,263.8,2007.9,2007.9,2012.1,2012.5,924.1,912.8,899.5,899.5,81.5,82.6,79.3,78.9,23.5,37.6,27.5,26.9,26.1,20.9,5.2,2009.6,1612.3,397.3,2048.2,1643.2,405.0
South Africa,8,8,1361.9,2240.1,1999.8,1999.8,2004.0,2003.8,4517.5,4402.2,4492.8,4502.6,332.0,415.6,572.1,621.3,162.0,175.4,89.9,67.1,173.2,143.7,29.5,13296.2,11068.0,2228.2,13551.5,11280.5,2271.0
Netherlands,7,7,1210.6,2333.9,2013.1,2013.1,2012.6,2012.6,2358.1,2441.3,2440.3,2440.9,448.0,407.7,425.6,426.0,95.0,93.1,93.9,93.8,75.0,70.7,4.3,5746.3,5424.1,322.2,5856.6,5528.2,328.4
China,7,3,1150.8,2210.5,2004.0,2008.3,2011.7,2011.8,66.8,4114.5,4393.7,4901.0,34.0,477.5,1348.5,1352.3,0.0,17.3,51.1,51.2,63.5,63.1,0.3,4917.2,4890.5,26.7,5011.6,4984.4,27.3
