Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Sweden,5695,828,30159.1,17161.2,1998.1,2002.1,2002.4,2006.0,136.8,476.7,196.3,294.3,10.0,61.8,32.2,48.9,3.0,30.7,16.0,22.8,6144.4,5191.0,953.4,460478.2,388869.8,71608.5,469319.4,396336.0,72983.4
Netherlands,4162,1819,38372.4,42442.7,2002.4,2003.4,2010.8,2010.4,312.7,433.7,327.5,338.8,31.0,96.7,83.6,92.4,22.0,56.5,42.4,44.0,6255.0,4622.8,1632.3,470254.9,347406.6,122848.4,479283.8,354076.8,125207.1
United Kingdom of Great Britain and Northern Ireland,3599,1250,45624.3,34936.2,2003.3,2004.3,2008.2,2007.5,415.0,582.1,460.4,476.1,40.0,79.6,55.1,70.4,19.0,36.9,28.8,36.6,6542.9,5506.9,1036.1,491813.8,413599.6,78214.2,501256.6,421540.7,79715.9
Denmark,3081,1020,9086.0,9228.8,1995.8,1998.4,2005.4,2006.8,233.4,464.1,369.6,386.0,30.0,86.9,385.1,156.8,15.0,59.8,91.1,52.6,3143.8,2208.8,935.0,236071.1,165867.3,70203.8,240603.6,169051.9,71551.7
Finland,2157,361,30738.1,16370.5,2004.1,2004.0,2006.4,2006.1,622.1,795.9,645.4,699.9,39.0,94.5,45.0,61.2,12.0,43.8,16.2,25.2,8012.1,7472.4,539.7,601511.7,561010.4,40501.3,613060.7,571781.8,41278.9
Belgium,1917,976,44986.4,40965.2,2007.8,2006.8,2010.9,2011.2,393.7,404.0,395.3,402.8,32.0,48.3,36.8,38.5,25.0,34.2,30.6,31.4,4567.3,3797.7,769.6,342956.0,285048.6,57907.4,349540.7,290521.5,59019.2
Norway,1767,609,14153.0,14900.0,2000.8,2002.1,2006.2,2006.8,427.3,615.9,594.9,649.8,42.0,92.3,79.7,92.6,15.0,48.1,49.5,74.1,2710.7,2359.5,351.2,203934.9,177442.8,26492.1,207850.5,180849.7,27000.7
Russian Federation,1234,604,27358.1,40427.6,2005.5,2005.5,2009.2,2009.6,900.5,1057.6,1157.2,1201.4,85.0,105.9,123.1,130.8,35.0,85.4,79.9,87.2,4277.8,3689.5,588.3,321848.0,277583.8,44264.2,328027.5,282913.4,45114.1
Poland,1137,541,16013.0,17077.2,1998.3,1999.5,2010.4,2010.3,373.6,526.9,766.5,772.3,42.0,83.6,65.9,67.0,28.0,95.4,71.0,71.6,2205.8,1769.6,436.2,165592.6,132842.0,32750.5,168771.9,135392.6,33379.3
France,873,460,15838.7,15683.6,2004.9,2004.8,2006.6,2006.3,538.8,679.3,562.7,555.9,54.0,74.1,61.9,74.0,25.0,41.6,28.7,31.4,2289.4,2010.5,278.9,172332.2,151310.8,21021.4,175641.0,154215.9,21425.0
