Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
General cargo,7721,1645,17234.9,23419.5,1999.5,2002.4,2004.2,2004.1,376.7,599.3,596.6,588.4,46.0,71.9,148.5,144.9,27.0,52.2,64.0,60.2,4785.7,4161.2,624.5,360749.9,313857.3,46892.6,367676.3,319883.4,47792.9
Container,5741,824,200705.3,216491.3,2007.5,2008.6,2011.1,2010.8,397.9,601.9,635.8,635.4,35.0,49.8,136.6,135.5,19.0,30.8,33.0,32.6,22968.7,20614.0,2354.7,1739793.2,1561107.5,178685.7,1773197.2,1591080.7,182116.5
Ferry-RoPax,4217,42,27426.8,6333.3,1996.1,1997.7,1999.9,1999.0,123.2,1228.2,191.8,186.3,10.0,163.5,56.7,47.5,1.0,117.2,118.6,89.5,6673.1,6058.4,614.7,501022.3,454872.0,46150.3,510641.9,463605.5,47036.4
Chemical tanker,2197,649,12380.3,19504.2,2004.8,2007.0,2008.3,2008.3,383.7,616.8,668.7,680.4,40.0,63.3,125.1,127.4,21.0,32.7,36.2,36.2,3669.9,2744.3,925.6,276579.6,206749.1,69830.5,281889.9,210718.7,71171.2
Ro-Ro,2194,102,39909.2,20291.4,2004.6,2004.4,2008.4,2007.8,558.2,758.7,724.2,715.5,34.0,54.7,96.7,93.1,9.0,21.4,21.9,22.5,7407.3,6828.4,578.9,557863.0,514199.0,43664.0,568574.0,524071.6,44502.4
Vehicle,2127,446,97104.8,33214.5,2003.9,2007.4,2007.3,2006.9,363.0,1005.1,1148.2,1145.6,31.0,77.6,215.4,217.1,21.0,32.1,37.4,37.6,6903.6,6311.2,592.4,525526.2,481036.2,44490.0,535616.3,490272.1,45344.2
Bulk carrier,1388,743,81236.2,147064.6,2006.5,2010.2,2011.3,2011.4,685.3,2126.5,2013.4,2063.3,82.0,233.8,453.9,458.8,46.0,91.7,89.2,89.6,7092.9,6647.3,445.5,542451.1,508670.4,33780.7,552866.2,518436.8,34429.3
Offshore,633,184,974.4,696.1,2001.2,2001.4,2007.8,2007.6,265.5,863.6,534.9,526.1,36.0,294.6,920.4,761.3,29.0,150.4,306.3,316.3,775.1,536.1,239.0,58208.8,40264.8,17944.0,59326.4,41037.9,18288.5
Cruise,581,93,16328.7,1584.8,1994.5,1994.9,2008.0,2005.9,396.4,456.4,426.0,419.3,34.0,36.6,38.9,40.6,12.0,35.9,24.3,27.5,3863.0,3083.2,779.9,291076.4,231779.6,59296.8,296665.0,236229.8,60435.3
Miscellaneous - fishing,568,158,530.6,368.2,1987.8,1987.7,2004.5,2004.0,393.6,1126.1,1456.5,1362.0,58.5,232.4,923.3,734.8,21.0,74.9,249.0,234.4,422.7,329.8,92.9,31752.0,24776.7,6975.2,32361.6,25252.5,7109.1
Liquefied gas tanker,557,101,2753.2,2932.5,2003.6,2006.7,2007.4,2007.3,386.8,929.5,751.6,776.6,34.0,81.0,159.6,167.4,19.0,30.9,29.8,29.9,886.0,715.1,170.9,66514.8,53708.5,12806.3,67791.9,54739.7,13052.2
Service - tug,515,167,133.9,98.2,1996.1,1997.1,1999.7,1998.8,328.8,448.4,469.7,474.0,68.0,211.6,351.9,362.7,33.0,108.8,254.8,268.8,334.4,267.0,67.4,25110.4,20046.5,5063.9,25592.5,20431.4,5161.1
Oil tanker,498,196,24716.7,44043.8,2007.7,2007.3,2008.4,2008.4,551.3,1446.0,1373.4,1412.2,75.0,177.7,301.4,307.8,25.0,37.6,31.7,31.9,3057.6,2449.9,607.8,231699.8,185882.2,45817.6,236148.4,189451.1,46697.3
Service - other,485,186,1299.6,1270.4,1991.7,1994.2,1999.3,1999.6,322.4,765.1,1027.7,961.6,52.0,266.1,355.5,358.5,31.0,157.1,288.7,251.2,674.3,521.7,152.6,50660.4,39338.7,11321.7,51633.1,40094.0,11539.1
Refrigerated bulk,95,35,409.9,451.4,1995.4,1994.8,1997.1,1997.3,398.2,794.4,538.2,547.6,28.0,59.2,115.1,118.6,20.0,118.6,117.8,117.3,274.2,170.6,103.6,20659.3,12884.1,7775.2,21056.0,13131.4,7924.5
Ferry-pax only,92,17,21.5,5.0,1955.8,1964.9,1976.0,1962.5,237.6,1511.5,1029.8,561.9,33.0,382.2,1452.9,1709.5,27.0,40.9,79.1,64.3,53.9,40.0,13.9,4045.0,3005.0,1040.0,4122.7,3062.7,1060.0
Other liquids tankers,10,2,25.2,38.6,1993.6,2002.0,2006.1,2004.7,354.3,364.8,357.4,368.1,62.5,49.8,50.6,53.5,31.5,54.8,66.5,64.5,18.5,9.5,9.0,1408.9,714.5,694.4,1436.0,728.2,707.8
Yacht,7,2,0.8,1.2,1965.4,1984.0,1968.6,1958.9,408.3,384.4,408.9,427.8,71.0,61.0,73.9,79.7,53.0,73.5,133.6,142.2,0.3,0.3,0.0,22.4,22.4,0.1,22.9,22.8,0.1
