Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Collo,155,137,4275.4,6990.6,2003.6,2004.4,2007.4,2007.6,979.7,1371.6,1392.6,1406.9,103.0,148.8,239.9,244.2,14.0,26.9,28.7,28.7,520.7,462.3,58.4,40121.4,35618.4,4503.0,40891.7,36302.3,4589.4
Bethioua,146,47,11279.1,10198.1,2007.2,2006.8,2008.4,2008.1,806.9,1187.8,1348.0,1338.4,118.0,155.4,261.2,259.2,33.0,58.4,38.3,40.2,1412.1,1268.2,143.9,96931.8,85874.7,11057.0,98792.8,87523.5,11269.3
Ghazaouet,136,56,900.2,1289.9,1999.6,2003.7,2003.7,2005.2,219.1,905.9,567.5,728.0,19.0,86.9,122.5,132.0,28.5,129.7,147.4,162.0,195.0,135.4,59.6,14894.0,10393.9,4500.1,15180.0,10593.5,4586.5
Dellys,126,115,2311.9,3466.1,2003.6,2003.5,2006.8,2007.2,1048.3,1339.2,1476.2,1530.3,96.5,119.5,191.7,201.2,9.5,19.9,46.5,49.7,379.1,326.2,52.9,29082.8,25010.8,4072.0,29641.2,25491.0,4150.1
Jijel,44,40,1436.5,2003.9,2005.1,2005.0,2010.0,2009.7,986.4,1527.3,1690.5,2036.2,88.5,144.2,398.7,481.3,14.0,32.7,52.4,63.2,180.3,161.9,18.3,13866.9,12460.7,1406.1,14133.1,12700.0,1433.1
Cherchell,18,18,574.2,876.2,2004.4,2004.4,2006.4,2006.6,1502.8,1585.7,1963.8,2023.2,139.5,162.7,348.3,365.8,8.5,12.3,11.6,11.7,75.9,69.8,6.2,5858.0,5382.0,476.0,5970.5,5485.4,485.1
El Kala,18,16,115.2,152.2,1999.6,1999.8,2002.1,2002.7,704.2,860.9,744.6,759.8,62.5,86.5,85.6,89.5,13.5,14.7,14.6,14.5,24.4,19.9,4.5,1874.6,1529.1,345.5,1910.6,1558.4,352.2
Rouiba,10,9,289.1,456.5,2002.5,2003.0,2007.6,2008.1,1121.3,1591.3,2263.4,2473.6,93.0,126.7,306.8,326.0,14.0,13.2,8.5,7.8,39.8,35.9,3.9,3072.4,2772.9,299.5,3131.4,2826.1,305.2
Tipaza,5,5,41.9,46.8,2001.8,2001.8,2002.5,2003.0,1176.3,1185.0,1265.3,1466.2,114.0,104.4,142.0,143.2,0.0,1.8,1.1,1.2,10.9,10.7,0.2,836.7,820.0,16.7,852.8,835.7,17.0
Kherrata,2,2,15.3,24.1,2000.0,2000.0,1994.7,1994.4,592.7,592.7,645.5,670.6,50.5,50.5,66.7,67.7,530.0,530.0,186.4,164.4,14.3,1.7,12.6,1074.8,130.2,944.6,1095.4,132.7,962.7
Beni Saf,1,1,5.8,7.9,2001.0,2001.0,2001.0,2001.0,983.0,983.0,983.0,983.0,48.0,48.0,48.0,48.0,44.0,44.0,44.0,44.0,1.5,0.8,0.7,117.4,60.4,57.0,119.7,61.5,58.1
Tlemcen,1,1,69.4,119.8,2011.0,2011.0,2011.0,2011.0,2104.4,2104.4,2104.4,2104.4,171.0,171.0,171.0,171.0,7.0,7.0,7.0,7.0,6.1,5.9,0.2,475.8,457.0,18.7,484.9,465.8,19.1
