Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Tenes,204,149,1198.2,1596.0,1998.6,1999.3,1999.5,1999.6,477.7,812.5,1028.1,1040.4,53.0,87.6,206.3,215.6,40.0,49.3,46.2,46.2,246.1,194.3,51.8,18621.5,14701.2,3920.4,18979.0,14983.4,3995.6
Collo,141,138,8888.0,15133.3,2005.1,2004.9,2008.9,2009.0,1150.9,1981.2,3051.1,3224.3,117.0,205.1,552.7,565.8,33.0,63.9,92.1,92.3,1199.8,1024.2,175.6,92344.0,78937.4,13406.7,94117.0,80453.0,13664.1
Ghazaouet,129,51,864.2,1154.7,1999.1,2003.3,2001.7,2004.0,551.5,700.6,579.0,700.0,44.0,107.3,108.5,125.5,12.0,47.7,49.5,44.1,197.6,152.9,44.6,15138.8,11749.1,3389.8,15429.5,11974.7,3454.9
Dellys,103,95,2121.1,3248.8,2003.0,2003.1,2004.9,2006.0,1025.8,1367.2,1613.6,1656.6,101.0,136.5,226.4,234.0,33.0,58.3,80.6,75.3,351.1,293.7,57.5,27022.7,22633.3,4389.4,27541.5,23067.8,4473.7
Jijel,45,43,984.6,929.6,2004.6,2004.5,2008.7,2008.3,758.9,1150.9,1198.7,973.7,80.0,123.6,230.6,279.3,35.0,60.9,48.7,69.2,170.1,149.8,20.3,12982.7,11436.4,1546.3,13232.0,11655.9,1576.0
El Kala,15,14,230.4,343.4,2000.6,2000.8,2006.2,2007.0,842.8,1247.9,1645.0,1681.8,69.0,169.1,308.1,325.0,19.0,57.1,61.0,58.9,38.4,30.2,8.2,2959.2,2330.7,628.5,3016.0,2375.4,640.5
Cherchell,13,12,212.4,304.0,2008.0,2008.3,2007.4,2008.1,987.4,1110.7,1040.5,1016.4,91.0,122.5,186.1,199.9,13.0,68.3,42.1,37.0,38.1,34.2,3.9,2936.8,2639.5,297.3,2993.1,2690.2,303.0
Tipaza,9,9,152.9,165.2,2003.0,2003.0,2007.7,2009.4,1436.6,4419.7,2643.3,2556.8,129.0,671.0,2587.0,2353.0,9.0,35.3,53.6,61.8,40.1,36.2,3.9,3038.2,2742.5,295.7,3096.5,2795.2,301.4
Rouiba,7,7,42.1,53.5,2000.3,2000.3,1999.3,1999.3,739.6,993.3,811.2,819.3,72.0,95.7,84.8,82.8,24.0,50.6,72.9,76.2,13.5,9.7,3.8,1031.8,748.6,283.2,1051.6,762.9,288.7
Beni Saf,2,2,5.6,7.6,2011.0,2011.0,2011.0,2011.0,492.5,492.5,242.1,221.8,62.0,62.0,40.1,32.4,23.0,23.0,9.0,4.1,0.8,0.7,0.1,59.9,53.9,6.0,61.1,55.0,6.1
Kherrata,1,1,2.5,3.4,2008.0,2008.0,2008.0,2008.0,246.7,246.7,246.7,246.7,19.0,19.0,19.0,19.0,1.0,1.0,1.0,1.0,0.7,0.6,0.0,50.2,49.3,0.9,51.1,50.2,0.9
Tlemcen,1,1,39.4,68.0,2011.0,2011.0,2011.0,2011.0,1194.1,1194.1,1194.1,1194.1,97.0,97.0,97.0,97.0,4.0,4.0,4.0,4.0,3.5,3.3,0.1,270.3,259.3,11.1,275.5,264.2,11.3
