Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Tenes,57,46,184.0,228.9,2002.0,2001.9,2003.1,2003.7,332.0,427.3,351.6,373.2,24.0,32.8,38.5,38.0,35.0,67.3,75.0,78.2,53.4,22.8,30.6,4064.8,1741.7,2323.1,4142.9,1775.1,2367.7
Oran Dry Port,42,30,157.3,217.4,2006.4,2005.2,2006.8,2006.8,305.3,458.2,418.7,425.8,23.0,35.1,39.6,41.3,27.0,50.1,80.4,80.8,38.4,22.5,16.0,2947.8,1729.7,1218.1,3004.4,1762.9,1241.5
Cherchell,23,22,114.6,170.7,1998.5,1999.3,2002.7,2003.0,248.0,386.7,355.1,374.6,16.0,30.4,37.9,38.7,35.0,79.6,124.6,125.1,26.7,9.8,17.0,2051.9,751.7,1300.2,2091.3,766.2,1325.1
Bethioua,15,10,139.7,147.7,2003.7,2006.8,2010.3,2009.1,290.2,476.9,486.9,476.7,21.0,44.4,67.2,68.9,144.0,115.4,67.1,76.8,44.4,17.0,27.4,3281.1,1222.4,2058.7,3344.1,1245.8,2098.3
Rouiba,14,14,77.8,110.8,1997.4,1997.4,2001.8,2002.3,330.4,442.3,468.6,470.4,20.5,20.4,18.5,18.9,33.5,70.0,121.2,127.9,14.9,5.3,9.6,1149.2,409.5,739.7,1171.3,417.3,753.9
Ghazaouet,13,9,60.5,42.0,1999.2,2001.9,1993.9,2005.6,356.0,410.4,424.9,335.0,18.0,75.9,62.4,104.2,16.0,136.9,70.4,58.8,19.2,9.3,9.9,1462.1,710.4,751.7,1490.2,724.1,766.1
El Kala,8,8,30.9,36.8,1995.6,1995.6,2003.9,2004.1,367.9,433.8,429.4,416.1,12.5,31.9,42.4,40.7,44.5,158.1,46.5,52.2,8.2,4.0,4.2,627.9,305.7,322.3,640.0,311.5,328.5
Tipaza,3,3,33.7,49.1,1999.0,1999.0,1988.6,1989.1,774.9,697.9,815.7,825.5,59.0,69.3,43.6,44.2,25.0,42.7,42.5,45.1,4.3,3.0,1.4,332.8,227.5,105.3,339.2,231.9,107.4
Beni Saf,2,2,3.8,5.1,2005.5,2005.5,2001.4,2001.1,487.9,487.9,601.2,614.3,62.5,62.5,29.2,27.0,26.0,26.0,40.6,41.6,1.4,0.8,0.6,106.4,59.7,46.7,108.5,60.8,47.6
Kherrata,1,1,13.2,21.3,1992.0,1992.0,1992.0,1992.0,961.5,961.5,961.5,961.5,81.0,81.0,81.0,81.0,160.0,160.0,160.0,160.0,1.7,1.3,0.5,131.2,97.1,34.1,133.8,99.0,34.8
