Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Uruguay,1342,574,11078.5,12657.4,2004.8,2007.0,2007.8,2008.7,181.5,482.3,252.6,260.6,25.0,103.4,151.2,104.7,17.0,50.1,56.6,57.1,2071.1,1661.5,409.6,158427.8,127066.9,31360.8,161469.6,129506.6,31963.0
Brazil,1180,629,45966.6,52149.3,2009.3,2009.9,2010.3,2010.3,1056.9,1175.5,948.3,952.3,87.0,118.6,115.2,127.6,30.0,83.6,61.9,79.5,5224.9,4547.7,677.2,403872.5,351807.3,52065.3,411626.9,358562.0,53064.9
Peru,432,208,6333.2,9534.8,2007.6,2009.3,2011.6,2012.0,230.8,1149.8,910.1,848.2,30.0,157.1,313.7,310.8,47.0,77.9,103.6,101.6,1132.6,810.6,322.0,86445.3,61921.7,24523.7,88105.1,63110.5,24994.5
Chile,323,185,15028.1,15288.4,2003.7,2006.3,2009.9,2011.6,1372.7,2268.5,2035.8,2553.6,130.0,220.9,227.9,250.2,12.0,93.0,111.9,148.8,1717.7,1579.3,138.4,132511.1,121883.7,10627.4,135055.3,124223.9,10831.4
Spain,296,284,43859.5,74254.5,2009.9,2010.0,2011.1,2011.1,4785.4,4894.2,4929.1,4924.9,416.0,433.7,425.5,425.7,9.0,21.0,22.7,22.5,4070.6,3999.7,70.9,312832.9,307377.2,5455.8,318839.3,313278.8,5560.5
Paraguay,251,31,218.8,268.4,1995.2,1995.2,1990.5,1988.3,460.2,457.8,511.5,543.5,107.0,98.8,147.7,158.6,24.0,34.0,99.6,94.4,157.6,93.6,64.1,11844.9,7035.3,4809.6,12072.4,7170.4,4902.0
South Africa,179,173,23353.6,39268.2,2009.9,2009.9,2010.2,2010.2,4384.6,4386.2,4350.9,4352.1,377.0,391.6,389.3,392.7,13.0,28.5,23.7,23.4,2223.4,2183.6,39.8,172057.8,168991.8,3065.9,175361.3,172236.5,3124.8
Antarctica,159,42,761.7,162.9,1986.9,1989.7,1990.2,1986.7,629.0,654.3,692.9,677.7,65.0,80.2,109.2,114.2,7.0,14.0,9.1,10.8,331.7,309.2,22.5,25191.6,23478.9,1712.6,25675.3,23929.7,1745.5
Singapore,133,130,47846.8,86416.6,2010.9,2010.9,2011.3,2011.3,9426.8,9488.3,9501.2,9506.5,822.0,832.6,835.0,838.1,11.0,13.1,13.9,13.9,3859.2,3847.3,11.9,298893.0,297975.1,917.9,304631.8,303696.2,935.5
Gibraltar,129,126,21113.3,36384.9,2009.7,2009.8,2010.1,2010.1,5405.3,5428.6,5429.8,5429.7,470.0,472.9,472.8,473.4,9.0,9.7,9.8,9.8,1899.0,1889.8,9.2,147035.4,146321.3,714.1,149858.5,149130.7,727.8
United States of America,70,68,18262.0,26141.4,2008.5,2008.5,2009.6,2009.4,6589.6,6563.3,6691.2,6739.2,582.0,584.8,625.8,641.3,44.5,98.7,91.0,105.5,2018.7,1927.9,90.8,146774.5,139955.1,6819.4,149592.6,142642.3,6950.3
Malaysia,53,52,19294.0,35616.5,2009.7,2009.8,2009.7,2009.6,9349.7,9417.2,9393.7,9392.6,831.0,826.8,827.5,827.3,87.0,93.1,90.3,89.7,1558.3,1523.2,35.1,120704.7,117988.6,2716.1,123022.3,120254.0,2768.2
Indonesia,47,47,16590.9,30496.2,2011.9,2011.9,2012.2,2012.1,9173.2,8803.6,8994.8,9028.6,801.0,781.4,820.2,820.8,30.0,63.4,59.3,58.8,1271.9,1255.3,16.6,98527.1,97238.2,1288.9,100418.8,99105.2,1313.6
United Arab Emirates,42,39,12715.6,22991.0,2010.0,2010.5,2010.3,2010.2,8506.4,8185.9,8620.2,8624.8,743.5,716.5,761.8,764.0,14.5,67.9,49.9,49.0,1081.9,1065.1,16.8,83780.1,82481.3,1298.9,85388.7,84064.9,1323.8
Trinidad and Tobago,40,39,12743.7,11477.0,2010.4,2010.5,2010.8,2010.7,4488.1,4621.0,4645.1,4617.9,358.0,392.7,376.2,378.8,26.5,47.2,44.4,44.4,1289.6,1243.4,46.2,82423.9,78868.7,3555.2,84006.4,80383.0,3623.5
Netherlands,34,30,6837.6,8938.3,2008.0,2007.8,2010.8,2011.4,6430.8,6547.9,6503.1,6537.3,526.0,537.0,543.7,564.5,96.0,123.4,91.8,106.4,880.2,794.6,85.6,65128.3,58583.2,6545.1,66378.8,59708.0,6670.7
Falkland Islands (Malvinas),30,20,1243.7,133.4,1998.1,1996.6,2001.1,1998.9,636.2,1028.0,808.9,884.8,39.0,116.0,86.0,106.8,10.0,17.6,10.2,11.4,309.2,289.3,20.0,23894.7,22355.0,1539.7,24353.5,22784.2,1569.3
Cabo Verde,29,29,3476.9,6069.4,2009.4,2009.4,2010.0,2009.9,3839.3,3868.1,3869.0,3870.7,329.0,331.9,330.7,330.8,10.0,11.8,11.3,11.3,311.9,310.4,1.5,24153.7,24041.1,112.6,24617.5,24502.7,114.8
Ecuador,27,26,3159.7,4799.6,2012.0,2011.8,2012.2,2012.1,4838.0,4881.6,4862.7,4867.9,412.0,468.1,480.9,477.0,65.0,71.7,80.5,78.8,351.3,336.8,14.4,27178.2,26063.9,1114.3,27700.0,26564.3,1135.7
Mauritius,25,25,6465.2,11826.0,2010.4,2010.4,2011.2,2011.2,6100.7,6167.8,6152.4,6149.7,561.0,569.0,565.7,564.5,11.0,30.2,25.1,24.5,496.6,485.4,11.1,38452.6,37593.0,859.6,39190.9,38314.8,876.1
Belgium,24,24,4737.1,6721.5,2010.0,2010.0,2010.7,2010.7,6375.5,6493.8,6511.4,6516.5,537.0,558.2,532.0,545.5,37.0,68.4,61.1,63.8,571.3,549.1,22.3,41678.1,39986.3,1691.8,42478.4,40754.0,1724.3
South Georgia and the South Sandwich Islands,19,12,196.2,27.2,1988.5,1991.3,1990.4,1988.3,1394.7,1383.3,1416.2,1407.4,135.0,137.9,136.4,137.9,11.0,11.0,13.3,12.9,87.0,81.1,5.9,6665.5,6214.1,451.5,6793.5,6333.4,460.2
Cuba,18,16,2170.4,3419.7,2010.3,2010.1,2010.6,2010.6,5885.0,5559.2,5768.6,5774.7,473.0,453.5,480.5,480.5,82.5,335.2,345.4,341.8,258.8,240.1,18.7,19991.5,18576.2,1415.3,20375.3,18932.9,1442.5
Algeria,18,18,3095.1,5238.5,2009.4,2009.4,2009.7,2009.7,6023.0,6035.6,6008.7,5999.2,494.5,506.4,508.8,508.8,183.0,191.3,198.0,202.4,295.6,273.5,22.2,22894.7,21177.5,1717.2,23334.3,21584.1,1750.2
Venezuela (Bolivarian Republic of),15,15,1481.3,2438.2,2011.3,2011.3,2011.7,2011.8,4959.5,4928.7,4927.7,4928.3,393.0,416.1,425.4,426.6,827.0,720.9,804.7,773.0,273.6,200.1,73.5,21131.0,15478.1,5652.9,21536.7,15775.2,5761.4
Senegal,15,15,1103.6,1718.2,2006.2,2006.2,2006.8,2006.7,3882.8,3916.4,3911.9,3907.7,370.0,390.5,391.8,390.7,249.0,279.3,274.0,282.6,138.1,126.4,11.7,10649.6,9764.3,885.3,10854.1,9951.8,902.3
Morocco,15,15,1866.2,2959.2,2008.3,2008.3,2008.6,2008.9,5117.7,5137.7,5161.3,5155.0,426.0,437.7,446.2,450.0,100.0,125.9,127.5,128.7,254.7,226.4,28.3,19697.8,17514.5,2183.2,20076.0,17850.8,2225.1
Australia,15,15,4241.5,7213.1,2014.7,2014.7,2014.8,2014.8,8500.4,8427.3,8346.0,8366.1,756.0,741.5,740.4,745.9,98.0,103.6,101.7,101.0,352.5,342.6,9.9,27308.3,26540.4,767.9,27832.7,27050.0,782.7
Malta,14,14,2627.5,4575.3,2009.6,2009.6,2010.1,2010.0,6358.6,6387.5,6397.6,6400.3,549.0,548.5,550.0,550.7,8.0,8.9,9.4,9.6,239.6,238.7,1.0,18555.1,18479.1,76.0,18911.3,18833.9,77.5
Colombia,14,14,1525.5,2368.3,2009.1,2009.1,2009.5,2009.4,5337.8,5337.1,5343.1,5340.8,421.5,443.1,447.0,445.1,197.0,190.9,197.4,195.7,210.0,202.0,8.0,16225.0,15619.8,605.1,16536.5,15919.7,616.8
Denmark,14,14,3346.2,6002.3,2011.5,2011.5,2012.5,2012.6,6831.3,6871.2,6873.0,6872.9,571.5,566.9,576.4,578.0,7.0,59.1,75.9,78.5,286.5,281.4,5.1,22061.9,21676.0,385.9,22485.4,22092.2,393.3
Saudi Arabia,12,11,4869.6,9137.0,2012.3,2012.2,2012.3,2012.3,9272.3,9369.6,9355.2,9356.7,782.0,839.5,833.9,833.6,357.5,355.6,350.0,350.3,429.6,402.2,27.4,33277.2,31154.2,2123.1,33916.2,31752.3,2163.8
China,12,12,4213.4,6708.7,2004.9,2004.9,2007.8,2007.8,9388.4,7294.0,9657.9,9440.2,799.5,647.9,993.0,983.6,13.0,61.8,65.9,77.8,339.8,329.4,10.4,26325.1,25518.4,806.7,26830.6,26008.4,822.2
India,12,12,2953.2,4940.6,2012.8,2012.8,2012.4,2012.5,8803.8,8876.2,8847.6,8841.8,778.5,837.4,862.7,868.5,60.0,72.8,78.6,79.7,363.8,348.5,15.3,28171.4,26985.0,1186.3,28712.2,27503.1,1209.1
New Zealand,11,11,1774.6,2916.9,2012.4,2012.4,2013.2,2013.3,6713.7,6641.6,6674.3,6672.4,642.0,630.5,641.4,641.4,65.0,94.5,99.4,99.3,165.2,160.5,4.6,12767.6,12412.6,355.0,13012.7,12650.9,361.8
United Kingdom of Great Britain and Northern Ireland,10,10,1938.2,3407.2,2013.3,2013.3,2013.8,2013.8,6352.7,5930.9,5940.8,5952.4,544.5,524.7,552.5,553.4,184.0,182.5,202.5,204.5,182.7,169.6,13.1,14128.1,13118.5,1009.6,14399.3,13370.3,1029.0
France,9,9,3611.0,3282.8,2008.8,2008.8,2011.8,2011.7,6205.5,5909.0,6657.5,6635.9,481.0,499.9,503.2,513.9,58.0,52.2,55.8,56.9,351.0,337.4,13.6,22716.6,21667.1,1049.5,23152.8,22083.1,1069.7
Ghana,8,8,676.5,966.7,2005.8,2005.8,2006.8,2006.3,4265.7,4517.7,4462.0,4464.6,360.5,378.6,360.9,369.3,116.5,111.6,95.5,100.5,98.8,94.6,4.2,7628.5,7315.3,313.2,7775.0,7455.8,319.2
Nigeria,8,8,2906.7,2748.6,2008.4,2008.4,2010.2,2009.5,4607.1,4854.0,4929.4,4907.0,326.5,394.1,364.7,385.5,45.0,93.9,60.4,78.7,324.7,314.3,10.4,20422.9,19620.3,802.6,20815.0,19997.0,818.0
Egypt,8,8,2061.9,3661.9,2012.9,2012.9,2012.9,2012.9,7284.4,7413.6,7393.3,7395.7,630.5,624.2,622.1,621.3,67.5,89.1,83.2,82.2,169.6,163.5,6.1,13139.6,12668.9,470.8,13391.9,12912.1,479.8
Poland,8,8,2337.2,4306.2,2011.9,2011.9,2012.1,2012.1,7544.6,7479.2,7481.0,7481.9,639.5,649.2,644.5,643.8,157.5,156.8,161.1,161.8,187.3,181.0,6.3,14411.5,13937.9,473.6,14688.2,14205.5,482.7
Oman,7,7,2278.0,4033.7,2013.7,2013.7,2013.9,2014.1,8250.7,8346.7,8286.2,8264.5,686.0,687.3,683.5,681.8,98.0,90.9,92.3,93.6,183.6,178.7,4.9,14222.3,13839.7,382.6,14495.4,14105.4,389.9
Togo,7,6,951.8,1217.0,2011.7,2012.2,2011.8,2011.7,4487.4,4551.6,4484.8,4457.3,302.0,315.3,312.3,315.7,28.0,62.0,56.6,53.6,107.5,102.2,5.3,8312.2,7905.0,407.2,8471.8,8056.7,415.0
Italy,7,7,1041.7,1741.0,2009.7,2009.7,2009.5,2009.4,6401.3,6487.4,6526.2,6531.6,563.0,557.4,569.9,575.0,123.0,115.9,105.8,104.0,123.7,111.2,12.6,9520.6,8573.6,947.0,9703.4,8738.2,965.2
Canada,6,6,902.3,1529.1,2007.5,2007.5,2008.4,2008.3,6498.3,6558.1,6545.5,6540.2,534.5,541.3,546.2,545.1,18.5,28.5,33.3,33.1,109.7,105.7,3.9,8448.0,8153.0,295.0,8610.2,8309.6,300.6
Côte d'Ivoire,6,6,380.7,591.1,2004.8,2004.8,2005.3,2005.3,4020.7,4025.4,4024.2,4022.8,398.0,414.2,409.3,405.0,251.0,227.3,224.3,221.2,50.8,46.9,3.9,3913.7,3617.2,296.6,3988.9,3686.6,302.3
Viet Nam,5,5,1727.8,3202.5,2014.2,2014.2,2014.8,2014.8,9964.7,9515.8,9816.2,9821.6,919.0,919.4,897.6,897.9,92.0,116.8,120.9,120.8,130.1,127.0,3.2,10074.7,9830.0,244.7,10268.2,10018.7,249.4
"Bonaire, Sint Eustatius and Saba",5,5,1080.2,1457.3,2008.4,2008.4,2007.3,2008.3,4669.8,4694.5,4695.0,4700.5,378.0,387.4,366.8,379.5,42.0,50.4,47.0,54.4,127.7,120.3,7.3,8884.9,8318.4,566.5,9055.5,8478.1,577.4
Iran (Islamic Republic of),5,4,1299.9,2388.1,2005.6,2007.2,2009.6,2009.6,8531.4,6826.3,2924.8,2914.1,724.0,576.9,749.2,749.2,160.0,180.4,216.3,215.9,98.7,86.9,11.8,7647.2,6731.3,915.9,7794.0,6860.5,933.5
Jamaica,5,4,564.7,910.7,2003.6,2005.5,2005.5,2005.6,5322.1,5359.0,5373.2,5376.8,440.0,430.0,429.5,429.7,11.0,10.5,9.7,9.6,64.9,64.6,0.3,5023.3,5000.7,22.6,5119.8,5096.7,23.0
Japan,5,3,901.4,686.1,1991.0,1998.3,2005.4,2009.3,492.7,8291.9,10942.1,9672.7,57.0,660.3,942.2,982.2,2.0,57.0,56.5,114.6,77.0,76.3,0.6,5958.2,5909.3,48.9,6072.6,6022.8,49.8
Djibouti,5,5,808.2,1315.4,2000.0,2000.0,2001.0,2001.0,8613.2,8610.8,8603.0,8612.5,743.0,800.4,801.4,802.5,65.0,162.6,149.8,144.6,90.2,88.1,2.0,6968.0,6814.2,153.8,7101.8,6945.1,156.8
