Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Mar Del Plata,50,24,497.8,668.3,1993.5,1995.2,1996.3,1997.0,544.5,1513.5,811.6,771.1,80.5,326.3,234.9,168.9,21.5,40.0,54.3,55.4,134.3,110.7,23.7,10221.0,8442.6,1778.4,10417.2,8604.7,1812.6
La Paz,49,25,48.5,53.6,1993.2,1993.7,1986.4,1986.0,464.9,457.1,455.1,459.0,91.0,95.3,91.2,93.9,14.0,31.7,34.3,32.4,25.7,19.5,6.3,1937.9,1466.7,471.2,1975.1,1494.8,480.2
Corrientes,48,22,18.1,19.5,2002.4,1998.3,1997.0,1994.4,240.0,315.8,321.7,329.3,57.5,60.0,81.5,79.5,32.0,46.1,46.8,43.6,16.9,13.5,3.5,1270.6,1011.1,259.5,1295.0,1030.5,264.5
Puerto Ibicuy,48,41,2087.4,3516.6,2006.4,2008.8,2011.5,2011.4,653.2,1915.6,2319.6,2352.1,59.0,192.4,430.2,431.9,11.5,53.2,46.0,43.2,201.3,190.0,11.3,15557.0,14693.8,863.3,15855.7,14975.9,879.8
Resistancia,40,18,25.3,29.5,2002.9,2002.1,2005.5,2004.2,260.1,343.0,121.3,88.5,66.0,68.8,58.0,47.4,32.0,117.1,59.3,55.6,19.1,14.1,5.0,1437.6,1059.1,378.5,1465.2,1079.4,385.8
Conception D Uruguay,40,11,64.7,89.5,2002.2,2004.3,1999.4,2000.0,118.8,356.0,323.6,310.3,18.5,95.1,241.9,238.6,7.5,36.9,45.4,47.2,19.7,16.4,3.3,1492.0,1241.6,250.4,1520.6,1265.4,255.2
Goya,36,20,37.4,37.1,1994.2,1993.7,1988.4,1987.3,413.1,430.4,442.3,432.8,61.5,85.6,75.2,80.0,25.0,45.6,53.3,49.9,25.2,17.7,7.5,1892.7,1330.5,562.2,1929.0,1356.1,573.0
San Antonio Oeste,35,13,1191.7,1434.6,2003.1,1999.8,2001.1,2000.9,1472.3,3527.2,1948.3,1944.5,114.0,268.8,231.1,229.5,23.0,47.5,39.4,38.4,293.9,275.4,18.5,22519.7,21131.1,1388.5,22952.0,21536.8,1415.2
Comodoro Rivadavia,31,25,7763.9,14633.3,2009.6,2009.2,2010.0,2009.9,1280.8,5143.8,5974.3,6104.0,247.0,452.6,742.2,744.5,26.0,209.1,74.0,59.2,686.2,636.5,49.7,52880.7,49131.0,3749.7,53896.0,50074.4,3821.7
San Pedro,29,28,1629.7,2229.5,2003.1,2003.4,2005.8,2007.4,4760.6,3305.7,3636.6,3551.6,343.0,261.0,484.5,502.7,39.0,58.6,51.7,52.5,334.9,313.5,21.4,25673.3,24067.0,1606.3,26166.2,24529.0,1637.2
Ramallo,26,21,424.5,737.9,2001.8,2004.0,2012.1,2012.2,170.8,887.0,1151.1,1227.7,23.0,94.0,319.8,322.5,35.5,71.8,72.1,73.6,72.0,50.9,21.1,5558.2,3940.0,1618.1,5664.9,4015.7,1649.2
Puerto Nacional,25,15,3094.5,2811.5,2008.1,2007.7,2008.5,2008.4,545.1,2592.6,3435.2,2741.7,62.0,218.5,362.2,343.8,18.0,47.4,52.2,51.4,350.2,334.9,15.2,22176.2,21005.9,1170.3,22602.0,21409.2,1192.7
Ingeniero Buitrago,25,24,966.4,1656.2,2007.1,2008.6,2012.0,2012.2,246.1,1418.8,1559.3,1545.1,91.0,183.0,460.2,465.0,43.0,58.0,57.1,57.1,111.4,103.9,7.5,8615.8,8035.2,580.6,8781.2,8189.5,591.8
Villa Constitution,20,20,613.6,1022.5,2008.0,2008.0,2013.8,2013.8,293.1,1235.3,1184.6,1135.1,103.0,172.5,396.8,399.8,62.5,103.0,112.2,113.8,73.0,60.8,12.1,5635.6,4707.9,927.7,5743.8,4798.3,945.5
Quebracho/San Lorenzo,17,17,1354.9,2228.6,2010.6,2010.6,2012.2,2012.2,2756.2,3336.9,3100.3,3056.1,262.0,308.7,504.3,501.6,102.0,106.0,92.8,91.6,161.2,149.9,11.4,12478.6,11603.1,875.5,12718.2,11825.8,892.3
Santa Fe,17,1,1.5,1.0,2005.0,2005.0,2005.0,2005.0,263.1,263.1,311.4,311.4,30.0,30.0,34.1,34.1,35.0,35.0,43.4,43.4,7.8,7.3,0.5,588.8,551.5,37.3,600.1,562.1,38.1
San Sebastian Bay,16,12,2082.2,3649.9,2003.8,2003.4,2004.6,2004.7,2276.5,4702.7,4080.3,4112.8,236.5,399.7,515.2,517.3,27.5,249.7,270.7,269.8,248.3,216.0,32.3,19167.6,16706.4,2461.1,19535.6,17027.2,2508.4
Buenos Aires,16,7,6.0,3.8,1975.2,1973.3,1970.1,1970.1,208.0,1156.3,899.3,570.5,44.5,382.3,1732.1,1548.9,29.5,55.5,43.7,36.8,11.4,9.5,1.8,852.3,714.9,137.5,868.7,728.6,140.1
Puerto Deseado,15,12,468.7,489.3,2006.1,2005.5,2004.7,2007.4,1023.6,3160.8,2312.7,2085.3,83.0,285.2,502.4,421.1,14.0,133.8,362.7,197.1,87.1,74.9,12.2,6658.5,5744.3,914.2,6786.4,5854.6,931.8
General Bernardo O'H,14,8,37.7,20.8,1988.3,1987.9,1989.3,1987.7,486.1,760.0,602.4,509.0,151.5,158.0,271.1,243.9,29.0,39.2,69.0,60.8,13.1,11.4,1.6,980.4,856.7,123.7,999.2,873.1,126.1
Puerto Rosales,12,8,1094.8,2038.2,2004.5,2005.8,2004.7,2004.7,687.0,3361.8,2356.5,2491.2,60.5,322.4,653.9,670.1,55.0,78.1,89.2,89.4,106.6,84.4,22.2,8249.7,6533.4,1716.3,8408.1,6658.8,1749.3
Parana,8,6,4.6,3.6,2006.4,2004.8,2000.5,1998.3,554.5,531.4,492.8,480.0,108.0,108.3,106.7,105.3,39.5,41.3,94.7,80.7,3.0,2.4,0.6,228.6,182.6,46.0,233.0,186.1,46.9
Tigre,7,3,9.3,15.6,1979.6,1985.7,2005.6,2005.8,214.0,393.1,686.6,696.2,41.0,45.3,60.1,60.2,33.0,33.0,28.2,28.1,3.8,2.6,1.2,284.6,197.9,86.7,290.0,201.7,88.4
Santa Cruz,5,5,110.9,145.4,2006.6,2006.6,2005.3,2005.6,1263.4,1776.7,1480.8,1540.1,143.0,172.2,221.0,212.7,91.0,104.6,68.0,65.8,17.5,15.6,1.9,1340.8,1197.8,142.9,1366.5,1220.8,145.7
San Fernando,5,1,2.1,4.0,1980.0,1980.0,1980.0,1980.0,941.2,941.2,1051.0,1051.0,323.0,323.0,608.1,608.1,7.0,7.0,5.1,5.1,5.8,5.8,0.1,441.1,435.3,5.8,449.6,443.7,5.9
Diamante,4,3,0.4,0.3,2006.8,2004.3,2009.9,2010.7,139.2,165.3,156.1,157.2,29.0,114.5,70.2,68.9,29.5,41.3,36.3,35.1,1.3,1.2,0.1,99.7,91.5,8.1,101.6,93.3,8.3
Rio Gallegos,3,3,217.0,378.4,2009.3,2009.3,2009.3,2009.3,1656.2,1729.3,1730.5,1731.6,147.0,151.7,151.3,151.1,24.0,65.0,69.6,70.3,30.9,21.3,9.6,2392.7,1651.4,741.3,2438.6,1683.1,755.5
Iguazu,1,1,23.1,42.7,1999.0,1999.0,1999.0,1999.0,152.1,152.1,152.1,152.1,14.0,14.0,14.0,14.0,104.0,104.0,104.0,104.0,7.0,0.4,6.6,545.3,30.4,514.9,555.8,31.0,524.8
Caleta Cordoba,1,1,1006.5,1970.3,2007.0,2007.0,2007.0,2007.0,12373.7,12373.7,12373.7,12373.7,1209.0,1209.0,1209.0,1209.0,115.0,115.0,115.0,115.0,81.9,80.3,1.6,6342.3,6219.8,122.5,6464.1,6339.2,124.9
Punta Colorada,1,1,156.9,250.2,2008.0,2008.0,2008.0,2008.0,7754.3,7754.3,7754.3,7754.3,670.0,670.0,670.0,670.0,182.0,182.0,182.0,182.0,17.8,16.5,1.3,1362.0,1265.5,96.6,1388.2,1289.8,98.4
San Julian,1,1,7.2,9.5,2007.0,2007.0,2007.0,2007.0,751.5,751.5,751.5,751.5,70.0,70.0,70.0,70.0,21.0,21.0,21.0,21.0,1.5,1.3,0.1,111.5,103.6,7.8,113.6,105.6,8.0
