Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Curaçao,394,127,2090.7,1087.6,2001.0,2003.0,2006.6,2003.8,100.2,440.7,136.6,177.7,13.0,73.7,52.1,144.6,14.0,83.4,78.4,227.0,701.5,328.8,372.6,53884.2,25304.6,28579.6,54918.8,25790.5,29128.3
United States of America,157,85,11438.2,12800.8,2006.9,2007.7,2006.5,2009.6,1432.4,2004.6,1560.8,1915.9,101.0,344.2,194.5,265.7,22.0,145.8,69.0,98.0,1842.0,1691.1,150.9,141966.1,130364.4,11601.7,144691.8,132867.4,11824.5
Venezuela (Bolivarian Republic of),136,106,2223.0,4026.8,2007.1,2007.5,2007.5,2007.5,342.1,314.2,339.1,340.7,66.5,137.5,125.9,126.4,36.0,111.9,80.9,81.3,792.7,605.3,187.5,61308.3,46827.1,14481.2,62485.4,47726.1,14759.2
Colombia,118,70,1559.1,1565.2,2001.7,2003.0,2006.2,2007.2,391.8,461.9,438.1,474.7,39.0,86.6,75.7,111.7,15.5,42.0,40.0,61.6,282.7,223.2,59.5,21800.6,17220.0,4580.6,22219.2,17550.7,4668.6
"Bonaire, Sint Eustatius and Saba",84,30,1065.1,232.0,1997.0,2000.6,2000.3,2000.8,130.4,198.6,160.4,273.8,14.0,29.4,25.4,106.2,8.0,25.0,14.7,53.0,238.5,151.8,86.7,18472.2,11757.5,6714.8,18826.9,11983.2,6843.7
Jamaica,50,32,979.0,364.9,2006.2,2006.1,2007.4,2006.4,554.4,624.6,575.3,595.3,51.5,61.2,47.7,63.2,6.0,15.0,8.0,11.5,146.3,134.6,11.7,11294.8,10395.4,899.4,11511.6,10595.0,916.7
Bahamas,18,6,1272.5,336.0,2000.9,1998.7,2003.0,1998.9,894.2,1174.2,971.1,1049.1,48.5,108.7,64.1,110.6,8.0,32.7,11.5,30.9,316.1,299.6,16.6,24460.1,23180.6,1279.5,24929.8,23625.7,1304.1
Dominican Republic,16,9,442.3,183.0,2003.6,1999.9,2008.1,2008.2,402.4,669.3,555.1,1170.6,37.5,116.7,198.3,530.2,11.5,28.8,10.4,10.9,84.9,73.2,11.6,6570.9,5671.6,899.3,6697.0,5780.5,916.5
Guadeloupe,16,8,131.5,150.2,1995.9,1998.4,1996.3,1996.9,600.4,637.3,626.7,629.4,36.5,45.1,42.7,43.5,3.5,4.9,9.2,9.1,45.5,40.7,4.8,3481.4,3121.8,359.6,3548.2,3181.7,366.5
Panama,14,14,430.0,594.5,2004.8,2004.8,2008.0,2009.2,690.3,747.1,747.1,765.0,63.5,83.4,88.0,98.4,25.5,412.9,330.2,372.6,54.9,31.6,23.3,4229.2,2447.2,1782.0,4310.4,2494.1,1816.3
