Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Curaçao,416,143,1763.3,1707.5,2000.0,2003.7,2005.8,2007.3,84.0,217.9,133.5,263.5,12.0,101.1,349.9,663.0,20.5,40.3,25.6,37.6,546.6,297.7,248.9,41851.7,22867.6,18984.1,42655.3,23306.7,19348.6
United States of America,164,104,18058.7,18240.9,2008.2,2007.8,2009.3,2009.6,1662.9,2017.3,1540.8,2305.6,130.0,320.2,322.3,529.5,26.5,82.1,54.5,89.5,2731.8,2456.0,275.8,210324.2,189601.4,20722.9,214362.5,193241.7,21120.7
Venezuela (Bolivarian Republic of),129,96,2680.1,4779.5,2006.7,2007.0,2006.4,2006.3,352.9,488.4,540.6,551.2,33.0,269.6,485.6,484.1,116.0,271.7,180.1,176.2,839.3,317.4,521.9,64751.9,24440.4,40311.5,65995.1,24909.6,41085.5
Colombia,124,62,4162.9,2284.4,1997.9,2001.8,1996.7,2006.2,593.5,934.5,719.1,628.8,65.5,113.6,132.7,257.3,11.0,74.4,22.6,52.1,826.5,678.5,148.0,63803.9,52474.3,11329.6,65028.9,53481.8,11547.1
Jamaica,58,20,605.3,601.8,2006.3,2004.7,2006.1,2007.9,580.7,688.5,646.5,638.9,43.5,94.2,60.2,68.2,19.0,23.0,24.5,28.5,138.1,116.7,21.4,10617.2,8987.7,1629.5,10821.0,9160.2,1660.8
"Bonaire, Sint Eustatius and Saba",45,32,510.2,311.3,2002.1,2001.6,2004.3,2004.4,132.7,262.7,180.9,390.0,14.0,44.2,52.2,123.5,8.0,23.1,18.1,37.7,113.6,75.3,38.3,8792.0,5830.9,2961.1,8960.8,5942.9,3017.9
Trinidad and Tobago,27,21,891.2,963.1,2005.9,2006.1,2009.7,2007.5,577.8,635.1,601.7,614.1,58.0,169.1,97.3,108.8,31.0,139.7,66.5,73.3,133.4,95.3,38.1,10278.9,7358.0,2920.9,10476.3,7499.3,2977.0
Dominican Republic,14,6,380.2,41.0,2009.9,2005.2,2013.6,2009.7,384.0,389.1,396.9,392.4,38.0,53.4,37.8,40.3,13.0,22.7,13.8,15.0,65.1,51.2,13.9,5041.4,3964.4,1076.9,5138.2,4040.6,1097.6
China,13,11,15279.6,29542.1,2008.4,2009.2,2010.2,2010.2,13763.5,11266.0,11724.9,11801.1,1093.0,989.9,1180.7,1180.7,45.0,94.4,100.1,100.8,956.9,906.2,50.8,74124.4,70190.8,3933.7,75547.6,71538.4,4009.2
Puerto Rico,13,8,707.6,76.1,2001.7,2001.4,2003.0,2003.2,571.7,627.8,740.8,695.9,41.0,99.1,51.0,106.5,12.0,20.8,11.4,11.6,115.7,99.6,16.1,8883.1,7674.9,1208.3,9053.7,7822.2,1231.5
Indonesia,11,11,13523.2,26187.4,2010.1,2010.1,2010.3,2010.2,11570.6,12186.7,12139.7,12125.3,1009.0,1043.9,1046.3,1044.5,13.0,28.7,35.3,34.8,931.8,920.9,10.9,72180.8,71336.0,844.8,73566.7,72705.7,861.0
Cuba,11,7,318.7,510.3,2001.4,2001.4,1996.5,1996.2,1142.1,1294.2,1664.6,2231.2,82.0,132.1,357.0,412.8,26.0,57.2,128.5,148.0,46.4,39.8,6.5,3578.2,3077.4,500.7,3646.9,3136.5,510.4
Saint Kitts and Nevis,10,1,884.3,60.0,2006.0,2006.0,2006.0,2006.0,560.0,560.0,565.9,565.9,35.0,35.0,35.4,35.4,8.0,8.0,7.4,7.4,121.6,110.3,11.3,9419.8,8544.1,875.7,9600.6,8708.2,892.5
Panama,9,9,192.4,331.9,1998.4,1998.4,2004.6,2005.1,765.3,849.3,804.8,806.9,76.0,133.2,82.4,79.4,47.0,227.3,77.2,78.0,30.1,19.8,10.3,2315.7,1519.5,796.2,2360.2,1548.7,811.5
Sint Maarten (Dutch part),9,2,728.7,53.2,2003.8,2003.5,2003.8,2003.6,530.7,533.6,546.2,547.7,35.0,34.8,35.6,35.7,8.0,8.0,7.8,7.8,107.6,100.2,7.4,8315.8,7745.5,570.3,8475.5,7894.2,581.3
Guyana,6,6,35.1,54.2,1995.3,1995.3,2004.3,2004.2,954.3,1020.9,955.8,955.6,138.5,308.3,160.8,162.5,66.5,246.3,178.7,173.5,20.9,10.1,10.8,1579.8,768.1,811.6,1610.1,782.9,827.2
Costa Rica,6,6,148.5,61.9,2003.8,2003.8,2001.1,2005.0,1038.8,1014.1,1065.1,916.2,75.0,88.8,86.9,88.2,12.5,19.5,13.9,21.0,40.4,37.1,3.3,3118.9,2863.5,255.4,3178.8,2918.5,260.3
Bahamas,6,6,432.9,534.6,2006.5,2006.5,2006.8,2006.7,1116.2,1073.2,1044.4,1138.5,91.0,84.3,83.4,94.9,7.5,21.2,22.2,29.7,63.2,54.9,8.4,4898.0,4250.8,647.2,4992.1,4332.4,659.7
Cayman Islands,5,2,253.2,134.6,1998.2,2000.0,1998.5,2002.1,766.8,932.0,828.9,1033.9,43.0,167.0,105.3,255.1,6.0,6.5,6.3,6.9,65.8,63.1,2.7,5094.2,4884.3,209.9,5192.0,4978.1,213.9
Guatemala,5,4,218.6,99.9,2006.2,2006.0,2008.6,2006.3,1232.2,1335.9,1472.8,1324.0,84.0,86.1,101.4,86.4,22.0,25.1,18.4,31.9,48.8,45.7,3.1,3764.5,3528.0,236.6,3836.8,3595.7,241.1
Saint Lucia,5,5,208.4,302.1,2008.6,2008.6,2007.9,2009.8,603.1,784.4,739.9,804.5,108.0,117.0,121.4,141.5,25.0,32.2,38.9,45.4,30.7,24.0,6.6,2374.7,1862.6,512.1,2420.3,1898.4,522.0
Virgin Islands (U.S.),4,4,69.5,117.9,2006.2,2006.2,2006.7,2006.7,543.2,580.2,601.1,603.9,59.0,67.8,83.1,84.4,39.0,41.2,45.3,45.6,8.8,7.3,1.5,675.4,559.6,115.8,688.4,570.3,118.1
South Africa,4,4,1664.0,3119.4,2009.2,2009.2,2010.4,2010.5,6402.4,6374.4,6308.2,6300.5,624.5,752.8,813.7,813.7,4.0,5.8,3.9,3.8,127.2,127.1,0.1,9854.7,9844.7,10.0,10043.9,10033.7,10.2
Mexico,4,4,396.0,734.7,2008.5,2008.5,2012.8,2013.1,1838.2,1847.1,1776.0,1770.9,159.5,271.0,257.3,251.9,115.0,160.8,74.4,70.6,38.2,27.4,10.8,2942.7,2117.5,825.3,2999.2,2158.1,841.1
Haiti,3,3,15.0,20.2,2000.7,2000.7,2001.9,2001.8,590.3,566.8,585.3,584.8,50.0,58.0,51.5,51.7,6.0,5.3,6.0,6.0,3.9,3.8,0.1,302.8,295.8,7.0,308.6,301.5,7.1
Grenada,3,2,205.5,16.3,2015.7,2016.0,2015.6,2015.6,498.3,496.9,497.6,497.6,38.0,37.8,38.0,38.1,10.0,9.8,9.7,9.6,26.7,23.7,3.1,2070.9,1834.7,236.3,2110.7,1869.9,240.8
Barbados,3,3,150.0,53.4,2006.0,2006.0,2007.0,2009.4,630.9,646.2,637.2,672.0,38.0,51.3,44.1,74.1,10.0,7.7,9.2,1.9,31.7,29.3,2.5,2458.0,2266.1,191.9,2505.2,2309.6,195.6
Netherlands,3,3,376.4,647.8,2010.3,2010.3,2013.6,2014.1,4357.5,3134.2,2774.6,2707.6,299.0,247.3,321.6,323.3,57.0,48.0,55.5,54.6,39.8,35.2,4.7,3065.9,2704.5,361.3,3124.8,2756.5,368.3
Honduras,3,3,30.7,40.2,1994.3,1994.3,2005.3,2005.2,1105.0,1091.6,1093.8,1096.3,93.0,248.3,100.4,104.8,8.0,12.3,10.7,10.1,7.8,7.3,0.5,598.1,560.2,37.9,609.6,571.0,38.6
Guadeloupe,2,2,5.5,7.9,2008.5,2008.5,2007.9,2007.8,609.3,609.3,596.3,595.2,80.5,80.5,73.9,73.3,35.0,35.0,30.3,29.9,2.2,1.8,0.4,162.9,133.0,29.8,166.0,135.6,30.4
Canada,2,2,178.0,309.7,2011.5,2011.5,2014.4,2014.9,2302.5,2302.5,2453.2,2487.1,213.5,213.5,233.9,237.4,65.5,65.5,104.7,111.4,18.9,14.8,4.1,1444.4,1139.4,305.0,1472.1,1161.2,310.8
Germany,2,2,559.4,1009.7,2013.5,2013.5,2013.4,2013.5,4464.5,4464.5,4464.6,4464.5,398.5,398.5,398.7,398.7,10.0,10.0,9.9,9.9,37.5,37.2,0.2,2889.1,2872.3,16.7,2944.5,2927.5,17.0
Virgin Islands (British),2,2,2.0,3.1,1985.0,1985.0,1987.2,1988.1,1515.2,1515.2,1481.0,1656.4,1068.5,1068.5,1088.3,1096.0,465.5,465.5,651.2,722.9,15.0,6.8,8.2,1128.4,511.9,616.6,1150.1,521.7,628.4
Brazil,2,2,88.3,150.0,2005.5,2005.5,2005.7,2005.7,3335.9,3335.9,2437.5,2411.1,624.5,624.5,695.9,701.1,113.5,113.5,88.1,86.3,15.4,12.8,2.6,1182.5,988.0,194.5,1205.2,1006.9,198.2
Saint Vincent and the Grenadines,2,2,80.7,8.7,2002.0,2002.0,2013.5,2007.6,504.1,504.1,525.2,513.6,41.0,41.0,39.2,40.1,7.5,7.5,9.7,8.6,10.7,9.6,1.1,827.2,739.5,87.7,843.1,753.7,89.4
Gibraltar,2,2,348.1,618.6,2006.0,2006.0,2005.1,2005.1,3811.7,3811.7,3823.5,3824.3,355.5,355.5,372.5,373.7,30.5,30.5,35.8,36.2,28.0,25.1,2.9,2170.0,1946.4,223.6,2211.6,1983.7,227.9
United Kingdom of Great Britain and Northern Ireland,2,2,328.6,555.6,2005.0,2005.0,2004.1,2003.8,3846.3,3846.3,3863.6,3867.7,286.0,286.0,311.9,317.9,10.0,10.0,7.2,6.5,38.2,37.8,0.4,2955.1,2921.6,33.6,3011.9,2977.7,34.2
Belize,1,1,8.0,12.8,2008.0,2008.0,2008.0,2008.0,1191.2,1191.2,1191.2,1191.2,101.0,101.0,101.0,101.0,42.0,42.0,42.0,42.0,4.0,3.0,0.9,304.9,233.9,71.0,310.8,238.4,72.4
