Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Paarden Baai - (Oranjestad),8,6,26.0,47.3,1999.6,1998.5,2003.1,2003.0,201.9,341.3,79.9,76.4,44.0,164.8,35.4,30.7,34.5,76.2,75.5,76.2,8.4,4.2,4.2,640.4,317.4,323.0,652.7,323.4,329.2
Barcadera,7,7,24.4,43.4,2006.4,2006.4,2010.2,2010.7,59.1,75.0,71.5,70.3,32.0,29.7,38.1,39.4,13.0,64.0,33.2,29.2,5.7,3.3,2.4,438.7,254.0,184.7,447.1,258.9,188.2
Sint Nicolaas Baai,5,5,4.2,7.4,2005.4,2005.4,2002.8,2002.6,68.7,86.1,28.1,27.2,40.0,49.2,29.6,28.9,26.0,80.8,48.9,44.3,7.2,1.4,5.7,549.9,109.2,440.7,560.4,111.3,449.2
Aruba,2,2,9.4,17.2,2009.0,2009.0,2009.0,2009.0,71.3,71.3,66.0,64.6,46.0,46.0,44.2,44.4,27.5,27.5,37.5,36.5,1.9,1.3,0.6,147.0,102.3,44.7,149.8,104.3,45.5
