Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Turkey,1577,517,13725.6,17917.5,1998.1,2001.1,2003.8,2004.4,510.1,735.1,632.5,651.7,51.0,78.6,98.3,115.3,63.0,99.3,71.7,77.9,2783.9,1981.4,802.5,213695.7,152674.6,61021.1,217798.6,155606.0,62192.7
Cyprus,868,155,3044.0,3152.6,1999.8,2000.7,2001.1,2001.8,193.8,414.2,232.5,246.0,19.0,56.2,33.2,37.4,31.0,102.5,214.7,259.2,1014.0,635.3,378.7,77661.3,48804.7,28856.6,79152.4,49741.8,29410.6
Egypt,475,212,4090.1,4480.6,2004.8,2005.1,2006.1,2006.4,291.7,340.9,324.1,324.1,24.0,57.9,57.3,55.8,27.0,60.0,42.0,48.0,850.2,614.7,235.5,65421.9,47459.5,17962.3,66678.0,48370.8,18307.2
Greece,376,196,3295.0,3314.4,1998.3,1999.6,2001.0,2002.4,666.0,673.9,696.3,700.3,61.0,78.7,74.5,83.2,44.0,87.5,53.9,66.5,734.2,586.0,148.3,56199.6,44925.4,11274.2,57278.6,45788.0,11490.6
Italy,282,94,6207.8,5802.5,2003.5,2004.2,2003.4,2004.6,1343.9,1229.7,1315.6,1306.7,100.0,124.4,110.5,117.6,23.0,77.4,44.3,58.9,1205.1,1105.0,100.1,92837.3,85244.7,7592.6,94619.8,86881.4,7738.4
Saudi Arabia,103,64,7668.0,8751.0,2010.0,2008.8,2012.5,2011.6,874.3,962.8,893.9,899.4,77.0,101.9,93.8,101.4,44.0,75.1,56.3,64.3,539.3,458.6,80.8,41758.8,35510.5,6248.3,42560.6,36192.3,6368.3
Singapore,100,60,46915.1,45235.0,2007.2,2007.7,2009.1,2009.9,5186.9,5170.6,5189.6,5206.6,313.0,343.9,319.9,325.0,29.5,44.5,33.4,31.8,4681.3,4612.9,68.4,362585.4,357299.3,5286.1,369547.1,364159.5,5387.6
Spain,79,70,3090.0,3943.7,2004.5,2004.9,2006.4,2006.8,1932.0,1942.0,1893.8,1971.8,171.0,178.4,178.9,201.1,50.0,81.4,82.9,102.6,394.7,347.0,47.7,30449.7,26794.1,3655.6,31034.4,27308.6,3725.8
India,77,41,18055.2,22091.8,2005.7,2005.5,2005.9,2006.3,3154.0,3222.9,3210.1,3201.7,198.0,221.6,211.1,217.8,23.0,39.0,26.5,28.3,1988.9,1934.7,54.2,154059.7,149865.0,4194.7,157017.6,152742.4,4275.2
Malaysia,71,40,20310.4,23256.6,2005.8,2005.8,2005.3,2005.7,5027.7,5181.7,5136.8,5126.7,296.0,334.0,327.3,332.7,24.0,40.0,30.8,31.1,2774.4,2732.3,42.1,214892.0,211642.9,3249.1,219017.9,215706.4,3311.5
