Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,1463,218,64516.8,71989.7,2004.5,2005.9,2006.7,2006.8,688.7,1068.6,1144.9,1160.1,59.0,81.9,156.7,161.1,17.0,25.3,28.7,28.1,8610.5,8029.3,581.2,665580.5,620961.6,44618.9,678359.7,632884.1,45475.6
General cargo,1296,431,5705.7,7280.6,1994.2,1998.2,1998.6,1998.6,435.7,918.3,896.7,843.4,88.0,150.1,269.5,266.8,35.5,61.3,63.2,66.9,1449.7,1213.7,236.0,110607.8,92804.0,17803.9,112731.5,94585.8,18145.7
Bulk carrier,654,340,24638.6,43508.0,2004.1,2007.8,2009.3,2009.4,872.3,1786.2,1780.9,1803.0,126.5,242.8,344.8,345.0,24.5,62.7,54.3,53.7,2253.4,2095.8,157.6,173990.7,161920.8,12069.9,177331.3,165029.7,12301.6
Chemical tanker,374,132,4443.9,7171.3,2006.7,2007.4,2006.4,2006.4,706.2,1344.8,1158.0,1176.6,80.0,146.0,226.1,226.5,24.0,46.7,54.5,54.4,1161.5,957.3,204.2,89201.8,73648.3,15553.5,90914.5,75062.4,15852.1
Vehicle,189,40,13085.7,4389.6,2001.8,2003.4,2002.8,2002.3,863.0,1752.9,1594.8,1553.9,60.0,130.8,271.0,267.6,9.0,17.1,27.8,27.1,824.2,770.7,53.5,63816.3,59684.7,4131.6,65041.6,60830.7,4210.9
Oil tanker,165,44,4088.1,7523.0,2007.7,2008.9,2007.5,2007.6,319.7,856.4,874.9,908.1,31.0,145.6,259.9,265.1,48.0,41.2,41.1,40.7,655.1,387.1,268.0,50473.4,29929.0,20544.4,51442.5,30503.6,20938.9
Ro-Ro,112,8,1010.9,567.2,1984.3,1996.9,2001.1,2000.5,248.8,701.2,505.2,475.7,22.0,55.7,115.2,110.9,10.0,29.8,113.5,109.6,172.5,127.8,44.7,13251.9,9833.2,3418.8,13506.4,10022.0,3484.4
Cruise,109,29,1754.5,211.4,1987.0,2001.3,1999.8,1996.7,315.6,680.4,602.7,519.7,28.0,50.9,82.1,75.3,10.0,13.6,16.5,16.4,497.9,412.7,85.2,38530.8,31949.0,6581.9,39270.6,32562.4,6708.2
Offshore,79,17,689.0,545.8,2006.6,2003.6,2003.7,2004.0,210.2,837.5,1006.9,842.4,32.0,211.1,465.9,463.3,23.0,181.8,789.0,707.2,123.8,86.0,37.7,9360.7,6525.5,2835.2,9540.5,6650.8,2889.6
Liquefied gas tanker,45,26,3159.1,2796.7,2007.4,2007.2,2009.4,2009.2,1206.8,1945.3,2233.9,2200.2,106.0,164.8,254.5,258.2,28.0,53.3,31.6,37.4,414.5,370.0,44.5,27467.0,24071.5,3395.5,27994.4,24533.7,3460.7
Service - other,34,12,99.9,142.7,1987.2,1986.8,1985.9,1985.9,782.3,1000.1,847.2,833.8,606.5,1831.3,913.7,940.0,32.5,46.7,73.6,73.8,90.7,85.2,5.5,6822.7,6408.3,414.4,6953.7,6531.4,422.4
Service - tug,22,14,13.0,13.5,1989.1,1990.4,2000.4,2000.1,446.5,800.5,684.1,643.3,146.5,338.2,631.9,567.8,48.5,113.4,109.4,112.6,16.0,13.2,2.9,1204.8,988.5,216.3,1227.9,1007.5,220.4
Ferry-RoPax,4,2,11.3,2.7,2001.0,2001.0,2002.3,1998.6,420.3,447.4,377.6,280.3,20.0,19.2,20.4,21.0,22.5,39.0,51.3,26.8,4.3,2.0,2.3,329.4,154.1,175.3,335.7,157.0,178.7
Refrigerated bulk,3,3,148.6,167.2,1993.3,1993.3,1994.0,1993.9,5638.8,5657.9,6148.4,6121.3,386.0,388.3,445.0,444.6,45.0,159.7,78.4,81.7,58.5,50.3,8.2,4460.3,3843.5,616.9,4546.0,3917.3,628.7
Miscellaneous - fishing,2,1,1.0,0.3,1968.0,1968.0,1968.0,1968.0,811.3,811.3,811.3,811.3,286.5,286.5,455.6,455.6,374.5,374.5,137.0,137.0,2.6,1.3,1.3,195.7,94.8,100.9,199.5,96.7,102.8
