Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Haifa,2447,694,74134.8,83394.2,1999.8,2001.9,2006.8,2007.0,597.2,1258.4,1670.8,1676.6,60.0,119.4,240.1,243.5,36.0,90.1,42.4,48.6,10574.8,9481.6,1093.2,815822.7,732667.5,83155.2,831486.5,746734.7,84751.8
Ashdod,1644,580,53949.4,62383.3,2000.4,2003.2,2007.1,2007.6,397.4,1327.0,1391.6,1485.0,49.0,129.2,245.1,266.2,47.5,95.5,60.8,71.2,7338.4,6547.9,790.5,566623.5,506295.1,60328.4,577502.7,516016.0,61486.7
Eilat,254,188,19017.0,15316.6,2004.7,2006.0,2003.9,2005.4,1191.4,1768.3,2129.0,1499.5,115.5,165.1,290.9,255.1,34.5,65.2,60.1,75.1,1828.5,1682.6,146.0,137052.3,125880.4,11171.9,139683.7,128297.3,11386.4
Ashkelon,92,47,11970.1,22738.3,2007.8,2008.2,2011.0,2011.0,800.2,2339.4,3182.2,3338.4,85.5,244.9,554.3,561.5,56.0,88.8,109.8,110.9,1015.9,853.7,162.3,78608.9,66081.9,12527.0,80118.2,67350.7,12767.5
Hadera,40,36,11790.8,19234.2,2010.4,2010.4,2010.5,2010.8,5087.3,4128.7,4272.4,4075.3,545.5,512.0,557.7,584.1,133.0,160.2,167.4,179.5,1070.1,1023.1,47.0,75580.9,71939.6,3641.4,77032.1,73320.8,3711.3
Caesarea,27,10,859.1,1642.3,2008.1,2005.8,2006.7,2006.5,193.1,1305.1,2980.6,3753.4,24.0,177.0,493.0,499.5,35.0,80.8,86.4,87.4,72.5,66.1,6.3,5566.1,5087.9,478.2,5673.0,5185.6,487.3
Akko,18,18,1243.3,1446.3,2005.9,2005.9,2009.2,2009.0,807.8,1280.2,2112.0,1889.1,70.5,117.8,240.8,230.6,13.0,53.8,28.7,32.0,164.3,152.9,11.5,12707.3,11829.6,877.7,12951.3,12056.7,894.6
Binyamina-Giv'At Ada,17,5,114.5,159.7,2008.9,2003.4,1993.9,1990.9,178.6,1043.4,448.8,628.6,17.0,118.9,199.8,232.1,25.0,30.1,19.3,17.9,20.6,18.8,1.9,1586.5,1443.3,143.2,1617.0,1471.0,146.0
Gush Halav,7,2,160.3,43.8,1987.3,1985.5,1987.8,1987.8,1091.3,1073.6,1778.6,1774.4,76.0,104.8,163.6,163.5,5.0,10.0,8.3,8.3,25.0,24.5,0.4,1920.5,1889.4,31.1,1957.4,1925.7,31.7
Kfar Vitkin,2,2,718.8,794.2,2008.0,2008.0,2006.7,2007.8,4732.6,4732.6,4959.7,4660.6,323.0,323.0,321.3,322.7,41.5,41.5,28.2,39.3,85.1,84.5,0.5,6575.9,6536.5,39.4,6702.2,6662.0,40.2
Tel Aviv-Yafo,2,2,298.8,542.9,2008.5,2008.5,2009.7,2009.8,3254.1,3254.1,3994.0,4122.1,456.0,456.0,483.6,484.4,6.5,6.5,7.7,7.8,26.4,26.2,0.3,2048.4,2028.7,19.7,2087.7,2067.7,20.1
Tiberias,1,1,1.8,2.3,1993.0,1993.0,1993.0,1993.0,99.5,99.5,99.5,99.5,16.0,16.0,16.0,16.0,151.0,151.0,151.0,151.0,0.8,0.1,0.7,64.0,10.9,53.1,65.2,11.1,54.1
Acre,1,1,107.4,172.9,2000.0,2000.0,2000.0,2000.0,4621.2,4621.2,4621.2,4621.2,394.0,394.0,394.0,394.0,8.0,8.0,8.0,8.0,17.2,17.1,0.1,1332.1,1326.6,5.6,1357.7,1352.0,5.7
Magshimim,1,1,10.7,16.9,2007.0,2007.0,2007.0,2007.0,360.3,360.3,360.3,360.3,124.0,124.0,124.0,124.0,12.0,12.0,12.0,12.0,3.3,3.2,0.1,255.0,245.6,9.3,259.9,250.4,9.5
Herziliyya,1,1,261.0,474.2,2010.0,2010.0,2010.0,2010.0,5097.3,5097.3,5097.3,5097.3,558.0,558.0,558.0,558.0,31.0,31.0,31.0,31.0,23.3,23.1,0.2,1804.4,1788.3,16.1,1839.1,1822.7,16.4
Ofra,1,1,24.2,42.8,2012.0,2012.0,2012.0,2012.0,763.1,763.1,763.1,763.1,70.0,70.0,70.0,70.0,71.0,71.0,71.0,71.0,2.2,1.9,0.3,172.5,150.5,22.0,175.8,153.4,22.4
Karmei Yosef,1,1,0.2,0.1,2013.0,2013.0,2013.0,2013.0,927.4,927.4,927.4,927.4,845.0,845.0,845.0,845.0,37.0,37.0,37.0,37.0,0.9,0.9,0.0,66.5,64.7,1.8,67.8,66.0,1.8
