Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Aruba,394,127,2090.7,1087.6,2001.0,2003.0,2006.6,2003.8,100.2,440.7,136.6,177.7,13.0,73.7,52.1,144.6,14.0,83.4,78.4,227.0,701.5,328.8,372.6,53884.2,25304.6,28579.6,54918.8,25790.5,29128.3
"Bonaire, Sint Eustatius and Saba",325,65,1531.4,1337.1,1999.8,2003.6,2003.3,2006.9,87.7,260.5,156.6,497.0,11.0,63.1,198.0,404.8,10.0,28.1,28.4,48.7,363.4,217.7,145.7,28061.9,16803.9,11258.0,28600.7,17126.5,11474.1
Venezuela (Bolivarian Republic of),175,102,2416.7,4085.7,2006.0,2006.2,2005.4,2005.3,213.3,377.8,387.4,399.1,26.0,92.4,200.4,192.1,61.0,225.1,380.2,404.3,1260.9,240.2,1020.7,97284.9,18517.3,78767.6,99152.8,18872.9,80279.9
Colombia,85,45,748.3,572.4,2000.6,2001.9,2002.3,2003.0,465.3,515.0,509.5,537.5,42.0,101.9,65.7,95.9,25.0,41.1,25.2,43.1,218.2,176.2,42.0,16751.6,13555.3,3196.3,17073.2,13815.5,3257.7
United States of America,59,52,4801.8,4859.7,2008.2,2007.9,2007.5,2007.9,1821.1,1794.5,1585.9,1932.7,153.0,205.4,202.1,295.0,35.0,64.0,40.0,56.8,796.7,715.2,81.5,60771.8,54655.6,6116.2,61938.6,55705.0,6233.7
Trinidad and Tobago,53,37,762.4,725.1,2002.2,2001.0,2008.0,2008.3,482.7,558.1,548.3,636.3,50.0,80.7,91.3,144.4,17.0,75.7,48.6,72.7,153.5,84.8,68.7,11828.6,6531.0,5297.6,12055.7,6656.4,5399.3
Cuba,44,24,1596.9,2745.1,2001.3,2001.6,2000.2,2000.0,1140.0,1129.6,1277.6,1297.5,87.0,95.5,126.9,128.3,40.5,51.3,74.5,75.9,213.5,152.3,61.2,16509.8,11782.9,4727.0,16826.8,12009.1,4817.7
Sint Maarten (Dutch part),23,15,288.4,60.2,1992.6,1995.3,2002.1,1997.4,515.9,608.2,552.2,568.1,67.0,95.3,49.0,106.5,22.0,38.2,8.4,18.7,49.4,45.0,4.5,3812.1,3470.2,341.9,3885.3,3536.9,348.4
Jamaica,17,16,190.2,238.5,2005.8,2005.5,2009.6,2009.9,664.8,664.8,641.5,641.9,51.0,195.3,529.7,495.4,21.0,54.3,65.0,62.2,43.1,34.1,9.0,3291.3,2609.7,681.6,3354.5,2659.8,694.7
Dominican Republic,16,15,261.2,101.6,2002.6,2003.0,2004.0,2005.6,468.2,540.9,527.7,589.2,42.0,73.7,51.8,87.0,18.5,37.2,17.8,37.7,62.2,55.8,6.4,4792.1,4304.8,487.4,4884.1,4387.4,496.7
Brazil,16,11,1644.1,939.5,2003.8,2002.6,2004.4,2004.9,3733.4,2985.0,3711.2,3433.4,297.0,356.9,327.5,343.7,36.5,52.5,32.7,61.8,143.1,139.4,3.7,11051.6,10767.1,284.4,11263.7,10973.9,289.9
Costa Rica,14,8,583.1,136.2,2000.8,1998.9,2001.2,1999.7,902.0,1084.0,966.8,1048.0,74.5,95.6,75.0,96.6,9.5,38.4,11.9,27.2,159.8,151.8,8.0,12356.2,11743.4,612.8,12593.5,11968.9,624.6
Mexico,14,14,793.1,894.0,2002.5,2002.5,2003.5,2002.9,1931.2,2100.9,2042.6,1976.3,205.0,373.7,261.5,289.4,55.0,92.4,60.3,87.8,144.2,127.3,16.9,11101.9,9801.8,1300.1,11315.1,9990.0,1325.1
Turks and Caicos Islands,11,2,809.6,85.6,1996.5,1999.0,1996.6,1996.5,694.5,686.3,704.5,704.9,41.0,40.5,40.8,40.8,7.0,6.5,7.2,7.2,199.7,191.1,8.6,15460.2,14790.3,669.8,15757.0,15074.3,682.7
Guyana,8,5,15.5,19.8,1987.0,1991.6,1988.6,1988.4,831.9,890.1,840.8,838.5,110.5,111.9,103.6,103.3,71.0,73.4,72.8,73.3,5.3,4.5,0.8,404.1,340.8,63.3,411.9,347.3,64.5
