Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Tokelau,84,7,29.8,25.6,2014.2,2005.3,2009.0,2007.7,305.7,1451.8,683.2,901.7,34.0,237.6,546.9,655.6,3.0,10.4,24.6,28.9,29.9,27.4,2.5,2246.2,2056.0,190.2,2289.3,2095.5,193.8
Tonga,62,15,351.6,395.6,2002.9,2004.5,2003.6,2004.6,509.4,514.9,512.5,512.3,43.0,43.1,42.4,42.8,9.0,13.4,13.5,13.7,76.5,69.6,6.9,5889.3,5370.1,519.1,6002.4,5473.2,529.1
United States of America,38,10,2075.6,1985.1,2009.4,2003.5,2008.8,2011.5,4241.3,3076.9,3240.3,3786.9,287.0,303.6,265.2,306.5,15.5,104.4,22.7,22.5,488.8,474.8,14.0,37638.1,36585.5,1052.6,38360.8,37287.9,1072.8
Cook Islands,27,7,124.6,140.4,2005.3,2004.0,2004.9,2005.1,755.2,855.3,780.5,770.8,72.0,83.4,76.9,75.9,31.0,23.1,31.1,34.8,33.7,30.8,2.9,2578.8,2358.4,220.4,2628.4,2403.7,224.6
French Polynesia,26,9,788.9,547.4,2003.4,1999.0,2006.0,2006.3,1266.4,3021.4,1229.5,1272.0,112.5,492.4,106.0,121.9,11.0,26.3,18.4,17.7,131.7,122.7,9.0,10142.3,9451.3,691.0,10337.0,9632.8,704.3
New Zealand,20,6,625.6,433.8,2005.8,2005.2,2004.9,2007.2,1576.1,1826.9,1679.6,1648.7,122.0,146.5,112.0,129.8,46.5,92.8,40.6,64.5,142.0,128.4,13.6,10956.5,9925.3,1031.2,11166.9,10115.9,1051.0
Fiji,13,12,383.2,106.4,2006.3,2005.8,2005.4,2010.9,715.1,727.8,743.4,798.9,44.0,57.7,52.8,81.8,10.0,14.2,14.0,19.2,96.4,87.4,9.0,7462.2,6768.8,693.4,7605.4,6898.7,706.7
Samoa,11,2,15.4,12.4,2012.6,2012.5,2012.8,2012.8,1990.3,1389.6,653.6,550.2,268.0,176.2,1085.3,1042.0,42.0,35.8,103.3,99.6,43.3,32.5,10.7,3249.2,2442.7,806.5,3311.6,2489.6,822.0
New Caledonia,10,8,274.1,367.2,2006.4,2007.4,2007.9,2007.8,1407.3,1507.2,1472.3,1464.6,110.5,151.8,144.3,138.5,23.5,44.8,40.6,37.3,51.0,46.5,4.5,3915.8,3578.4,337.4,3991.0,3647.1,343.9
Ecuador,6,6,153.7,145.1,1985.5,1985.5,1990.6,1992.9,11491.7,12505.4,13628.4,13705.8,1149.5,1467.7,1958.8,1914.9,160.5,152.5,170.1,170.2,63.0,61.4,1.6,4729.0,4609.9,119.1,4819.8,4698.4,121.4
