Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Saint Lucia,1,1,1.1,1.1,1976.0,1976.0,1976.0,1976.0,871.4,871.4,871.4,871.4,117.0,117.0,117.0,117.0,5.0,5.0,5.0,5.0,0.4,0.4,0.0,29.2,29.0,0.2,29.8,29.6,0.2
Martinique,1,1,67.9,5.7,2007.0,2007.0,2007.0,2007.0,747.8,747.8,747.8,747.8,42.0,42.0,42.0,42.0,8.0,8.0,8.0,8.0,16.7,15.9,0.8,1295.9,1230.7,65.2,1320.8,1254.3,66.4
Jamaica,1,1,31.8,4.0,2009.0,2009.0,2009.0,2009.0,459.7,459.7,459.7,459.7,36.0,36.0,36.0,36.0,13.0,13.0,13.0,13.0,7.5,6.1,1.4,577.3,471.4,105.9,588.4,480.5,108.0
"Bonaire, Sint Eustatius and Saba",1,1,57.0,6.0,2008.0,2008.0,2008.0,2008.0,660.9,660.9,660.9,660.9,38.0,38.0,38.0,38.0,10.0,10.0,10.0,10.0,14.2,13.1,1.0,1097.1,1015.8,81.3,1118.2,1035.3,82.9
Haiti,1,1,0.2,0.3,1971.0,1971.0,1971.0,1971.0,111.5,111.5,111.5,111.5,35.0,35.0,35.0,35.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.1,2.0,0.0,2.1,2.1,0.0
Honduras,1,1,234.5,23.9,2011.0,2011.0,2011.0,2011.0,1831.6,1831.6,1831.6,1831.6,111.0,111.0,111.0,111.0,12.0,12.0,12.0,12.0,52.2,51.0,1.2,4022.1,3926.2,95.9,4099.3,4001.6,97.7
Belize,1,1,321.5,32.8,2011.0,2011.0,2011.0,2011.0,2510.8,2510.8,2510.8,2510.8,138.0,138.0,138.0,138.0,4.0,4.0,4.0,4.0,68.0,66.0,2.0,5246.5,5091.1,155.4,5347.2,5188.8,158.4
Saint Kitts and Nevis,1,1,65.7,5.4,2010.0,2010.0,2010.0,2010.0,571.2,571.2,571.2,571.2,39.0,39.0,39.0,39.0,9.0,9.0,9.0,9.0,11.3,10.4,0.9,876.8,803.4,73.3,893.6,818.9,74.7
Guadeloupe,1,1,77.3,6.4,2010.0,2010.0,2010.0,2010.0,672.2,672.2,672.2,672.2,37.0,37.0,37.0,37.0,10.0,10.0,10.0,10.0,15.6,14.6,1.0,1210.1,1128.8,81.3,1233.4,1150.5,82.9
Sint Maarten (Dutch part),1,1,60.4,5.0,2010.0,2010.0,2010.0,2010.0,525.2,525.2,525.2,525.2,37.0,37.0,37.0,37.0,9.0,9.0,9.0,9.0,10.2,9.3,0.9,792.3,718.9,73.3,807.5,732.7,74.7
Algeria,1,1,44.6,48.7,2016.0,2016.0,2016.0,2016.0,3876.9,3876.9,3876.9,3876.9,366.0,366.0,366.0,366.0,102.0,102.0,102.0,102.0,8.0,7.3,0.7,617.0,561.5,55.5,628.8,572.2,56.6
