Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
New Zealand,120,55,3592.5,2873.6,2005.1,2007.0,2004.3,2005.9,1215.1,1285.6,1265.9,1269.1,92.5,115.7,108.2,114.0,24.0,60.1,48.8,48.3,604.4,548.7,55.7,46674.4,42412.6,4261.8,47570.6,43227.0,4343.6
American Samoa,86,29,926.6,1039.8,2005.2,2007.1,2006.6,2007.9,667.6,758.9,699.4,689.7,61.5,71.8,65.1,68.5,12.0,30.7,22.2,25.0,198.8,177.1,21.7,15326.5,13667.1,1659.4,15620.8,13929.6,1691.3
Tonga,72,18,512.7,366.2,2007.4,2005.3,2001.8,2007.5,501.8,486.9,512.6,499.8,44.5,40.6,54.2,67.3,11.0,15.2,12.5,15.3,122.9,105.8,17.2,9446.6,8147.8,1298.8,9628.0,8304.3,1323.7
Solomon Islands,34,29,92.8,86.2,2008.7,2008.4,2004.1,1999.9,8027.7,7508.7,2793.1,1986.7,1505.0,1404.1,1201.0,733.6,12.0,18.4,21.7,22.9,91.8,90.7,1.0,6897.7,6818.9,78.8,7030.2,6949.9,80.3
Tuvalu,33,11,113.9,130.2,1999.7,1997.0,2000.3,2001.2,649.9,3383.5,1076.7,1006.7,65.0,427.2,567.0,533.5,37.0,59.8,45.6,42.0,47.7,41.8,5.9,3612.7,3166.3,446.4,3682.1,3227.1,455.0
Australia,32,16,2580.2,632.4,2006.1,2006.6,2003.9,2007.4,1855.8,2467.4,2235.0,2215.0,163.0,226.9,180.9,274.2,15.0,57.3,20.0,33.1,527.5,503.0,24.5,40802.9,38916.7,1886.2,41586.3,39663.9,1922.4
Vanuatu,32,14,473.3,302.5,2004.2,2001.5,2002.4,2007.5,610.0,1530.3,638.7,610.5,48.0,252.6,57.1,57.1,22.5,41.2,19.4,21.2,85.0,72.6,12.5,6558.3,5600.7,957.6,6684.2,5708.3,976.0
New Caledonia,29,21,794.6,442.7,2007.2,2005.5,2003.8,2008.6,741.4,776.3,761.6,774.7,59.0,61.8,57.8,68.6,33.0,29.5,19.0,35.0,166.4,133.5,32.9,12847.5,10339.0,2508.6,13094.2,10537.5,2556.7
China,24,20,2321.9,2060.0,2007.8,2007.0,2007.0,2005.8,4703.9,5221.2,4681.4,4676.9,443.5,663.0,422.8,481.7,25.5,201.2,194.5,199.0,261.0,248.5,12.5,20118.5,19175.9,942.6,20504.8,19544.1,960.7
Wallis and Futuna,24,8,48.0,50.3,2005.8,2005.4,2005.9,2006.2,460.6,479.7,461.3,489.5,44.5,63.1,63.0,66.8,30.5,18.6,33.7,38.1,24.5,17.0,7.5,1858.3,1295.8,562.5,1894.0,1320.7,573.3
Kiribati,15,6,235.0,322.9,2001.0,1999.3,2001.7,2002.1,1226.9,1836.4,1257.3,1241.4,84.0,212.3,110.6,97.9,22.0,53.1,29.3,26.2,52.9,48.9,4.1,4055.9,3751.2,304.7,4133.8,3823.2,310.5
French Polynesia,15,4,677.2,1108.6,2010.9,2009.0,2012.7,2012.8,1951.9,1928.2,1959.5,1959.7,151.0,156.2,162.0,162.0,36.0,30.9,39.9,40.3,108.7,95.3,13.4,8409.3,7377.3,1032.0,8570.8,7519.0,1051.8
Canada,14,5,2012.8,2614.9,2007.1,2007.2,2007.0,2007.0,5212.0,5220.5,5243.9,5243.2,313.0,314.2,324.3,324.1,28.0,22.9,30.6,30.5,339.6,334.7,4.9,26247.0,25879.7,367.4,26750.9,26376.5,374.4
Japan,12,11,1832.3,1483.3,2006.2,2006.1,2005.6,2005.1,4056.2,4818.5,4357.2,4161.5,322.5,495.0,431.5,377.5,54.0,55.8,55.4,62.9,164.9,161.2,3.7,12709.4,12425.4,284.0,12953.4,12663.9,289.5
United States of America,9,7,1031.9,844.8,2003.4,2002.7,2002.8,2006.6,2796.2,3453.8,3033.8,3099.1,164.0,232.7,204.9,231.1,15.0,123.3,81.0,77.8,356.2,349.5,6.7,27509.7,27006.9,502.8,28037.9,27525.5,512.4
Marshall Islands,8,3,174.4,243.8,2002.1,2002.0,2002.1,2002.1,1611.1,1608.5,1615.9,1615.9,114.0,119.2,115.3,115.3,28.5,29.7,49.0,49.0,34.3,29.8,4.5,2630.2,2295.3,335.0,2680.7,2339.3,341.4
Singapore,8,6,1116.2,1827.7,2012.5,2012.3,2012.3,2012.4,4743.4,4793.8,4791.2,4788.1,416.0,428.5,416.0,414.6,34.0,66.8,63.8,62.4,137.0,125.9,11.1,10609.1,9749.7,859.5,10812.8,9936.9,876.0
Papua New Guinea,7,2,29.8,42.0,2001.6,1990.5,2005.5,2005.7,1917.9,2000.8,1917.1,1915.9,201.0,418.8,228.1,224.8,23.0,37.2,30.7,30.5,15.1,13.3,1.9,1136.8,996.8,140.0,1158.6,1016.0,142.7
"Korea, Republic of",6,6,842.4,777.0,2006.7,2006.7,2010.5,2012.7,4859.6,4788.8,5487.0,5464.2,320.0,329.8,362.2,419.9,88.5,173.3,188.2,92.5,74.1,62.5,11.6,5733.7,4837.2,896.5,5843.8,4930.1,913.7
Cook Islands,3,1,19.1,28.0,2010.0,2010.0,2010.0,2010.0,1363.9,1363.9,1326.4,1326.4,121.0,121.0,123.0,123.0,45.0,45.0,41.0,41.0,7.2,5.8,1.4,553.4,445.6,107.7,564.0,454.2,109.8
Samoa,2,1,6.7,6.7,2012.0,2012.0,2012.0,2012.0,669.3,669.3,669.3,669.3,53.0,53.0,53.7,53.7,15.0,15.0,14.1,14.1,1.9,1.6,0.3,147.9,126.0,22.0,150.8,128.4,22.4
"Taiwan, Province of China",2,2,55.2,67.0,1979.5,1979.5,1983.7,1982.7,13491.1,13491.1,15235.0,14380.5,1367.0,1367.0,1991.9,1851.6,485.0,485.0,493.3,491.4,45.5,36.3,9.2,3437.2,2747.2,690.0,3503.2,2799.9,703.3
Panama,2,2,321.2,483.3,2009.5,2009.5,2009.5,2009.5,6750.1,6750.1,6749.8,6749.2,681.0,681.0,680.2,677.7,42.0,42.0,42.2,42.8,34.5,34.2,0.3,2671.4,2650.2,21.2,2722.7,2701.1,21.6
Nauru,1,1,3.4,4.8,2006.0,2006.0,2006.0,2006.0,1317.7,1317.7,1317.7,1317.7,330.0,330.0,330.0,330.0,49.0,49.0,49.0,49.0,3.0,2.6,0.5,228.7,192.8,35.9,233.1,196.5,36.6
Jamaica,1,1,209.5,351.4,2015.0,2015.0,2015.0,2015.0,7028.6,7028.6,7028.6,7028.6,623.0,623.0,623.0,623.0,53.0,53.0,53.0,53.0,22.9,21.6,1.3,1776.0,1674.8,101.2,1810.1,1707.0,103.1
Viet Nam,1,1,64.9,112.5,2011.0,2011.0,2011.0,2011.0,4797.8,4797.8,4797.8,4797.8,350.0,350.0,350.0,350.0,140.0,140.0,140.0,140.0,22.1,18.4,3.7,1714.0,1427.9,286.1,1746.9,1455.3,291.6
United Arab Emirates,1,1,0.2,0.1,1971.0,1971.0,1971.0,1971.0,957.2,957.2,957.2,957.2,18.0,18.0,18.0,18.0,180.0,180.0,180.0,180.0,0.6,0.0,0.6,47.5,3.3,44.2,48.4,3.3,45.1
Philippines,1,1,184.3,316.4,2005.0,2005.0,2005.0,2005.0,6708.4,6708.4,6708.4,6708.4,512.0,512.0,512.0,512.0,34.0,34.0,34.0,34.0,24.0,23.4,0.6,1857.5,1812.2,45.3,1893.2,1847.0,46.1
Namibia,1,1,4.4,2.2,2002.0,2002.0,2002.0,2002.0,13476.6,13476.6,13476.6,13476.6,1905.0,1905.0,1905.0,1905.0,650.0,650.0,650.0,650.0,8.6,7.6,1.0,648.0,570.9,77.1,660.5,581.9,78.6
Ecuador,1,1,0.0,0.0,1971.0,1971.0,1971.0,1971.0,71.7,71.7,71.7,71.7,43.0,43.0,43.0,43.0,12.0,12.0,12.0,12.0,0.1,0.0,0.0,3.8,3.0,0.8,3.9,3.1,0.8
Indonesia,1,1,71.4,22.8,1982.0,1982.0,1982.0,1982.0,5066.6,5066.6,5066.6,5066.6,414.0,414.0,414.0,414.0,23.0,23.0,23.0,23.0,23.4,23.4,0.0,1810.7,1807.3,3.4,1845.4,1842.0,3.5
Senegal,1,1,0.0,0.0,1980.0,1980.0,1980.0,1980.0,36.6,36.6,36.6,36.6,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.7,1.6,0.1,1.7,1.6,0.1
Hong Kong,1,1,32.7,35.8,2017.0,2017.0,2017.0,2017.0,4482.8,4482.8,4482.8,4482.8,371.0,371.0,371.0,371.0,8.0,8.0,8.0,8.0,7.0,6.9,0.0,537.2,534.2,3.0,547.5,544.4,3.1
