Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,185,32,2978.2,3858.0,2004.6,2007.1,2006.6,2006.3,1143.1,1146.3,1082.8,1081.5,78.0,84.8,108.6,107.5,23.0,25.6,26.1,26.2,611.4,564.9,46.5,47098.1,43587.5,3510.6,48002.4,44424.4,3578.0
Chemical tanker,101,23,3649.0,6034.3,2010.6,2011.7,2013.0,2013.0,624.2,2420.2,2574.9,2603.9,83.0,212.0,364.9,365.8,31.0,57.7,48.9,49.2,548.5,485.6,63.0,42390.6,37552.9,4837.7,43204.5,38273.9,4930.6
General cargo,75,17,1009.3,1203.9,2004.1,2003.9,2005.5,2005.5,1164.7,1779.9,1227.1,1285.0,98.0,190.4,201.1,205.0,22.0,44.2,46.4,45.4,179.7,167.8,11.9,13818.7,12925.5,893.2,14084.0,13173.7,910.4
Miscellaneous - fishing,53,41,233.9,183.7,2005.3,2003.8,2001.2,2000.2,9396.6,13771.8,10637.0,10557.4,1192.0,1745.3,2465.7,2780.1,69.0,818.1,733.7,566.9,270.8,193.4,77.5,20335.8,14519.7,5816.1,20726.2,14798.4,5927.8
Cruise,48,30,3386.3,323.9,1999.0,2000.6,1998.7,1998.7,766.4,773.9,990.5,954.7,54.0,54.3,80.4,77.4,8.0,10.5,11.4,12.0,725.1,675.2,50.0,56147.7,52278.6,3869.2,57225.8,53282.3,3943.5
Liquefied gas tanker,47,6,282.9,291.4,2010.2,2010.2,2010.2,2010.2,1418.5,1614.8,1357.4,1363.4,134.0,146.3,157.2,157.5,23.0,30.4,45.3,46.2,117.1,89.8,27.3,8954.3,6900.9,2053.3,9126.2,7033.4,2092.8
Bulk carrier,30,28,3014.9,4366.2,2008.3,2008.2,2006.7,2006.7,4203.9,3723.2,3790.3,3752.8,312.5,326.5,352.1,356.7,109.5,152.6,126.4,131.2,257.4,246.8,10.6,19902.8,19095.5,807.3,20284.9,19462.2,822.8
Vehicle,27,24,3762.0,1186.9,2006.9,2007.2,2007.4,2007.2,3948.3,2957.8,2865.5,2889.7,231.0,202.8,238.4,237.4,17.0,26.4,27.5,27.2,259.1,252.0,7.1,20066.5,19519.6,546.9,20451.8,19894.4,557.4
Service - tug,16,9,19.4,15.9,1985.1,1987.2,2013.7,2014.3,835.0,1263.1,2301.2,2347.1,206.0,280.8,189.1,186.4,119.0,793.0,933.4,945.6,12.9,6.9,6.0,968.3,521.4,446.9,986.9,531.4,455.5
Oil tanker,11,8,734.8,1126.7,2007.5,2007.9,2007.8,2007.6,1162.6,2967.2,2417.2,2391.7,111.0,266.8,344.4,332.2,56.0,57.4,60.7,61.0,114.3,102.2,12.1,8839.2,7906.0,933.2,9008.9,8057.8,951.1
Service - other,9,8,575.0,195.5,2003.3,2002.0,2012.4,2010.8,2200.9,3799.4,5259.3,4180.0,263.0,1084.2,1439.0,1550.1,93.0,108.7,123.2,124.3,168.9,167.1,1.7,12919.4,12788.1,131.3,13167.5,13033.7,133.8
Refrigerated bulk,3,3,91.1,110.7,1989.0,1989.0,1997.2,1995.6,12373.2,11881.6,12186.9,12224.7,1580.0,1621.3,1621.5,1610.9,33.0,68.0,62.4,57.9,68.2,65.7,2.5,5168.3,4977.2,191.0,5267.5,5072.8,194.7
Ferry-RoPax,2,2,2.4,0.7,1989.5,1989.5,1981.2,1984.7,1489.4,1489.4,1081.0,925.6,178.0,178.0,233.3,209.6,2707.5,2707.5,3607.1,3221.3,26.0,1.7,24.3,1952.7,129.7,1823.0,1990.2,132.2,1858.0
Ferry-pax only,1,1,0.1,0.0,2016.0,2016.0,2016.0,2016.0,423.9,423.9,423.9,423.9,25.0,25.0,25.0,25.0,437.0,437.0,437.0,437.0,0.8,0.1,0.7,59.8,10.6,49.2,61.0,10.8,50.2
