Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
New Zealand,108,27,2582.2,2110.1,2004.1,2004.4,2002.1,2005.1,1152.3,1290.4,1171.5,1173.2,88.0,108.9,85.6,90.5,20.0,45.8,24.0,30.3,494.0,467.6,26.4,38167.2,36154.8,2012.4,38900.0,36849.0,2051.0
New Caledonia,95,47,2072.7,1699.3,2005.1,2004.3,2005.4,2008.6,713.7,967.5,894.9,1027.5,61.0,199.7,215.4,335.2,23.0,142.5,31.1,44.7,393.4,351.5,41.9,30351.8,27149.8,3202.0,30934.6,27671.1,3263.5
Solomon Islands,62,45,1032.2,1324.5,2008.1,2008.8,2007.6,2008.2,1584.6,8525.8,1412.9,1258.8,224.0,901.6,259.9,177.8,51.5,735.5,195.6,121.0,285.5,191.5,94.0,21729.4,14625.2,7104.2,22146.6,14906.0,7240.6
Tonga,60,13,299.7,232.0,2007.0,2003.3,2002.1,2004.8,503.0,487.1,480.7,466.4,45.0,45.9,44.8,43.6,22.5,93.4,23.6,30.6,92.3,70.6,21.7,7067.6,5434.3,1633.3,7203.3,5538.6,1664.7
Australia,39,25,1364.9,1129.9,2005.5,2003.0,2005.0,2010.5,2202.7,2120.2,2028.6,2230.1,194.0,225.9,165.8,205.7,32.0,300.6,71.0,111.1,349.3,299.4,49.9,26930.6,23146.6,3783.9,27447.6,23591.1,3856.6
Vanuatu,35,15,568.4,342.1,1998.7,2002.5,2002.1,2003.0,559.3,873.4,601.1,600.4,48.0,116.1,47.1,56.2,22.0,20.4,22.1,35.7,113.2,95.4,17.8,8740.8,7369.2,1371.6,8908.6,7510.7,1398.0
Kiribati,26,7,373.0,434.2,2009.8,2011.4,2012.6,2012.7,1242.4,1303.7,1244.6,1243.3,92.5,109.8,89.0,88.5,23.5,62.9,33.4,33.0,95.3,88.7,6.6,7332.0,6835.3,496.7,7472.7,6966.5,506.2
Japan,23,22,4041.0,2440.9,2006.9,2006.9,2007.4,2006.6,4083.2,4111.4,4093.4,4117.9,286.0,298.9,287.0,308.0,44.0,101.4,63.0,119.0,288.8,281.0,7.8,22354.0,21759.9,594.1,22783.2,22177.7,605.5
Tuvalu,22,7,55.5,58.9,1999.4,1995.1,2004.2,2005.6,650.3,1386.4,805.1,716.3,61.0,269.1,285.4,172.8,31.0,124.6,84.0,59.5,27.9,22.5,5.4,2111.4,1708.7,402.7,2151.9,1741.5,410.5
China,20,17,1587.8,1879.0,2008.8,2008.2,2007.3,2005.0,4769.0,4832.5,4731.4,4285.0,386.5,569.7,671.6,484.1,83.5,105.7,107.2,90.0,163.3,156.7,6.6,12592.2,12090.9,501.2,12834.0,12323.1,510.9
Wallis and Futuna,19,5,42.6,50.0,2006.7,2005.0,2004.6,2004.9,428.2,444.2,693.0,687.1,42.0,39.2,229.7,224.2,28.0,75.2,34.1,32.6,23.0,15.6,7.4,1753.2,1200.9,552.3,1786.9,1224.0,562.9
Papua New Guinea,17,7,395.4,463.9,2004.2,2005.0,2002.2,2003.3,1987.1,1996.4,1994.2,2003.4,163.0,169.7,159.8,162.9,34.0,45.3,43.2,44.7,75.6,67.1,8.5,5800.7,5153.6,647.1,5912.0,5252.5,659.5
"Korea, Republic of",16,11,1420.2,2224.5,2006.8,2003.8,2012.7,2013.0,4501.6,7683.5,4598.2,4589.8,359.5,912.6,416.7,406.3,37.5,200.1,45.3,41.5,205.2,195.0,10.3,15846.7,15058.2,788.5,16151.0,15347.4,803.6
American Samoa,13,12,383.2,106.4,2006.3,2005.8,2005.4,2010.9,715.1,727.8,743.4,798.9,44.0,57.7,52.8,81.8,10.0,14.2,14.0,19.2,96.4,87.4,9.0,7462.2,6768.8,693.4,7605.4,6898.7,706.7
Singapore,11,8,1553.0,2543.8,2011.8,2011.4,2011.9,2012.0,4762.0,4735.9,4758.4,4759.8,399.0,401.6,401.4,401.5,47.0,54.8,51.6,51.7,207.0,198.0,8.9,16031.5,15339.2,692.3,16339.3,15633.7,705.6
Marshall Islands,6,5,159.8,180.4,1996.8,1994.4,2001.7,2003.1,11998.7,21453.8,3734.3,3420.4,1605.0,3609.4,2179.5,2056.5,32.0,41.8,36.7,33.3,94.6,93.2,1.4,7156.0,7052.1,104.0,7293.4,7187.5,106.0
