Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Spain,88,43,1998.6,2636.8,1998.2,2001.6,2000.4,2000.0,1463.6,1531.5,1506.4,1478.5,141.0,206.5,168.7,170.2,34.0,42.4,52.8,55.2,340.8,295.4,45.3,26184.9,22727.1,3457.8,26687.6,23163.5,3524.1
Mauritania,42,18,245.5,300.3,2005.0,2004.4,2005.4,2005.3,508.8,450.9,495.1,491.2,49.0,64.4,72.3,73.3,95.0,83.1,102.2,103.6,85.7,46.5,39.2,6503.9,3558.1,2945.9,6628.8,3626.4,3002.4
Morocco,41,19,1630.0,1967.9,2002.3,2001.6,2003.2,2003.2,1650.3,1638.7,1712.2,1717.1,136.0,160.8,155.5,158.4,15.0,41.3,20.9,21.6,230.7,213.7,17.1,17776.4,16480.0,1296.4,18117.7,16796.4,1321.3
Senegal,34,28,109.5,102.2,1999.6,2000.9,2002.9,2004.9,128.6,736.7,247.3,333.1,34.0,134.7,72.2,78.8,47.5,125.8,253.1,315.7,54.1,25.3,28.8,4127.3,1926.1,2201.2,4206.6,1963.1,2243.5
Sierra Leone,14,7,82.9,100.0,1998.4,2002.7,2000.4,2001.5,489.3,527.9,491.8,492.3,50.5,110.8,60.2,70.6,32.5,40.9,39.6,31.6,20.0,14.3,5.7,1528.7,1095.0,433.7,1558.0,1116.0,442.0
Togo,8,7,204.8,322.5,2008.0,2008.3,2008.9,2009.0,1593.4,2157.5,2354.3,2339.3,154.0,176.2,184.2,183.0,56.5,157.6,589.9,581.5,50.8,27.9,22.9,3884.7,2140.7,1744.0,3959.3,2181.8,1777.5
Gibraltar,8,4,258.1,431.5,2006.6,2007.2,2007.1,2007.2,1700.8,1800.6,1775.7,1777.0,221.5,207.2,234.9,235.5,8.0,7.2,8.9,9.0,32.2,31.6,0.6,2489.6,2444.9,44.7,2537.4,2491.8,45.6
Cabo Verde,8,5,37.3,52.9,2001.6,2004.4,2005.0,2005.2,432.7,518.2,519.9,522.8,33.5,59.5,55.8,55.0,8.0,11.3,10.3,9.8,7.6,6.5,1.1,583.3,502.5,80.8,594.5,512.2,82.4
Côte d'Ivoire,6,6,125.6,103.4,1999.8,1999.8,2008.4,2002.4,1231.4,1298.3,1177.8,1203.1,206.5,240.3,166.2,269.6,67.0,57.3,32.6,55.3,23.7,22.5,1.2,1829.8,1737.9,92.0,1865.0,1771.2,93.8
Portugal,5,5,122.8,197.4,2006.8,2006.8,2011.0,2011.1,1724.7,1708.0,1697.1,1695.4,162.0,184.2,170.2,169.9,76.0,82.8,76.5,75.4,19.4,13.7,5.7,1491.3,1057.1,434.2,1519.9,1077.4,442.6
Guinea-Bissau,5,5,18.6,23.4,2002.4,2002.4,2000.1,1999.9,312.8,563.7,292.7,285.7,80.0,71.0,61.0,60.7,38.0,78.2,109.7,112.2,10.1,5.3,4.8,767.1,403.4,363.7,781.8,411.1,370.7
Guinea,4,4,47.9,50.0,2000.8,2000.8,2001.0,2003.8,469.8,648.0,470.5,481.2,42.0,146.2,63.4,70.7,40.0,40.5,48.7,54.2,7.0,5.8,1.1,534.2,446.0,88.3,544.5,454.5,90.0
Brazil,3,3,152.3,255.9,2009.7,2009.7,2008.7,2008.3,2508.3,2423.9,2663.7,2696.3,174.0,191.3,223.3,227.7,94.0,102.7,131.5,135.1,14.8,13.5,1.3,1139.3,1042.8,96.5,1161.2,1062.9,98.3
Algeria,2,2,40.8,53.3,2009.5,2009.5,2009.6,2009.6,2040.1,2040.1,2033.5,2032.7,273.5,273.5,277.8,277.2,148.5,148.5,149.2,149.1,10.0,8.1,1.9,763.4,621.6,141.8,778.1,633.6,144.5
