Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Spain,61,29,806.0,1102.7,1997.5,2000.0,1998.6,1998.1,1612.1,1368.1,1410.6,1416.2,136.0,125.9,149.0,155.3,171.0,278.7,227.0,199.9,262.2,178.9,83.3,19983.6,13728.5,6255.1,20367.3,13992.1,6375.2
Mauritania,55,18,342.0,434.3,1999.2,2001.8,1999.6,1999.7,364.4,461.3,386.0,385.4,32.0,79.5,73.7,72.4,106.0,90.6,121.6,124.4,154.1,79.3,74.8,11678.2,6050.1,5628.1,11902.5,6166.3,5736.2
Senegal,47,40,142.4,189.7,2003.8,2004.4,2007.3,2007.7,121.1,277.0,171.7,168.4,14.0,63.1,78.6,70.1,44.0,90.4,71.3,74.6,64.2,26.2,38.0,4905.0,2005.6,2899.4,4999.2,2044.1,2955.0
Liberia,21,7,441.5,539.2,2004.7,2007.1,2005.4,2005.3,704.6,750.0,735.3,740.2,53.0,117.9,101.9,112.7,101.0,96.9,128.7,130.8,90.0,57.1,32.9,6973.3,4421.0,2552.2,7107.2,4505.9,2601.2
Sierra Leone,18,14,185.0,225.3,2004.7,2004.8,2004.6,2005.1,506.9,561.0,510.4,508.5,39.5,166.5,39.1,38.6,94.0,115.2,172.1,175.2,54.8,31.0,23.8,4222.4,2389.2,1833.3,4303.5,2435.1,1868.4
Togo,16,11,195.0,289.8,2004.1,2006.6,2007.4,2006.9,1543.4,1473.2,1380.2,1421.7,174.0,313.9,211.3,206.9,83.0,125.0,145.8,147.6,78.5,48.2,30.2,5961.4,3688.4,2273.0,6075.8,3759.2,2316.6
Morocco,14,10,284.3,350.9,2005.3,2005.4,2004.8,2004.7,1626.4,1788.9,1863.3,1839.0,151.0,175.1,190.9,187.9,161.0,161.4,157.2,158.5,73.7,57.0,16.7,5638.8,4388.0,1250.8,5747.0,4472.2,1274.8
Guinea,11,10,156.5,209.8,2002.5,2003.2,2003.1,2003.2,505.3,594.0,594.5,647.9,45.0,68.5,77.7,88.3,92.0,90.8,71.7,67.9,36.3,23.3,13.1,2789.5,1795.7,993.9,2843.1,1830.1,1012.9
Guinea-Bissau,8,5,10.2,12.6,1997.2,1997.4,1995.7,1995.0,255.8,966.5,277.5,266.1,30.0,158.2,71.5,55.1,31.0,89.4,52.4,47.8,6.7,4.6,2.0,504.7,352.1,152.6,514.4,358.9,155.5
Algeria,7,4,133.7,205.9,2006.6,2005.5,2006.3,2006.0,1893.3,1893.1,1883.6,1882.7,174.0,177.1,176.3,178.3,97.0,109.9,89.5,91.1,29.6,27.8,1.7,2281.4,2150.5,130.9,2325.2,2191.8,133.4
