Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Solomon Islands,9,2,61.2,79.5,2000.8,2000.0,2000.4,2000.2,724.2,2133.2,985.8,1078.5,80.0,279.0,209.7,241.6,135.0,81.0,114.1,101.5,14.9,11.5,3.4,1136.7,880.6,256.1,1158.6,897.5,261.0
Marshall Islands,7,6,65.4,58.9,2009.1,2008.7,2009.7,2008.9,1129.5,6421.5,5866.4,7088.5,266.0,1114.2,3088.9,2951.3,36.0,35.4,30.2,30.6,13.3,12.4,1.0,1000.1,928.4,71.7,1019.3,946.2,73.1
"Korea, Republic of",2,2,29.6,37.4,2011.5,2011.5,2010.2,2009.8,3879.8,3879.8,4109.3,4235.5,461.0,461.0,488.3,498.0,72.0,72.0,97.7,106.9,10.9,9.5,1.4,824.6,722.0,102.6,840.4,735.8,104.6
China,2,2,76.4,115.5,2014.5,2014.5,2013.9,2013.7,3121.4,3121.4,3118.4,3117.4,303.0,303.0,289.6,284.7,103.0,103.0,115.3,119.7,9.2,8.7,0.5,711.8,674.2,37.6,725.4,687.1,38.3
Micronesia (Federated States of),2,2,16.8,10.3,2016.0,2016.0,2016.0,2015.9,5376.2,5376.2,5376.2,5381.3,796.5,796.5,802.0,807.5,13.5,13.5,13.7,14.0,7.3,7.1,0.2,548.6,535.0,13.6,559.2,545.3,13.9
Philippines,1,1,7.9,9.6,1978.0,1978.0,1978.0,1978.0,5880.8,5880.8,5880.8,5880.8,1047.0,1047.0,1047.0,1047.0,9.0,9.0,9.0,9.0,8.5,8.3,0.1,635.2,624.2,10.9,647.4,636.2,11.1
Singapore,1,1,65.7,101.7,2007.0,2007.0,2007.0,2007.0,3831.1,3831.1,3831.1,3831.1,303.0,303.0,303.0,303.0,2.0,2.0,2.0,2.0,8.3,8.3,0.0,643.6,643.3,0.4,656.0,655.6,0.4
Fiji,1,1,3.4,4.8,2006.0,2006.0,2006.0,2006.0,1317.7,1317.7,1317.7,1317.7,330.0,330.0,330.0,330.0,49.0,49.0,49.0,49.0,3.0,2.6,0.5,228.7,192.8,35.9,233.1,196.5,36.6
Australia,1,1,16.7,22.7,2011.0,2011.0,2011.0,2011.0,1754.5,1754.5,1754.5,1754.5,155.0,155.0,155.0,155.0,47.0,47.0,47.0,47.0,3.3,3.1,0.2,253.3,235.8,17.5,258.2,240.3,17.9
Kiribati,1,1,2.1,2.2,2008.0,2008.0,2008.0,2008.0,863.2,863.2,863.2,863.2,65.0,65.0,65.0,65.0,531.0,531.0,531.0,531.0,1.6,0.8,0.8,123.6,60.5,63.1,126.0,61.7,64.3
Tuvalu,1,1,11.2,8.9,2013.0,2013.0,2013.0,2013.0,5165.4,5165.4,5165.4,5165.4,374.0,374.0,374.0,374.0,8.0,8.0,8.0,8.0,0.6,0.6,0.0,45.3,44.4,0.9,46.2,45.2,1.0
