Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Malaysia,432,193,3454.4,3967.6,2007.2,2007.3,2006.0,2005.0,462.1,1249.1,1070.7,1061.7,58.5,267.1,308.9,341.8,35.0,188.8,83.2,76.2,901.4,647.5,253.9,67022.2,47918.5,19103.7,68309.0,48838.6,19470.5
Singapore,98,66,1396.9,1598.4,2007.8,2006.8,2006.0,2006.0,736.6,913.6,742.5,719.5,93.5,220.3,189.9,184.5,23.5,107.2,63.1,67.0,271.6,197.0,74.6,20775.1,15097.6,5677.5,21173.9,15387.5,5786.5
Indonesia,70,63,1353.3,2173.6,2006.0,2006.3,2004.6,2004.6,1056.6,1191.7,1275.5,1306.8,111.0,196.2,240.4,254.8,46.5,78.1,55.1,53.8,197.2,155.8,41.4,15141.6,11969.0,3172.6,15432.3,12198.8,3233.5
Japan,69,17,16231.9,13329.9,2007.8,2005.8,2009.0,2008.4,2413.1,2592.8,2734.7,2771.9,164.0,196.9,203.8,208.1,23.0,21.1,46.7,47.2,1709.2,1582.2,127.0,106026.5,97264.5,8761.9,108062.2,99132.0,8930.2
China,54,38,2204.4,2364.6,2007.8,2007.0,2009.2,2009.5,1620.4,1806.1,2014.4,1867.3,146.0,203.4,227.9,237.6,23.5,60.9,45.4,41.4,328.1,302.5,25.6,24061.5,22107.0,1954.5,24523.5,22531.5,1992.0
Philippines,52,24,1217.1,1003.5,2006.4,2005.2,1998.0,1991.8,754.3,1176.7,1044.0,1273.9,58.5,86.8,88.1,103.6,26.0,217.6,178.7,234.5,181.6,107.2,74.4,12907.8,8016.2,4891.6,13155.6,8170.1,4985.5
Thailand,32,26,1400.6,2504.2,2006.7,2006.5,2006.2,2006.2,1159.9,1256.9,1240.8,1237.1,102.5,122.3,137.1,138.0,42.0,82.1,72.8,71.7,143.5,103.8,39.7,11091.6,8028.6,3063.0,11304.5,8182.7,3121.8
"Taiwan, Province of China",29,17,3963.3,2880.9,2010.1,2010.9,2005.7,2006.4,1305.6,1473.5,2875.8,2654.4,114.0,141.0,521.4,486.1,22.0,25.0,19.9,19.7,374.7,366.5,8.2,23954.2,23331.5,622.7,24414.1,23779.4,634.7
Viet Nam,16,16,305.7,415.3,2004.9,2004.9,2003.6,2003.8,1004.8,1884.7,1612.7,1509.1,105.0,417.5,427.4,313.9,100.5,108.8,117.1,128.2,54.8,44.7,10.1,4170.6,3409.6,761.0,4250.7,3475.1,775.6
Hong Kong,14,10,1194.0,1066.7,2005.1,2005.6,2009.8,2009.1,1509.9,2359.2,3899.1,3050.8,187.0,213.2,501.2,445.8,12.5,46.6,18.4,19.9,139.9,134.6,5.3,9397.7,8998.5,399.3,9578.2,9171.2,406.9
Australia,13,13,2845.7,4863.0,2008.0,2008.0,2008.1,2008.2,4021.5,4038.8,4071.8,4212.8,363.0,381.6,401.6,416.1,45.0,67.8,66.7,69.4,252.4,223.5,28.9,19549.9,17308.8,2241.1,19925.3,17641.2,2284.1
