Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Service - tug,177,68,204.8,192.5,2010.6,2010.1,2010.0,2009.9,540.8,1166.9,827.8,757.6,96.0,336.5,494.0,462.4,55.0,241.4,510.6,518.7,151.8,94.4,57.4,11400.6,7088.4,4312.2,11619.5,7224.5,4395.0
General cargo,118,86,1516.2,2026.5,2004.7,2005.6,2006.3,2006.2,1082.1,1275.1,1407.2,1385.5,111.0,142.1,234.0,232.5,54.5,77.9,81.3,80.8,311.2,270.3,40.9,23855.5,20774.6,3080.9,24313.6,21173.5,3140.1
Container,114,26,1824.7,2323.2,2001.9,2005.0,2003.8,2003.5,873.8,1106.2,1198.4,1200.1,67.0,91.7,141.3,142.8,20.0,22.7,39.5,40.8,404.6,349.1,55.4,31095.5,26889.1,4206.4,31692.5,27405.3,4287.2
Chemical tanker,97,28,715.4,1104.2,2008.9,2007.2,2009.4,2009.4,891.7,1462.4,1284.0,1324.5,94.0,129.1,153.1,154.5,23.0,50.5,50.7,52.0,232.5,183.4,49.1,17792.4,14087.7,3704.7,18134.0,14358.2,3775.8
Oil tanker,88,64,7692.9,14147.7,2004.2,2004.7,2006.9,2006.9,935.6,1667.0,1900.0,1902.1,102.0,163.6,306.3,306.4,33.0,56.3,61.9,62.4,707.5,575.5,132.1,54775.2,44563.1,10212.2,55826.9,45418.7,10408.2
Liquefied gas tanker,87,10,23502.7,18387.8,2007.1,1998.8,2008.3,2007.8,2409.9,2803.1,2892.9,2897.0,160.0,191.6,287.1,277.9,23.0,59.9,45.6,49.6,2401.9,2212.3,189.6,147893.1,135163.7,12729.4,150732.7,137758.8,12973.9
Offshore,65,37,195.1,154.0,2011.8,2012.0,2010.0,2009.5,654.6,2525.5,989.3,1036.3,119.0,766.2,1204.5,1166.3,91.0,468.7,511.6,528.5,209.7,137.8,71.9,15747.3,10346.0,5401.3,16049.7,10544.7,5505.0
Bulk carrier,58,52,1432.2,2394.4,2006.1,2006.4,2006.0,2005.9,970.2,1257.8,1252.6,1248.8,98.5,212.8,440.5,480.1,45.5,86.2,95.4,94.0,170.7,148.9,21.8,13175.7,11504.5,1671.2,13428.7,11725.4,1703.3
Ro-Ro,37,8,29.6,28.2,2012.3,2009.8,2005.7,2007.8,202.1,669.4,659.3,516.1,30.0,121.6,147.9,168.8,43.0,174.0,113.8,121.1,83.4,26.0,57.4,6268.7,1960.5,4308.2,6389.0,1998.1,4391.0
Vehicle,31,16,1388.9,435.2,2010.5,2006.2,2009.5,2009.0,701.9,1124.1,928.8,968.4,48.0,75.5,85.0,90.2,14.0,15.8,21.2,20.9,97.5,90.8,6.6,7551.6,7036.8,514.8,7696.6,7171.9,524.7
Cruise,17,11,377.2,49.1,2000.4,2002.5,1997.8,1997.1,388.1,530.7,666.1,729.8,32.0,36.2,62.7,65.5,10.0,24.5,67.5,71.8,66.8,45.1,21.7,5157.7,3477.9,1679.7,5256.7,3544.7,1712.0
Service - other,12,10,43.7,15.1,2006.7,2008.1,2000.2,2000.3,619.5,1203.4,2930.2,2134.0,80.5,282.6,1056.0,899.4,154.5,226.6,48.7,104.1,25.2,20.0,5.2,1894.0,1500.1,393.9,1930.4,1528.9,401.5
Ferry-RoPax,2,2,4.2,2.0,2008.0,2008.0,2013.4,2012.4,1254.8,1254.8,1419.1,1376.1,198.5,198.5,218.8,215.2,188.0,188.0,275.5,259.9,4.7,2.4,2.3,352.1,180.0,172.1,358.8,183.4,175.4
Miscellaneous - fishing,1,1,0.1,0.1,1995.0,1995.0,1995.0,1995.0,447.0,447.0,447.0,447.0,120.0,120.0,120.0,120.0,116.0,116.0,116.0,116.0,0.5,0.3,0.2,34.8,20.7,14.1,35.5,21.1,14.4
Ferry-pax only,1,1,1.5,1.4,2018.0,2018.0,2018.0,2018.0,2548.8,2548.8,2548.8,2548.8,68.0,68.0,68.0,68.0,3232.0,3232.0,3232.0,3232.0,5.3,0.2,5.1,399.1,15.3,383.7,406.7,15.6,391.1
