Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Service - tug,183,69,247.2,232.9,2010.6,2010.0,2010.5,2010.4,542.1,1167.0,949.1,875.8,160.0,345.6,769.8,740.2,27.0,111.5,125.4,121.0,175.4,143.2,32.1,13166.0,10754.3,2411.7,13418.8,10960.8,2458.0
General cargo,123,89,1921.7,2586.1,2004.9,2005.5,2006.8,2006.8,1586.8,1644.1,1727.4,1719.1,144.0,152.7,208.1,208.0,64.0,99.8,154.1,155.4,379.2,298.9,80.4,29068.6,22981.7,6086.9,29626.7,23423.0,6203.7
Container,112,25,1546.5,1967.5,2002.1,2004.8,2003.4,2003.3,928.0,914.5,1048.6,1049.5,64.0,69.5,114.4,113.6,14.0,14.9,26.2,26.5,339.1,290.2,48.9,26080.3,22350.2,3730.1,26581.1,22779.3,3801.8
Chemical tanker,97,28,696.2,1061.6,2008.9,2007.2,2010.0,2010.0,1031.4,1273.5,1249.5,1273.4,85.0,94.5,126.9,128.8,28.0,30.9,35.3,36.1,202.8,165.9,37.0,15548.9,12736.8,2812.1,15847.4,12981.4,2866.1
Oil tanker,93,68,7510.0,13829.2,2004.2,2004.9,2005.8,2005.8,1125.7,1607.8,1741.0,1743.9,123.0,191.3,306.7,307.9,45.0,60.8,63.6,63.4,659.2,574.2,85.0,51031.1,44459.3,6571.8,52010.9,45312.9,6698.0
Liquefied gas tanker,86,10,20961.6,16091.4,2007.5,1998.8,2008.0,2007.6,2401.2,2993.2,2595.7,2555.7,152.0,210.8,179.4,180.1,60.0,48.0,144.6,132.2,2156.4,1715.2,441.2,134586.9,104301.5,30285.4,137171.0,106304.1,30866.9
Offshore,71,41,177.0,152.6,2012.1,2012.7,2011.3,2010.4,710.5,1751.3,984.4,1145.4,107.0,538.0,924.6,797.3,35.0,245.4,323.7,329.7,167.4,117.0,50.4,12569.3,8782.9,3786.4,12810.6,8951.5,3859.1
Bulk carrier,56,50,2245.6,3834.6,2005.6,2005.8,2005.2,2005.0,1792.7,1851.0,2012.0,2040.3,169.5,175.7,228.1,226.8,85.5,131.8,180.6,181.3,216.4,175.4,41.0,16713.7,13561.3,3152.4,17034.6,13821.6,3213.0
Ro-Ro,37,8,108.8,79.2,2012.3,2009.8,2003.5,2005.2,407.2,1238.7,2421.5,1451.1,93.0,187.2,322.7,303.3,21.0,45.8,44.6,57.3,72.5,53.6,18.9,5480.7,4059.7,1421.1,5586.0,4137.6,1448.3
Vehicle,30,16,1681.0,508.3,2010.5,2006.2,2010.3,2009.8,1020.9,1327.7,1158.1,1170.6,58.0,88.6,96.5,98.7,4.0,5.4,5.4,5.5,112.6,110.2,2.3,8719.8,8538.1,181.7,8887.2,8702.0,185.2
Cruise,18,11,378.0,50.1,2001.1,2002.5,2001.2,1999.5,307.1,675.6,620.7,689.5,26.5,48.0,72.2,84.1,11.0,16.1,18.3,24.1,73.2,62.8,10.4,5662.6,4857.5,805.0,5771.3,4950.8,820.5
Service - other,13,10,29.0,14.4,2007.3,2008.1,2004.0,2006.4,839.8,1634.1,1879.8,1948.1,197.0,391.7,855.5,855.8,20.0,60.4,20.8,19.6,20.6,18.7,1.8,1543.3,1405.7,137.5,1572.9,1432.7,140.2
Ferry-RoPax,2,2,10.9,5.2,2008.0,2008.0,2012.9,2011.7,3582.8,3582.8,3677.6,3652.8,1010.5,1010.5,1213.1,1164.0,45.0,45.0,28.3,32.4,12.5,12.0,0.5,935.0,899.1,35.8,952.9,916.4,36.5
Miscellaneous - fishing,1,1,0.0,0.0,1995.0,1995.0,1995.0,1995.0,96.9,96.9,96.9,96.9,16.0,16.0,16.0,16.0,32.0,32.0,32.0,32.0,0.1,0.0,0.1,6.9,3.0,3.9,7.0,3.1,4.0
Ferry-pax only,1,1,3.5,3.2,2018.0,2018.0,2018.0,2018.0,6001.5,6001.5,6001.5,6001.5,1608.0,1608.0,1608.0,1608.0,13.0,13.0,13.0,13.0,3.3,3.3,0.0,247.5,246.0,1.5,252.2,250.8,1.5
