Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Egypt,293,153,4439.2,4746.9,2002.6,2006.5,2009.0,2009.5,368.9,397.4,430.6,419.2,36.0,65.8,83.0,72.0,25.0,51.7,44.3,47.2,693.0,541.0,152.1,53079.1,41466.4,11612.7,54098.2,42262.6,11835.7
Saudi Arabia,206,132,7447.0,8548.3,2006.0,2006.9,2007.8,2007.5,601.2,712.9,697.9,716.0,47.0,78.4,91.3,111.9,16.0,41.0,30.8,39.2,740.7,667.4,73.4,57323.0,51665.6,5657.3,58423.6,52657.6,5765.9
Turkey,80,50,2796.2,3858.5,2002.4,2002.6,2007.2,2007.0,1045.1,1168.8,1043.1,1062.8,108.5,119.9,110.5,115.8,14.0,86.2,93.4,121.0,348.0,305.5,42.5,26918.6,23632.2,3286.5,27435.5,24085.9,3349.6
Spain,68,40,7303.1,7221.8,2006.8,2007.5,2010.6,2010.8,2270.1,2314.4,2259.3,2339.2,155.5,175.3,163.9,174.0,13.0,37.7,25.8,37.2,769.1,752.6,16.5,59214.5,57936.4,1278.1,60351.4,59048.8,1302.6
United Arab Emirates,31,30,2780.1,3601.0,2006.3,2006.7,2006.2,2007.7,2704.7,2763.9,2789.3,2784.0,218.0,228.8,223.7,246.3,20.0,41.4,40.5,49.2,362.9,348.3,14.6,28096.8,26968.6,1128.2,28636.2,27486.4,1149.8
Lebanon,29,18,1172.0,433.5,2005.1,2005.1,2007.5,2007.0,715.1,724.5,732.5,733.4,69.0,73.9,69.5,70.1,10.0,14.2,10.6,11.1,67.4,61.4,6.0,5218.3,4752.4,465.9,5318.5,4843.7,474.8
Israel,27,26,273.6,261.1,2007.3,2008.0,2009.3,2008.9,190.8,284.7,281.1,223.3,54.0,60.1,67.1,78.0,27.0,43.8,28.0,32.6,49.3,35.4,13.9,3802.4,2735.0,1067.4,3875.4,2787.5,1087.8
Romania,22,13,300.5,474.7,1982.2,1984.3,2000.2,2003.6,1446.1,1515.2,1537.6,1549.3,152.5,179.0,198.1,205.7,14.5,72.8,175.8,199.6,42.9,38.5,4.4,3282.9,2944.9,338.0,3346.0,3001.5,344.5
Italy,22,13,1713.4,1276.0,2011.6,2009.2,2010.7,2012.6,1560.9,1769.6,1700.8,1614.7,132.5,150.6,134.6,133.3,25.0,40.5,27.2,31.2,227.2,212.9,14.4,17592.6,16481.3,1111.3,17930.4,16797.8,1132.6
Yemen,21,21,557.2,935.0,2001.5,2001.5,2004.0,2004.1,1295.8,1360.4,1332.0,1326.9,130.0,181.2,169.3,171.8,31.0,48.3,58.2,57.2,57.9,51.0,7.0,4464.1,3929.2,534.9,4549.8,4004.6,545.1
Djibouti,18,18,720.2,972.1,2009.9,2009.9,2010.5,2009.9,1259.4,1334.7,1323.9,1327.3,106.5,118.1,110.9,114.3,26.5,34.7,32.8,37.2,63.2,58.7,4.5,4888.1,4540.9,347.3,4982.0,4628.0,353.9
India,17,16,1846.8,2292.2,2004.5,2004.6,2005.7,2008.3,3292.8,3502.2,3454.0,3562.2,294.0,301.9,281.4,307.4,34.0,64.4,69.7,97.7,181.4,170.0,11.3,14035.5,13161.4,874.0,14305.0,13414.1,890.8
Oman,16,16,2027.9,1033.2,2009.3,2009.3,2008.0,2011.5,2453.1,2403.5,2378.0,2545.5,161.0,177.2,162.5,230.5,17.5,43.4,31.1,53.8,348.3,325.0,23.3,26979.5,25174.3,1805.2,27497.5,25657.7,1839.8
Sudan,16,16,303.7,317.2,2007.1,2007.1,2010.1,2008.5,733.6,785.4,745.6,780.9,77.0,249.9,210.3,302.4,25.5,52.1,31.4,39.9,41.1,36.1,5.0,3144.0,2766.7,377.2,3204.3,2819.9,384.4
Gibraltar,13,13,1056.2,1872.1,2011.8,2011.8,2012.1,2012.1,2382.4,2418.7,2417.1,2416.4,222.0,221.7,221.3,221.0,185.0,224.8,228.0,227.1,100.2,85.7,14.5,7760.5,6640.1,1120.4,7909.5,6767.6,1141.9
Singapore,13,13,3133.5,1976.9,2006.6,2006.6,2007.4,2007.3,4961.9,5013.1,4986.5,5016.1,324.0,339.0,327.9,349.0,10.0,34.0,23.4,47.4,244.0,240.8,3.2,18890.7,18642.2,248.5,19253.4,19000.1,253.3
Greece,10,10,501.5,116.0,2001.5,2001.5,2004.4,2006.9,869.7,909.0,884.8,890.1,77.5,87.5,78.1,91.0,27.5,34.5,21.6,25.3,99.0,85.6,13.5,7666.2,6625.4,1040.8,7813.4,6752.6,1060.8
United States of America,7,7,4388.7,3713.0,2010.7,2010.7,2015.1,2014.7,7182.3,7156.5,7341.4,7355.2,493.0,547.0,522.3,530.5,51.0,60.6,60.3,67.0,460.6,454.9,5.7,28233.4,27795.0,438.3,28775.5,28328.7,446.8
Malaysia,5,5,1167.9,597.8,2011.6,2011.6,2011.7,2011.9,4897.1,4877.3,4894.1,4874.2,330.0,344.0,320.8,348.8,13.0,23.4,15.3,26.0,90.4,89.5,0.9,6992.7,6926.1,66.6,7126.9,7059.1,67.9
Qatar,5,5,652.3,591.2,2008.2,2008.2,2008.6,2008.8,3019.4,3141.3,3296.5,3258.8,266.0,282.4,335.1,325.0,9.0,17.2,11.0,11.1,94.6,91.9,2.7,7322.2,7114.1,208.1,7462.8,7250.7,212.1
Ukraine,4,4,151.7,246.0,2003.5,2003.5,2010.4,2011.4,1591.2,1597.7,1581.2,1579.0,157.5,156.8,154.0,154.1,54.0,69.5,86.1,88.2,18.6,17.0,1.6,1436.1,1316.3,119.7,1463.6,1341.6,122.0
Latvia,4,4,1278.3,2309.7,2011.2,2011.2,2011.9,2012.0,5174.5,5223.1,5178.0,5178.3,607.5,563.0,566.1,567.0,76.0,93.5,82.0,81.2,154.3,145.3,9.0,11761.1,11063.7,697.3,11986.9,11276.1,710.7
Cyprus,4,4,59.7,100.0,2009.8,2009.8,2010.8,2010.9,745.1,750.3,765.7,766.5,95.0,127.8,152.7,153.4,5.0,10.8,15.7,15.9,12.4,11.9,0.6,962.5,919.3,43.1,980.9,937.0,44.0
Sri Lanka,4,4,304.9,515.3,2002.5,2002.5,2003.6,2003.8,3751.7,3897.5,3878.6,3876.4,294.5,313.2,313.5,313.3,68.5,109.0,100.6,99.0,36.6,33.6,3.1,2831.7,2597.3,234.5,2886.1,2647.1,239.0
South Africa,3,3,430.8,744.4,2007.0,2007.0,2007.8,2007.9,5252.7,5270.7,5272.6,5276.6,438.0,438.7,452.9,455.5,163.0,118.7,137.5,140.0,51.5,48.9,2.6,3989.5,3791.4,198.1,4066.1,3864.2,201.9
