Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,268,108,18934.1,21980.2,2007.3,2007.8,2009.1,2009.0,630.1,1019.1,1060.2,1088.9,61.0,86.0,149.9,150.8,25.0,30.9,27.6,27.4,2016.7,1871.8,144.8,156164.4,144964.1,11200.4,159162.8,147747.4,11415.4
Bulk carrier,180,160,10704.9,18993.7,2008.4,2008.8,2009.0,2008.8,1232.0,1883.7,1898.4,1903.6,178.5,228.1,348.2,349.3,17.0,53.3,48.1,47.9,971.1,920.4,50.8,75189.6,71271.7,3917.9,76633.3,72640.1,3993.1
General cargo,150,87,2005.0,2747.3,1994.3,1998.1,2007.3,2008.2,750.2,1297.6,1424.6,1452.3,107.5,205.5,284.7,284.7,47.0,80.8,85.1,85.4,340.2,289.3,50.9,26046.1,22224.4,3821.6,26546.1,22651.1,3895.0
Vehicle,111,83,6815.1,2291.2,2007.4,2008.3,2008.9,2008.8,582.2,1138.3,1056.2,1025.9,46.0,84.0,167.2,159.4,10.0,13.5,12.9,13.0,419.5,404.1,15.4,32481.4,31293.3,1188.1,33105.0,31894.1,1210.9
Ferry-RoPax,58,3,312.2,96.9,2001.3,2001.7,1999.4,1996.6,594.0,609.6,793.3,790.4,18.0,19.2,37.6,28.2,62.0,62.3,129.4,127.9,129.1,46.1,83.0,9833.7,3505.8,6327.9,10022.5,3573.1,6449.4
Liquefied gas tanker,51,32,10426.7,8368.4,2004.8,2009.8,2014.1,2013.9,1078.9,3301.3,4458.5,4098.0,195.0,258.6,425.3,422.8,43.0,76.0,75.6,77.8,1091.7,1012.5,79.2,69729.5,63663.1,6066.3,71068.3,64885.5,6182.8
Chemical tanker,50,42,1635.8,2708.1,2007.5,2009.0,2005.3,2005.3,1043.9,1646.8,1696.0,1713.3,203.5,168.2,239.2,240.0,32.0,41.5,106.7,107.2,321.1,257.1,64.0,24823.0,19880.0,4943.0,25299.6,20261.7,5037.9
Ro-Ro,45,14,892.2,691.0,1999.7,2001.8,2007.0,2008.1,584.5,867.7,766.4,726.6,41.0,81.0,75.8,71.4,38.0,72.1,107.9,97.2,145.2,90.5,54.7,11136.7,6982.6,4154.2,11350.5,7116.6,4233.9
Cruise,39,32,2887.9,301.4,2002.6,2002.8,2004.8,2003.9,786.8,1345.6,1381.5,1367.8,81.0,88.4,122.9,123.7,14.0,25.5,19.5,20.4,603.1,557.1,46.0,46699.7,43153.0,3546.7,47596.3,43981.6,3614.8
Oil tanker,25,18,738.7,1305.9,2007.9,2009.4,2011.2,2011.1,304.2,614.3,526.8,519.5,128.0,153.6,206.0,205.2,23.0,29.1,44.1,44.3,85.1,65.0,20.1,6588.4,5032.1,1556.3,6714.9,5128.7,1586.1
Ferry-pax only,1,1,0.0,0.0,1994.0,1994.0,1994.0,1994.0,251.1,251.1,251.1,251.1,18.0,18.0,18.0,18.0,26.0,26.0,26.0,26.0,0.1,0.0,0.0,6.7,3.2,3.5,6.8,3.2,3.6
Service - other,1,1,0.1,0.1,2015.0,2015.0,2015.0,2015.0,257.9,257.9,257.9,257.9,50.0,50.0,50.0,50.0,40.0,40.0,40.0,40.0,0.2,0.1,0.1,16.5,8.5,8.0,16.8,8.6,8.2
