Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Colombia,567,170,10273.1,6855.6,2003.1,2004.3,2004.8,2005.3,503.6,573.1,580.0,548.3,45.0,58.9,56.5,56.8,29.0,50.6,32.4,49.7,2378.0,1955.5,422.5,183486.2,151183.2,32303.0,187009.1,154085.9,32923.2
United States of America,468,170,17027.6,20299.1,2003.1,2008.1,2005.8,2007.0,1702.5,1920.5,1804.2,1838.6,119.5,185.1,161.8,174.8,40.0,94.6,78.6,91.8,3397.4,2959.2,438.2,261092.5,227525.8,33566.7,266105.5,231894.3,34211.1
Panama,167,97,1214.3,1547.4,2004.5,2005.8,2007.6,2008.7,284.7,433.8,365.7,379.5,32.0,122.0,63.9,65.8,31.0,101.1,78.7,88.7,322.4,217.1,105.3,24763.4,16678.5,8084.8,25238.8,16998.8,8240.1
Nicaragua,152,64,1499.3,1278.0,2006.6,2006.2,2006.8,2007.7,294.2,310.1,303.5,310.2,23.0,26.7,27.3,29.2,28.0,44.5,36.4,41.9,257.1,187.4,69.7,19832.8,14491.8,5341.0,20213.6,14770.1,5443.5
Ecuador,151,54,3842.5,2710.8,2011.0,2008.3,2010.9,2012.2,880.7,957.9,920.4,911.7,55.0,87.6,74.8,69.4,21.0,39.1,32.0,26.4,706.4,633.8,72.6,54339.2,48838.0,5501.2,55382.6,49775.7,5606.9
Honduras,146,66,3291.9,2962.5,2007.1,2008.0,2008.1,2006.3,748.9,707.9,675.6,759.3,50.0,61.0,53.5,61.8,40.0,49.3,43.0,51.4,603.9,506.0,98.0,46719.3,39164.4,7554.8,47616.3,39916.4,7699.9
Guatemala,96,66,2054.2,1470.9,2005.3,2005.8,2005.3,2006.3,738.4,713.1,708.1,760.6,48.0,63.2,69.7,73.4,33.0,47.9,29.9,43.5,421.5,368.4,53.1,32553.4,28486.4,4067.0,33178.4,29033.3,4145.1
Mexico,87,56,3811.5,3162.1,2007.1,2006.9,2006.6,2009.6,1368.3,1524.2,1382.4,1503.1,110.0,142.9,137.8,169.8,39.0,56.0,51.9,73.5,740.5,683.2,57.3,57190.8,52799.3,4391.4,58288.8,53813.1,4475.8
Chile,82,30,60.5,49.1,2002.9,2003.7,2005.1,2003.9,235.0,1525.5,728.2,796.9,44.5,444.7,2520.6,2542.3,7.0,75.9,11.3,11.3,68.9,63.3,5.6,5179.6,4756.7,422.8,5279.0,4848.1,431.0
Jamaica,64,19,1211.8,1071.6,2006.2,2006.4,2005.6,2006.7,644.7,752.9,688.8,680.8,44.0,64.8,52.1,50.0,39.5,54.7,40.4,45.3,265.3,224.4,40.9,20484.9,17358.4,3126.5,20878.2,17691.7,3186.5
Belize,44,16,1646.4,2036.5,2009.7,2010.1,2011.2,2010.9,1062.1,1132.7,1116.3,1118.2,105.0,107.5,109.7,109.7,65.0,54.7,67.0,67.5,218.4,174.2,44.2,16914.9,13489.5,3425.3,17239.6,13748.5,3491.1
Netherlands,43,11,3331.4,3416.3,2006.7,2003.0,2007.3,2007.4,5053.7,5211.0,5121.3,5144.8,257.0,364.5,313.2,329.9,33.0,49.8,39.7,41.2,1068.2,1027.2,41.0,81881.7,78801.4,3080.3,83453.9,80314.4,3139.4
China,27,25,8842.0,12616.1,2008.1,2007.8,2008.2,2008.7,9327.6,9204.0,9394.1,9278.7,890.0,894.9,955.6,938.4,136.0,150.9,196.6,188.6,775.5,754.9,20.6,59990.4,58404.9,1585.5,61142.2,59526.3,1616.0
El Salvador,22,19,219.7,320.4,2002.4,2006.9,2009.3,2010.4,463.7,728.5,515.9,504.2,51.5,79.9,96.0,94.5,81.5,186.7,201.9,168.1,43.6,25.2,18.3,3335.5,1942.8,1392.6,3399.5,1980.1,1419.4
Japan,18,16,5903.7,7761.5,2009.5,2009.1,2009.7,2010.5,7861.5,8299.1,8562.7,8547.4,685.5,703.0,780.5,797.5,49.0,109.1,152.2,152.1,478.8,467.2,11.6,37074.3,36180.4,893.8,37786.1,36875.1,911.0
Dominican Republic,17,12,673.0,353.9,2002.7,2003.0,2003.0,2004.5,1058.2,1288.6,1102.9,1177.3,87.0,108.1,99.3,107.2,30.0,35.0,24.4,31.0,60.6,54.9,5.8,4687.2,4242.9,444.3,4777.2,4324.4,452.8
Curaçao,14,8,583.1,136.2,2000.8,1998.9,2001.2,1999.7,902.0,1084.0,966.8,1048.0,74.5,95.6,75.0,96.6,9.5,38.4,11.9,27.2,159.8,151.8,8.0,12356.2,11743.4,612.8,12593.5,11968.9,624.6
Peru,13,12,431.1,329.1,2003.1,2002.6,2005.0,2006.2,1353.0,1307.6,1396.4,1368.1,115.0,142.8,113.3,136.3,32.0,55.3,26.8,41.2,98.8,88.4,10.4,7610.0,6816.4,793.6,7756.2,6947.3,808.8
United Kingdom of Great Britain and Northern Ireland,11,8,1060.9,1187.8,2006.8,2006.4,2007.6,2007.7,5157.2,5249.9,5341.9,5378.5,339.0,373.1,397.3,407.1,31.0,50.7,53.7,55.2,283.2,271.6,11.5,21717.3,20843.8,873.5,22134.3,21244.0,890.3
Cayman Islands,7,4,199.6,32.2,1995.3,1995.5,1993.0,1996.2,584.4,602.9,588.1,608.1,40.0,45.1,40.7,47.5,9.0,10.9,9.2,12.1,41.2,36.5,4.7,3186.1,2826.4,359.7,3247.3,2880.7,366.6
