Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,1032,138,21794.3,26337.3,2006.5,2006.7,2006.6,2006.7,696.5,995.8,878.0,873.8,58.0,84.7,105.3,105.7,34.0,43.9,46.1,46.3,4351.5,3762.7,588.8,335628.5,290390.6,45237.9,342072.5,295966.1,46106.5
Refrigerated bulk,301,50,6867.5,6370.0,1998.1,1996.5,2001.6,2001.7,903.3,2224.7,1870.5,1846.9,59.0,142.2,205.6,209.5,32.0,29.9,39.9,39.8,2703.9,2416.3,287.5,206657.5,185054.7,21602.8,210625.3,188607.7,22017.6
Cruise,216,70,10179.8,993.4,2001.1,2000.1,2003.8,2003.2,579.8,709.1,715.8,701.1,44.0,57.4,63.9,64.0,9.0,24.4,9.7,9.8,2429.4,2241.4,188.1,187986.0,173477.6,14508.4,191595.4,176808.4,14787.0
Bulk carrier,199,181,21496.2,33003.2,2011.9,2011.8,2012.1,2012.1,1949.2,3234.9,3827.4,3643.9,211.0,345.7,728.9,711.0,100.0,136.8,187.5,177.6,1879.6,1767.8,111.8,145351.2,136722.7,8628.5,148142.0,139347.8,8794.2
General cargo,141,89,4679.1,6234.4,2002.6,2005.3,2002.9,2003.6,782.7,2187.3,3202.5,3115.6,80.0,204.5,630.0,601.7,23.0,54.9,85.4,84.3,675.1,646.3,28.8,51977.6,49813.4,2164.2,52975.6,50769.8,2205.8
Vehicle,126,98,6697.6,2208.7,2007.5,2008.2,2007.4,2007.3,542.9,995.6,929.3,937.2,44.0,82.3,173.6,178.6,31.0,45.5,46.0,45.5,433.4,384.0,49.4,33533.9,29707.8,3826.1,34177.8,30278.2,3899.6
Chemical tanker,98,67,3142.6,5255.1,2010.6,2010.9,2011.5,2011.6,1595.0,1435.4,1525.8,1532.5,127.0,118.1,150.8,151.3,59.0,88.6,91.8,91.9,564.3,381.4,182.8,43490.7,29407.0,14083.7,44325.7,29971.6,14354.1
Liquefied gas tanker,40,7,851.8,866.7,2002.8,2004.7,2005.4,2005.1,1562.5,1628.6,1850.7,1799.0,124.5,131.8,174.3,170.4,39.5,38.8,23.0,25.2,172.5,144.9,27.7,13216.2,11133.6,2082.6,13470.0,11347.3,2122.6
Miscellaneous - fishing,28,13,49.2,48.4,1989.9,1992.6,2000.3,1999.4,474.8,1376.2,1461.0,1662.2,62.5,254.7,668.7,820.0,19.5,295.3,570.4,501.2,33.2,17.9,15.2,2491.2,1346.5,1144.8,2539.1,1372.3,1166.8
Oil tanker,26,14,657.1,1020.8,2011.9,2009.4,2008.8,2008.2,1516.7,1595.2,1530.4,1530.9,131.5,142.5,136.1,135.3,56.5,100.2,113.7,117.4,165.1,95.8,69.3,12677.9,7357.9,5319.9,12921.3,7499.2,5422.1
Service - tug,25,17,6.8,4.4,2009.1,2007.7,2001.1,1995.1,357.5,978.2,779.5,834.5,120.0,767.9,1322.0,1858.4,8.0,200.0,324.4,226.0,33.5,31.0,2.5,2512.5,2327.6,184.9,2560.7,2372.3,188.4
Ro-Ro,21,3,266.6,240.8,1986.1,1992.7,1985.1,1985.1,1311.9,926.1,1269.8,1286.6,137.0,99.3,162.0,163.2,54.0,89.3,61.2,60.2,63.9,48.6,15.4,4929.9,3740.9,1189.0,5024.6,3812.7,1211.9
Offshore,18,2,3.0,2.8,2001.1,1991.0,1999.0,1994.7,226.8,321.8,286.4,305.7,74.0,88.2,193.4,192.1,9.5,74.5,60.1,97.2,9.9,8.4,1.5,745.2,630.8,114.4,759.5,642.9,116.6
Other liquids tankers,9,1,82.9,89.3,2018.0,2018.0,2018.0,2018.0,1226.5,1226.5,2111.5,2111.5,125.0,125.0,577.1,577.1,56.0,56.0,37.2,37.2,41.8,34.4,7.4,3230.2,2658.1,572.1,3292.2,2709.2,583.1
Ferry-RoPax,7,5,25.7,13.7,2005.0,2007.8,2012.4,2014.4,187.0,5312.6,899.5,3781.3,27.0,1430.3,4609.9,6441.4,18.0,25.3,8.2,3.2,29.0,27.8,1.2,2178.0,2089.7,88.3,2219.8,2129.8,90.0
Service - other,6,5,48.0,39.6,1994.7,1996.4,1990.1,1987.8,1464.2,1670.4,1429.0,1312.7,276.0,542.2,331.3,280.3,36.0,545.6,98.6,90.1,19.6,14.8,4.8,1487.0,1125.1,361.9,1515.5,1146.7,368.9
Ferry-pax only,2,2,11.0,2.5,1995.0,1995.0,1997.4,1987.8,867.6,867.6,644.0,513.0,390.5,390.5,428.7,275.8,206.5,206.5,186.3,267.2,6.4,4.4,1.9,478.6,334.4,144.2,487.8,340.8,147.0
