Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Puerto Rico,67,3,143.8,102.4,1990.0,1989.7,1995.3,1995.2,187.0,1742.8,362.7,358.4,17.0,333.7,476.1,470.0,6.0,124.0,177.2,175.0,39.4,32.6,6.8,3001.1,2489.7,511.3,3058.7,2537.5,521.1
Virgin Islands (British),44,13,13.1,7.7,1983.5,1984.2,1989.0,1990.8,120.3,137.9,142.2,155.9,13.0,92.0,61.2,81.5,18.0,36.0,38.4,59.6,18.3,12.4,5.9,1375.2,931.8,443.4,1401.6,949.7,451.9
Saint Kitts and Nevis,42,13,14.3,17.3,1987.4,1986.0,1997.7,1999.8,83.8,85.1,121.2,126.3,10.0,12.3,24.9,26.3,13.0,10.2,40.3,47.4,17.7,8.6,9.1,1330.8,646.1,684.8,1356.4,658.5,697.9
Virgin Islands (U.S.),20,4,14.7,13.3,1990.9,1991.2,1992.6,1994.4,112.9,157.0,139.5,152.6,11.0,29.9,31.6,43.2,4.5,18.5,11.4,15.5,6.8,5.2,1.6,514.1,393.2,120.8,523.9,400.8,123.2
Martinique,13,6,16.0,20.9,1997.8,1993.5,2003.7,2005.4,267.4,263.7,280.6,290.6,25.0,30.4,25.5,26.4,17.0,23.2,33.4,29.4,7.1,5.0,2.0,539.9,386.6,153.3,550.3,394.0,156.2
Montserrat,9,5,3.6,5.4,1988.6,1988.4,1997.7,1997.5,111.7,114.6,138.7,139.1,15.0,16.4,22.7,22.9,7.0,7.9,12.6,12.6,2.1,1.4,0.7,160.5,109.3,51.2,163.6,111.4,52.2
Guadeloupe,8,2,3.3,2.2,1975.2,1980.5,1985.5,1988.8,189.1,195.7,198.4,200.8,22.0,21.8,21.8,21.7,9.0,15.0,17.4,19.3,2.2,1.5,0.6,163.7,116.4,47.3,166.8,118.7,48.2
"Bonaire, Sint Eustatius and Saba",8,5,0.3,0.2,1974.1,1974.2,1973.9,1975.5,46.0,50.4,47.7,45.7,7.0,35.7,19.6,15.2,2.5,6.4,6.0,8.3,0.7,0.5,0.1,50.3,40.0,10.3,51.2,40.8,10.5
Saint Lucia,7,7,6.5,9.5,2001.4,2001.4,2006.6,2006.3,307.5,329.7,319.3,317.8,65.0,56.0,49.5,48.7,14.0,33.7,12.7,11.3,4.1,3.3,0.8,311.8,254.3,57.4,317.8,259.2,58.5
United Kingdom of Great Britain and Northern Ireland,5,2,4.3,6.4,1998.0,1990.5,2002.6,2002.7,112.0,104.4,193.9,194.9,48.0,52.5,97.7,98.0,35.0,45.8,44.2,44.2,5.2,3.6,1.7,393.2,268.6,124.6,400.8,273.7,127.0
Anguilla,5,2,0.4,0.5,1981.4,1985.0,1981.9,1979.2,119.5,77.5,71.8,118.5,45.0,30.8,41.9,49.7,15.0,16.2,32.2,39.6,1.8,1.2,0.6,133.5,86.9,46.6,136.0,88.6,47.4
Trinidad and Tobago,3,2,5.4,8.2,1993.3,1986.5,2006.2,2006.6,523.6,522.3,521.0,521.0,46.0,61.2,44.3,44.0,19.0,15.0,24.3,24.5,2.0,1.8,0.2,150.4,138.9,11.5,153.3,141.6,11.7
Dominica,3,2,3.8,5.8,2007.0,2007.0,2007.0,2007.0,272.0,239.9,250.6,250.8,22.0,21.5,23.5,23.5,8.0,7.5,8.6,8.6,0.8,0.7,0.2,63.8,51.9,11.9,65.0,52.9,12.1
Portugal,2,2,8.6,1.0,1991.0,1991.0,1991.0,1991.0,2189.0,2189.0,2132.0,2175.3,237.0,237.0,200.3,230.0,25.0,25.0,26.3,25.2,5.4,4.5,0.9,405.9,335.8,70.1,413.7,342.2,71.5
United States of America,1,1,97.7,171.1,2007.0,2007.0,2007.0,2007.0,2324.9,2324.9,2324.9,2324.9,814.0,814.0,814.0,814.0,145.0,145.0,145.0,145.0,21.5,14.3,7.1,1638.0,1101.5,536.5,1669.5,1122.7,546.8
Haiti,1,1,3.1,4.8,2007.0,2007.0,2007.0,2007.0,614.7,614.7,614.7,614.7,51.0,51.0,51.0,51.0,14.0,14.0,14.0,14.0,0.7,0.7,0.1,57.0,52.5,4.5,58.1,53.5,4.6
Cuba,1,1,0.3,0.1,1918.0,1918.0,1918.0,1918.0,1319.7,1319.7,1319.7,1319.7,201.0,201.0,201.0,201.0,11.0,11.0,11.0,11.0,0.4,0.3,0.0,27.1,25.7,1.4,27.6,26.2,1.4
Dominican Republic,1,1,4.5,1.8,1996.0,1996.0,1996.0,1996.0,461.6,461.6,461.6,461.6,45.0,45.0,45.0,45.0,11.0,11.0,11.0,11.0,0.7,0.6,0.1,56.3,47.4,8.9,57.3,48.3,9.0
Viet Nam,1,1,0.0,0.0,2020.0,2020.0,2020.0,2020.0,64.2,64.2,64.2,64.2,11.0,11.0,11.0,11.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,3.0,2.1,0.9,3.1,2.1,1.0
