Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Liberia,74,25,396.1,478.2,1997.5,1999.5,1998.7,2000.3,284.2,1740.1,356.8,311.1,27.0,368.8,558.8,193.4,43.5,51.2,45.5,45.9,136.6,97.9,38.7,10389.9,7454.8,2935.0,10589.4,7598.0,2991.4
Guinea,53,29,197.2,210.5,1999.5,2000.9,1998.9,2004.1,109.5,527.2,222.5,173.2,15.0,291.1,353.3,154.7,40.0,80.4,434.2,214.9,76.3,39.3,37.0,5806.0,2977.4,2828.6,5917.4,3034.5,2882.9
Ghana,50,28,731.8,1220.4,1997.5,2005.8,2009.1,2010.0,1016.5,1037.4,1046.9,1048.6,117.5,160.8,109.7,105.7,96.5,120.4,134.7,137.8,144.3,118.4,25.9,11007.4,9036.4,1971.0,11218.7,9209.9,2008.8
Côte d'Ivoire,42,22,1498.0,906.4,2005.6,2002.0,2012.5,2010.2,761.1,1022.6,785.2,823.2,71.0,212.6,142.4,245.5,39.0,195.8,48.1,75.7,152.5,129.3,23.2,11735.1,9959.7,1775.3,11960.4,10151.0,1809.4
Spain,38,28,1032.1,1530.2,2002.4,2004.8,2008.4,2008.9,1480.6,1623.5,1731.1,1752.8,169.5,225.8,236.7,241.7,21.0,60.6,28.8,27.4,171.6,153.2,18.4,13192.9,11795.1,1397.9,13446.2,12021.5,1424.7
Senegal,30,25,292.1,376.3,2002.2,2003.0,1999.7,2001.5,569.2,3731.2,947.3,841.8,125.5,269.9,483.3,385.3,111.5,548.3,2021.2,1703.5,82.5,45.8,36.8,6259.9,3484.2,2775.7,6380.1,3551.1,2829.0
Togo,25,9,343.6,529.7,2003.1,2001.4,2003.4,2003.2,1201.9,1313.3,1260.3,1253.8,94.0,130.0,136.4,132.5,50.0,54.2,66.3,65.3,81.4,68.7,12.6,6249.2,5295.9,953.2,6369.1,5397.6,971.5
Guinea-Bissau,18,5,51.6,47.6,1990.8,1987.2,1988.3,1990.1,474.2,2567.8,1255.1,963.7,91.0,428.4,576.9,393.0,28.5,33.4,39.2,42.1,31.0,26.6,4.4,2327.0,1999.8,327.3,2371.7,2038.2,333.6
Gambia,18,14,185.0,225.3,2004.7,2004.8,2004.6,2005.1,506.9,561.0,510.4,508.5,39.5,166.5,39.1,38.6,94.0,115.2,172.1,175.2,54.8,31.0,23.8,4222.4,2389.2,1833.3,4303.5,2435.1,1868.4
Morocco,18,13,933.7,1222.0,2004.9,2004.8,2004.9,2004.8,2171.3,2088.5,2149.8,2145.8,186.0,184.7,189.3,189.1,12.5,26.6,15.1,15.6,119.1,115.0,4.1,9219.7,8901.9,317.8,9396.7,9072.8,324.0
Turkey,16,15,2105.5,3534.1,2008.9,2009.4,2009.2,2009.6,4002.7,4145.0,4153.0,4132.2,510.0,488.2,487.1,492.7,7.0,39.1,44.8,44.5,196.8,191.4,5.4,15245.1,14828.4,416.7,15537.8,15113.1,424.7
Brazil,11,11,922.6,1059.9,2007.5,2007.5,2005.6,2008.0,2387.2,2531.3,2569.5,2686.1,201.0,280.0,290.8,357.8,73.0,98.1,76.5,101.0,93.5,89.3,4.2,7235.1,6913.0,322.2,7374.0,7045.7,328.3
Gibraltar,9,9,633.9,1059.3,2010.2,2010.2,2010.2,2010.3,2191.4,2299.6,2282.0,2265.2,358.0,328.9,329.8,335.0,9.0,12.4,12.6,12.7,66.7,65.4,1.3,5164.7,5064.1,100.6,5263.8,5161.3,102.5
Belgium,8,5,806.5,475.8,2007.0,2007.2,2006.4,2008.8,3151.5,3185.9,3155.4,3172.1,262.5,288.5,270.1,281.2,50.5,46.3,36.2,59.5,74.1,71.0,3.1,5700.0,5466.2,233.8,5809.5,5571.2,238.3
Mauritania,8,7,133.3,175.6,2006.5,2006.3,2006.0,2006.1,771.8,922.4,832.5,839.1,71.0,92.6,81.5,81.4,72.5,84.9,100.5,105.3,28.9,20.1,8.8,2223.2,1550.3,672.9,2265.9,1580.1,685.8
Cabo Verde,6,6,97.2,156.5,2010.7,2010.7,2011.3,2011.5,960.1,916.0,956.8,962.4,95.0,110.7,120.2,120.4,11.0,11.8,10.5,10.3,14.5,13.6,0.9,1120.1,1049.0,71.1,1141.6,1069.1,72.5
Cameroon,5,5,256.3,429.4,2008.4,2008.4,2007.5,2007.7,1702.3,2252.9,2065.2,2060.1,148.0,262.0,306.7,305.0,183.0,166.8,187.4,189.1,28.9,24.9,4.0,2232.3,1923.3,309.0,2275.2,1960.2,315.0
Benin,4,4,106.1,163.0,2008.8,2008.8,2009.6,2009.9,1269.8,1286.9,1287.0,1283.1,100.5,101.8,100.3,100.5,47.5,50.8,60.1,62.7,18.5,14.3,4.3,1431.6,1102.1,329.6,1459.1,1123.2,335.9
Romania,4,4,571.8,987.4,2012.0,2012.0,2012.1,2012.1,4225.6,4212.9,4214.0,4214.2,554.5,540.5,545.5,546.3,65.5,62.8,62.1,62.0,55.7,54.6,1.1,4314.3,4232.6,81.7,4397.2,4313.9,83.3
Singapore,4,4,3314.6,6397.4,2012.0,2012.0,2012.0,2012.0,8938.0,8925.8,8926.0,8925.3,881.5,885.2,884.7,884.9,15.5,21.2,21.2,21.1,176.1,175.5,0.6,13640.6,13596.5,44.0,13902.5,13857.6,44.9
South Africa,3,3,263.3,454.9,2001.7,2001.7,1998.2,1997.8,4262.3,4388.3,4604.2,4636.3,666.0,1143.7,1693.6,1768.2,173.0,182.3,281.2,293.0,29.6,26.5,3.1,2285.9,2047.7,238.2,2329.8,2087.0,242.8
Greece,3,2,382.6,578.2,2003.3,1999.5,2002.8,2004.0,3764.1,3667.8,3695.9,3707.7,505.0,452.2,471.6,478.8,10.0,17.8,20.0,20.9,33.9,33.7,0.2,2625.3,2606.8,18.6,2675.7,2656.8,18.9
Netherlands,3,3,209.8,256.3,2001.3,2001.3,2000.5,2000.8,3123.8,3279.9,3177.4,3199.1,292.0,345.0,326.4,334.5,101.0,117.3,144.0,141.5,35.7,33.1,2.6,2739.5,2543.0,196.5,2792.1,2591.8,200.3
Nigeria,3,3,67.0,101.7,1998.0,1998.0,2000.3,1998.7,1624.6,1523.6,1628.2,1629.1,148.0,175.3,144.5,143.9,165.0,157.7,164.8,164.8,11.5,9.1,2.4,879.2,699.7,179.5,896.1,713.1,183.0
Malaysia,2,2,1658.1,3211.4,2009.0,2009.0,2009.0,2009.0,8985.3,8985.3,8984.0,8985.0,902.0,902.0,902.1,902.8,87.0,87.0,87.1,87.9,103.0,101.9,1.2,7980.5,7890.3,90.2,8133.7,8041.8,91.9
Argentina,2,2,144.1,238.4,2011.5,2011.5,2011.5,2011.5,4119.7,4119.7,4117.7,4117.9,387.0,387.0,387.2,387.1,100.0,100.0,99.7,99.8,12.8,12.4,0.4,986.4,956.9,29.6,1005.4,975.2,30.1
Canada,2,2,319.8,582.2,2006.5,2006.5,2006.1,2005.8,4286.1,4286.1,4289.0,4291.5,635.5,635.5,613.1,596.2,76.5,76.5,77.2,77.8,27.6,26.7,0.9,2122.4,2055.5,66.9,2163.2,2095.0,68.2
China,2,2,1155.0,2214.1,2001.5,2001.5,2016.8,2017.0,6744.7,6744.7,10348.5,10452.8,812.5,812.5,1048.6,1050.6,51.0,51.0,100.5,100.9,46.1,45.4,0.7,3568.0,3515.5,52.5,3636.5,3583.0,53.5
Portugal,1,1,58.1,96.0,2003.0,2003.0,2003.0,2003.0,2038.5,2038.5,2038.5,2038.5,167.0,167.0,167.0,167.0,51.0,51.0,51.0,51.0,7.8,5.6,2.2,600.6,432.5,168.1,612.1,440.8,171.3
Congo,1,1,37.1,44.9,2007.0,2007.0,2007.0,2007.0,2111.1,2111.1,2111.1,2111.1,232.0,232.0,232.0,232.0,9.0,9.0,9.0,9.0,8.8,8.7,0.1,673.2,665.2,8.0,686.1,678.0,8.2
Mauritius,1,1,56.6,78.1,2007.0,2007.0,2007.0,2007.0,5656.2,5656.2,5656.2,5656.2,868.0,868.0,868.0,868.0,4.0,4.0,4.0,4.0,9.3,9.2,0.0,708.4,706.9,1.5,722.0,720.5,1.5
Uruguay,1,1,73.2,119.6,2002.0,2002.0,2002.0,2002.0,3683.4,3683.4,3683.4,3683.4,402.0,402.0,402.0,402.0,376.0,376.0,376.0,376.0,7.9,7.0,0.9,604.6,537.5,67.2,616.3,547.8,68.5
Italy,1,1,29.9,41.2,2008.0,2008.0,2008.0,2008.0,2984.7,2984.7,2984.7,2984.7,252.0,252.0,252.0,252.0,39.0,39.0,39.0,39.0,5.9,5.6,0.3,451.2,428.7,22.5,459.9,437.0,22.9
Mexico,1,1,88.6,147.7,2010.0,2010.0,2010.0,2010.0,5205.6,5205.6,5205.6,5205.6,626.0,626.0,626.0,626.0,24.0,24.0,24.0,24.0,8.0,7.9,0.1,614.5,610.2,4.3,626.3,621.9,4.4
Malta,1,1,105.3,186.0,2010.0,2010.0,2010.0,2010.0,3206.3,3206.3,3206.3,3206.3,526.0,526.0,526.0,526.0,17.0,17.0,17.0,17.0,9.6,9.5,0.1,739.8,734.9,4.9,754.0,749.0,5.0
Kenya,1,1,26.4,36.9,1998.0,1998.0,1998.0,1998.0,5789.1,5789.1,5789.1,5789.1,575.0,575.0,575.0,575.0,5.0,5.0,5.0,5.0,5.7,5.7,0.0,438.6,437.6,1.0,447.0,446.0,1.0
"Congo, Democratic Republic of the",1,1,12.2,18.7,2012.0,2012.0,2012.0,2012.0,1927.5,1927.5,1927.5,1927.5,197.0,197.0,197.0,197.0,259.0,259.0,259.0,259.0,2.8,1.9,0.9,215.8,149.7,66.1,219.9,152.6,67.4
Angola,1,1,1.2,0.7,1999.0,1999.0,1999.0,1999.0,3975.6,3975.6,3975.6,3975.6,4175.0,4175.0,4175.0,4175.0,133.0,133.0,133.0,133.0,5.8,5.6,0.1,431.9,423.8,8.1,440.2,432.0,8.2
